experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
rpmc,100,3,3,mitochondria,1,4448,3884,3703,3591,3472,3280,3103,2897,2723,2670,2643,2576,2481,2378,2331,2278,2211,2144,2108,2075,2013,1975,1959,1949,1925,1907,1894,1867,1792,1764,1751,1738,1723,1704,1690,1672,1650,1610,1593,1570,1533,1510,1498,1471,1459,1445,1428,1407,1394,1374,1356,1329,1271,1251,1199,1184,1175,1171,1161,1150,1143,1131,1118,1095,1057,1045,1018,1014,1010,1000,988,983,973,966,952,939,924,913,902,892,879,862,846,835,817,799,776,728,711,694,660,631,611,592,573,538,500,464,408,128
rpmc,100,3,3,mitochondria,3,2865,2480,2353,2267,2168,2002,1849,1706,1628,1605,1591,1556,1497,1437,1404,1346,1305,1274,1238,1215,1186,1171,1157,1144,1131,1120,1112,1098,1065,1055,1040,1028,1016,1006,989,978,971,960,949,942,924,912,902,884,873,859,849,836,830,820,809,799,777,768,744,738,734,723,718,713,708,700,683,678,655,644,635,631,626,623,617,613,611,602,595,586,572,566,552,549,542,531,523,514,508,497,489,455,444,428,407,385,371,357,336,324,306,278,239,86
rpmc,100,3,3,mitochondria,4,3539,3082,2944,2866,2773,2642,2458,2296,2151,2099,2067,2024,1962,1889,1842,1803,1768,1723,1669,1633,1602,1586,1574,1561,1541,1531,1513,1498,1470,1446,1443,1427,1411,1398,1384,1373,1356,1322,1304,1289,1266,1255,1235,1223,1210,1200,1188,1178,1170,1156,1139,1129,1079,1054,967,956,948,943,939,932,927,918,910,901,863,845,800,796,793,785,777,772,771,763,754,748,743,740,734,725,719,712,695,691,680,676,666,626,620,611,598,585,578,566,556,548,528,494,454,134
rpmc,100,3,3,mitochondria,6,5196,4489,4253,4092,3916,3583,3316,3113,2935,2887,2871,2814,2756,2640,2582,2520,2459,2398,2326,2279,2229,2199,2174,2142,2118,2093,2065,2036,1964,1911,1897,1887,1862,1844,1828,1806,1774,1748,1735,1718,1691,1668,1652,1632,1612,1596,1574,1559,1541,1524,1504,1478,1437,1424,1385,1374,1366,1348,1338,1327,1318,1301,1277,1258,1218,1199,1188,1180,1170,1162,1150,1139,1129,1111,1085,1061,1041,1029,1006,990,966,944,909,876,848,827,809,759,718,691,641,595,564,532,502,462,430,382,317,121
rpmc,100,3,3,mitochondria,7,3114,2568,2448,2368,2271,2096,1927,1798,1686,1648,1632,1587,1517,1418,1379,1346,1311,1276,1226,1188,1146,1122,1102,1086,1076,1065,1048,1035,1014,998,989,981,963,955,944,931,918,906,890,881,870,867,855,842,832,823,816,808,802,797,787,778,757,753,729,722,718,716,709,706,700,690,674,664,647,635,621,620,619,613,606,600,587,579,565,552,540,536,528,515,509,500,490,482,472,460,449,418,400,388,358,332,312,286,264,252,222,203,167,60
rpmc,100,3,3,mitochondria,9,7452,6670,6377,6140,5833,5247,4810,4296,3940,3857,3807,3748,3677,3572,3486,3396,3295,3217,3126,3071,2997,2965,2940,2911,2876,2842,2800,2755,2665,2624,2613,2605,2584,2559,2532,2499,2461,2440,2408,2372,2324,2296,2271,2245,2214,2193,2176,2148,2127,2111,2091,2067,2028,2002,1980,1964,1949,1934,1919,1908,1892,1874,1847,1829,1799,1782,1762,1746,1735,1714,1692,1665,1649,1622,1590,1561,1524,1495,1462,1432,1393,1348,1282,1233,1182,1136,1097,1036,999,930,850,777,722,678,636,582,511,425,305,107
rpmc,100,3,3,mitochondria,10,5225,4966,4839,4763,4667,4450,4275,3999,3808,3745,3715,3674,3615,3508,3465,3404,3345,3302,3252,3192,3007,2922,2867,2822,2765,2715,2628,2560,2384,2315,2294,2276,2236,2200,2158,2120,2079,2032,2002,1978,1926,1899,1869,1837,1803,1785,1773,1756,1737,1710,1692,1668,1615,1597,1566,1554,1539,1524,1521,1512,1502,1493,1483,1465,1451,1433,1421,1411,1400,1391,1375,1362,1352,1338,1325,1306,1283,1262,1229,1205,1181,1157,1132,1101,1078,1051,1018,976,928,872,777,708,659,634,603,567,515,424,342,132
rpmc,100,3,3,mitochondria,11,4872,4198,3956,3797,3629,3318,3067,2844,2674,2626,2586,2528,2441,2344,2286,2234,2185,2128,2071,2016,1963,1934,1907,1891,1868,1846,1835,1808,1784,1745,1731,1707,1680,1667,1651,1638,1603,1580,1557,1536,1509,1494,1476,1457,1445,1430,1411,1384,1367,1348,1337,1320,1285,1265,1236,1226,1223,1216,1205,1198,1185,1167,1150,1135,1111,1088,1075,1070,1060,1051,1044,1032,1020,1008,992,975,959,944,933,919,909,892,876,870,848,831,808,773,754,738,708,675,653,615,576,535,488,405,342,133
rpmc,100,3,3,mitochondria,12,3250,2430,2253,2156,2044,1920,1815,1752,1702,1683,1670,1615,1542,1375,1334,1294,1251,1218,1169,1140,1105,1083,1068,1058,1049,1036,1025,1013,994,975,962,947,927,919,913,893,870,858,856,851,841,833,828,818,800,790,774,763,745,736,720,712,700,693,684,677,670,664,659,651,639,626,615,607,595,590,579,573,565,563,555,550,540,521,488,471,458,450,438,426,417,407,397,383,371,358,337,325,315,305,284,263,244,227,212,193,173,145,122,59
rpmc,100,3,3,mitochondria,13,4862,4492,4362,4286,4174,3968,3743,3505,3313,3243,3201,3145,3106,3030,2969,2909,2850,2801,2746,2704,2663,2637,2609,2578,2530,2511,2486,2450,2354,2303,2287,2279,2264,2247,2229,2209,2180,2096,2082,2054,2021,1999,1978,1956,1934,1921,1898,1883,1865,1848,1827,1799,1694,1659,1501,1491,1483,1476,1467,1463,1454,1445,1435,1420,1353,1332,1256,1252,1249,1239,1234,1227,1222,1216,1205,1198,1184,1180,1170,1160,1149,1138,1127,1109,1095,1087,1067,990,971,950,927,913,896,879,855,842,812,772,708,194
rpmc,100,3,3,mitochondria,14,4612,3775,3551,3393,3240,2971,2760,2576,2465,2423,2395,2293,2170,2021,1970,1925,1866,1821,1769,1730,1680,1658,1637,1622,1605,1575,1549,1528,1483,1462,1453,1448,1432,1418,1411,1382,1350,1338,1317,1303,1287,1262,1243,1223,1208,1199,1174,1144,1126,1112,1094,1077,1057,1046,1034,1021,1011,998,993,975,956,948,931,913,890,877,870,865,858,853,841,833,823,796,774,753,738,727,706,689,673,650,618,589,557,547,527,498,474,447,396,353,315,280,245,211,175,135,93,33
