experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
rpmc,200,3,0,ER,7,9067,8024,7804,7608,7453,7347,7246,7125,7014,6895,6760,6597,6325,6057,5901,5742,5595,5435,5305,5187,5052,4918,4789,4675,4555,4453,4380,4301,4228,4158,4097,4042,3979,3916,3866,3794,3720,3662,3605,3550,3495,3445,3394,3349,3311,3276,3235,3205,3173,3143,3103,3080,3048,3023,2998,2966,2939,2915,2895,2859,2840,2815,2789,2733,2709,2662,2610,2568,2529,2476,2425,2392,2352,2312,2271,2236,2200,2156,2111,2068,2011,1977,1926,1879,1829,1778,1729,1681,1625,1574,1516,1459,1382,1314,1232,1140,1031,924,736,390
rpmc,200,3,0,ER,10,4755,3901,3800,3717,3636,3570,3518,3443,3367,3313,3252,3162,3060,2940,2877,2818,2737,2658,2590,2519,2449,2385,2327,2258,2213,2158,2116,2066,2033,1999,1976,1940,1906,1873,1833,1805,1766,1733,1706,1675,1650,1620,1589,1570,1551,1532,1522,1508,1492,1479,1458,1445,1432,1411,1402,1383,1360,1337,1320,1277,1254,1231,1200,1172,1149,1119,1098,1071,1045,1016,997,976,961,940,924,904,882,858,838,817,799,782,767,749,732,709,684,662,644,626,595,573,550,506,432,361,270,247,191,92
rpmc,200,3,0,ER,14,7317,6350,6211,6078,5990,5918,5854,5793,5722,5635,5537,5393,5192,4969,4838,4722,4614,4514,4427,4335,4232,4128,4036,3968,3887,3831,3769,3698,3641,3568,3515,3470,3411,3368,3323,3277,3231,3173,3121,3065,3030,2992,2961,2928,2891,2862,2832,2810,2793,2777,2753,2732,2707,2684,2669,2654,2632,2612,2586,2569,2548,2521,2505,2483,2448,2429,2407,2381,2351,2312,2282,2248,2214,2161,2124,2083,2032,2000,1955,1929,1889,1849,1820,1790,1750,1703,1652,1601,1556,1515,1461,1415,1367,1296,1204,1057,906,803,640,335
rpmc,200,3,0,ER,35,3459,3002,2889,2799,2722,2677,2636,2592,2541,2500,2459,2393,2304,2214,2155,2119,2071,2025,1978,1943,1891,1856,1814,1789,1759,1731,1690,1664,1635,1610,1586,1566,1543,1522,1485,1461,1431,1404,1380,1362,1339,1318,1287,1268,1253,1237,1223,1212,1201,1188,1174,1164,1155,1148,1139,1135,1126,1113,1108,1099,1086,1078,1072,1062,1053,1043,1033,1023,1010,992,971,954,941,918,892,873,855,829,818,809,795,777,758,746,730,715,688,665,640,619,595,582,566,541,498,432,380,318,209,82
rpmc,200,3,0,ER,37,5433,4994,4880,4799,4720,4671,4627,4576,4525,4482,4421,4329,4200,4084,3990,3912,3833,3752,3674,3589,3522,3431,3352,3286,3225,3167,3110,3064,3014,2977,2944,2899,2864,2834,2803,2764,2733,2698,2661,2630,2592,2560,2522,2486,2457,2432,2411,2387,2363,2338,2319,2298,2282,2265,2250,2217,2166,2135,2106,2039,2006,1968,1896,1846,1798,1752,1708,1662,1627,1584,1545,1498,1469,1438,1408,1378,1338,1309,1281,1255,1234,1202,1177,1144,1105,1065,1021,977,940,908,865,825,783,733,678,616,550,496,393,224
rpmc,200,3,0,ER,38,8313,7503,7380,7263,7177,7096,7037,6959,6864,6787,6694,6564,6363,6137,6004,5888,5744,5622,5492,5359,5218,5094,4986,4882,4775,4678,4580,4495,4399,4315,4226,4149,4078,3981,3899,3819,3735,3656,3580,3510,3453,3393,3330,3282,3235,3199,3159,3128,3105,3076,3051,3024,2993,2977,2956,2928,2892,2860,2833,2758,2718,2684,2619,2572,2542,2498,2451,2401,2350,2300,2239,2190,2136,2079,1990,1914,1858,1825,1775,1740,1708,1679,1639,1606,1572,1537,1490,1436,1389,1347,1304,1266,1208,1145,1070,984,891,805,654,397
rpmc,200,3,0,ER,43,3152,2697,2636,2567,2528,2472,2442,2403,2369,2332,2283,2213,2128,2046,2001,1951,1904,1841,1797,1755,1719,1691,1655,1633,1597,1563,1531,1502,1470,1443,1418,1381,1349,1323,1300,1271,1248,1225,1197,1176,1154,1137,1118,1109,1099,1083,1069,1059,1051,1045,1037,1027,1021,1014,1007,999,988,983,973,964,958,947,937,933,923,917,906,896,880,869,859,844,827,809,795,786,775,766,752,740,729,717,698,688,676,668,658,642,622,599,580,562,544,520,498,462,394,346,277,167
rpmc,200,3,0,ER,47,5901,5734,5652,5576,5520,5468,5419,5354,5304,5253,5182,5110,4999,4868,4778,4702,4612,4535,4455,4379,4301,4229,4149,4091,4025,3959,3892,3825,3752,3692,3641,3584,3535,3478,3427,3376,3324,3279,3228,3193,3150,3116,3072,3033,2994,2962,2933,2911,2897,2877,2855,2832,2811,2796,2783,2761,2738,2716,2698,2671,2648,2624,2568,2539,2508,2474,2447,2410,2382,2357,2323,2294,2258,2212,2175,2143,2103,2073,2036,2009,1983,1937,1893,1851,1812,1782,1731,1694,1651,1608,1553,1487,1418,1361,1291,1173,1049,914,684,391
rpmc,200,3,0,ER,51,5170,4957,4845,4753,4656,4588,4547,4482,4420,4350,4292,4216,4107,3978,3859,3770,3676,3601,3529,3447,3374,3301,3228,3165,3106,3058,3014,2960,2908,2854,2797,2751,2703,2650,2611,2554,2507,2460,2422,2391,2362,2337,2305,2274,2245,2218,2196,2178,2158,2141,2118,2103,2090,2083,2072,2055,2043,2028,2014,1994,1975,1962,1934,1909,1886,1850,1815,1778,1756,1725,1690,1669,1643,1619,1585,1561,1532,1490,1466,1433,1398,1364,1335,1311,1286,1259,1217,1191,1154,1126,1087,1047,1009,958,889,806,700,591,440,242
rpmc,200,3,0,ER,53,7699,6897,6762,6604,6515,6449,6390,6309,6222,6142,6050,5926,5665,5363,5216,5095,4980,4875,4770,4659,4575,4473,4386,4302,4230,4150,4078,4027,3955,3889,3816,3753,3699,3637,3576,3517,3450,3399,3342,3299,3246,3193,3143,3108,3083,3048,3018,2989,2957,2938,2903,2876,2856,2832,2814,2796,2773,2755,2737,2717,2699,2685,2667,2647,2630,2613,2586,2557,2522,2482,2441,2405,2366,2334,2299,2260,2229,2186,2134,2095,2049,1997,1950,1909,1879,1841,1791,1745,1698,1637,1587,1538,1484,1446,1393,1322,1216,1085,872,530
