experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
betaEstrodiol,0,3,6,vacuole,1,1427,1363,1322,1159,1088,1037,989,957,935,920,909,895,888,881,875,869,863,851,840,832,826,818,796,781,772,764,757,747,738,727,715,709,705,690,687,681,671,666,661,659,653,649,636,628,621,613,605,597,590,574,569,558,550,538,530,516,502,492,481,478,470,463,458,455,450,444,435,427,420,414,412,402,391,389,376,367,364,360,351,339,327,317,312,302,295,286,267,257,245,236,218,195,175,141,100,52,25,10,3,1
betaEstrodiol,0,3,6,vacuole,2,5275,5023,4859,4403,4226,4109,3973,3883,3830,3784,3737,3707,3677,3643,3619,3596,3579,3534,3507,3465,3418,3372,3308,3231,3159,3091,3011,2949,2898,2823,2771,2705,2643,2600,2557,2509,2478,2455,2440,2423,2406,2382,2365,2336,2306,2276,2262,2238,2214,2171,2149,2115,2089,2054,2023,1997,1968,1940,1893,1862,1831,1812,1793,1777,1753,1727,1687,1634,1591,1556,1521,1484,1444,1408,1363,1318,1288,1244,1212,1167,1128,1097,1047,1015,974,930,890,844,789,694,614,517,381,265,170,87,43,11,2,0
betaEstrodiol,0,3,6,vacuole,3,3398,3244,3148,2794,2665,2570,2453,2370,2330,2282,2246,2215,2190,2165,2140,2110,2089,2069,2047,2011,1967,1925,1868,1812,1767,1716,1669,1624,1587,1546,1519,1486,1458,1442,1421,1395,1382,1369,1355,1336,1321,1291,1265,1243,1223,1208,1188,1161,1143,1123,1099,1071,1060,1041,1014,989,965,941,926,908,893,880,865,851,837,817,793,768,744,723,701,675,658,637,618,599,581,560,530,514,491,470,456,440,413,398,381,356,333,299,277,232,168,127,82,45,22,7,0,0
betaEstrodiol,0,3,6,vacuole,4,3830,3626,3508,3169,3043,2917,2807,2735,2710,2664,2631,2614,2595,2563,2545,2523,2513,2490,2470,2439,2399,2362,2317,2255,2179,2119,2070,2022,1985,1943,1905,1871,1826,1797,1767,1744,1722,1702,1682,1666,1646,1629,1604,1584,1556,1526,1502,1474,1454,1434,1407,1388,1374,1352,1328,1303,1282,1257,1237,1215,1192,1175,1154,1137,1113,1091,1070,1033,1003,979,956,932,897,873,852,818,791,768,741,711,669,649,617,586,567,543,515,483,441,390,350,315,265,198,145,83,51,22,4,2
betaEstrodiol,0,3,6,vacuole,5,2273,2150,2068,1871,1809,1729,1656,1612,1586,1565,1539,1522,1505,1480,1468,1455,1439,1429,1417,1396,1385,1375,1353,1326,1311,1284,1267,1250,1233,1204,1183,1161,1146,1133,1115,1103,1090,1080,1067,1055,1049,1038,1026,1010,1000,986,973,954,937,922,902,885,868,843,826,811,795,782,758,743,724,717,703,691,680,671,657,641,637,626,616,600,587,574,548,530,518,507,489,467,452,438,428,414,401,389,377,353,325,276,240,217,184,140,105,80,54,23,7,1
betaEstrodiol,0,3,6,vacuole,6,3824,3639,3534,3208,3071,2962,2867,2799,2755,2706,2662,2624,2606,2578,2542,2519,2496,2466,2444,2421,2375,2330,2273,2209,2137,2086,2039,1997,1950,1916,1872,1847,1816,1786,1763,1738,1714,1693,1678,1666,1650,1630,1604,1575,1545,1517,1493,1455,1431,1402,1367,1348,1322,1296,1268,1238,1211,1193,1176,1148,1135,1110,1086,1058,1041,1019,992,968,949,926,892,855,810,772,737,697,660,625,602,570,543,522,495,466,438,415,383,355,337,281,241,173,116,72,32,17,6,2,0,0
betaEstrodiol,0,3,6,vacuole,7,3798,3605,3494,3098,2961,2856,2732,2655,2612,2569,2533,2507,2482,2447,2420,2401,2383,2358,2339,2315,2272,2232,2196,2154,2118,2072,2032,2001,1976,1941,1913,1883,1845,1811,1785,1748,1728,1701,1685,1664,1641,1629,1604,1578,1555,1535,1505,1482,1455,1424,1399,1371,1344,1314,1290,1269,1241,1229,1211,1195,1182,1167,1149,1127,1112,1090,1071,1048,1031,1004,980,948,908,879,849,807,764,730,701,661,627,606,571,531,508,479,445,422,390,356,318,265,215,155,104,69,39,10,0,0
betaEstrodiol,0,3,6,vacuole,8,6432,6155,6020,5398,5175,5040,4815,4672,4593,4536,4463,4409,4377,4304,4263,4232,4197,4135,4089,4043,3995,3924,3833,3746,3640,3547,3472,3410,3344,3282,3226,3184,3129,3086,3056,3026,2985,2942,2908,2879,2848,2812,2779,2745,2701,2665,2628,2589,2549,2512,2471,2433,2392,2339,2295,2263,2221,2176,2144,2110,2082,2055,2013,1970,1939,1900,1866,1833,1795,1755,1707,1660,1599,1540,1487,1442,1396,1346,1293,1237,1193,1154,1106,1070,1018,978,919,846,790,698,623,534,420,297,199,98,50,24,9,1
betaEstrodiol,0,3,6,vacuole,9,12270,11810,11567,10837,10603,10403,10131,9987,9918,9863,9788,9727,9684,9614,9549,9510,9464,9382,9314,9209,9108,8957,8773,8523,8255,7957,7715,7459,7240,7020,6866,6724,6568,6426,6318,6229,6160,6090,6029,5977,5904,5838,5747,5673,5596,5509,5433,5353,5255,5147,5034,4915,4769,4668,4566,4454,4362,4271,4186,4098,3995,3919,3842,3778,3712,3644,3568,3490,3406,3327,3240,3136,3036,2939,2832,2662,2570,2471,2349,2209,2011,1870,1700,1586,1472,1355,1255,1142,1048,878,767,679,580,441,306,206,106,28,8,0
betaEstrodiol,0,3,6,vacuole,10,1419,1371,1331,1182,1102,1044,977,939,921,906,893,882,873,856,849,842,830,828,819,811,805,794,775,764,749,729,714,696,680,664,653,638,628,618,602,597,591,587,585,578,570,564,557,549,548,538,531,518,505,497,488,475,461,454,442,428,416,406,397,390,382,371,363,360,355,352,346,339,329,324,317,312,303,295,287,279,267,263,254,248,237,230,222,216,211,196,181,171,161,144,133,118,97,78,60,43,21,7,2,0
