experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
1nmpp1,500,3,3,mitochondria,4,1172,1067,1035,1019,1005,990,980,974,970,970,968,959,951,947,943,943,937,925,912,896,894,888,881,865,862,861,859,856,855,854,854,853,852,852,852,852,851,851,736,640,629,612,602,599,593,562,557,543,529,526,515,509,504,482,472,458,445,433,430,425,408,394,374,365,357,351,343,326,316,308,301,287,283,274,269,265,259,247,236,228,218,213,206,193,185,175,161,147,135,128,114,106,95,74,64,57,43,19,12,0
1nmpp1,500,3,3,mitochondria,5,2062,1899,1847,1814,1786,1767,1751,1726,1706,1677,1648,1621,1602,1582,1561,1545,1526,1501,1481,1474,1463,1451,1441,1425,1407,1398,1383,1375,1369,1364,1356,1347,1335,1327,1323,1314,1309,1298,1228,1135,1120,1110,1095,1080,1073,1058,1044,1033,1021,1014,992,982,970,957,949,936,925,913,904,891,880,865,858,849,841,828,820,813,802,791,782,769,762,748,734,720,697,685,669,650,626,597,577,542,406,358,316,167,144,125,111,100,93,68,45,31,19,14,9,1
1nmpp1,500,3,3,mitochondria,7,6047,5509,5366,5276,5202,5104,4968,4913,4860,4835,4812,4763,4697,4671,4629,4601,4565,4497,4426,4383,4354,4329,4304,4259,4224,4195,4176,4157,4139,4128,4118,4106,4095,4087,4076,4067,4059,4046,3721,3434,3382,3316,3279,3246,3202,3136,3091,3034,2982,2947,2890,2862,2824,2771,2705,2662,2611,2568,2538,2499,2429,2384,2329,2287,2249,2215,2166,2102,2064,2019,1977,1936,1902,1851,1809,1769,1729,1673,1608,1557,1515,1480,1431,1378,1316,1257,1154,1038,946,858,729,634,549,436,324,252,189,111,62,11
1nmpp1,500,3,3,mitochondria,8,1727,1571,1538,1520,1492,1468,1450,1434,1431,1431,1425,1408,1396,1393,1376,1372,1364,1355,1331,1320,1316,1313,1311,1281,1278,1274,1273,1270,1266,1263,1262,1257,1253,1251,1251,1251,1250,1250,1079,947,929,916,901,898,889,872,866,857,839,834,824,821,814,803,771,763,745,738,731,721,703,692,677,668,659,647,636,621,607,586,574,563,550,541,532,526,519,507,490,477,466,453,436,418,397,376,357,336,316,296,262,249,230,198,162,145,113,79,55,10
1nmpp1,500,3,3,mitochondria,9,2643,2447,2383,2348,2329,2309,2274,2253,2235,2216,2197,2175,2156,2137,2115,2091,2069,2039,2011,1995,1979,1967,1960,1935,1927,1920,1911,1899,1894,1888,1880,1874,1866,1863,1853,1852,1847,1843,1736,1619,1599,1572,1559,1547,1532,1501,1469,1448,1432,1417,1401,1379,1375,1362,1335,1320,1305,1285,1266,1259,1240,1217,1191,1176,1163,1143,1130,1115,1096,1084,1074,1060,1043,1026,1018,1002,987,966,945,920,896,872,851,824,799,771,737,705,663,596,539,497,446,362,255,189,151,102,64,8
1nmpp1,500,3,3,mitochondria,10,3014,2733,2661,2621,2588,2558,2502,2484,2463,2454,2449,2429,2414,2400,2390,2382,2375,2353,2326,2316,2315,2308,2297,2256,2245,2240,2230,2228,2226,2221,2217,2213,2212,2208,2204,2199,2196,2193,1961,1724,1706,1663,1638,1625,1598,1547,1528,1493,1457,1441,1412,1391,1376,1340,1302,1267,1237,1218,1202,1190,1146,1108,1065,1032,1013,1002,987,951,933,906,878,858,830,801,782,760,738,724,696,663,640,620,595,565,539,510,435,407,378,325,274,251,211,147,103,79,62,41,21,4
1nmpp1,500,3,3,mitochondria,11,2703,2466,2404,2374,2342,2300,2247,2233,2207,2190,2168,2156,2115,2087,2056,2039,2025,1999,1967,1942,1930,1917,1901,1877,1857,1845,1836,1824,1807,1801,1792,1785,1775,1772,1765,1762,1760,1752,1694,1637,1625,1600,1586,1577,1561,1546,1522,1509,1497,1486,1466,1446,1426,1413,1387,1366,1346,1330,1314,1302,1281,1267,1249,1230,1210,1189,1169,1152,1137,1122,1108,1090,1070,1057,1039,1016,993,970,951,930,910,876,855,820,794,761,721,683,644,591,540,503,460,375,315,241,200,139,88,15
1nmpp1,500,3,3,mitochondria,12,3770,3396,3279,3225,3161,3128,3086,3063,3048,3038,3029,2995,2971,2946,2937,2921,2894,2859,2809,2777,2752,2742,2735,2712,2691,2677,2666,2655,2648,2646,2641,2639,2637,2634,2631,2624,2621,2618,2353,2106,2068,2017,1981,1964,1940,1876,1841,1807,1766,1740,1709,1690,1678,1643,1598,1560,1529,1514,1497,1477,1433,1394,1364,1337,1313,1289,1269,1228,1213,1183,1154,1126,1098,1066,1049,1036,1015,988,947,908,872,841,806,773,746,710,653,613,568,512,443,394,359,276,208,169,137,80,57,4
1nmpp1,500,3,3,mitochondria,13,4206,3893,3797,3731,3681,3626,3557,3522,3491,3455,3422,3384,3341,3303,3265,3232,3198,3160,3112,3083,3058,3035,3016,2983,2952,2924,2914,2897,2881,2862,2852,2840,2824,2813,2796,2781,2772,2752,2659,2567,2540,2506,2487,2468,2443,2407,2380,2358,2336,2316,2287,2267,2243,2218,2174,2151,2123,2096,2076,2057,2020,1991,1953,1921,1896,1869,1839,1803,1775,1741,1709,1683,1654,1627,1602,1570,1540,1516,1482,1442,1412,1378,1349,1301,1259,1208,1116,1017,942,851,767,693,614,490,345,251,192,117,53,2
1nmpp1,500,3,3,mitochondria,14,3972,3626,3531,3478,3411,3385,3344,3326,3321,3304,3290,3250,3204,3183,3152,3127,3077,3018,2958,2926,2904,2890,2872,2828,2807,2800,2788,2781,2774,2771,2767,2762,2758,2753,2749,2746,2744,2740,2503,2222,2197,2165,2133,2121,2098,2044,2019,1970,1930,1913,1886,1869,1843,1797,1744,1709,1672,1660,1644,1618,1588,1563,1514,1488,1469,1441,1417,1390,1360,1333,1307,1285,1270,1237,1205,1178,1156,1134,1104,1074,1036,1011,968,933,900,854,812,760,713,646,565,507,462,350,249,193,144,81,51,4
1nmpp1,500,3,3,mitochondria,15,4816,4434,4320,4251,4191,4129,4048,4010,3968,3940,3908,3870,3828,3791,3760,3732,3694,3644,3596,3547,3519,3488,3467,3439,3414,3396,3370,3350,3340,3319,3308,3293,3282,3266,3256,3247,3231,3221,3083,2895,2853,2809,2779,2754,2729,2693,2672,2638,2606,2582,2550,2522,2486,2445,2388,2349,2319,2278,2250,2218,2168,2137,2107,2076,2056,2033,1994,1952,1917,1884,1848,1813,1768,1723,1694,1666,1629,1591,1544,1495,1448,1408,1366,1309,1220,1148,1074,956,880,795,692,636,560,470,344,264,211,133,77,7
1nmpp1,500,3,3,mitochondria,16,2085,1923,1868,1817,1793,1774,1749,1734,1719,1707,1694,1675,1653,1630,1611,1598,1581,1561,1536,1521,1509,1494,1478,1459,1450,1444,1435,1425,1418,1414,1412,1407,1400,1396,1393,1389,1381,1373,1279,1173,1165,1148,1137,1127,1112,1089,1077,1062,1048,1040,1027,1023,1014,999,977,958,952,939,927,914,900,883,869,856,849,839,834,825,813,800,786,774,762,754,746,734,716,697,681,668,651,638,628,614,597,568,537,507,461,417,370,333,307,235,165,131,112,69,44,7
1nmpp1,500,3,3,mitochondria,17,3496,3212,3105,3048,3013,2976,2929,2896,2879,2851,2828,2811,2786,2752,2721,2699,2684,2661,2627,2599,2578,2564,2548,2523,2495,2475,2458,2448,2430,2421,2409,2392,2377,2364,2351,2332,2309,2292,2188,2089,2072,2043,2025,2007,1981,1962,1938,1919,1892,1880,1857,1831,1802,1778,1759,1741,1724,1701,1681,1661,1637,1617,1584,1560,1529,1506,1491,1470,1441,1407,1384,1365,1348,1319,1295,1270,1247,1214,1187,1156,1132,1104,1073,1047,1016,985,921,825,752,672,581,498,418,329,215,146,114,79,32,2
1nmpp1,500,3,3,mitochondria,19,4198,3851,3746,3671,3632,3562,3483,3445,3416,3375,3336,3307,3273,3238,3196,3163,3124,3093,3040,3012,2984,2966,2943,2918,2881,2859,2833,2809,2796,2776,2762,2749,2728,2712,2699,2685,2664,2648,2575,2498,2471,2454,2424,2404,2383,2355,2337,2313,2284,2262,2231,2203,2180,2160,2137,2108,2086,2059,2036,2011,1985,1957,1922,1900,1880,1855,1825,1799,1767,1731,1707,1679,1655,1624,1594,1556,1530,1492,1462,1430,1381,1340,1302,1238,1154,1097,1026,946,854,784,728,661,571,453,349,279,226,141,62,5
1nmpp1,500,3,3,mitochondria,20,2149,1953,1903,1860,1836,1811,1778,1763,1753,1741,1734,1723,1703,1685,1673,1656,1642,1627,1607,1592,1588,1578,1572,1559,1547,1537,1527,1523,1516,1514,1510,1501,1496,1492,1486,1482,1478,1475,1423,1331,1317,1302,1287,1272,1255,1237,1223,1211,1197,1184,1163,1153,1142,1125,1116,1099,1087,1079,1067,1051,1038,1023,1006,988,983,969,953,939,921,907,890,876,859,844,828,810,793,765,750,725,706,684,664,642,613,574,516,430,385,339,300,276,240,176,144,116,96,62,34,2
1nmpp1,500,3,3,mitochondria,21,2919,2726,2662,2607,2576,2547,2511,2481,2456,2424,2391,2359,2332,2303,2271,2256,2237,2199,2171,2149,2132,2108,2096,2072,2059,2044,2030,2016,2005,1993,1984,1970,1953,1944,1930,1920,1913,1898,1849,1783,1765,1752,1732,1716,1693,1674,1653,1636,1617,1602,1582,1561,1543,1525,1502,1486,1466,1441,1427,1409,1394,1372,1352,1344,1322,1304,1290,1281,1266,1249,1227,1208,1189,1172,1152,1131,1110,1092,1072,1048,1022,992,953,915,844,788,704,583,492,432,373,323,278,221,143,108,87,52,25,4
1nmpp1,500,3,3,mitochondria,22,4590,4198,4096,4024,3951,3887,3810,3770,3736,3711,3680,3640,3605,3571,3543,3516,3489,3464,3415,3390,3362,3339,3321,3296,3270,3246,3216,3194,3181,3160,3141,3128,3114,3095,3079,3067,3045,3024,2928,2822,2802,2778,2751,2730,2707,2683,2651,2618,2588,2564,2534,2513,2494,2459,2419,2390,2359,2330,2305,2277,2238,2202,2158,2133,2109,2071,2044,2008,1974,1940,1908,1872,1834,1799,1761,1730,1685,1632,1590,1535,1492,1458,1413,1356,1257,1171,1093,1013,941,864,771,712,623,496,388,313,253,157,84,11
1nmpp1,500,3,3,mitochondria,23,3220,2950,2857,2780,2740,2702,2656,2631,2611,2591,2563,2534,2501,2472,2441,2416,2392,2360,2315,2293,2272,2265,2260,2238,2219,2200,2191,2172,2161,2149,2141,2133,2128,2119,2105,2094,2086,2081,1938,1795,1780,1762,1748,1737,1726,1699,1679,1659,1645,1626,1610,1593,1580,1555,1529,1507,1491,1474,1454,1439,1416,1400,1383,1362,1350,1331,1314,1296,1279,1262,1245,1228,1210,1179,1163,1140,1121,1091,1060,1035,1008,978,950,901,822,771,715,618,561,516,460,425,379,309,242,196,161,108,61,8
