experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
glu,50,3,2,golgi,1,205,204,196,196,190,190,188,188,74,73,71,69,65,64,51,50,44,43,39,39,35,33,33,31,31,31,29,28,25,25,19,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,13,13,13,13,13,13,12,12,12,12,12,12,11,10,10,9,9,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0
glu,50,3,2,golgi,5,153,153,147,147,140,140,140,140,53,53,51,51,46,46,24,24,23,23,20,20,19,18,18,18,18,17,15,15,15,15,11,11,10,10,10,10,10,10,7,7,7,7,7,7,3,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,50,3,2,golgi,7,144,144,115,114,109,109,105,105,65,64,61,60,60,59,50,50,48,48,46,46,44,42,41,40,40,38,36,36,35,35,34,34,33,33,30,30,30,30,29,29,28,28,27,27,26,24,23,23,23,23,23,22,20,17,16,16,16,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,0
glu,50,3,2,golgi,8,142,140,130,128,119,119,119,119,60,60,58,58,54,52,39,39,37,37,37,35,33,32,30,30,28,28,27,27,25,25,25,24,24,23,22,22,22,22,21,21,21,21,20,20,20,18,18,17,14,14,13,13,12,12,11,11,11,10,8,8,7,7,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
glu,50,3,2,golgi,9,177,176,158,156,146,145,141,141,73,73,73,72,69,68,55,54,52,52,50,50,48,41,40,40,38,38,35,35,35,34,32,32,32,32,32,32,31,31,30,30,30,29,29,29,25,25,24,24,24,23,21,21,21,21,19,18,17,16,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,12,12,12,11,10,10,9,8,8,8,8,8,8,8,8,8,7,6,4,2,2,2
glu,50,3,2,golgi,11,108,108,102,102,100,100,100,100,28,28,28,27,27,26,20,19,19,19,17,15,15,14,14,14,14,14,14,14,14,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,50,3,2,golgi,12,220,220,196,195,184,184,180,180,61,61,61,61,60,59,46,46,43,42,39,38,35,35,35,35,35,35,35,35,35,35,34,34,33,32,30,29,29,29,27,26,24,24,23,23,23,21,20,19,19,19,19,17,17,16,15,14,14,13,12,11,11,11,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,2
glu,50,3,2,golgi,13,153,152,141,140,136,135,131,130,54,54,52,52,50,49,43,43,43,43,40,40,39,37,36,36,30,29,28,26,25,25,22,22,22,21,21,21,21,19,19,19,19,19,19,19,19,19,17,17,16,16,14,12,11,11,11,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,3,3
glu,50,3,2,golgi,14,134,134,132,132,132,130,130,130,40,40,38,38,34,34,14,14,12,12,11,11,11,11,11,10,10,10,10,10,8,8,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glu,50,3,2,golgi,16,104,98,96,96,86,86,86,85,34,34,33,33,31,31,25,25,25,25,23,23,23,22,20,20,19,17,15,15,13,12,10,7,6,6,6,6,6,5,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
