experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
leu,0,3,4,peroxisome,1,3170,2443,1933,1610,1347,1166,1013,894,790,706,619,551,488,442,393,356,334,310,286,273,249,233,219,203,190,181,175,165,153,146,141,136,127,121,118,114,106,97,91,87,81,78,77,75,69,67,66,63,61,58,55,53,52,50,49,49,47,47,47,45,43,40,40,37,35,35,33,32,31,31,28,27,27,25,24,22,20,19,19,18,18,18,18,18,18,18,17,17,17,17,16,14,14,12,12,10,7,6,5,4
leu,0,3,4,peroxisome,2,690,375,252,212,167,143,128,111,103,88,82,72,67,61,53,51,45,41,34,31,29,26,26,21,19,19,18,17,15,13,11,10,10,10,9,8,8,7,6,6,6,6,6,5,5,5,5,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leu,0,3,4,peroxisome,3,2348,1434,997,748,612,543,485,435,397,356,328,298,271,253,237,221,205,195,186,176,166,158,152,143,137,130,124,116,111,107,99,99,95,86,80,77,71,66,62,60,57,53,51,49,47,45,44,40,38,36,36,33,31,29,29,27,25,24,24,23,22,22,22,22,20,19,18,17,16,16,16,14,13,11,11,11,11,10,10,9,8,8,7,5,5,5,5,3,3,3,3,3,3,1,1,0,0,0,0,0
leu,0,3,4,peroxisome,4,5772,4645,3896,3338,2915,2562,2280,2042,1835,1672,1510,1373,1258,1172,1070,986,921,866,820,775,726,681,648,622,592,561,534,504,488,461,442,421,407,395,385,372,349,338,319,305,288,271,259,253,235,228,220,217,213,206,203,202,199,191,183,178,164,161,156,152,148,143,140,137,137,131,125,120,117,114,113,104,101,98,95,90,87,83,77,75,74,71,65,62,56,54,48,47,44,38,36,32,29,27,24,23,20,16,12,7
leu,0,3,4,peroxisome,5,3141,2111,1518,1127,842,664,542,443,368,317,286,252,227,203,185,160,145,129,115,107,100,95,87,81,77,72,70,64,60,54,49,46,42,41,40,39,36,34,34,34,31,28,27,24,22,21,18,18,18,18,17,15,15,15,15,15,15,15,14,14,12,12,12,10,10,10,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,5,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
leu,0,3,4,peroxisome,6,2366,1502,1093,887,750,657,558,493,442,401,373,346,326,296,270,243,224,210,197,182,170,157,153,141,133,129,121,117,112,106,104,96,88,84,80,77,72,70,67,64,58,57,56,49,48,45,45,42,40,39,38,38,37,35,34,34,33,31,30,30,28,27,27,26,25,24,22,21,21,19,17,17,15,13,11,11,9,8,6,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
leu,0,3,4,peroxisome,7,983,546,320,230,178,135,101,79,65,51,40,34,26,18,12,9,8,6,5,5,4,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leu,0,3,4,peroxisome,8,1989,1373,981,706,554,454,378,330,283,261,238,223,206,184,168,153,144,134,127,117,115,103,91,89,86,80,78,74,71,67,64,61,57,55,51,49,45,42,41,40,38,38,37,35,33,32,32,31,31,31,28,28,28,28,26,26,23,20,20,19,19,17,17,16,16,16,15,15,15,15,15,13,12,10,9,8,8,8,7,7,6,6,5,4,4,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0
leu,0,3,4,peroxisome,9,1372,880,608,467,395,337,314,289,268,251,236,216,206,202,191,182,176,165,155,146,139,136,128,123,115,111,104,100,97,92,87,83,76,73,71,67,65,62,58,57,55,50,47,42,39,38,38,38,35,33,32,31,30,29,27,27,26,25,24,22,22,21,21,19,19,18,17,16,15,15,14,13,13,13,12,11,11,9,7,7,7,7,7,7,7,6,6,6,3,2,2,2,1,1,1,0,0,0,0,0
leu,0,3,4,peroxisome,10,5898,4810,4067,3550,3145,2830,2563,2330,2127,1963,1800,1667,1543,1415,1297,1217,1127,1066,998,938,865,806,750,712,679,622,592,564,521,487,465,434,407,386,367,350,334,317,302,282,264,254,242,230,225,215,208,199,186,177,169,166,161,156,150,144,140,135,132,125,116,111,108,105,104,96,89,82,76,73,72,69,67,66,64,62,60,58,54,50,47,43,41,40,38,37,37,35,33,33,33,31,31,27,27,26,24,16,16,13
leu,0,3,4,peroxisome,11,3191,2359,1873,1539,1332,1168,1037,941,871,796,735,691,635,595,568,542,515,487,467,444,416,399,385,371,354,339,313,300,287,270,256,242,226,216,204,199,195,190,184,178,175,169,163,160,156,149,144,135,130,129,128,124,122,118,116,114,109,105,102,96,94,94,91,89,86,85,83,79,78,77,75,74,71,67,65,65,62,60,57,55,54,52,50,46,43,43,38,34,33,32,30,28,27,25,23,21,19,14,9,7
