experiment,condition,hour,field,organelle,cell_idx,scanned-0,scanned-1,scanned-2,scanned-3,scanned-4,scanned-5,scanned-6,scanned-7,scanned-8,scanned-9,scanned-10,scanned-11,scanned-12,scanned-13,scanned-14,scanned-15,scanned-16,scanned-17,scanned-18,scanned-19,scanned-20,scanned-21,scanned-22,scanned-23,scanned-24,scanned-25,scanned-26,scanned-27,scanned-28,scanned-29,scanned-30,scanned-31,scanned-32,scanned-33,scanned-34,scanned-35,scanned-36,scanned-37,scanned-38,scanned-39,scanned-40,scanned-41,scanned-42,scanned-43,scanned-44,scanned-45,scanned-46,scanned-47,scanned-48,scanned-49,scanned-50,scanned-51,scanned-52,scanned-53,scanned-54,scanned-55,scanned-56,scanned-57,scanned-58,scanned-59,scanned-60,scanned-61,scanned-62,scanned-63,scanned-64,scanned-65,scanned-66,scanned-67,scanned-68,scanned-69,scanned-70,scanned-71,scanned-72,scanned-73,scanned-74,scanned-75,scanned-76,scanned-77,scanned-78,scanned-79,scanned-80,scanned-81,scanned-82,scanned-83,scanned-84,scanned-85,scanned-86,scanned-87,scanned-88,scanned-89,scanned-90,scanned-91,scanned-92,scanned-93,scanned-94,scanned-95,scanned-96,scanned-97,scanned-98,scanned-99
leu,50,3,4,ER,3,7097,6937,6780,6642,6544,6458,6382,6318,6244,6158,6076,6008,5926,5832,5727,5623,5529,5450,5373,5300,5226,5152,5076,5017,4949,4877,4809,4757,4707,4663,4588,4529,4463,4412,4354,4288,4241,4181,4131,4088,4029,3960,3900,3855,3813,3746,3684,3630,3575,3541,3486,3448,3389,3351,3307,3257,3213,3173,3129,3090,3046,2988,2935,2895,2858,2811,2772,2725,2692,2653,2615,2560,2505,2442,2364,2284,2194,2093,1949,1793,1643,1473,1297,1078,894,697,639,590,544,501,472,437,404,369,311,267,216,154,89,39
leu,50,3,4,ER,4,6874,6692,6497,6316,6232,6118,6015,5933,5842,5743,5671,5565,5460,5373,5256,5144,5040,4948,4861,4790,4716,4648,4576,4513,4451,4382,4338,4288,4230,4163,4114,4061,4015,3967,3909,3861,3807,3767,3715,3669,3612,3563,3516,3469,3416,3349,3312,3265,3219,3177,3131,3093,3057,3014,2975,2933,2896,2863,2817,2780,2752,2716,2671,2642,2608,2572,2538,2512,2475,2434,2386,2341,2274,2213,2117,2034,1920,1768,1606,1457,1301,1140,948,738,570,426,396,374,343,318,293,256,232,207,183,158,127,85,54,25
leu,50,3,4,ER,5,5805,5706,5576,5457,5352,5273,5192,5121,5055,4989,4925,4857,4791,4714,4644,4551,4477,4413,4355,4289,4225,4162,4113,4071,4016,3976,3935,3886,3848,3804,3759,3719,3686,3654,3608,3570,3522,3464,3419,3384,3345,3311,3263,3199,3161,3124,3083,3039,2984,2935,2893,2848,2808,2770,2729,2691,2662,2628,2595,2562,2520,2499,2460,2422,2386,2352,2313,2279,2238,2154,2108,2066,2016,1958,1858,1764,1683,1552,1413,1331,1238,1131,1004,894,795,695,657,632,610,578,541,499,462,424,377,327,277,218,144,76
leu,50,3,4,ER,6,5228,5132,5041,4963,4891,4834,4783,4727,4666,4598,4521,4450,4365,4287,4193,4106,4016,3944,3889,3833,3785,3718,3672,3623,3582,3541,3506,3468,3425,3377,3354,3327,3278,3245,3208,3162,3129,3098,3054,3016,2982,2946,2893,2838,2794,2758,2719,2679,2641,2597,2556,2534,2514,2493,2464,2437,2410,2387,2351,2328,2299,2274,2242,2208,2180,2145,2111,2081,2056,2020,1985,1943,1906,1859,1799,1730,1644,1538,1410,1278,1120,971,788,603,460,361,313,279,259,244,215,190,168,140,114,81,62,42,21,9
leu,50,3,4,ER,7,6706,6539,6357,6213,6122,6018,5939,5874,5788,5709,5612,5538,5460,5356,5261,5175,5102,5012,4951,4888,4823,4748,4697,4634,4589,4541,4501,4438,4395,4354,4307,4257,4202,4155,4103,4069,4029,3977,3924,3885,3847,3821,3765,3715,3663,3610,3571,3529,3488,3456,3416,3381,3341,3306,3275,3236,3198,3164,3126,3089,3051,3009,2980,2936,2898,2864,2818,2784,2744,2693,2639,2591,2535,2482,2385,2279,2167,2008,1823,1680,1572,1429,1288,1126,980,850,805,766,728,712,658,609,561,496,432,372,299,226,157,73
leu,50,3,4,ER,8,7051,6870,6663,6463,6351,6246,6142,6028,5918,5810,5699,5578,5468,5343,5233,5133,5041,4933,4851,4755,4669,4594,4527,4458,4396,4330,4270,4212,4150,4106,4065,4006,3948,3905,3859,3821,3769,3722,3658,3602,3559,3506,3455,3399,3342,3290,3247,3197,3152,3101,3058,3029,2988,2941,2915,2887,2857,2812,2763,2731,2695,2646,2598,2558,2515,2479,2435,2378,2335,2274,2209,2147,2097,2042,1931,1809,1698,1571,1444,1288,1146,1005,849,700,544,422,377,347,327,309,288,257,225,196,165,140,111,74,39,18
leu,50,3,4,ER,9,3100,3026,2966,2918,2880,2845,2805,2776,2740,2712,2672,2634,2585,2545,2509,2451,2410,2380,2337,2299,2261,2213,2176,2149,2117,2086,2066,2038,2016,2000,1979,1956,1934,1911,1882,1863,1832,1806,1781,1756,1724,1698,1684,1662,1642,1617,1591,1568,1553,1532,1512,1488,1470,1451,1437,1428,1406,1395,1370,1347,1331,1316,1292,1275,1252,1231,1217,1198,1174,1150,1111,1086,1051,1022,976,947,911,843,768,695,610,512,420,324,217,131,113,102,93,85,72,66,55,49,44,36,28,20,9,1
leu,50,3,4,ER,10,4538,4465,4372,4262,4211,4162,4108,4039,3957,3881,3809,3718,3633,3563,3500,3434,3378,3307,3246,3187,3133,3091,3048,3020,2977,2946,2915,2878,2848,2819,2790,2770,2741,2715,2688,2656,2625,2595,2565,2535,2505,2470,2432,2392,2359,2332,2305,2272,2222,2183,2153,2126,2094,2066,2043,2019,2004,1973,1948,1919,1894,1860,1835,1812,1782,1751,1725,1688,1665,1633,1603,1559,1519,1476,1390,1310,1234,1103,970,838,741,633,522,409,293,222,210,193,184,175,159,146,135,119,102,84,64,47,21,8
leu,50,3,4,ER,11,2826,2789,2741,2705,2679,2658,2636,2605,2572,2532,2492,2447,2418,2381,2342,2302,2265,2227,2189,2158,2138,2100,2066,2038,2009,1979,1948,1912,1887,1860,1836,1798,1773,1748,1723,1698,1678,1649,1622,1603,1579,1548,1520,1492,1464,1442,1411,1396,1375,1353,1332,1319,1301,1283,1268,1247,1228,1212,1190,1174,1158,1130,1108,1086,1068,1051,1028,999,968,937,899,868,844,808,769,720,679,623,557,498,446,384,329,265,208,163,144,135,130,117,105,92,82,76,55,48,32,16,6,0
leu,50,3,4,ER,12,6486,6319,6183,6062,5965,5853,5775,5683,5608,5528,5425,5325,5230,5111,5003,4917,4835,4738,4659,4593,4531,4471,4419,4374,4317,4266,4217,4173,4139,4090,4046,4009,3971,3926,3884,3853,3819,3774,3732,3696,3649,3604,3562,3507,3460,3423,3378,3345,3293,3256,3230,3198,3159,3117,3092,3055,3022,2996,2955,2917,2876,2844,2818,2783,2732,2692,2660,2609,2573,2526,2480,2427,2355,2294,2191,2052,1924,1763,1538,1405,1252,1088,907,726,587,471,440,416,393,373,355,333,303,274,243,205,163,108,66,28
