experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
glu,100,3,1,mitochondria,2,2,1545,6510,0,0,0,31,15,14
glu,100,3,1,mitochondria,2,201,56,180,18,3,9,27,7,14
glu,100,3,1,mitochondria,2,218,1,1,20,4,2,21,5,3
glu,100,3,1,mitochondria,3,1,452,1782,0,1,1,22,10,10
glu,100,3,1,mitochondria,3,161,1,1,14,2,5,15,3,6
glu,100,3,1,mitochondria,3,162,9,12,14,3,8,17,5,10
glu,100,3,1,mitochondria,3,208,2,2,19,3,7,20,5,8
glu,100,3,1,mitochondria,3,246,41,84,23,4,4,30,8,7
glu,100,3,1,mitochondria,4,3,2189,8835,0,0,1,31,15,20
glu,100,3,1,mitochondria,4,163,6,9,14,9,2,17,12,3
glu,100,3,1,mitochondria,5,4,1964,8432,0,0,1,31,16,18
glu,100,3,1,mitochondria,5,126,1,1,8,15,10,9,16,11
glu,100,3,1,mitochondria,6,6,727,2790,0,0,0,31,9,10
glu,100,3,1,mitochondria,7,5,3213,13547,0,0,0,31,23,19
glu,100,3,1,mitochondria,7,110,8,16,3,9,8,7,11,10
glu,100,3,1,mitochondria,8,8,2523,15686,0,0,0,31,22,23
glu,100,3,1,mitochondria,8,118,2,2,5,14,16,6,16,17
glu,100,3,1,mitochondria,8,122,1,1,7,15,16,8,16,17
glu,100,3,1,mitochondria,8,129,1,1,9,3,13,10,4,14
glu,100,3,1,mitochondria,8,140,1,1,12,2,13,13,3,14
glu,100,3,1,mitochondria,8,219,2,4,20,2,19,21,4,21
glu,100,3,1,mitochondria,8,256,1,1,25,15,16,26,16,17
glu,100,3,1,mitochondria,9,7,1522,5115,0,2,0,31,13,15
glu,100,3,1,mitochondria,9,131,2,2,10,12,10,12,13,11
glu,100,3,1,mitochondria,10,5,779,3100,0,0,0,31,10,10
glu,100,3,1,mitochondria,11,9,1767,5642,0,0,1,31,14,14
glu,100,3,1,mitochondria,12,5,2277,9424,0,2,2,31,18,21
glu,100,3,1,mitochondria,12,148,2,2,13,8,8,14,9,10
glu,100,3,1,mitochondria,13,8,1345,4620,1,0,0,31,11,14
glu,100,3,1,mitochondria,14,8,1197,4092,0,3,0,31,14,12
glu,100,3,1,mitochondria,15,10,1739,7440,0,0,0,31,15,16
glu,100,3,1,mitochondria,16,8,1637,8432,0,1,0,31,18,16
glu,100,3,1,mitochondria,16,164,20,30,14,2,2,19,5,4
glu,100,3,1,mitochondria,16,220,4,6,20,10,7,21,12,10
glu,100,3,1,mitochondria,16,261,1,1,27,7,3,28,8,4
glu,100,3,1,mitochondria,17,11,1425,4092,0,0,0,31,11,12
glu,100,3,1,mitochondria,17,179,8,12,16,9,4,19,11,6
