experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0,3,5,3,178,11.960674157303371,487.3820224719101,4,481,21,495,0.5762902292177183
glu,0,3,5,4,66,21.560606060606062,393.7121212121212,18,389,26,399,0.6384772801336458
glu,0,3,5,5,5,25.2,471.4,24,471,27,473,0.816496580927726
glu,0,3,5,6,234,27.11111111111111,277.64102564102564,18,270,37,286,0.5456350269116008
glu,0,3,5,7,10,29.0,471.5,27,471,32,473,0.9354143466934853
glu,0,3,5,8,40,36.95,268.375,34,265,41,273,0.549756444674582
glu,0,3,5,9,355,36.91549295774648,389.1605633802817,27,378,50,400,0.3373598689024108
glu,0,3,5,10,398,53.47487437185929,376.25879396984925,38,367,67,387,0.7490456465642754
glu,0,3,5,11,188,62.97872340425532,392.3670212765957,56,384,71,402,0.7389366973202449
glu,0,3,5,12,125,64.64,24.392,59,18,72,31,0.5811635055251646
glu,0,3,5,13,328,66.4451219512195,208.58231707317074,57,198,77,220,0.5627026492751096
glu,0,3,5,14,256,66.01171875,259.8984375,56,252,77,269,0.6783744371890738
glu,0,3,5,15,267,73.0374531835206,190.2134831460674,63,182,83,200,0.5656317865875539
glu,0,3,5,16,50,76.62,271.82,73,268,81,277,0.5592334723479979
glu,0,3,5,17,367,77.94277929155314,16.40326975476839,68,5,89,28,0.659561089364408
glu,0,3,5,18,212,78.40566037735849,33.716981132075475,70,27,88,42,0.6622847713142828
glu,0,3,5,19,389,78.67609254498714,361.4730077120823,65,352,92,372,0.6556054893119152
glu,0,3,5,20,282,80.17021276595744,247.93262411347519,71,239,89,259,0.5749984632477408
glu,0,3,5,21,233,87.8412017167382,402.8068669527897,79,393,96,412,0.6671673159631465
glu,0,3,5,22,82,98.51219512195122,379.6341463414634,94,375,105,386,0.5527041458085122
glu,0,3,5,23,239,104.19665271966527,37.33472803347281,96,28,113,47,0.5462241962161436
glu,0,3,5,24,252,104.37698412698413,392.12698412698415,96,383,114,402,0.4751562437952274
glu,0,3,5,25,181,110.42541436464089,410.3314917127072,104,401,118,420,0.7136275657466983
glu,0,3,5,26,275,118.92363636363636,457.3127272727273,111,448,128,469,0.5655084134566363
glu,0,3,5,27,186,120.29032258064517,381.6666666666667,113,374,128,390,0.4862146268601839
glu,0,3,5,28,294,124.66666666666667,402.4557823129252,114,394,136,413,0.6635676524680119
glu,0,3,5,29,310,138.45483870967743,389.8516129032258,128,380,150,400,0.6946555832322682
glu,0,3,5,30,188,145.0,71.27127659574468,138,63,153,80,0.6899751072652259
glu,0,3,5,31,333,148.6966966966967,51.750750750750754,140,41,159,63,0.5840365048676555
glu,0,3,5,32,255,150.09019607843138,375.07450980392156,141,367,161,384,0.5926421734987064
glu,0,3,5,33,80,151.8,386.7125,145,383,158,392,0.7962055422862863
glu,0,3,5,34,365,159.73698630136985,144.4054794520548,148,136,172,155,0.6484628646595242
glu,0,3,5,35,333,164.01501501501502,192.88888888888889,153,183,177,203,0.5941830246377549
glu,0,3,5,36,361,164.0332409972299,66.31855955678671,151,57,177,76,0.7042125398179688
glu,0,3,5,37,325,166.48923076923077,40.11076923076923,157,30,177,52,0.5677101417766194
glu,0,3,5,38,82,176.8780487804878,56.75609756097561,171,53,183,63,0.6231581635765711
glu,0,3,5,39,178,179.29775280898878,184.79775280898878,172,178,187,193,0.3037687933108399
glu,0,3,5,40,281,181.29893238434164,138.77224199288256,173,129,191,150,0.686319969849804
glu,0,3,5,41,344,190.63372093023256,361.63081395348837,181,351,202,373,0.4929853864226086
glu,0,3,5,42,103,195.3495145631068,345.7669902912621,190,340,201,352,0.49668035888074896
glu,0,3,5,43,218,207.4908256880734,418.8211009174312,200,410,216,429,0.576120383561669
glu,0,3,5,44,118,208.4915254237288,402.1271186440678,202,397,216,409,0.5658701455908212
glu,0,3,5,45,281,222.08540925266905,408.8576512455516,211,401,233,419,0.4812006052055046
glu,0,3,5,46,304,228.98684210526315,164.72697368421052,219,156,240,175,0.6026974901494644
glu,0,3,5,47,342,234.05263157894737,209.21345029239765,221,200,247,219,0.642417752599235
glu,0,3,5,48,272,235.97426470588235,348.99264705882354,229,338,244,360,0.7165632271592431
glu,0,3,5,49,150,239.70666666666668,366.92,234,360,247,375,0.5372692225663266
glu,0,3,5,50,332,247.1656626506024,330.4066265060241,237,320,258,341,0.5962557465524161
glu,0,3,5,51,375,245.80266666666665,478.1413333333333,235,467,257,490,0.5995439998918306
glu,0,3,5,52,174,249.5977011494253,312.13793103448273,243,305,257,321,0.41162281113288796
glu,0,3,5,53,68,249.66176470588235,371.9117647058824,246,367,254,377,0.6129417491865564
glu,0,3,5,54,214,250.80373831775702,199.38785046728972,241,193,260,208,0.6709395814011925
glu,0,3,5,55,208,251.69230769230768,386.0625,245,378,259,396,0.6197420090758996
glu,0,3,5,56,263,253.88593155893537,347.20532319391634,246,336,263,358,0.6638314778102515
glu,0,3,5,57,211,260.41706161137444,367.4312796208531,254,359,268,377,0.6491041746099888
glu,0,3,5,58,266,262.28195488721803,468.1578947368421,252,460,273,478,0.6375917593033593
glu,0,3,5,59,145,266.78620689655173,405.2689655172414,261,399,274,413,0.4481122422835776
glu,0,3,5,60,237,267.74261603375527,331.3966244725738,258,323,278,339,0.676785339530894
glu,0,3,5,61,181,266.70165745856355,388.41988950276243,261,378,276,398,0.713528082108802
glu,0,3,5,62,337,269.54302670623144,349.96439169139467,261,339,280,363,0.685510271525884
glu,0,3,5,63,267,273.0561797752809,441.8501872659176,264,433,283,451,0.5764095623167419
glu,0,3,5,64,396,275.219696969697,374.14141414141415,265,359,286,389,0.737870030340119
glu,0,3,5,65,202,286.53960396039605,328.0049504950495,277,321,298,338,0.7866441540228549
glu,0,3,5,66,120,283.09166666666664,338.5416666666667,277,333,291,345,0.5040752990689261
glu,0,3,5,67,152,289.3421052631579,437.88157894736844,284,431,296,446,0.6101915034131647
glu,0,3,5,68,121,291.12396694214874,162.91735537190084,286,157,297,170,0.5721674316761425
glu,0,3,5,69,176,290.8011363636364,366.5681818181818,283,359,299,374,0.4587126224541445
glu,0,3,5,70,136,291.04411764705884,382.25,286,376,297,390,0.5961902005279721
glu,0,3,5,71,202,292.4950495049505,178.14851485148515,286,170,300,188,0.5847342147087555
glu,0,3,5,72,161,292.9006211180124,316.95652173913044,286,310,300,326,0.5370209523715194
glu,0,3,5,73,123,299.4308943089431,333.9593495934959,293,328,307,341,0.4658237253444837
glu,0,3,5,74,211,327.46445497630333,110.54976303317535,319,103,337,119,0.33138721904831786
glu,0,3,5,75,210,334.12857142857143,303.1142857142857,327,295,343,312,0.5397413187571107
glu,0,3,5,76,240,334.675,446.1,325,439,345,454,0.611284875374273
glu,0,3,5,77,86,337.54651162790697,288.7906976744186,332,284,343,295,0.28119688088619693
glu,0,3,5,78,162,339.95061728395063,99.70370370370371,333,93,348,108,0.5621194044547935
glu,0,3,5,79,212,340.27358490566036,429.1698113207547,332,421,349,438,0.5337066485977268
glu,0,3,5,80,91,349.6703296703297,441.4725274725275,345,437,356,447,0.5179192450590845
glu,0,3,5,81,224,352.54464285714283,108.60714285714286,345,100,360,119,0.6188162762038226
glu,0,3,5,83,151,362.0198675496689,93.03311258278146,356,86,370,101,0.6412563633062867
glu,0,3,5,84,365,363.6191780821918,30.846575342465755,355,18,373,44,0.7048468785015314
glu,0,3,5,85,56,372.875,18.125,369,14,377,23,0.4870707780163822
glu,0,3,5,86,244,375.24590163934425,100.77459016393442,368,92,385,111,0.618136632620174
glu,0,3,5,87,138,384.19565217391306,125.47826086956522,378,119,391,133,0.5990933013807045
glu,0,3,5,88,295,387.53559322033897,109.40338983050847,377,99,398,119,0.6462952500298155
glu,0,3,5,89,231,391.0952380952381,76.78787878787878,383,68,401,86,0.6645016275842839
glu,0,3,5,90,258,395.56201550387595,92.38372093023256,387,84,405,101,0.48770639792708875
glu,0,3,5,91,203,399.04926108374383,127.96551724137932,393,119,406,139,0.7365697094184435
glu,0,3,5,92,296,410.6722972972973,384.57094594594594,400,376,423,394,0.6684927584061668
glu,0,3,5,93,41,411.4878048780488,505.8536585365854,405,504,417,510,0.9404269272126402
glu,0,3,5,94,159,413.27672955974845,136.35849056603774,406,130,421,144,0.3292141954719362
glu,0,3,5,95,282,416.8936170212766,230.7304964539007,407,222,428,240,0.5853852755122069
glu,0,3,5,96,37,418.02702702702703,494.81081081081084,416,491,422,500,0.8243700494948029
glu,0,3,5,97,90,421.8666666666667,74.43333333333334,417,69,428,80,0.40359052104923676
glu,0,3,5,98,80,424.65,218.4875,420,214,430,224,0.39190717472388154
glu,0,3,5,99,276,424.64130434782606,361.67028985507244,416,352,434,372,0.6060593518201841
glu,0,3,5,100,121,432.54545454545456,81.40495867768595,427,75,439,89,0.5789598767301218
glu,0,3,5,101,201,432.6865671641791,65.33333333333333,425,58,441,74,0.26010154041050604
glu,0,3,5,102,164,434.3780487804878,378.8353658536585,427,373,444,386,0.6602585513393004
glu,0,3,5,103,229,439.31004366812226,96.95196506550218,433,87,447,107,0.7012523946578874
glu,0,3,5,104,179,442.87150837988827,363.9217877094972,436,357,451,372,0.6191450613944643
glu,0,3,5,105,156,447.3974358974359,59.09615384615385,441,52,454,67,0.6599030912649955
glu,0,3,5,106,173,447.16184971098266,74.32369942196532,440,67,455,83,0.6387323130963849
glu,0,3,5,107,282,460.5425531914894,66.83687943262412,452,57,471,77,0.44038894977069515
glu,0,3,5,108,218,475.57798165137615,59.37614678899082,468,51,483,69,0.7101852216002994
glu,0,3,5,109,209,475.511961722488,77.85167464114832,467,71,485,86,0.5743963450035849
glu,0,3,5,110,332,492.61746987951807,58.873493975903614,483,49,504,70,0.6331129149546908
glu,0,3,5,112,19,504.8421052631579,49.1578947368421,503,47,508,52,0.5207037318817047
