experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0-5,3,2,1,217,21.806451612903224,129.68663594470047,13,123,33,137,0.7375275203675444
glu,0-5,3,2,2,338,21.207100591715978,105.43491124260355,11,97,33,116,0.5512769097859711
glu,0-5,3,2,3,59,22.406779661016948,89.32203389830508,19,86,29,95,0.7459399929823594
glu,0-5,3,2,4,63,28.317460317460316,91.66666666666667,23,87,33,96,0.6156816252535667
glu,0-5,3,2,5,477,42.058700209643604,118.0293501048218,29,106,56,130,0.3698576524903271
glu,0-5,3,2,6,266,43.82706766917293,91.20676691729324,35,83,55,101,0.5470816427205727
glu,0-5,3,2,7,58,45.827586206896555,223.08620689655172,43,218,50,229,0.7544008095679164
glu,0-5,3,2,8,76,59.19736842105263,200.21052631578948,55,195,64,206,0.5274650365065554
glu,0-5,3,2,9,271,60.81549815498155,184.28413284132841,52,174,70,196,0.6428070411172574
glu,0-5,3,2,10,226,64.59734513274336,444.9513274336283,56,438,74,453,0.5845776098439731
glu,0-5,3,2,11,280,65.51785714285714,475.04285714285714,56,466,75,485,0.5698772606651226
glu,0-5,3,2,12,232,68.53448275862068,215.17241379310346,60,207,78,225,0.6760516900657725
glu,0-5,3,2,13,235,71.29787234042553,104.46382978723405,62,98,82,113,0.6773762310128861
glu,0-5,3,2,14,140,76.20714285714286,231.68571428571428,70,225,83,239,0.5385411737232415
glu,0-5,3,2,15,110,79.66363636363636,177.1727272727273,74,171,87,183,0.4935191817877115
glu,0-5,3,2,16,46,79.82608695652173,478.2608695652174,77,475,84,483,0.6331917602594356
glu,0-5,3,2,17,269,83.83271375464685,438.2899628252788,76,428,92,450,0.7319229048968099
glu,0-5,3,2,18,219,88.31963470319634,419.0091324200913,81,409,97,429,0.7260844123772252
glu,0-5,3,2,19,343,88.96501457725948,153.85131195335276,79,144,100,165,0.6012924853286641
glu,0-5,3,2,20,310,91.07096774193549,228.5193548387097,83,217,100,241,0.7996129140117171
glu,0-5,3,2,21,320,94.746875,484.384375,83,476,109,494,0.6960760643883649
glu,0-5,3,2,22,303,99.54125412541254,17.174917491749174,89,8,110,27,0.5115780418305809
glu,0-5,3,2,23,402,103.12935323383084,172.12935323383084,92,162,115,184,0.3552396182290405
glu,0-5,3,2,24,328,103.28048780487805,433.4512195121951,93,424,115,443,0.5288819139827674
glu,0-5,3,2,25,92,110.25,488.9347826086956,104,484,116,495,0.4836316703757861
glu,0-5,3,2,26,272,111.31617647058823,414.1360294117647,101,406,123,423,0.6270993876422194
glu,0-5,3,2,27,96,117.30208333333333,274.4583333333333,113,269,123,281,0.5886382778977949
glu,0-5,3,2,28,311,127.0128617363344,253.70418006430867,116,245,139,263,0.681337087787039
glu,0-5,3,2,29,60,127.0,450.5,123,447,132,455,0.43936087067869883
glu,0-5,3,2,30,287,127.82578397212544,436.0313588850174,117,428,139,445,0.6549896785633658
glu,0-5,3,2,31,175,140.46857142857144,446.86857142857144,134,439,149,456,0.7243638008248171
glu,0-5,3,2,32,233,144.71244635193133,26.49785407725322,136,19,155,35,0.5558173893247633
glu,0-5,3,2,33,131,145.22137404580153,430.7251908396947,139,425,153,438,0.6665406691267783
glu,0-5,3,2,34,321,152.09345794392524,400.1651090342679,142,389,163,412,0.7546162423947332
glu,0-5,3,2,35,320,155.83125,325.41875,145,315,168,335,0.7613865805613659
glu,0-5,3,2,36,324,157.54320987654322,11.700617283950617,146,4,170,20,0.7426233350860864
glu,0-5,3,2,39,270,159.0851851851852,65.78888888888889,150,57,169,76,0.5919936041477623
glu,0-5,3,2,40,89,163.56179775280899,313.8988764044944,158,309,170,320,0.6732077894638204
glu,0-5,3,2,41,204,165.67156862745097,390.078431372549,158,382,175,398,0.5826003546831563
glu,0-5,3,2,42,160,171.51875,406.0125,165,400,180,413,0.45517175881529404
glu,0-5,3,2,43,373,175.15817694369974,302.5415549597855,163,294,189,313,0.6821563888400863
glu,0-5,3,2,45,231,176.28138528138527,324.5930735930736,169,315,185,335,0.7631925435227038
glu,0-5,3,2,46,155,176.4774193548387,363.6322580645161,169,358,184,371,0.5944951534152416
glu,0-5,3,2,47,225,180.09777777777776,241.25333333333333,172,233,189,250,0.5218048789645742
glu,0-5,3,2,48,147,185.156462585034,141.0748299319728,178,135,193,148,0.5054158572030352
glu,0-5,3,2,49,249,183.49799196787149,260.3092369477912,174,252,193,269,0.5142381568360476
glu,0-5,3,2,50,89,185.5505617977528,314.44943820224717,180,309,191,321,0.5838779978383434
glu,0-5,3,2,51,203,192.58128078817734,48.23645320197044,185,40,201,58,0.5035253590052327
glu,0-5,3,2,52,75,193.05333333333334,321.16,189,316,198,327,0.6750282257094007
glu,0-5,3,2,53,353,203.22946175637395,231.32294617563738,194,221,215,243,0.3815833331276714
glu,0-5,3,2,54,521,204.78694817658348,66.03262955854127,193,52,218,80,0.4768602179528899
glu,0-5,3,2,55,259,207.9227799227799,312.64092664092664,198,305,219,321,0.6773371124238347
glu,0-5,3,2,56,135,208.23703703703703,47.614814814814814,202,42,216,54,0.606968749533416
glu,0-5,3,2,58,291,217.4295532646048,406.9484536082474,207,399,228,416,0.5809399845226304
glu,0-5,3,2,59,283,220.96819787985865,195.5689045936396,212,187,231,205,0.426903749217588
glu,0-5,3,2,60,269,221.36802973977694,99.82527881040892,211,92,232,109,0.5528586003806975
glu,0-5,3,2,61,118,227.135593220339,48.09322033898305,222,42,233,56,0.6263109955945515
glu,0-5,3,2,62,243,232.1687242798354,369.1152263374486,224,361,242,378,0.31323569960578396
glu,0-5,3,2,63,189,233.44973544973544,83.4074074074074,225,76,242,91,0.6535607517603277
glu,0-5,3,2,64,309,232.37540453074433,303.7313915857605,222,295,243,314,0.5079985485637263
glu,0-5,3,2,65,233,236.3648068669528,265.49785407725324,227,258,247,274,0.6676291030514379
glu,0-5,3,2,66,74,237.3783783783784,244.3108108108108,233,240,243,250,0.42214958336818564
glu,0-5,3,2,67,259,239.27799227799227,458.27799227799227,229,451,251,466,0.746102280350256
glu,0-5,3,2,68,233,241.21888412017168,53.8412017167382,232,46,251,62,0.5857592222128997
glu,0-5,3,2,69,286,248.6853146853147,439.4895104895105,238,431,259,449,0.5708309737220139
glu,0-5,3,2,70,67,251.11940298507463,270.14925373134326,247,266,257,275,0.4744815597396396
glu,0-5,3,2,71,291,251.52920962199312,252.1958762886598,241,243,262,263,0.36588169398855297
glu,0-5,3,2,72,82,254.2439024390244,76.2560975609756,250,72,260,82,0.25642999737728356
glu,0-5,3,2,73,46,254.1086956521739,455.45652173913044,250,453,259,460,0.6360167473512683
