experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0,3,2,3,160,15.05625,400.88125,8,395,23,408,0.5178044596055429
glu,0,3,2,4,203,46.95073891625616,316.0886699507389,40,308,55,325,0.6316721909779862
glu,0,3,2,5,39,49.97435897435897,328.79487179487177,47,326,54,333,0.37555725969240467
glu,0,3,2,6,184,51.54347826086956,269.0978260869565,45,261,59,279,0.6325615908268599
glu,0,3,2,7,56,55.67857142857143,287.2857142857143,52,284,61,292,0.3720815861025183
glu,0,3,2,8,289,61.96885813148789,74.52941176470588,53,65,72,85,0.6203902569328605
glu,0,3,2,9,211,61.677725118483416,336.41706161137444,53,330,72,344,0.6879907791689734
glu,0,3,2,10,222,58.891891891891895,350.9189189189189,49,344,70,359,0.8277020738466943
glu,0,3,2,11,120,62.275,279.40833333333336,56,274,69,287,0.49939335169435595
glu,0,3,2,12,132,65.40151515151516,266.2878787878788,60,260,72,274,0.48577590149606376
glu,0,3,2,13,172,63.372093023255815,305.50581395348837,55,300,72,313,0.7336662336766796
glu,0,3,2,14,318,65.12893081761007,320.9937106918239,54,313,77,330,0.6893614307748559
glu,0,3,2,15,208,67.17307692307692,292.3942307692308,59,286,77,300,0.6077646718795557
glu,0,3,2,16,287,73.47038327526133,87.42508710801394,64,78,84,98,0.49654158891827205
glu,0,3,2,17,201,75.23383084577114,166.4726368159204,67,159,84,175,0.550848185582107
glu,0,3,2,18,137,77.2919708029197,345.75182481751824,71,340,85,353,0.5096079032815773
glu,0,3,2,19,187,79.524064171123,270.6577540106952,72,265,90,278,0.6997899868702072
glu,0,3,2,20,123,77.83739837398375,302.5853658536585,72,297,85,309,0.42107692479932823
glu,0,3,2,21,193,80.60621761658031,332.59067357512953,72,326,90,340,0.6002397093947723
glu,0,3,2,22,295,82.32542372881356,254.91186440677967,72,247,93,264,0.5614727931930213
glu,0,3,2,23,262,91.64885496183206,280.4389312977099,82,272,102,290,0.6252188012842324
glu,0,3,2,24,233,92.3862660944206,296.77682403433477,83,290,102,306,0.601829525049334
glu,0,3,2,25,207,95.57971014492753,74.54106280193237,88,67,104,83,0.5188114573993613
glu,0,3,2,26,112,95.6875,329.82142857142856,90,325,103,336,0.529665022702625
glu,0,3,2,27,89,98.08988764044943,60.146067415730336,93,55,104,66,0.5959496522011253
glu,0,3,2,28,226,101.16371681415929,158.61946902654867,94,150,110,168,0.4860399422895927
glu,0,3,2,29,227,101.96035242290749,311.85022026431716,95,302,110,322,0.6243256030620614
glu,0,3,2,30,152,102.9407894736842,142.57894736842104,97,136,110,150,0.4959858255889816
glu,0,3,2,31,283,103.4982332155477,256.69611307420496,94,249,114,266,0.4704620193627886
glu,0,3,2,32,167,107.31137724550898,176.4131736526946,100,170,116,184,0.555978075971299
glu,0,3,2,33,45,109.11111111111111,300.1111111111111,106,297,113,305,0.5500712579237719
glu,0,3,2,34,261,110.49425287356321,53.1455938697318,102,43,120,63,0.6171170787008762
glu,0,3,2,35,423,112.0354609929078,282.87943262411346,101,271,124,295,0.4367702398398195
glu,0,3,2,36,133,112.19548872180451,70.12781954887218,106,64,119,78,0.6498912041889774
glu,0,3,2,37,82,119.59756097560975,182.4268292682927,115,178,125,188,0.29957846037883595
glu,0,3,2,38,156,121.10897435897436,202.01282051282053,115,195,128,210,0.5737556047209907
glu,0,3,2,39,266,121.80827067669173,39.8984962406015,112,32,132,50,0.5708787178355649
glu,0,3,2,40,35,122.42857142857143,59.371428571428574,120,56,126,63,0.49137518794171886
glu,0,3,2,41,74,122.0,252.24324324324326,118,248,127,258,0.44428472288860466
glu,0,3,2,42,64,125.5625,214.125,121,210,131,219,0.5277887890092324
glu,0,3,2,43,305,125.6032786885246,296.90819672131147,115,288,137,307,0.6685079961295038
glu,0,3,2,44,255,126.45490196078431,158.57254901960783,116,150,137,168,0.5488154982579357
glu,0,3,2,45,142,130.17605633802816,279.73943661971833,124,273,137,288,0.5915748751727408
glu,0,3,2,46,171,131.30994152046785,72.18713450292398,125,65,138,81,0.6331021023752582
glu,0,3,2,47,127,131.26771653543307,189.90551181102362,125,184,138,197,0.5310564718035182
glu,0,3,2,48,88,134.625,171.4659090909091,130,166,140,178,0.626112466571847
glu,0,3,2,49,174,142.05747126436782,199.7816091954023,136,192,149,209,0.6361106369355843
glu,0,3,2,50,317,144.97791798107255,281.5110410094637,136,271,156,294,0.7033881136925355
glu,0,3,2,51,234,147.82051282051282,73.27777777777777,140,64,157,83,0.6279169451774871
glu,0,3,2,52,289,148.78200692041523,166.39792387543253,140,157,160,176,0.31921982101634994
glu,0,3,2,54,54,153.05555555555554,151.94444444444446,149,148,158,157,0.2741105835641119
glu,0,3,2,55,192,153.53645833333334,182.69791666666666,145,176,163,191,0.6948140900487638
glu,0,3,2,56,60,157.86666666666667,447.53333333333336,155,443,162,454,0.7604316508852211
glu,0,3,2,57,149,161.90604026845637,276.6711409395973,155,271,170,283,0.6166419286107954
glu,0,3,2,58,203,168.49261083743843,447.6453201970443,161,440,178,456,0.5004573099193173
glu,0,3,2,59,137,169.13868613138686,189.5109489051095,163,183,177,197,0.5498730870275188
glu,0,3,2,60,111,169.25225225225225,371.13513513513516,164,366,176,378,0.4096145788235544
glu,0,3,2,61,69,170.31884057971016,460.5217391304348,165,457,176,466,0.5694815101339679
glu,0,3,2,62,4,172.0,406.5,171,406,174,408,0.9241763718304448
glu,0,3,2,63,175,172.85142857142858,394.1142857142857,167,386,180,403,0.6364250438962471
glu,0,3,2,64,82,175.8048780487805,91.84146341463415,171,86,181,98,0.5552769415648707
glu,0,3,2,65,165,176.86060606060607,178.75757575757575,170,172,185,187,0.7254840944578852
glu,0,3,2,66,127,179.37007874015748,165.99212598425197,173,160,187,173,0.6317816715453851
glu,0,3,2,67,194,182.7835051546392,40.896907216494846,175,34,193,49,0.5920620716828113
glu,0,3,2,68,197,181.69035532994923,380.6852791878173,173,373,191,389,0.6183910443366042
glu,0,3,2,69,127,190.07874015748033,175.1811023622047,185,168,196,184,0.7618464319966411
glu,0,3,2,70,168,195.85119047619048,151.73809523809524,190,144,203,161,0.6115668035655887
glu,0,3,2,71,224,202.73214285714286,165.83035714285714,194,158,212,174,0.5319042429346068
glu,0,3,2,72,196,242.97448979591837,262.71938775510205,236,255,252,272,0.5798051879925684
glu,0,3,2,73,202,257.96534653465346,495.2920792079208,250,487,267,506,0.8318286833911381
glu,0,3,2,74,113,256.4070796460177,479.65486725663715,251,474,263,486,0.37776067333337415
glu,0,3,2,75,172,266.98837209302326,466.7848837209302,261,459,274,475,0.5483513331854349
glu,0,3,2,76,142,273.8098591549296,491.8732394366197,268,485,281,499,0.63591180085603
glu,0,3,2,77,294,274.265306122449,449.6938775510204,265,440,285,461,0.745703603077456
glu,0,3,2,78,141,278.1489361702128,478.51063829787233,272,472,285,486,0.29365761225640485
glu,0,3,2,79,146,279.4246575342466,435.97945205479454,273,429,287,444,0.6788002837764238
glu,0,3,2,80,183,286.6612021857924,464.8524590163934,280,457,294,474,0.6163834306394835
glu,0,3,2,81,213,290.90140845070425,429.53521126760563,284,420,299,441,0.8235447257829402
glu,0,3,2,82,181,291.27624309392263,446.75690607734805,284,439,299,455,0.6300789845705
glu,0,3,2,83,59,299.3050847457627,412.6271186440678,296,408,304,418,0.44925874807166516
glu,0,3,2,84,62,301.51612903225805,488.7903225806452,296,485,307,493,0.7630753821873618
glu,0,3,2,85,230,304.8652173913043,184.12173913043478,297,176,314,194,0.6100150703050748
glu,0,3,2,86,225,304.6488888888889,425.3911111111111,296,417,315,434,0.7732471117745908
glu,0,3,2,87,131,303.7175572519084,439.59541984732823,297,434,311,446,0.5542099456925365
glu,0,3,2,88,128,308.0859375,198.1328125,301,193,315,205,0.6266745614253515
glu,0,3,2,89,268,309.1268656716418,153.51492537313433,301,144,319,164,0.6529453970547456
glu,0,3,2,90,376,314.81117021276594,42.98936170212766,304,33,326,55,0.49184716975363535
glu,0,3,2,91,200,316.565,20.885,309,13,325,30,0.6588701104521338
glu,0,3,2,93,42,317.14285714285717,136.1904761904762,314,133,321,140,0.4606664598958905
glu,0,3,2,94,159,318.77358490566036,77.24528301886792,312,70,326,85,0.43100888030564055
glu,0,3,2,95,231,322.54978354978357,60.79220779220779,315,51,331,71,0.6536711831742431
glu,0,3,2,96,309,324.05825242718447,119.1294498381877,315,109,334,130,0.52972521753645
glu,0,3,2,97,191,326.76439790575915,471.6178010471204,320,464,335,481,0.6642995122994712
glu,0,3,2,98,200,329.45,137.69,321,132,340,145,0.706650034592769
glu,0,3,2,99,192,330.7291666666667,418.5104166666667,322,412,340,426,0.6832333075575174
glu,0,3,2,100,75,333.64,482.02666666666664,329,477,338,488,0.646439444868417
