experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
glu,50,3,1,golgi,3,77,3,4,1,6,3,3,7,5
glu,50,3,1,golgi,3,185,16,36,1,0,4,5,3,7
glu,50,3,1,golgi,3,186,2,2,2,5,4,4,6,5
glu,50,3,1,golgi,3,258,3,3,3,5,5,6,6,6
glu,50,3,1,golgi,3,403,12,24,5,0,4,9,2,7
glu,50,3,1,golgi,3,404,1,1,6,1,4,7,2,5
glu,50,3,1,golgi,3,482,1,1,7,3,2,8,4,3
glu,50,3,1,golgi,3,727,19,40,9,0,4,14,2,8
glu,50,3,1,golgi,3,792,2,2,11,10,7,13,11,8
glu,50,3,1,golgi,3,1077,3,4,15,8,5,17,9,7
glu,50,3,1,golgi,3,1136,2,2,16,7,5,18,8,6
glu,50,3,1,golgi,3,1486,32,112,19,5,2,26,9,6
glu,50,3,1,golgi,5,187,22,63,0,9,12,7,12,15
glu,50,3,1,golgi,5,406,34,96,3,10,10,11,13,14
glu,50,3,1,golgi,5,864,1,1,12,7,2,13,8,3
glu,50,3,1,golgi,5,932,1,1,13,6,2,14,7,3
glu,50,3,1,golgi,5,1008,31,84,11,13,2,18,17,5
glu,50,3,1,golgi,5,1286,1,1,18,6,3,19,7,4
glu,50,3,1,golgi,5,1288,22,45,16,12,2,21,15,5
glu,50,3,1,golgi,5,1428,10,16,19,5,3,23,7,5
glu,50,3,1,golgi,5,1430,3,4,20,12,7,21,14,9
glu,50,3,1,golgi,5,1487,4,6,20,12,9,23,14,10
glu,50,3,1,golgi,5,1611,1,1,23,8,2,24,9,3
glu,50,3,1,golgi,5,1612,5,12,22,11,9,25,13,11
glu,50,3,1,golgi,6,405,7,16,4,8,1,8,10,3
glu,50,3,1,golgi,6,728,1,1,10,13,13,11,14,14
glu,50,3,1,golgi,6,793,101,192,5,6,0,21,10,3
glu,50,3,1,golgi,6,1009,5,12,13,14,9,16,16,11
glu,50,3,1,golgi,6,1137,3,4,15,14,8,17,15,10
glu,50,3,1,golgi,6,1359,2,2,19,14,8,21,15,9
