experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0-5,3,0,2,317,14.829652996845425,103.32807570977918,6,92,24,116,0.6805637028221614
glu,0-5,3,0,4,179,22.854748603351954,121.90502793296089,14,116,32,129,0.7395053839337876
glu,0-5,3,0,5,232,32.081896551724135,212.81465517241378,24,204,41,222,0.6538678828214699
glu,0-5,3,0,6,371,31.91644204851752,76.01347708894879,21,67,44,86,0.579025317662702
glu,0-5,3,0,7,317,39.12302839116719,143.21451104100947,28,135,51,153,0.5967389894121469
glu,0-5,3,0,8,102,40.666666666666664,266.46078431372547,36,260,46,273,0.6459750772577385
glu,0-5,3,0,9,20,41.95,210.1,40,208,45,213,0.3929526239966882
glu,0-5,3,0,10,332,55.75903614457831,258.7379518072289,46,249,67,270,0.5962955551026798
glu,0-5,3,0,11,287,61.31707317073171,55.86411149825784,51,47,73,66,0.7593667165903716
glu,0-5,3,0,12,201,66.1542288557214,163.72139303482587,59,156,74,173,0.5639933566847193
glu,0-5,3,0,13,154,67.47402597402598,74.22077922077922,62,67,74,83,0.6275905841872198
glu,0-5,3,0,14,84,66.41666666666667,321.5952380952381,61,316,73,327,0.12188626391571092
glu,0-5,3,0,15,244,67.54918032786885,205.74590163934425,58,198,78,214,0.6214609508971393
glu,0-5,3,0,16,396,67.16414141414141,275.1313131313131,55,265,79,286,0.5731136961617357
glu,0-5,3,0,17,257,71.6692607003891,97.36575875486382,63,89,81,107,0.4199061752940679
glu,0-5,3,0,18,110,78.5,83.14545454545454,73,77,84,90,0.5580137332624634
glu,0-5,3,0,19,219,78.8675799086758,219.7214611872146,69,213,89,228,0.6481032204754212
glu,0-5,3,0,20,124,80.91935483870968,466.80645161290323,75,460,88,474,0.38119298582540806
glu,0-5,3,0,21,273,80.9010989010989,489.8534798534798,72,481,91,500,0.5414044541186804
glu,0-5,3,0,22,322,80.4472049689441,315.555900621118,69,307,92,326,0.6120922158304688
glu,0-5,3,0,23,268,85.30597014925372,248.47388059701493,75,241,96,257,0.6551153325704144
glu,0-5,3,0,24,344,90.99418604651163,268.97093023255815,80,260,104,278,0.681550365896336
glu,0-5,3,0,25,287,89.71428571428571,201.6341463414634,79,194,101,210,0.6791469775246004
glu,0-5,3,0,26,118,103.79661016949153,190.92372881355934,99,184,109,199,0.7886011274607055
glu,0-5,3,0,27,161,107.14906832298136,118.24844720496894,101,111,114,127,0.6221156013748614
glu,0-5,3,0,28,170,115.44705882352942,131.04705882352943,108,123,123,140,0.7304376544359744
glu,0-5,3,0,29,222,119.1981981981982,234.66216216216216,110,228,129,243,0.6703291680916006
glu,0-5,3,0,31,135,133.6,134.4,128,128,140,142,0.47223811135740185
glu,0-5,3,0,32,134,135.1865671641791,374.82089552238807,130,368,141,383,0.6676407117986964
glu,0-5,3,0,33,290,138.21379310344827,241.97931034482758,128,234,149,252,0.5563483867043627
glu,0-5,3,0,34,292,139.04794520547946,154.25342465753425,130,145,149,165,0.4254244196036821
glu,0-5,3,0,35,316,142.1772151898734,344.4746835443038,132,336,154,354,0.6247154883296864
glu,0-5,3,0,36,311,154.07073954983923,367.84565916398714,144,359,166,378,0.6439259824807705
glu,0-5,3,0,38,348,162.09195402298852,326.8333333333333,151,318,174,337,0.5605140572444963
glu,0-5,3,0,39,242,165.7520661157025,220.64462809917356,157,212,175,231,0.7297428625365983
glu,0-5,3,0,40,227,168.75770925110132,91.84140969162996,160,84,178,100,0.5220662178395622
glu,0-5,3,0,41,238,177.00840336134453,345.25210084033614,169,337,186,355,0.4555648218585614
glu,0-5,3,0,42,93,183.68817204301075,88.04301075268818,179,83,190,94,0.5747068672733681
glu,0-5,3,0,43,293,190.12627986348122,44.74061433447099,180,36,201,54,0.6127000731115689
glu,0-5,3,0,44,229,195.7816593886463,337.2401746724891,187,329,207,345,0.7629176696149147
glu,0-5,3,0,45,2,205.0,78.5,205,78,206,80,1.0
glu,0-5,3,0,46,240,205.74583333333334,435.0083333333333,196,428,217,443,0.717115671452534
glu,0-5,3,0,47,312,209.22115384615384,452.09615384615387,198,445,222,461,0.7353172847771415
glu,0-5,3,0,49,244,217.96311475409837,49.09426229508197,209,42,229,57,0.6584540929731112
glu,0-5,3,0,50,188,224.4255319148936,501.20212765957444,217,494,233,510,0.3407876674274195
