experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
glu,200,3,3,vacuole,1,0,85,100,12,0,4,12,10,14
glu,200,3,3,vacuole,3,0,51,63,20,2,8,20,11,15
glu,200,3,3,vacuole,4,0,26,30,16,2,8,16,8,13
glu,200,3,3,vacuole,5,0,33,42,20,3,3,20,10,9
glu,200,3,3,vacuole,6,0,7,8,26,3,5,26,5,9
glu,200,3,3,vacuole,7,0,112,130,21,4,1,21,14,14
glu,200,3,3,vacuole,8,0,27,42,16,1,5,16,8,11
glu,200,3,3,vacuole,10,0,17,25,25,0,7,25,5,12
glu,200,3,3,vacuole,11,0,62,72,18,1,2,18,9,11
glu,200,3,3,vacuole,12,0,53,70,25,1,3,25,8,13
glu,200,3,3,vacuole,13,0,35,42,22,5,3,22,11,10
glu,200,3,3,vacuole,14,0,38,48,12,0,3,12,6,11
glu,200,3,3,vacuole,15,0,45,48,14,2,4,14,10,10
glu,200,3,3,vacuole,16,0,10,12,13,2,5,13,5,9
glu,200,3,3,vacuole,17,0,90,130,15,1,4,15,11,17
glu,200,3,3,vacuole,18,0,35,42,19,1,2,19,8,8
glu,200,3,3,vacuole,19,0,19,20,23,1,7,23,6,11
glu,200,3,3,vacuole,20,0,19,25,22,1,5,22,6,10
glu,200,3,3,vacuole,21,0,44,56,20,4,5,20,12,12
glu,200,3,3,vacuole,22,0,55,64,19,3,4,19,11,12
glu,200,3,3,vacuole,23,0,20,25,24,1,3,24,6,8
glu,200,3,3,vacuole,24,0,85,120,18,0,2,18,10,14
glu,200,3,3,vacuole,25,0,9,9,29,4,5,29,7,8
glu,200,3,3,vacuole,27,0,11,12,22,1,7,22,5,10
glu,200,3,3,vacuole,28,0,17,20,19,2,9,19,7,13
glu,200,3,3,vacuole,30,0,10,12,15,7,4,15,11,7
glu,200,3,3,vacuole,31,0,77,120,18,1,4,18,11,16
glu,200,3,3,vacuole,32,0,16,16,23,0,4,23,4,8
glu,200,3,3,vacuole,33,0,74,100,21,2,5,21,12,15
glu,200,3,3,vacuole,34,0,7,9,23,4,6,23,7,9
