experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0,3,3,1,81,5.802469135802469,252.08641975308643,1,247,11,258,0.23073576996563486
glu,0,3,3,2,211,9.431279620853081,200.4834123222749,2,193,18,209,0.1387134392005621
glu,0,3,3,3,197,23.497461928934012,45.48730964467005,16,38,32,54,0.4591861813557977
glu,0,3,3,4,294,24.782312925170068,161.48639455782313,16,152,35,172,0.26763861517372883
glu,0,3,3,5,262,25.389312977099237,24.954198473282442,17,16,35,35,0.3877760528008603
glu,0,3,3,6,65,26.615384615384617,79.1076923076923,23,75,32,84,0.34792222910413506
glu,0,3,3,7,259,35.32432432432432,67.15444015444015,27,58,44,78,0.5047489635379392
glu,0,3,3,8,73,34.12328767123287,52.23287671232877,29,48,40,57,0.4442843039503592
glu,0,3,3,9,125,35.256,150.096,29,144,42,157,0.4690815337160688
glu,0,3,3,10,181,44.88397790055249,169.6353591160221,38,162,53,178,0.5890018042301721
glu,0,3,3,11,195,52.46153846153846,222.87179487179486,46,215,61,232,0.5071695601700028
glu,0,3,3,12,194,55.0,331.0670103092784,48,323,63,340,0.48254673357509215
glu,0,3,3,13,125,54.824,237.544,49,232,62,244,0.3525061757737824
glu,0,3,3,14,97,61.2680412371134,212.58762886597938,56,206,68,219,0.7396705782989599
glu,0,3,3,15,267,73.71161048689139,206.02247191011236,65,197,83,216,0.5124836685626086
glu,0,3,3,16,165,86.03030303030303,98.18787878787879,79,92,94,106,0.4552029391139491
glu,0,3,3,17,60,82.88333333333334,109.41666666666667,79,106,88,114,0.37891530215943026
glu,0,3,3,18,434,91.22811059907833,327.11981566820276,80,316,103,340,0.24097860775553748
glu,0,3,3,19,72,85.31944444444444,278.9166666666667,81,274,91,284,0.29063907752322693
glu,0,3,3,20,193,95.43523316062176,270.74093264248705,89,263,103,280,0.5674391765965059
glu,0,3,3,21,239,97.91213389121339,306.9497907949791,90,298,107,316,0.4201894512826435
glu,0,3,3,22,197,107.59390862944163,353.55837563451774,100,346,116,362,0.37977995131391357
glu,0,3,3,23,180,108.58888888888889,319.3222222222222,102,311,116,329,0.6346811029431821
glu,0,3,3,24,210,109.9952380952381,395.4,103,387,118,405,0.6518223925290144
glu,0,3,3,25,284,112.65492957746478,450.7288732394366,104,442,122,461,0.42244515172023744
glu,0,3,3,26,208,114.3125,55.54326923076923,107,47,123,65,0.6980442546148548
glu,0,3,3,27,181,117.01657458563535,82.33701657458563,109,75,126,91,0.7124154840995117
glu,0,3,3,28,87,119.13793103448276,311.7701149425287,114,307,125,318,0.23584765301993904
glu,0,3,3,29,188,123.91489361702128,40.212765957446805,116,33,133,48,0.3779367322675274
glu,0,3,3,30,207,126.89855072463769,63.908212560386474,119,56,136,73,0.22842379254601766
glu,0,3,3,31,61,127.95081967213115,200.0,124,196,133,205,0.5252784090174752
glu,0,3,3,32,205,135.13170731707316,187.87317073170732,128,180,143,197,0.5413387722254713
glu,0,3,3,33,180,136.26111111111112,208.30555555555554,129,200,144,217,0.5288044915415979
glu,0,3,3,34,230,138.73043478260868,31.691304347826087,130,24,148,41,0.4030092555663479
glu,0,3,3,35,84,135.71428571428572,290.7261904761905,131,286,142,296,0.5383889129200939
glu,0,3,3,36,322,142.66770186335404,99.88509316770187,134,89,153,112,0.5883845261927687
glu,0,3,3,37,138,141.53623188405797,164.231884057971,135,158,149,171,0.5041245023142094
glu,0,3,3,38,300,144.23666666666668,278.6,135,269,155,290,0.34097018780975147
glu,0,3,3,39,181,144.3977900552486,302.1325966850829,137,295,153,310,0.37600373064090686
glu,0,3,3,40,102,149.40196078431373,345.48039215686276,145,340,157,353,0.6768669953193679
glu,0,3,3,41,119,154.23529411764707,335.11764705882354,146,330,162,341,0.7333774010682215
glu,0,3,3,42,204,154.83823529411765,111.31372549019608,147,103,163,120,0.581914355774628
glu,0,3,3,43,219,156.7351598173516,290.29680365296804,148,283,166,299,0.5546879214413301
glu,0,3,3,44,209,165.91387559808612,320.377990430622,157,312,175,329,0.7041021889101998
glu,0,3,3,45,56,161.58928571428572,344.48214285714283,157,340,167,349,0.6847500372465053
glu,0,3,3,46,306,165.88888888888889,391.01307189542484,157,381,177,402,0.389390596846724
glu,0,3,3,47,187,164.67914438502675,371.24598930481284,158,364,173,380,0.5704937921276184
glu,0,3,3,48,293,170.94880546075086,163.88737201365188,162,154,181,175,0.48765164208567274
glu,0,3,3,49,220,169.22272727272727,225.25454545454545,162,217,178,235,0.5417396438463333
glu,0,3,3,50,97,166.8041237113402,417.12371134020617,162,412,173,423,0.525915332554053
glu,0,3,3,51,89,166.5505617977528,438.34831460674155,162,433,173,444,0.3942736879732478
glu,0,3,3,52,209,171.57416267942583,334.3444976076555,163,328,181,342,0.6467030996074942
glu,0,3,3,53,91,168.3956043956044,406.9340659340659,163,402,175,413,0.7401207959643951
glu,0,3,3,54,188,175.42021276595744,429.36170212765956,168,422,184,438,0.313992451660543
glu,0,3,3,55,191,177.8586387434555,376.67015706806285,170,369,186,386,0.579393512571924
glu,0,3,3,56,159,178.9937106918239,401.44654088050316,172,394,186,410,0.4995393879837945
glu,0,3,3,57,137,179.52554744525548,415.82481751824815,173,410,187,423,0.4425679404671196
glu,0,3,3,58,314,185.48407643312103,308.64649681528664,176,299,196,319,0.4021509025672551
glu,0,3,3,59,131,184.33587786259542,389.03053435114504,178,383,191,397,0.23714662025557945
glu,0,3,3,60,215,187.87906976744185,191.4139534883721,181,182,196,201,0.5717368677680301
glu,0,3,3,61,159,191.49685534591194,406.9685534591195,186,399,198,415,0.6281166013144701
glu,0,3,3,62,391,200.3222506393862,378.3299232736573,190,367,212,391,0.4245161784712202
glu,0,3,3,63,77,194.7792207792208,394.4415584415584,190,390,201,400,0.5231533624093704
glu,0,3,3,64,76,195.3815789473684,419.44736842105266,191,415,201,425,0.38674251362183365
glu,0,3,3,65,230,200.76521739130436,179.62173913043478,193,171,209,189,0.4583350932891667
glu,0,3,3,66,171,203.2514619883041,333.187134502924,197,326,211,341,0.48487274066478103
glu,0,3,3,67,201,204.9402985074627,404.46268656716416,198,396,213,414,0.5595827069490642
