experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,200,3,5,1,162,26.839506172839506,296.12345679012344,20,290,35,303,0.5662225751295243
glu,200,3,5,2,127,36.275590551181104,473.9763779527559,31,467,43,481,0.5369695986981049
glu,200,3,5,3,179,39.564245810055866,134.68715083798884,32,128,49,142,0.6115694808454598
glu,200,3,5,4,105,39.25714285714286,491.7047619047619,34,486,46,498,0.3674859693297422
glu,200,3,5,5,240,43.62916666666667,120.24166666666666,35,112,53,130,0.700840083813615
glu,200,3,5,6,230,46.778260869565216,462.81739130434784,39,454,55,473,0.5311987195118383
glu,200,3,5,7,176,48.75568181818182,480.41477272727275,42,473,56,489,0.6165314708586641
glu,200,3,5,8,304,62.9046052631579,122.09210526315789,55,112,73,133,0.6140364530374127
glu,200,3,5,9,187,65.29411764705883,140.33689839572193,58,133,74,149,0.5971248145560015
glu,200,3,5,10,215,71.44651162790697,194.2046511627907,62,188,82,202,0.7220950939851465
glu,200,3,5,11,221,74.0497737556561,344.40723981900453,66,336,83,353,0.5469621810076403
glu,200,3,5,12,199,76.00502512562814,360.1859296482412,68,354,85,368,0.6031413438583448
glu,200,3,5,13,343,83.03790087463557,499.6618075801749,73,490,94,510,0.2483859439221427
glu,200,3,5,14,270,81.83703703703704,206.98518518518517,74,197,91,218,0.6308183230612268
glu,200,3,5,15,181,82.97790055248619,291.55801104972375,76,284,91,300,0.4319785439323613
glu,200,3,5,16,95,87.90526315789474,324.12631578947367,83,319,94,330,0.2699274025108629
glu,200,3,5,17,176,91.56818181818181,220.54545454545453,84,214,100,228,0.4711786556513279
glu,200,3,5,18,245,96.24489795918367,301.6204081632653,87,294,106,310,0.528172745026627
glu,200,3,5,19,104,95.25,199.10576923076923,90,194,102,205,0.4221193168615117
glu,200,3,5,20,199,99.27638190954774,331.74874371859295,91,324,108,340,0.4926870872180554
glu,200,3,5,21,176,107.53977272727273,210.01704545454547,100,203,116,218,0.6944301502712331
glu,200,3,5,22,114,108.08771929824562,271.7719298245614,102,267,115,278,0.5753254088245089
glu,200,3,5,23,168,111.64285714285714,294.0952380952381,106,287,119,303,0.6449738259808081
glu,200,3,5,24,79,112.9620253164557,36.18987341772152,108,32,119,41,0.5570249098530554
glu,200,3,5,25,109,116.33944954128441,280.38532110091745,111,275,123,287,0.3124123806676717
glu,200,3,5,26,376,125.53989361702128,207.5904255319149,115,197,137,219,0.5581466188421769
glu,200,3,5,27,180,123.29444444444445,267.6333333333333,116,260,131,276,0.5434574590182683
glu,200,3,5,28,297,127.003367003367,28.932659932659934,118,20,138,39,0.4610825073978815
glu,200,3,5,29,267,134.0187265917603,351.44943820224717,125,343,144,361,0.4120331726297582
glu,200,3,5,30,365,138.33698630136988,316.96712328767126,128,306,149,328,0.3504360485692772
glu,200,3,5,31,174,141.60344827586206,335.9310344827586,135,329,150,344,0.6515328006689263
glu,200,3,5,32,172,146.67441860465115,51.47674418604651,140,45,155,59,0.35628596780957855
glu,200,3,5,33,204,150.97549019607843,225.34313725490196,144,217,159,234,0.4565410957838521
glu,200,3,5,34,108,149.22222222222223,352.68518518518516,144,347,156,359,0.3783936654036603
glu,200,3,5,35,122,149.97540983606558,504.78688524590166,144,499,157,511,0.18572696695853688
glu,200,3,5,36,237,158.59915611814347,39.56962025316456,150,32,168,49,0.4807269858030119
glu,200,3,5,37,207,158.5169082125604,313.66183574879227,152,305,166,323,0.6333861532119724
glu,200,3,5,38,122,158.9672131147541,25.21311475409836,153,20,167,31,0.5614570012280998
glu,200,3,5,39,183,162.26775956284152,13.846994535519126,155,7,170,24,0.6078144406756246
glu,200,3,5,40,330,164.43939393939394,123.67272727272727,155,112,176,134,0.3087631209692972
glu,200,3,5,41,226,165.74778761061947,389.5619469026549,157,382,175,398,0.56976537821796
glu,200,3,5,42,289,166.26643598615917,168.46712802768167,158,159,176,179,0.4884346693757269
glu,200,3,5,43,135,164.1851851851852,327.77037037037036,158,321,171,335,0.24916994323909727
glu,200,3,5,44,159,167.0503144654088,344.811320754717,160,339,176,352,0.6116162868246691
glu,200,3,5,45,108,168.75925925925927,184.22222222222223,164,178,174,191,0.5578021657523513
glu,200,3,5,46,229,172.24454148471617,49.64192139737991,165,41,181,59,0.42843593634176064
glu,200,3,5,47,197,173.53299492385787,32.025380710659896,166,24,182,41,0.6086162856936297
glu,200,3,5,48,302,174.29470198675497,309.7251655629139,166,300,184,321,0.5294971963434751
glu,200,3,5,49,167,172.89820359281438,139.4311377245509,167,131,180,148,0.6296014020156324
glu,200,3,5,50,208,174.12019230769232,358.21153846153845,167,350,182,369,0.6047363121391575
glu,200,3,5,51,164,176.9939024390244,17.5609756097561,170,11,185,25,0.4829731019298771
glu,200,3,5,52,179,179.6145251396648,201.50837988826817,172,194,188,209,0.5931858643481563
glu,200,3,5,53,132,178.49242424242425,214.4469696969697,172,209,186,221,0.6153841697787653
glu,200,3,5,54,102,180.0,324.4313725490196,174,319,186,331,0.3188776239824204
glu,200,3,5,55,192,181.66145833333334,182.046875,175,174,190,191,0.5847762755636372
glu,200,3,5,56,159,183.18867924528303,62.056603773584904,176,55,191,70,0.30913081230894546
glu,200,3,5,57,58,179.24137931034483,390.0344827586207,176,386,184,395,0.5198935638775608
glu,200,3,5,58,125,182.696,113.744,177,108,189,121,0.615959471131232
glu,200,3,5,59,296,186.88175675675674,229.4222972972973,178,220,197,240,0.2416829490860289
glu,200,3,5,60,210,186.71904761904761,134.34761904761905,179,127,196,143,0.5820900940234955
glu,200,3,5,61,268,188.55223880597015,367.17537313432837,179,359,199,376,0.45993781730702893
glu,200,3,5,62,189,191.64021164021165,192.11111111111111,184,184,199,202,0.6934173392289107
glu,200,3,5,63,81,190.5679012345679,121.8641975308642,186,117,197,128,0.17079545433478746
glu,200,3,5,64,155,193.80645161290323,172.18064516129033,187,166,202,180,0.21966746898689288
glu,200,3,5,65,226,195.51769911504425,213.87610619469027,187,206,205,223,0.38898637481676046
glu,200,3,5,66,266,195.6954887218045,306.0827067669173,187,297,205,316,0.402823881541152
glu,200,3,5,67,241,199.45228215767634,112.04979253112033,190,103,210,122,0.7404827822607432
glu,200,3,5,68,298,203.58724832214764,131.08053691275168,195,120,213,142,0.611436108320883
glu,200,3,5,69,269,206.24163568773236,200.0297397769517,197,191,216,210,0.4195887316012242
glu,200,3,5,70,205,205.3219512195122,229.09756097560975,198,222,214,237,0.4406677125638489
glu,200,3,5,71,240,205.71666666666667,382.4625,198,373,215,393,0.6405700982114659
glu,200,3,5,72,175,206.03428571428572,319.9371428571429,199,313,214,328,0.47220569163858855
glu,200,3,5,73,186,211.34408602150538,430.0,204,422,219,439,0.4997064688846449
glu,200,3,5,74,169,211.0059171597633,361.07100591715977,205,354,218,370,0.5920119928006314
glu,200,3,5,75,84,210.3452380952381,347.85714285714283,206,343,216,353,0.23129985518896073
glu,200,3,5,76,327,215.96636085626912,398.16207951070334,206,388,229,409,0.4211471013482604
glu,200,3,5,77,486,222.03703703703704,120.30041152263375,211,108,235,134,0.4065254198675343
glu,200,3,5,78,129,218.8217054263566,372.70542635658916,212,367,226,380,0.5539868342621639
glu,200,3,5,79,152,221.5,208.3815789473684,215,202,229,216,0.5348172343018598
glu,200,3,5,80,156,223.35256410256412,383.63461538461536,215,378,232,390,0.7454897097618631
glu,200,3,5,81,318,234.77987421383648,350.1949685534591,227,339,244,365,0.7075676721474142
glu,200,3,5,82,162,235.35802469135803,330.58641975308643,229,324,243,338,0.4841465953374443
glu,200,3,5,83,235,239.8808510638298,108.8936170212766,231,101,249,118,0.4389180272040762
glu,200,3,5,84,109,238.6880733944954,145.94495412844037,233,140,245,153,0.38184977535628956
glu,200,3,5,85,112,238.98214285714286,460.61607142857144,234,455,245,467,0.38932789618569963
glu,200,3,5,86,255,245.7921568627451,133.6392156862745,237,125,255,144,0.6024666222587239
glu,200,3,5,87,93,241.59139784946237,403.21505376344084,237,398,248,409,0.23561337639936267
glu,200,3,5,88,206,247.15533980582524,373.0,240,364,255,382,0.5500220854812257
glu,200,3,5,89,396,253.62626262626262,391.7171717171717,243,381,266,404,0.25730139124614043
glu,200,3,5,90,209,252.0956937799043,455.7799043062201,244,448,261,465,0.42893453505853957
glu,200,3,5,91,109,250.24770642201835,256.5229357798165,245,251,256,263,0.3200235388616202
glu,200,3,5,92,240,262.5708333333333,110.00833333333334,255,101,272,120,0.49678306031879843
glu,200,3,5,93,219,264.71232876712327,254.5296803652968,257,247,274,263,0.5273442438445037
glu,200,3,5,94,97,263.1855670103093,284.0515463917526,258,279,269,290,0.2975917956748095
glu,200,3,5,95,264,268.7121212121212,404.3560606060606,258,397,280,413,0.687465814915848
