experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,50,3,4,1,109,9.81651376146789,284.3211009174312,4,279,17,291,0.5847289828831331
glu,50,3,4,2,168,11.797619047619047,144.3154761904762,5,137,20,152,0.6904734992333325
glu,50,3,4,3,138,11.521739130434783,256.80434782608694,6,250,18,265,0.6499022776241642
glu,50,3,4,4,50,8.96,365.66,6,362,13,371,0.5912795437055446
glu,50,3,4,5,206,17.174757281553397,270.2864077669903,10,262,25,280,0.5976075376948589
glu,50,3,4,6,248,19.427419354838708,295.96774193548384,11,286,28,308,0.6688460020845673
glu,50,3,4,7,160,19.175,243.26875,13,236,26,252,0.5133292879036907
glu,50,3,4,8,84,18.38095238095238,116.85714285714286,14,112,24,123,0.4161884514643513
glu,50,3,4,9,179,23.07262569832402,129.76536312849163,17,122,30,139,0.6616440281576886
glu,50,3,4,10,78,24.71794871794872,231.25641025641025,20,226,30,237,0.3731356299035293
glu,50,3,4,11,111,26.036036036036037,6.288288288288288,21,1,32,13,0.3532445328390277
glu,50,3,4,12,79,27.0126582278481,405.5189873417722,22,401,33,411,0.530726860334027
glu,50,3,4,13,292,34.02054794520548,287.47945205479454,25,278,44,298,0.5897384574992579
glu,50,3,4,14,306,37.09803921568628,416.3333333333333,28,406,47,427,0.43337969671575405
glu,50,3,4,15,72,34.888888888888886,116.47222222222223,31,112,40,122,0.5730997880162841
glu,50,3,4,16,206,37.36407766990291,131.54368932038835,31,123,45,141,0.64898826256852
glu,50,3,4,17,119,38.08403361344538,76.50420168067227,32,71,45,83,0.2464908220545647
glu,50,3,4,18,284,43.41197183098591,227.67957746478874,35,218,53,238,0.6113608771533419
glu,50,3,4,19,178,46.23033707865169,432.57865168539325,39,425,54,441,0.4694211049323373
glu,50,3,4,20,205,47.36585365853659,117.56585365853658,41,109,55,127,0.5945082565783276
glu,50,3,4,21,138,52.27536231884058,213.6304347826087,45,208,60,220,0.5971676954920726
glu,50,3,4,22,176,51.90340909090909,74.625,46,67,60,83,0.5897286750252179
glu,50,3,4,23,144,52.229166666666664,133.16666666666666,46,127,60,140,0.5730649523792186
glu,50,3,4,24,188,54.13297872340426,15.319148936170214,47,8,62,24,0.35889524767738984
glu,50,3,4,25,231,59.81818181818182,229.982683982684,53,221,68,241,0.6831302666541287
glu,50,3,4,26,290,65.96896551724137,124.3896551724138,56,115,76,135,0.5900095609405177
glu,50,3,4,27,182,67.87912087912088,410.7692307692308,60,404,77,418,0.5445162317331987
glu,50,3,4,28,261,69.48275862068965,197.29501915708812,61,189,79,207,0.5550452450373782
glu,50,3,4,29,111,68.45945945945945,181.81981981981983,63,176,75,188,0.3875997934223349
glu,50,3,4,30,149,70.05369127516778,242.4496644295302,64,236,77,250,0.401078269907749
glu,50,3,4,31,186,73.5752688172043,344.8279569892473,65,339,83,352,0.6697938320914304
glu,50,3,4,32,207,76.512077294686,20.541062801932366,70,12,84,30,0.6541548513751169
glu,50,3,4,33,156,79.25641025641026,294.7628205128205,73,288,87,303,0.713462981059983
glu,50,3,4,34,217,83.41935483870968,309.852534562212,76,302,92,319,0.5329678164976602
glu,50,3,4,35,293,84.15358361774744,489.901023890785,76,480,94,501,0.5988079633220427
glu,50,3,4,36,137,83.13138686131387,34.54744525547445,77,28,90,42,0.45652216584524485
glu,50,3,4,37,150,83.88,353.6933333333333,77,347,91,361,0.6400381371276437
glu,50,3,4,38,148,87.1554054054054,193.55405405405406,80,188,95,200,0.5734836552954372
glu,50,3,4,39,157,89.13375796178345,472.97452229299364,83,466,96,482,0.7337547026991482
glu,50,3,4,40,162,90.69135802469135,20.796296296296298,85,14,98,29,0.5016704684829063
glu,50,3,4,41,59,89.20338983050847,205.5593220338983,85,201,94,211,0.3861255557445652
glu,50,3,4,42,160,91.95625,453.03125,85,446,99,461,0.6138625938256423
glu,50,3,4,43,213,94.62910798122066,216.8262910798122,87,209,103,226,0.6423572282481561
glu,50,3,4,44,180,95.63888888888889,93.33333333333333,88,87,104,101,0.5984120634256871
glu,50,3,4,45,247,96.48987854251013,66.91497975708502,89,58,105,77,0.5421352741957784
glu,50,3,4,46,244,98.72540983606558,438.2581967213115,90,430,108,448,0.6260647357521206
glu,50,3,4,47,207,98.09178743961353,35.792270531400966,91,27,106,45,0.5268223486049822
glu,50,3,4,48,202,97.79702970297029,242.65346534653466,91,235,107,252,0.538174967661973
glu,50,3,4,49,184,98.51086956521739,357.5,91,350,107,366,0.5951742874457795
glu,50,3,4,50,88,97.86363636363636,495.97727272727275,93,491,104,502,0.3365563066349495
glu,50,3,4,51,99,99.4040404040404,202.23232323232324,94,197,106,208,0.6139218082853329
glu,50,3,4,52,154,102.1038961038961,190.2987012987013,95,184,110,198,0.39486270607998214
glu,50,3,4,53,225,103.10222222222222,471.31555555555553,96,462,112,481,0.629111144670506
glu,50,3,4,54,133,103.02255639097744,228.1578947368421,97,221,110,235,0.3084423462960069
glu,50,3,4,55,134,102.5,287.35820895522386,97,281,109,294,0.3585447546139092
glu,50,3,4,56,271,105.49815498154982,304.14760147601476,97,295,115,315,0.6102170842682368
glu,50,3,4,57,146,105.5,81.1986301369863,100,74,112,89,0.5937746532799284
