experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,5,3,2,1,226,14.265486725663717,378.070796460177,6,370,24,388,0.6146335793926623
glu,5,3,2,3,87,16.942528735632184,433.6896551724138,12,429,23,439,0.4706701130392269
glu,5,3,2,4,104,18.807692307692307,257.27884615384613,13,252,25,263,0.6584312319241339
glu,5,3,2,5,205,20.770731707317072,46.58048780487805,14,38,29,56,0.6064446310220053
glu,5,3,2,6,156,21.185897435897434,404.90384615384613,14,399,29,412,0.5736869958980513
glu,5,3,2,7,253,24.74308300395257,390.9644268774704,15,383,35,400,0.49887145778348707
glu,5,3,2,8,186,28.983870967741936,15.387096774193548,20,7,37,25,0.6026069983960568
glu,5,3,2,9,185,27.167567567567566,423.81081081081084,20,417,35,432,0.37802662229889117
glu,5,3,2,10,178,29.702247191011235,85.68539325842697,22,79,38,93,0.5674212586170927
glu,5,3,2,11,108,29.65740740740741,61.72222222222222,24,55,36,69,0.8158574136575127
glu,5,3,2,13,221,35.73303167420814,271.56108597285066,28,264,45,280,0.4218022493065561
glu,5,3,2,14,101,38.881188118811885,28.306930693069308,32,24,47,34,0.7586274082371721
glu,5,3,2,17,222,45.13513513513514,16.15765765765766,37,8,54,25,0.5867201140102053
glu,5,3,2,18,141,44.212765957446805,41.184397163120565,37,36,53,47,0.7061410009102161
glu,5,3,2,19,516,50.065891472868216,460.1162790697674,38,448,64,473,0.30850423942224187
glu,5,3,2,20,252,48.242063492063494,163.2420634920635,40,155,57,173,0.4047090678157761
glu,5,3,2,21,244,51.27049180327869,339.8524590163934,42,332,62,349,0.6206342523094028
glu,5,3,2,22,278,50.805755395683455,139.96762589928056,43,130,60,151,0.6121285785850011
glu,5,3,2,23,59,48.86440677966102,477.3898305084746,45,474,54,482,0.5096313446929811
glu,5,3,2,24,148,57.317567567567565,29.986486486486488,51,23,66,37,0.4358599847114394
glu,5,3,2,25,237,65.67088607594937,497.32489451476795,52,491,77,505,0.8371056690855226
glu,5,3,2,26,269,62.193308550185876,54.50557620817844,54,45,72,65,0.39346277253101214
glu,5,3,2,27,286,64.9965034965035,443.9160839160839,55,435,75,454,0.4560275943163275
glu,5,3,2,29,211,63.99526066350711,475.2132701421801,56,466,72,484,0.5918634438111795
glu,5,3,2,30,120,64.61666666666666,334.9166666666667,60,328,70,344,0.7841152467102278
glu,5,3,2,31,349,74.50716332378224,39.607449856733524,63,30,86,50,0.5135826200745788
glu,5,3,2,33,210,78.29523809523809,419.4,67,411,89,428,0.8470948830605239
glu,5,3,2,35,137,75.9051094890511,244.2992700729927,70,238,83,252,0.5557068449277628
glu,5,3,2,38,185,79.90810810810811,287.05405405405406,73,280,88,296,0.6926007977345082
glu,5,3,2,39,253,83.31620553359684,437.5217391304348,76,429,93,448,0.6545406448932729
glu,5,3,2,40,177,88.40112994350282,28.327683615819208,80,22,97,36,0.5357345919038623
glu,5,3,2,41,123,85.3089430894309,321.8048780487805,80,316,92,329,0.6957785486404936
glu,5,3,2,42,62,84.59677419354838,452.88709677419354,81,449,89,458,0.47536955738706843
glu,5,3,2,43,234,89.25641025641026,186.2136752136752,82,177,98,197,0.5563297187103312
glu,5,3,2,44,254,90.92125984251969,336.59842519685037,82,328,101,346,0.5551497148321992
glu,5,3,2,45,142,88.5774647887324,99.59154929577464,83,92,95,108,0.6749350736591667
glu,5,3,2,46,270,93.45185185185186,205.27407407407406,85,196,104,215,0.4385932723786954
glu,5,3,2,47,210,92.03333333333333,240.9047619047619,85,233,100,250,0.45856275540613145
glu,5,3,2,48,159,92.57232704402516,269.62264150943395,87,262,100,278,0.6240403338727469
glu,5,3,2,49,107,94.14018691588785,294.38317757009344,88,289,102,300,0.7186687467148027
glu,5,3,2,50,70,94.12857142857143,254.67142857142858,90,251,99,260,0.3657175086408941
glu,5,3,2,52,279,102.36917562724014,282.2795698924731,93,273,113,292,0.33584551793952633
glu,5,3,2,53,211,101.81516587677726,354.9478672985782,94,347,111,363,0.6111729694896314
glu,5,3,2,54,516,109.71705426356588,197.45348837209303,96,182,123,215,0.7723270580585186
glu,5,3,2,55,185,101.92972972972973,307.6054054054054,96,299,109,317,0.6607041742046178
glu,5,3,2,56,125,104.528,29.584,98,25,112,35,0.7105586367783844
glu,5,3,2,57,178,111.67415730337079,244.73595505617976,104,237,120,254,0.7619828286406518
glu,5,3,2,58,134,111.72388059701493,337.85820895522386,106,331,118,346,0.6901672966241994
glu,5,3,2,59,229,117.65065502183405,41.61572052401747,110,32,126,52,0.5270022695203558
glu,5,3,2,60,182,115.05494505494505,157.21428571428572,110,147,122,171,0.8894981842972086
glu,5,3,2,64,497,123.12474849094568,178.66800804828975,113,163,135,197,0.7288419631895655
glu,5,3,2,65,270,125.05185185185185,232.95925925925926,115,225,138,243,0.6781247806515928
glu,5,3,2,66,136,121.5,128.5441176470588,116,122,128,136,0.5742454779604809
glu,5,3,2,67,195,123.04102564102564,215.7128205128205,116,208,131,224,0.38005212518518583
glu,5,3,2,68,100,121.94,259.01,116,254,130,265,0.6611518848082429
glu,5,3,2,69,118,124.83898305084746,29.372881355932204,118,25,133,36,0.7394428047748711
glu,5,3,2,70,238,126.76890756302521,143.7983193277311,119,135,136,153,0.4597160546569973
glu,5,3,2,71,250,130.208,245.992,120,237,140,255,0.6514819776484171
glu,5,3,2,73,119,127.40336134453781,296.01680672268907,121,291,135,303,0.7396830430649367
