experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,5,3,6,1,270,11.448148148148148,147.85925925925926,2,140,22,157,0.6491092846972959
glu,5,3,6,2,227,11.092511013215859,389.2026431718062,3,381,21,398,0.6560376299441422
glu,5,3,6,3,202,13.866336633663366,365.6485148514852,7,357,22,375,0.4817762298134686
glu,5,3,6,4,162,20.820987654320987,456.679012345679,13,451,29,464,0.6610824571417685
glu,5,3,6,7,225,28.053333333333335,63.062222222222225,21,54,37,73,0.5399746670698042
glu,5,3,6,8,114,27.149122807017545,156.859649122807,22,151,33,164,0.589946651856213
glu,5,3,6,9,264,34.47727272727273,389.75757575757575,25,382,45,399,0.6185078542342174
glu,5,3,6,12,125,39.976,70.712,33,64,47,78,0.7623398063258363
glu,5,3,6,15,248,47.44758064516129,156.2741935483871,39,148,57,166,0.5312279155636206
glu,5,3,6,16,140,46.42857142857143,229.0,40,223,54,236,0.395478551297482
glu,5,3,6,17,267,50.48314606741573,135.22097378277152,42,126,60,145,0.48872153766274706
glu,5,3,6,18,157,51.05095541401274,215.56687898089172,43,209,59,223,0.6805983872614195
glu,5,3,6,19,221,52.158371040723985,376.67420814479635,45,369,61,386,0.5731070263238439
glu,5,3,6,20,104,51.70192307692308,362.2980769230769,46,357,59,368,0.69842145487368
glu,5,3,6,22,239,61.63598326359833,234.9246861924686,54,226,70,244,0.5248319703643948
glu,5,3,6,23,123,61.8130081300813,149.01626016260164,55,144,69,155,0.6459980874438159
glu,5,3,6,24,208,64.73557692307692,436.1730769230769,56,429,73,445,0.5548173528701537
glu,5,3,6,25,158,63.9746835443038,118.77848101265823,57,112,72,127,0.730818789157882
glu,5,3,6,29,280,73.19285714285714,86.74285714285715,63,79,84,96,0.5763005812033073
glu,5,3,6,30,123,67.66666666666667,419.5528455284553,63,412,73,428,0.8281442921021374
glu,5,3,6,31,133,70.89473684210526,309.8646616541353,65,303,78,317,0.7477230476691595
glu,5,3,6,32,177,72.45762711864407,15.841807909604519,66,8,80,24,0.448853771225091
glu,5,3,6,33,175,73.21142857142857,200.30857142857144,66,194,82,208,0.5691275128627664
glu,5,3,6,34,122,75.22950819672131,409.6311475409836,69,404,83,416,0.532415464280148
glu,5,3,6,36,282,79.0354609929078,281.15602836879435,70,272,89,292,0.5024122213952019
glu,5,3,6,37,227,77.95594713656388,234.79295154185021,71,225,85,246,0.7315193186465888
glu,5,3,6,38,171,79.58479532163743,301.57894736842104,72,295,88,309,0.7104304793906562
glu,5,3,6,39,98,78.46938775510205,483.6530612244898,73,479,86,489,0.6350412817357198
glu,5,3,6,41,244,83.36475409836065,423.29918032786884,75,416,94,432,0.565909701477284
glu,5,3,6,42,89,78.98876404494382,436.6292134831461,75,432,85,443,0.5167513613441914
glu,5,3,6,43,249,85.42570281124497,496.5020080321285,77,487,95,506,0.4121344732377877
glu,5,3,6,44,203,85.4679802955665,393.2118226600985,78,386,94,402,0.4728515599267347
glu,5,3,6,45,119,84.78151260504201,220.94957983193277,79,215,91,228,0.437749749806805
glu,5,3,6,46,274,90.18613138686132,465.7992700729927,81,457,101,475,0.47741934527689694
glu,5,3,6,47,151,89.27814569536424,445.3046357615894,83,438,97,453,0.6664916832572833
glu,5,3,6,48,247,92.89473684210526,198.62753036437246,84,191,103,208,0.530779681414767
glu,5,3,6,52,134,95.11940298507463,434.45522388059703,88,429,102,441,0.526724620060436
glu,5,3,6,53,98,93.9795918367347,21.816326530612244,89,17,100,28,0.3025339210163784
glu,5,3,6,54,171,95.46783625730994,136.53801169590642,89,129,103,145,0.5656051879588188
glu,5,3,6,55,231,96.93073593073593,337.71861471861473,89,329,105,347,0.5214641233790228
glu,5,3,6,56,173,96.19653179190752,8.427745664739884,90,1,104,17,0.4944743396573412
glu,5,3,6,57,232,98.37931034482759,247.71120689655172,90,239,107,257,0.5921248375616108
glu,5,3,6,59,114,98.5701754385965,212.1140350877193,93,206,105,219,0.7168837952288846
glu,5,3,6,60,271,103.38745387453875,227.2029520295203,94,219,113,237,0.2742497842839285
glu,5,3,6,61,57,98.33333333333333,455.0701754385965,94,451,103,460,0.7168690443827425
glu,5,3,6,62,151,101.02649006622516,482.6754966887417,94,476,109,490,0.5711122026717516
glu,5,3,6,63,179,101.0,415.3631284916201,95,408,108,425,0.6561754642177093
glu,5,3,6,64,56,100.76785714285714,159.08928571428572,97,155,105,164,0.5980258267825016
glu,5,3,6,67,55,102.18181818181819,401.8,98,398,107,406,0.3499606861302293
glu,5,3,6,68,252,110.42063492063492,81.38888888888889,102,73,120,91,0.17982760269066803
glu,5,3,6,69,181,108.56906077348066,496.353591160221,102,489,116,505,0.4495325317137238
glu,5,3,6,70,81,107.22222222222223,434.77777777777777,103,430,113,440,0.4898979485566356
glu,5,3,6,71,223,110.19730941704036,453.1659192825112,103,444,121,463,0.5704909036122857
glu,5,3,6,72,228,112.81140350877193,336.5394736842105,106,328,121,347,0.6063464959803566
glu,5,3,6,74,214,115.45794392523365,425.32710280373834,107,418,125,434,0.6496230195827528
glu,5,3,6,75,205,114.7560975609756,392.0536585365854,108,383,123,402,0.6716230414491305
glu,5,3,6,76,174,118.02298850574712,319.9655172413793,110,314,127,327,0.6472398621676884
glu,5,3,6,77,72,115.90277777777777,411.81944444444446,111,407,121,417,0.1892095409801701
