experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,200,3,6,1,124,6.354838709677419,40.16935483870968,1,34,13,47,0.358873282109535
glu,200,3,6,4,229,12.93886462882096,78.26637554585153,5,71,22,87,0.37626363362074444
glu,200,3,6,5,181,16.513812154696133,94.42541436464089,9,88,25,103,0.4732253984108726
glu,200,3,6,6,183,20.415300546448087,46.40983606557377,13,40,29,54,0.5003587887308143
glu,200,3,6,7,215,21.627906976744185,13.237209302325581,14,5,30,22,0.5467932447966353
glu,200,3,6,8,250,28.684,105.912,20,97,38,115,0.32521131299360045
glu,200,3,6,9,151,28.894039735099337,84.19205298013244,22,78,36,92,0.22696562542021853
glu,200,3,6,10,255,35.101960784313725,127.6156862745098,27,118,44,138,0.5378910479180803
glu,200,3,6,11,226,38.43362831858407,38.389380530973455,30,31,48,47,0.518817768429936
glu,200,3,6,12,145,38.793103448275865,204.5241379310345,32,198,46,212,0.2885158117933687
glu,200,3,6,13,170,40.688235294117646,94.7235294117647,33,88,49,102,0.5859354871121069
glu,200,3,6,14,196,50.673469387755105,214.12244897959184,43,206,59,223,0.3874233566222551
glu,200,3,6,15,153,51.3202614379085,122.65359477124183,45,116,59,131,0.42405781787389557
glu,200,3,6,16,148,51.61486486486486,502.43243243243245,46,495,58,511,0.7111576403619757
glu,200,3,6,17,176,59.75568181818182,196.72727272727272,53,190,68,205,0.5095769813269031
glu,200,3,6,18,238,61.621848739495796,335.9033613445378,53,328,71,345,0.6306309907277757
glu,200,3,6,20,268,65.96641791044776,127.00373134328358,58,117,75,138,0.6553299600496686
glu,200,3,6,24,164,73.98170731707317,350.2073170731707,67,343,82,358,0.45558026593152645
glu,200,3,6,25,194,77.54123711340206,290.5618556701031,70,283,87,298,0.5086207154268907
glu,200,3,6,26,126,76.03968253968254,489.27777777777777,70,484,83,496,0.3846788192231762
glu,200,3,6,27,185,79.21621621621621,113.75135135135135,73,106,87,123,0.59753428141683
glu,200,3,6,29,240,83.29166666666667,305.79583333333335,75,297,93,316,0.6357691954539965
glu,200,3,6,30,210,83.11428571428571,212.0,76,204,92,221,0.3854067504175982
glu,200,3,6,31,325,91.93230769230769,451.3015384615385,81,442,105,461,0.6410703573615819
glu,200,3,6,32,183,89.98360655737704,489.23497267759564,84,481,97,498,0.6395619533895096
glu,200,3,6,33,168,93.23809523809524,391.5952380952381,86,385,102,399,0.4081524570794782
glu,200,3,6,34,379,97.95250659630607,470.62796833773086,87,460,109,483,0.3810630532899017
glu,200,3,6,35,170,95.92941176470588,221.04117647058823,89,213,103,230,0.5795198271916413
glu,200,3,6,36,252,105.78968253968254,490.3253968253968,98,482,115,500,0.36461579338674693
glu,200,3,6,37,238,110.26890756302521,397.46638655462186,101,390,120,406,0.5351815724892361
glu,200,3,6,38,172,109.8313953488372,312.6511627906977,102,306,118,321,0.6366041544671237
glu,200,3,6,39,148,110.4391891891892,457.3378378378378,104,451,117,466,0.4811199035915739
glu,200,3,6,40,247,119.82186234817814,296.31983805668017,111,288,129,306,0.5917086074329896
glu,200,3,6,41,120,117.275,501.675,111,495,124,508,0.4248179942942292
glu,200,3,6,42,201,121.73134328358209,276.02985074626866,114,267,129,285,0.697979315236233
glu,200,3,6,43,158,126.00632911392405,469.65822784810126,119,463,134,477,0.33871875643959193
glu,200,3,6,44,255,129.07450980392156,310.2549019607843,120,302,139,320,0.5095829536907265
glu,200,3,6,46,259,139.87258687258688,70.62934362934362,130,63,151,79,0.6458761003563547
glu,200,3,6,47,260,139.08461538461538,273.3615384615385,130,265,149,282,0.521450350969668
glu,200,3,6,48,373,140.02680965147454,292.6675603217158,130,283,152,304,0.27652204730381746
glu,200,3,6,49,194,140.95876288659792,454.680412371134,133,447,150,462,0.5282280333789202
glu,200,3,6,51,208,148.625,228.34134615384616,141,221,157,237,0.604682119213959
glu,200,3,6,52,216,152.28240740740742,84.0,144,77,162,92,0.5474908868535922
glu,200,3,6,53,328,153.3201219512195,311.7957317073171,144,301,163,323,0.4662310343842743
glu,200,3,6,54,146,153.84931506849315,385.5,148,379,161,393,0.2703497237047768
glu,200,3,6,55,109,154.67889908256882,271.2844036697248,150,266,161,278,0.36850283369546905
glu,200,3,6,56,195,158.05641025641026,284.9641025641026,150,278,167,293,0.45076461309884436
glu,200,3,6,57,239,159.63598326359832,98.54811715481172,151,91,169,107,0.5570253228764572
glu,200,3,6,58,249,162.09638554216866,399.63453815261045,153,391,172,409,0.41575379538752005
glu,200,3,6,60,144,167.57638888888889,77.88194444444444,161,72,175,85,0.4663740164617113
glu,200,3,6,61,188,168.0372340425532,124.68085106382979,161,117,177,133,0.5908109765371543
glu,200,3,6,62,122,168.20491803278688,307.3524590163934,163,301,174,315,0.7012010961342057
glu,200,3,6,63,242,171.73553719008265,324.72727272727275,163,316,181,334,0.6142924945569468
glu,200,3,6,64,145,171.6689655172414,294.64827586206894,165,289,179,302,0.5847716556696902
glu,200,3,6,65,227,175.05726872246697,280.07929515418505,166,273,185,288,0.6088677920350267
glu,200,3,6,66,197,175.746192893401,90.40609137055837,168,83,184,99,0.3437678472082495
glu,200,3,6,68,184,177.9076086956522,114.70652173913044,170,108,187,123,0.5684516263856646
glu,200,3,6,69,226,178.67256637168143,143.0486725663717,170,136,190,151,0.5631785691401024
glu,200,3,6,70,212,181.75471698113208,398.5660377358491,174,390,190,408,0.6005798134423853
glu,200,3,6,71,197,183.502538071066,311.5939086294416,175,305,193,320,0.5754880991545931
glu,200,3,6,72,86,181.58139534883722,128.58139534883722,177,124,187,134,0.27502469303062893
glu,200,3,6,73,224,191.25,105.70982142857143,182,99,202,114,0.6090456093362748
glu,200,3,6,74,307,195.76872964169382,150.16938110749186,186,140,206,161,0.6416931812336392
glu,200,3,6,75,254,195.70472440944883,65.19291338582677,187,56,205,75,0.6145889819813982
glu,200,3,6,76,80,193.225,259.2625,188,255,199,265,0.419429808619344
glu,200,3,6,77,197,195.14720812182742,125.25888324873097,189,116,203,135,0.7191710079930264
glu,200,3,6,78,207,199.91304347826087,89.86473429951691,192,83,209,98,0.4946098777666914
glu,200,3,6,79,200,202.75,269.795,195,262,211,278,0.44537401139365573
glu,200,3,6,80,236,206.71610169491527,112.88559322033899,197,105,218,121,0.6026523346976598
glu,200,3,6,81,160,206.93125,247.4,200,241,215,255,0.6222595606251737
glu,200,3,6,82,273,211.32600732600733,58.38461538461539,203,48,220,70,0.6219596785793805
glu,200,3,6,83,99,214.4949494949495,84.97979797979798,209,80,221,91,0.35170340909580167
glu,200,3,6,84,222,219.43693693693695,99.95495495495496,211,93,229,109,0.5578826798395677
glu,200,3,6,85,132,218.41666666666666,73.15151515151516,212,67,225,80,0.3102615945151797
glu,200,3,6,86,226,220.59734513274336,252.72566371681415,213,244,229,262,0.5645068245584205
glu,200,3,6,87,213,221.64788732394365,202.32394366197184,214,194,230,212,0.3994864869961548
glu,200,3,6,88,174,225.33333333333334,325.14367816091954,218,318,234,333,0.4631720363397972
glu,200,3,6,89,89,225.57303370786516,86.70786516853933,221,82,231,93,0.36795347287859165
glu,200,3,6,90,215,232.2093023255814,284.8046511627907,224,277,242,293,0.6168265810635278
glu,200,3,6,91,256,235.0703125,212.19921875,227,203,244,222,0.5365667198194597
glu,200,3,6,92,202,237.14851485148515,337.13366336633663,229,330,246,345,0.5196763952535107
glu,200,3,6,93,199,247.27638190954775,292.4221105527638,240,285,256,301,0.2853257678846612
glu,200,3,6,95,141,256.2482269503546,61.87234042553192,250,56,264,69,0.4915332836442525
glu,200,3,6,96,169,260.02366863905326,282.4733727810651,252,276,268,290,0.4834280856382899
glu,200,3,6,97,260,260.16153846153844,460.96153846153845,252,451,269,472,0.6245071032909637
glu,200,3,6,100,90,266.0111111111111,69.0111111111111,261,64,273,75,0.4414019876869473
glu,200,3,6,101,194,268.4896907216495,15.257731958762887,262,7,276,25,0.6465395309545909
glu,200,3,6,102,185,272.2108108108108,56.5945945945946,265,50,281,65,0.5544429681021322
glu,200,3,6,103,223,274.3318385650224,80.60089686098655,267,71,283,90,0.5186152162804082
glu,200,3,6,104,167,281.3053892215569,110.7125748502994,275,103,289,119,0.48636911341943867
glu,200,3,6,105,245,284.2857142857143,24.681632653061225,276,16,294,34,0.5561210983798249
glu,200,3,6,106,233,284.45064377682405,66.00858369098712,276,57,294,75,0.1024780853568921
