experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,200,3,3,3,278,36.96402877697842,30.194244604316548,28,21,48,40,0.7370358841135969
glu,200,3,3,5,211,38.843601895734594,375.2464454976303,31,367,47,384,0.48784732537331577
glu,200,3,3,6,267,41.73033707865169,102.19475655430712,32,93,51,112,0.5633840756224846
glu,200,3,3,7,170,40.476470588235294,447.0176470588235,33,441,49,454,0.6023898689045759
glu,200,3,3,8,157,41.42675159235669,63.54140127388535,35,57,49,71,0.2583977859350066
glu,200,3,3,9,198,41.54040404040404,120.72727272727273,35,113,49,130,0.5229914026588779
glu,200,3,3,10,209,46.09569377990431,49.4688995215311,37,43,56,57,0.7023566012719367
glu,200,3,3,12,192,55.760416666666664,35.609375,47,28,65,43,0.7524048184523028
glu,200,3,3,13,245,58.10612244897959,98.13061224489796,50,89,67,108,0.7105574329513552
glu,200,3,3,14,127,57.40944881889764,82.00787401574803,51,76,64,89,0.09442025984748757
glu,200,3,3,15,207,62.690821256038646,171.34782608695653,55,164,71,180,0.43766445981204827
glu,200,3,3,16,187,64.27272727272727,271.7486631016043,57,265,73,280,0.4595465367928443
glu,200,3,3,18,222,73.96396396396396,258.0945945945946,65,251,84,266,0.6676878727454894
glu,200,3,3,19,270,77.85185185185185,405.0111111111111,69,396,88,415,0.5770227787397033
glu,200,3,3,21,243,81.1522633744856,273.320987654321,73,265,91,283,0.5106126616535241
glu,200,3,3,23,153,82.49019607843137,245.43790849673204,76,239,90,253,0.40426270258269503
glu,200,3,3,24,165,83.42424242424242,290.6606060606061,77,283,91,299,0.5641411289767181
glu,200,3,3,25,82,82.8780487804878,219.609756097561,78,215,89,225,0.2997997860888792
glu,200,3,3,26,137,83.89781021897811,421.55474452554745,78,415,91,429,0.3887866810430239
glu,200,3,3,28,128,89.4453125,324.5546875,83,319,97,331,0.5105728974742075
glu,200,3,3,29,90,87.86666666666666,336.24444444444447,83,332,94,343,0.35447230469530844
glu,200,3,3,30,175,90.05714285714286,357.92,83,350,98,366,0.28584321307189037
glu,200,3,3,32,226,94.70353982300885,231.5796460176991,86,224,104,240,0.6772521371667967
glu,200,3,3,33,250,96.468,213.924,88,205,106,224,0.4505874936107689
glu,200,3,3,34,211,96.44549763033176,278.1042654028436,90,269,104,288,0.6471525328848166
glu,200,3,3,35,221,98.97737556561086,344.6923076923077,90,337,108,353,0.4555355990131738
glu,200,3,3,36,239,99.4142259414226,256.93305439330544,92,248,108,267,0.5346481509652364
glu,200,3,3,37,227,101.83700440528635,303.90748898678413,93,297,112,312,0.6509705817182037
glu,200,3,3,38,174,103.95402298850574,146.8448275862069,96,139,113,155,0.6619783322357707
glu,200,3,3,39,199,103.8643216080402,122.89949748743719,97,115,112,132,0.5108330717245744
glu,200,3,3,40,204,104.43627450980392,328.828431372549,97,321,113,338,0.471155227561128
glu,200,3,3,41,164,104.82317073170732,106.77439024390245,98,100,112,115,0.4704340867388975
glu,200,3,3,42,175,109.06857142857143,223.9142857142857,103,215,116,233,0.6891802388371161
glu,200,3,3,43,253,112.93280632411067,204.9604743083004,104,196,123,215,0.3946312521745198
glu,200,3,3,44,258,114.75193798449612,135.3798449612403,106,126,124,146,0.40176092130785807
glu,200,3,3,45,168,115.3452380952381,266.9761904761905,108,259,123,276,0.6869691597097992
glu,200,3,3,46,221,119.19909502262443,153.9185520361991,112,145,128,163,0.4619817481422666
glu,200,3,3,47,133,118.35338345864662,190.796992481203,112,185,125,198,0.36852857477123835
glu,200,3,3,48,154,122.02597402597402,219.55844155844156,116,212,129,228,0.7561075320997168
