experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
glu,200,3,3,peroxisome,3,105,25,54,11,4,3,17,7,6
glu,200,3,3,peroxisome,3,199,3,3,16,0,7,19,1,8
glu,200,3,3,peroxisome,3,369,33,63,19,14,5,26,17,8
glu,200,3,3,peroxisome,3,579,15,24,25,11,15,31,13,17
glu,200,3,3,peroxisome,3,581,38,63,25,13,6,32,16,9
glu,200,3,3,peroxisome,5,137,62,132,9,0,8,20,3,12
glu,200,3,3,peroxisome,5,502,33,63,23,5,6,30,8,9
glu,200,3,3,peroxisome,5,627,52,81,25,11,4,34,14,7
glu,200,3,3,peroxisome,6,78,36,96,9,10,8,17,13,12
glu,200,3,3,peroxisome,6,273,23,42,17,16,5,24,18,8
glu,200,3,3,peroxisome,6,477,37,84,22,4,14,29,8,17
glu,200,3,3,peroxisome,6,503,22,48,22,8,0,30,11,2
glu,200,3,3,peroxisome,6,580,39,84,25,7,13,32,10,17
glu,200,3,3,peroxisome,7,27,48,90,7,5,3,17,8,6
glu,200,3,3,peroxisome,8,236,42,72,15,5,4,23,8,7
glu,200,3,3,peroxisome,8,404,1,1,23,9,5,24,10,6
glu,200,3,3,peroxisome,9,544,51,108,20,7,6,29,10,10
glu,200,3,3,peroxisome,9,582,26,60,27,6,5,32,9,9
glu,200,3,3,peroxisome,9,583,15,20,26,10,3,31,12,5
glu,200,3,3,peroxisome,10,138,26,48,11,11,1,19,14,3
glu,200,3,3,peroxisome,10,370,43,108,18,7,10,27,11,13
glu,200,3,3,peroxisome,10,405,15,24,23,7,10,27,9,13
glu,200,3,3,peroxisome,10,669,23,54,27,6,8,33,9,11
glu,200,3,3,peroxisome,12,166,2,2,16,2,14,18,3,15
glu,200,3,3,peroxisome,12,478,4,6,24,8,1,27,9,3
glu,200,3,3,peroxisome,12,505,18,54,25,6,1,31,9,4
glu,200,3,3,peroxisome,12,671,3,4,30,3,8,32,4,10
glu,200,3,3,peroxisome,13,139,42,81,11,2,0,20,5,3
glu,200,3,3,peroxisome,13,167,2,2,15,8,2,17,9,3
glu,200,3,3,peroxisome,13,628,50,81,26,2,3,35,5,6
glu,200,3,3,peroxisome,13,672,41,72,26,8,13,34,11,16
glu,200,3,3,peroxisome,14,237,40,72,15,4,3,21,8,6
glu,200,3,3,peroxisome,14,334,18,27,21,4,3,24,7,6
glu,200,3,3,peroxisome,15,53,12,24,11,5,1,17,7,3
glu,200,3,3,peroxisome,15,274,19,24,17,0,8,23,2,10
glu,200,3,3,peroxisome,15,333,4,4,21,0,9,23,2,10
glu,200,3,3,peroxisome,15,406,9,10,22,3,11,27,4,13
glu,200,3,3,peroxisome,15,444,8,10,23,12,3,28,14,4
glu,200,3,3,peroxisome,15,629,25,54,27,1,3,33,4,6
glu,200,3,3,peroxisome,15,673,8,15,28,8,6,33,9,9
glu,200,3,3,peroxisome,16,168,21,54,13,2,11,19,5,14
glu,200,3,3,peroxisome,16,545,32,72,23,2,1,31,5,4
glu,200,3,3,peroxisome,18,169,41,108,12,3,11,21,7,14
glu,200,3,3,peroxisome,18,546,37,63,24,10,10,31,13,13
glu,200,3,3,peroxisome,18,585,54,81,25,5,3,34,8,6
glu,200,3,3,peroxisome,19,201,5,8,16,6,16,18,8,18
glu,200,3,3,peroxisome,19,238,3,4,17,6,16,19,7,18
glu,200,3,3,peroxisome,19,299,66,120,16,14,10,26,18,13
glu,200,3,3,peroxisome,19,507,1,1,26,15,8,27,16,9
glu,200,3,3,peroxisome,19,547,3,4,26,15,7,28,16,9
glu,200,3,3,peroxisome,21,28,38,81,7,7,11,16,10,14
glu,200,3,3,peroxisome,21,55,76,176,7,7,3,18,11,7
glu,200,3,3,peroxisome,21,79,94,216,8,2,11,20,8,14
glu,200,3,3,peroxisome,21,336,54,108,17,13,9,26,16,13
glu,200,3,3,peroxisome,23,54,77,108,7,2,8,19,5,11
glu,200,3,3,peroxisome,23,506,70,144,20,0,7,32,3,11
glu,200,3,3,peroxisome,23,586,2,2,27,5,5,29,6,6
glu,200,3,3,peroxisome,23,630,6,16,27,5,5,31,7,7
glu,200,3,3,peroxisome,23,674,1,1,30,6,6,31,7,7
glu,200,3,3,peroxisome,24,57,2,2,12,10,6,14,11,7
glu,200,3,3,peroxisome,24,106,12,30,12,9,3,17,11,6
glu,200,3,3,peroxisome,24,171,12,36,14,4,4,18,7,7
glu,200,3,3,peroxisome,24,241,1,1,18,8,3,19,9,4
glu,200,3,3,peroxisome,24,275,10,36,18,7,1,22,10,4
glu,200,3,3,peroxisome,25,240,38,96,16,4,3,22,8,7
glu,200,3,3,peroxisome,25,375,18,48,21,5,2,25,8,6
glu,200,3,3,peroxisome,26,142,2,2,15,6,2,16,7,4
glu,200,3,3,peroxisome,26,276,5,12,18,8,2,21,10,4
glu,200,3,3,peroxisome,26,374,24,48,19,3,1,27,6,3
glu,200,3,3,peroxisome,28,447,23,40,20,8,2,25,10,6
glu,200,3,3,peroxisome,28,479,51,132,19,6,2,30,9,6
glu,200,3,3,peroxisome,29,202,6,10,16,6,0,21,7,2
glu,200,3,3,peroxisome,29,587,1,1,28,2,1,29,3,2
glu,200,3,3,peroxisome,30,173,18,30,12,11,9,17,13,12
glu,200,3,3,peroxisome,30,203,54,132,12,9,9,23,13,12
glu,200,3,3,peroxisome,30,337,51,81,16,11,4,25,14,7
glu,200,3,3,peroxisome,30,510,35,63,24,11,5,31,14,8
glu,200,3,3,peroxisome,32,11,62,132,6,8,5,17,12,8
glu,200,3,3,peroxisome,32,12,34,72,5,10,7,17,13,9
glu,200,3,3,peroxisome,32,277,52,96,15,3,10,23,6,14
glu,200,3,3,peroxisome,33,30,28,63,7,6,10,14,9,13
glu,200,3,3,peroxisome,33,482,16,24,22,12,1,28,14,3
glu,200,3,3,peroxisome,33,589,26,56,25,1,9,32,3,13
glu,200,3,3,peroxisome,33,631,54,128,25,5,6,33,9,10
glu,200,3,3,peroxisome,34,29,35,72,8,1,11,16,4,14
glu,200,3,3,peroxisome,34,31,54,120,7,5,12,17,8,16
glu,200,3,3,peroxisome,34,80,2,2,13,1,9,15,2,10
glu,200,3,3,peroxisome,34,81,8,18,13,1,13,16,4,15
glu,200,3,3,peroxisome,35,4,28,60,7,5,9,12,8,13
glu,200,3,3,peroxisome,35,13,6,8,9,7,6,11,9,8
glu,200,3,3,peroxisome,35,32,4,8,11,10,8,13,12,10
glu,200,3,3,peroxisome,35,58,22,45,11,5,9,16,8,12
glu,200,3,3,peroxisome,35,59,2,2,12,11,8,14,12,9
glu,200,3,3,peroxisome,35,448,5,6,23,6,10,26,7,12
glu,200,3,3,peroxisome,35,480,5,12,24,5,11,27,7,13
glu,200,3,3,peroxisome,35,508,76,132,22,1,6,33,4,10
glu,200,3,3,peroxisome,35,509,2,2,26,5,11,27,6,13
glu,200,3,3,peroxisome,35,549,10,24,26,6,8,30,8,11
glu,200,3,3,peroxisome,35,590,63,132,23,8,1,34,11,5
glu,200,3,3,peroxisome,35,591,2,2,27,11,7,29,12,8
glu,200,3,3,peroxisome,36,110,21,36,11,9,1,17,12,3
glu,200,3,3,peroxisome,36,548,1,1,27,1,8,28,2,9
glu,200,3,3,peroxisome,36,550,5,12,26,11,7,29,13,9
glu,200,3,3,peroxisome,36,592,6,12,27,11,7,30,13,9
glu,200,3,3,peroxisome,36,632,38,63,26,4,13,33,7,16
glu,200,3,3,peroxisome,36,676,1,1,30,7,6,31,8,7
glu,200,3,3,peroxisome,37,109,3,3,13,7,12,16,8,13
glu,200,3,3,peroxisome,37,143,7,20,13,4,0,18,6,2
glu,200,3,3,peroxisome,37,301,52,72,14,0,4,26,2,7
glu,200,3,3,peroxisome,38,111,8,12,11,9,2,17,11,3
glu,200,3,3,peroxisome,38,205,6,8,15,9,1,19,10,3
glu,200,3,3,peroxisome,38,278,6,8,19,4,7,21,6,9
glu,200,3,3,peroxisome,38,340,5,6,20,5,7,23,6,9
glu,200,3,3,peroxisome,38,411,3,4,22,4,7,24,6,8
glu,200,3,3,peroxisome,38,511,2,2,25,10,13,27,11,14
