experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,50,3,6,2,178,43.07865168539326,230.43820224719101,36,223,51,238,0.5705768828731336
glu,50,3,6,9,254,69.70866141732283,172.87007874015748,62,163,79,183,0.6778870643874444
glu,50,3,6,15,203,85.32019704433498,174.50738916256157,79,166,93,184,0.635784666130864
glu,50,3,6,17,168,92.85119047619048,402.2738095238095,86,395,101,410,0.5762969149667864
glu,50,3,6,19,268,101.96641791044776,388.2164179104478,93,380,112,398,0.4565247927934312
glu,50,3,6,20,164,99.98170731707317,252.6768292682927,94,245,107,261,0.6330082900573171
glu,50,3,6,21,221,103.41176470588235,93.14932126696833,96,85,112,102,0.5771807704687263
glu,50,3,6,22,194,103.59278350515464,236.03608247422682,97,228,111,245,0.5692233691224058
glu,50,3,6,23,126,107.5952380952381,170.36507936507937,102,164,114,177,0.2585789273425525
glu,50,3,6,24,217,110.87557603686636,23.262672811059907,103,15,119,32,0.5458929254350422
glu,50,3,6,26,178,120.65168539325843,173.8370786516854,114,166,128,183,0.6146041934643249
glu,50,3,6,27,195,123.74358974358974,197.16410256410256,116,190,133,205,0.6422580327904693
glu,50,3,6,29,124,125.30645161290323,18.008064516129032,120,12,132,25,0.4085544681374915
glu,50,3,6,30,160,131.01875,183.5375,124,176,138,191,0.5440868894594117
glu,50,3,6,31,97,134.05154639175257,169.72164948453607,130,164,140,176,0.5754156993125537
glu,50,3,6,35,222,143.40540540540542,158.0990990990991,135,150,152,167,0.6227803654119093
glu,50,3,6,36,372,144.91935483870967,305.86021505376345,135,294,155,318,0.5671672882317877
glu,50,3,6,37,246,145.5081300813008,176.3739837398374,138,167,154,187,0.6807113998567319
glu,50,3,6,38,243,167.12345679012347,271.0,160,261,176,281,0.5317980302147629
glu,50,3,6,39,187,171.40106951871658,387.9465240641711,165,380,179,397,0.5968219427608442
glu,50,3,6,42,193,187.94818652849742,425.95854922279796,181,418,196,435,0.5657370248505564
glu,50,3,6,44,184,195.47826086956522,409.875,189,402,203,419,0.4928653984342878
glu,50,3,6,45,230,201.68260869565216,349.3608695652174,194,340,210,359,0.5830068040197388
glu,50,3,6,46,206,204.6990291262136,135.1359223300971,198,127,213,145,0.565534100324546
glu,50,3,6,47,202,212.12376237623764,147.9108910891089,205,140,220,157,0.5493666302174045
glu,50,3,6,48,246,215.5,390.219512195122,207,382,225,399,0.32088205364797334
glu,50,3,6,49,161,217.8447204968944,372.1055900621118,211,366,226,380,0.5160561908682983
glu,50,3,6,50,152,218.84868421052633,133.2171052631579,213,126,226,141,0.40514996153412264
glu,50,3,6,51,196,231.10714285714286,380.015306122449,224,372,239,389,0.4637350898515031
glu,50,3,6,52,208,232.82692307692307,363.4855769230769,225,356,242,372,0.5079477510435754
glu,50,3,6,53,284,235.55985915492957,196.5387323943662,227,186,244,208,0.6689421551042941
glu,50,3,6,54,300,237.04,90.45666666666666,228,80,247,102,0.568906905741866
glu,50,3,6,55,226,245.86725663716814,351.6637168141593,238,343,254,362,0.5079695509373002
glu,50,3,6,56,64,242.578125,373.0,238,369,248,378,0.6595284197009936
glu,50,3,6,57,180,245.35555555555555,73.3,239,66,253,83,0.5795709783798403
glu,50,3,6,58,162,246.4506172839506,420.6296296296296,240,414,254,429,0.4680248126713711
glu,50,3,6,59,220,251.00454545454545,403.6818181818182,243,395,259,413,0.635663065836235
glu,50,3,6,60,186,255.69354838709677,375.30645161290323,249,368,263,384,0.5232041207112212
glu,50,3,6,62,195,268.5282051282051,18.48205128205128,262,10,277,27,0.5196726590336923
glu,50,3,6,66,268,281.7350746268657,225.2910447761194,274,215,290,236,0.606743581687701
glu,50,3,6,69,116,292.05172413793105,211.73275862068965,286,206,299,219,0.5191096578955416
glu,50,3,6,72,202,297.5049504950495,225.54455445544554,291,217,305,235,0.6624929537396862
glu,50,3,6,76,135,309.64444444444445,248.88888888888889,303,243,317,256,0.5700765586931602
glu,50,3,6,77,169,311.0414201183432,265.5739644970414,304,258,319,273,0.34247963931564185
glu,50,3,6,79,202,313.95544554455444,80.72772277227723,307,73,322,90,0.47016703097767015
glu,50,3,6,82,140,320.1857142857143,66.75,314,61,327,74,0.3182500765497795
glu,50,3,6,83,220,324.09090909090907,217.85454545454544,316,209,333,227,0.7204066598283952
glu,50,3,6,84,235,324.92765957446807,256.8212765957447,316,249,334,266,0.38953927356453844
glu,50,3,6,85,199,332.1256281407035,205.30653266331657,325,197,341,215,0.669863093521445
glu,50,3,6,86,259,339.11969111969114,424.0888030888031,331,415,348,435,0.6113880141581658
glu,50,3,6,92,181,353.5524861878453,361.5359116022099,347,354,361,370,0.61787320069094
glu,50,3,6,93,176,362.02840909090907,490.1988636363636,355,483,370,498,0.47083473729325387
glu,50,3,6,98,122,366.6803278688525,476.27868852459017,361,470,373,483,0.24415800364180404
glu,50,3,6,101,220,379.52272727272725,157.84545454545454,370,151,389,166,0.6059873272147155
glu,50,3,6,105,151,394.2913907284768,167.4569536423841,387,161,402,175,0.6614647041174351
glu,50,3,6,106,175,401.1771428571429,123.96,395,117,409,133,0.5321625685231827
glu,50,3,6,107,92,403.1195652173913,110.1195652173913,398,105,409,116,0.31293528836830337
glu,50,3,6,108,219,414.32876712328766,35.885844748858446,407,28,423,45,0.4976571476149864
glu,50,3,6,109,165,429.8242424242424,29.654545454545456,422,23,438,37,0.6639481501446395
glu,50,3,6,110,167,437.5389221556886,342.08383233532936,431,335,445,351,0.4773651948435769
glu,50,3,6,111,256,447.45703125,302.5,440,292,456,313,0.6222288943649112
glu,50,3,6,112,89,447.53932584269666,332.13483146067415,443,327,453,338,0.5118866487300596
