experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0-5,3,1,1,208,12.158653846153847,51.78846153846154,5,44,20,61,0.40886294886075397
glu,0-5,3,1,3,207,17.004830917874397,363.9130434782609,10,355,25,373,0.5286422497844179
glu,0-5,3,1,4,183,20.185792349726775,503.07103825136613,13,496,28,511,0.38431399536480504
glu,0-5,3,1,7,210,28.895238095238096,50.38095238095238,21,43,38,59,0.47972824190308383
glu,0-5,3,1,8,70,34.84285714285714,497.12857142857143,31,493,40,502,0.27990528640435053
glu,0-5,3,1,9,239,41.13807531380753,479.77824267782427,32,472,51,489,0.5768070007236221
glu,0-5,3,1,11,84,39.70238095238095,132.16666666666666,35,128,46,138,0.37281471527009585
glu,0-5,3,1,12,169,47.40236686390533,495.23668639053255,41,488,56,503,0.11151946746546129
glu,0-5,3,1,13,201,51.17910447761194,194.30348258706468,44,187,60,203,0.4895777249190375
glu,0-5,3,1,14,251,53.43426294820717,127.04382470119522,46,118,62,137,0.5104982375371488
glu,0-5,3,1,15,133,56.278195488721806,180.90977443609023,50,175,63,188,0.6337718686565745
glu,0-5,3,1,16,368,61.85597826086956,483.6766304347826,50,474,74,494,0.5180222998109076
glu,0-5,3,1,17,108,56.76851851851852,162.34259259259258,52,156,63,169,0.5677226360195818
glu,0-5,3,1,18,142,57.61267605633803,324.23943661971833,52,318,65,332,0.5261490759875241
glu,0-5,3,1,19,154,59.493506493506494,111.61688311688312,53,105,67,119,0.3373984217561372
glu,0-5,3,1,20,206,60.75728155339806,143.2766990291262,53,135,69,152,0.1414989257555739
glu,0-5,3,1,21,202,64.53960396039604,336.91089108910893,56,330,74,345,0.5420026599780364
glu,0-5,3,1,22,105,67.72380952380952,130.0857142857143,63,124,73,137,0.6275024371569339
glu,0-5,3,1,23,188,70.44148936170212,168.30851063829786,63,161,79,176,0.3259388327883665
glu,0-5,3,1,24,58,67.46551724137932,101.24137931034483,64,97,72,106,0.5896273595401379
glu,0-5,3,1,25,248,72.77016129032258,224.96370967741936,64,217,82,234,0.5761224866493772
glu,0-5,3,1,26,158,70.85443037974683,372.23417721518985,64,366,79,380,0.4932179253496106
glu,0-5,3,1,27,254,72.53543307086615,353.34251968503935,65,343,81,365,0.6377890031262365
glu,0-5,3,1,28,116,73.0,453.2413793103448,67,447,80,460,0.688495863319127
glu,0-5,3,1,29,152,74.28947368421052,151.9934210526316,68,145,82,160,0.4030356499147824
glu,0-5,3,1,30,118,73.20338983050847,181.26271186440678,68,176,80,188,0.5376870606931344
glu,0-5,3,1,31,89,73.61797752808988,496.0674157303371,69,491,79,502,0.39902285200144416
glu,0-5,3,1,32,175,78.92,474.6457142857143,71,468,87,482,0.3344392967942823
glu,0-5,3,1,33,298,82.91946308724832,442.73489932885906,73,434,93,453,0.6354596398462562
glu,0-5,3,1,34,114,81.14912280701755,339.43859649122805,75,334,88,346,0.4536886287680482
glu,0-5,3,1,37,133,84.85714285714286,186.21052631578948,79,180,92,193,0.37497166825605854
glu,0-5,3,1,38,174,89.5919540229885,350.58620689655174,83,343,97,359,0.5350920077615369
glu,0-5,3,1,39,211,91.63981042654028,208.69194312796208,84,201,100,217,0.6190808309662615
glu,0-5,3,1,40,163,89.61963190184049,225.08588957055215,84,218,97,233,0.613543377832525
glu,0-5,3,1,41,248,92.7741935483871,275.59274193548384,84,267,102,285,0.4859467156931689
glu,0-5,3,1,42,165,90.76969696969697,292.07272727272726,84,286,99,300,0.3146475339263042
glu,0-5,3,1,43,123,91.70731707317073,146.90243902439025,86,141,99,153,0.5414350598479069
glu,0-5,3,1,44,189,93.56613756613757,470.04232804232805,86,462,105,479,0.7979143038734064
glu,0-5,3,1,45,262,95.02290076335878,486.17557251908397,86,479,105,495,0.5912694429184862
glu,0-5,3,1,46,201,93.59203980099502,161.726368159204,87,153,101,172,0.696802207247565
glu,0-5,3,1,47,72,92.84722222222223,337.05555555555554,89,332,98,343,0.5193444942574021
glu,0-5,3,1,48,181,97.32044198895028,177.88950276243094,90,171,105,186,0.32353037814473784
glu,0-5,3,1,49,164,98.57926829268293,192.4268292682927,92,186,106,200,0.32992166045222676
glu,0-5,3,1,50,211,101.61611374407583,366.01895734597156,93,359,111,374,0.5254837519837792
glu,0-5,3,1,51,318,104.21069182389937,458.34276729559747,95,448,114,470,0.5192543299399718
glu,0-5,3,1,52,165,102.87878787878788,23.242424242424242,97,16,111,31,0.47294859424664626
glu,0-5,3,1,53,164,104.85975609756098,114.3170731707317,98,108,113,123,0.62842141544587
glu,0-5,3,1,55,151,111.44370860927152,173.8543046357616,106,167,118,182,0.6054059058034857
glu,0-5,3,1,56,130,110.33846153846154,477.9923076923077,106,471,116,486,0.7410764546265524
glu,0-5,3,1,57,177,116.53672316384181,209.819209039548,110,202,124,218,0.5213220420518806
glu,0-5,3,1,58,231,117.82683982683983,225.93506493506493,110,218,127,235,0.40173979888599026
glu,0-5,3,1,59,254,119.7755905511811,36.41732283464567,111,28,129,46,0.31461632691181035
glu,0-5,3,1,60,220,119.28636363636363,119.87727272727273,112,111,128,129,0.448749668187342
glu,0-5,3,1,61,144,120.16666666666667,307.47222222222223,114,301,128,315,0.43535108842911113
glu,0-5,3,1,62,119,124.16806722689076,319.98319327731093,118,315,132,326,0.5966359179423892
glu,0-5,3,1,63,237,126.43881856540085,166.9029535864979,119,158,135,177,0.5923490635940429
glu,0-5,3,1,65,211,129.0047393364929,79.86729857819905,122,72,138,89,0.5308927559928872
glu,0-5,3,1,66,68,129.61764705882354,234.27941176470588,125,230,135,240,0.4002957836866412
glu,0-5,3,1,67,79,131.39240506329114,26.40506329113924,126,22,137,32,0.5912882648404575
glu,0-5,3,1,68,209,137.33014354066987,38.45454545454545,130,31,147,47,0.4375565611435016
glu,0-5,3,1,69,140,136.89285714285714,56.42142857142857,131,50,145,63,0.6151402516700073
glu,0-5,3,1,70,196,139.5408163265306,204.8826530612245,132,198,149,213,0.5542723715369194
glu,0-5,3,1,71,150,139.79333333333332,159.48666666666668,133,154,148,167,0.4874377361970055
glu,0-5,3,1,72,248,142.48387096774192,145.30241935483872,135,136,152,155,0.49448047840437526
glu,0-5,3,1,73,247,142.5668016194332,220.1012145748988,135,212,152,230,0.5850081452701804
glu,0-5,3,1,74,166,148.15060240963857,351.855421686747,141,346,157,359,0.5784791628731909
glu,0-5,3,1,75,190,148.79473684210527,48.82631578947368,142,40,156,58,0.6213835405218917
glu,0-5,3,1,77,88,148.6818181818182,132.5909090909091,144,128,155,139,0.36368054044234055
glu,0-5,3,1,78,230,153.2913043478261,336.30434782608694,146,327,162,346,0.5553639413043484
glu,0-5,3,1,79,244,160.14344262295083,141.13934426229508,150,133,169,151,0.5972415804656119
glu,0-5,3,1,80,112,165.89285714285714,416.125,160,411,173,422,0.6486272631169973
glu,0-5,3,1,81,74,167.64864864864865,104.3108108108108,163,101,174,109,0.6466395250426987
glu,0-5,3,1,82,225,171.13777777777779,401.1022222222222,164,393,179,411,0.5457765157030936
glu,0-5,3,1,84,281,173.88256227758006,382.29181494661924,165,373,184,392,0.34956673199250066
glu,0-5,3,1,86,190,180.65263157894736,108.38947368421053,171,101,190,116,0.7147452442678622
glu,0-5,3,1,87,165,181.52121212121213,414.27878787878785,175,407,189,422,0.381984923301651
glu,0-5,3,1,89,203,188.34975369458127,341.72906403940885,180,335,198,349,0.6792980895659436
glu,0-5,3,1,90,200,187.095,398.14,180,390,196,407,0.4556928588690315
glu,0-5,3,1,91,184,188.83152173913044,372.4673913043478,182,365,197,381,0.3247678795465349
glu,0-5,3,1,92,251,192.5776892430279,98.7011952191235,184,90,202,109,0.4811378172405821
glu,0-5,3,1,93,220,193.15454545454546,426.00454545454545,186,417,202,435,0.4587217141006675
glu,0-5,3,1,96,250,198.384,142.228,190,134,210,154,0.6320474010587088
glu,0-5,3,1,98,144,200.90972222222223,453.53472222222223,194,448,209,460,0.6180843512534046
glu,0-5,3,1,99,200,202.735,46.955,195,39,211,55,0.18883384965822267
glu,0-5,3,1,100,221,204.1447963800905,399.6018099547511,195,391,212,410,0.6353602569768668
glu,0-5,3,1,101,80,202.425,414.8625,197,411,208,420,0.60492144165203
glu,0-5,3,1,102,151,204.6291390728477,291.9006622516556,198,286,213,299,0.4962584382884107
glu,0-5,3,1,103,91,206.8131868131868,375.54945054945057,202,370,212,382,0.5539003238474669
glu,0-5,3,1,104,214,210.05140186915887,499.85046728971963,202,492,218,509,0.500210370842667
glu,0-5,3,1,105,229,211.52838427947597,105.66812227074236,204,97,220,115,0.482020172568486
glu,0-5,3,1,106,181,212.65745856353593,65.38674033149171,205,59,222,73,0.6837348377408475
