experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,0-5,3,6,2,121,11.71900826446281,231.47107438016528,6,226,19,238,0.6370633970682255
glu,0-5,3,6,3,88,11.420454545454545,126.19318181818181,7,121,17,132,0.35384455242620494
glu,0-5,3,6,4,144,14.5,336.0833333333333,8,330,22,343,0.46813753624424415
glu,0-5,3,6,5,119,16.51260504201681,137.7983193277311,11,132,22,146,0.6467022730187025
glu,0-5,3,6,6,187,18.25133689839572,114.18716577540107,12,106,26,123,0.5687003686055916
glu,0-5,3,6,7,65,16.307692307692307,155.53846153846155,12,151,21,161,0.377001748950829
glu,0-5,3,6,8,205,22.985365853658536,322.22439024390246,15,314,31,331,0.5446350647716048
glu,0-5,3,6,9,136,24.735294117647058,218.83823529411765,18,213,32,226,0.5385714800693895
glu,0-5,3,6,10,291,27.285223367697593,346.9037800687285,19,337,37,358,0.5118273623569308
glu,0-5,3,6,11,138,28.702898550724637,138.6159420289855,23,132,35,146,0.6137688456433339
glu,0-5,3,6,12,216,31.675925925925927,122.78703703703704,24,114,40,132,0.5025137318011355
glu,0-5,3,6,13,145,33.37241379310345,233.42758620689656,27,227,41,241,0.5545191255635797
glu,0-5,3,6,14,98,31.76530612244898,362.96938775510205,27,358,38,369,0.23248102258213965
glu,0-5,3,6,16,237,42.04641350210971,221.39240506329114,33,214,52,230,0.6565574961404159
glu,0-5,3,6,17,210,42.82857142857143,137.5857142857143,36,129,51,148,0.6239218479476802
glu,0-5,3,6,19,205,47.146341463414636,119.64878048780488,40,112,55,129,0.5442480490114102
glu,0-5,3,6,20,328,50.96341463414634,239.0701219512195,41,229,62,250,0.43760460789364636
glu,0-5,3,6,21,232,50.875,155.3706896551724,42,148,61,164,0.6392421429359852
glu,0-5,3,6,23,264,57.04545454545455,419.0037878787879,49,410,66,429,0.45848851643215127
glu,0-5,3,6,24,65,54.184615384615384,143.41538461538462,50,139,59,148,0.19999122864723387
glu,0-5,3,6,26,185,58.58918918918919,131.5837837837838,51,124,67,140,0.446958443492505
glu,0-5,3,6,27,238,62.88235294117647,25.65546218487395,54,18,73,34,0.5848695968577186
glu,0-5,3,6,28,236,61.88559322033898,224.1949152542373,54,215,71,234,0.514721361497323
glu,0-5,3,6,29,158,62.01898734177215,434.76582278481015,54,429,70,442,0.5703976992765153
glu,0-5,3,6,30,210,63.57142857142857,312.70952380952383,56,305,72,322,0.6726520198031543
glu,0-5,3,6,31,252,64.65873015873017,470.1468253968254,56,461,74,480,0.3737781390881211
glu,0-5,3,6,32,256,65.33203125,116.2890625,57,107,74,126,0.4276277257890175
glu,0-5,3,6,34,208,66.8125,147.34615384615384,60,139,75,157,0.5663988180845106
glu,0-5,3,6,35,319,77.98432601880877,132.47648902821317,68,123,88,143,0.23502605562101364
glu,0-5,3,6,36,291,76.2852233676976,240.4982817869416,68,231,86,251,0.5845650116146519
glu,0-5,3,6,37,92,75.15217391304348,102.42391304347827,71,97,81,109,0.5969050490604269
glu,0-5,3,6,39,221,81.25339366515837,84.11764705882354,73,76,90,93,0.5843940886443272
glu,0-5,3,6,40,197,82.81218274111676,114.55837563451777,76,107,91,123,0.3181618454730344
glu,0-5,3,6,41,154,84.6103896103896,148.28571428571428,77,143,93,155,0.664791221190196
glu,0-5,3,6,42,174,87.35632183908046,212.47701149425288,81,204,95,221,0.6078548760095668
glu,0-5,3,6,43,183,91.83060109289617,314.79234972677597,84,308,101,323,0.5810333665461955
glu,0-5,3,6,44,150,97.5,87.92,91,81,105,96,0.35093955398939103
glu,0-5,3,6,45,100,96.44,112.42,92,107,102,119,0.5925383162386685
glu,0-5,3,6,46,206,100.03883495145631,127.66019417475728,93,120,109,137,0.4710851422843492
glu,0-5,3,6,47,171,112.26900584795321,182.95906432748538,106,176,120,191,0.5287233233912044
glu,0-5,3,6,48,87,116.2183908045977,440.11494252873564,111,435,122,446,0.2542171654851621
glu,0-5,3,6,49,188,120.81382978723404,411.43617021276594,113,404,129,419,0.48047079610497523
glu,0-5,3,6,50,207,120.84541062801932,427.2367149758454,113,420,129,436,0.33720759073694084
glu,0-5,3,6,51,209,129.39712918660288,304.9569377990431,121,298,139,313,0.5619765037974247
glu,0-5,3,6,52,258,137.81782945736435,422.1356589147287,130,413,147,432,0.6730925913063173
glu,0-5,3,6,54,212,145.64150943396226,109.54716981132076,138,102,155,118,0.3773863498836647
glu,0-5,3,6,55,237,150.831223628692,407.5189873417722,142,399,160,417,0.2743160738311235
glu,0-5,3,6,56,121,150.3388429752066,430.1900826446281,144,425,158,437,0.5354458247776213
glu,0-5,3,6,58,115,155.17391304347825,75.0,150,69,161,82,0.5689159187066042
glu,0-5,3,6,59,156,160.00641025641025,103.3525641025641,154,96,167,112,0.5580982762710637
glu,0-5,3,6,60,366,165.9672131147541,420.9972677595628,155,411,177,432,0.252800311873843
glu,0-5,3,6,61,231,169.66233766233765,76.2034632034632,162,68,179,85,0.29723064029380003
glu,0-5,3,6,63,204,171.87745098039215,94.1470588235294,164,87,181,103,0.4195461765087014
glu,0-5,3,6,65,194,183.24742268041237,106.28350515463917,175,99,192,114,0.5521794298744176
glu,0-5,3,6,67,227,185.36123348017622,417.52863436123346,178,409,194,427,0.6189393037669518
glu,0-5,3,6,68,202,187.8118811881188,73.27722772277228,181,65,196,82,0.4255424986177193
glu,0-5,3,6,69,107,188.25233644859813,119.6355140186916,183,114,194,126,0.4246195521423009
glu,0-5,3,6,71,201,194.19402985074626,57.3681592039801,187,50,202,66,0.4383462908064424
glu,0-5,3,6,73,281,195.5658362989324,500.97153024911034,187,492,205,511,0.3557187236218418
glu,0-5,3,6,75,296,203.25675675675674,86.37162162162163,195,75,211,99,0.7998167331788337
glu,0-5,3,6,76,136,224.5441176470588,56.81617647058823,219,50,231,65,0.6398660081997901
glu,0-5,3,6,78,239,239.02928870292888,66.0376569037657,230,58,250,74,0.6608079679685557
glu,0-5,3,6,80,220,239.74545454545455,91.63636363636364,232,84,249,101,0.3682018447636669
glu,0-5,3,6,81,319,252.10344827586206,52.84012539184953,243,42,262,64,0.5185643421844576
glu,0-5,3,6,82,137,253.4087591240876,446.94890510948903,247,441,261,454,0.5890291367152318
glu,0-5,3,6,85,216,291.18055555555554,328.5509259259259,283,321,300,337,0.35816037302384024
glu,0-5,3,6,87,208,298.82211538461536,312.47596153846155,291,305,307,321,0.3630199335904155
glu,0-5,3,6,92,276,316.6811594202899,310.64130434782606,308,302,326,321,0.5711693665961048
glu,0-5,3,6,104,228,356.4035087719298,351.62719298245617,348,344,366,360,0.4888209292869847
glu,0-5,3,6,106,250,361.732,312.632,353,304,371,321,0.3806986462024599
glu,0-5,3,6,108,233,361.30042918454933,367.84120171673817,353,360,370,377,0.23021373853661561
glu,0-5,3,6,110,394,370.502538071066,387.3527918781726,360,376,382,400,0.3825609746995495
glu,0-5,3,6,111,235,370.7574468085106,469.6170212765957,363,461,380,479,0.45839442135927444
glu,0-5,3,6,112,123,372.5040650406504,178.8861788617886,367,173,379,186,0.32181059927563177
glu,0-5,3,6,114,207,374.8550724637681,431.719806763285,367,424,384,441,0.33247293604410055
