organelle,wavelength,intensity,experiment,field_of_view
vacuole,463.8,0.3446219150180469,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-1
vacuole,473.78,0.44217688165728886,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-1
vacuole,483.765,0.6059918675652274,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-1
vacuole,493.745,0.7475698253056344,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-1
vacuole,503.735,0.3018054110649888,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-1
peroxisome,463.8,0.47419411823707414,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
peroxisome,473.78,0.7794451520262163,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
peroxisome,483.765,0.7327547091339233,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
peroxisome,493.745,0.6445204275031949,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
peroxisome,503.735,0.24630762074707424,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
vacuole,463.8,0.35966299922832307,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
vacuole,473.78,0.4422157929116862,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
vacuole,483.765,0.60839606502674,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
vacuole,493.745,0.751589995876067,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
vacuole,503.735,0.3017476613523375,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-2
peroxisome,463.8,0.4750447383961001,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
peroxisome,473.78,0.7791853888910327,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
peroxisome,483.765,0.7294000689705162,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
peroxisome,493.745,0.6452246023647026,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
peroxisome,503.735,0.238189476406935,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
vacuole,463.8,0.36580596931196985,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
vacuole,473.78,0.4465786303998672,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
vacuole,483.765,0.6061373186976969,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
vacuole,493.745,0.7533278591695203,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
vacuole,503.735,0.2923041271741094,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-3
peroxisome,463.8,0.4849193349757272,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
peroxisome,473.78,0.7796063928598722,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
peroxisome,483.765,0.7325135074843965,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
peroxisome,493.745,0.6426462431064925,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
peroxisome,503.735,0.24152101465159406,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
vacuole,463.8,0.3822262132366663,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
vacuole,473.78,0.44603641325664145,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
vacuole,483.765,0.6091949341244829,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
vacuole,493.745,0.7524795288108808,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
vacuole,503.735,0.2978920193578381,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-4
peroxisome,463.8,0.4911038218108741,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
peroxisome,473.78,0.7862054213244203,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
peroxisome,483.765,0.7357032043050161,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
peroxisome,493.745,0.6410886602053009,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
peroxisome,503.735,0.23868389408488996,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
vacuole,463.8,0.3946702933411995,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
vacuole,473.78,0.44973800521895424,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
vacuole,483.765,0.6135522962839364,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
vacuole,493.745,0.7518466620150966,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
vacuole,503.735,0.29571763647949895,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-5
peroxisome,463.8,0.4937154813207728,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
peroxisome,473.78,0.7872422621172199,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
peroxisome,483.765,0.7400009714362831,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
peroxisome,493.745,0.642963757098155,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
peroxisome,503.735,0.24023341722709132,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
vacuole,463.8,0.4023799837837001,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
vacuole,473.78,0.4516796816627119,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
vacuole,483.765,0.6181357103701332,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
vacuole,493.745,0.7510626325735569,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
vacuole,503.735,0.2981060465900631,EYrainbow_rapamycin_1stTry,spectral-blue_EYrainbow_rpmc-400_field-6
mitochondria,571.015,0.31268864102105093,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,581.005,0.5568521175623812,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,590.995,0.655919005619783,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,600.99,0.7268898930458385,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,610.99,0.6113022988264548,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,620.98,0.5464344437651445,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,630.98,0.13694137305109078,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,571.015,0.19216300179870366,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,581.005,0.34889660413814905,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,590.995,0.5436569215044303,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,600.99,0.7316989494391543,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,610.99,0.7456379080026739,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,620.98,0.6727764394483712,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
LD,630.98,0.14610727279681213,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-0
mitochondria,571.015,0.29324786960676563,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,581.005,0.5369305313218092,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,590.995,0.6515470929796812,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,600.99,0.7310607260949211,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,610.99,0.6202786717373742,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,620.98,0.5582206322747083,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,630.98,0.1374827725601032,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,571.015,0.186582082843434,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,581.005,0.3420396933616042,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,590.995,0.5429787046170752,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,600.99,0.726091463424045,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,610.99,0.7399063316414181,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,620.98,0.667923788951955,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
LD,630.98,0.1464804173832641,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-1
mitochondria,571.015,0.29453523090728984,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,581.005,0.5333052818287419,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,590.995,0.6468863985024682,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,600.99,0.7303847512642196,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,610.99,0.6177915237897006,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,620.98,0.5537545522789716,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,630.98,0.13669979253628753,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,571.015,0.18912259775373716,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,581.005,0.3346281158064285,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,590.995,0.5347322987388918,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,600.99,0.7340922980491588,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,610.99,0.7353238103585871,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,620.98,0.6614599339486649,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
LD,630.98,0.1481045796605246,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-2
mitochondria,571.015,0.28804228936601517,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,581.005,0.5331731439770803,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,590.995,0.6481484801442857,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,600.99,0.7274933540760428,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,610.99,0.61593886543463,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,620.98,0.5506632473968694,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,630.98,0.13527329312646894,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,571.015,0.18626642674923294,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,581.005,0.33384401218587206,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,590.995,0.5341641060697879,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,600.99,0.7251656708317068,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,610.99,0.7314509790477082,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,620.98,0.6568419743289213,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
LD,630.98,0.14668832031077753,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-3
mitochondria,571.015,0.2881720244730136,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,581.005,0.5311006971209027,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,590.995,0.6460348333826744,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,600.99,0.7305837352867564,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,610.99,0.6199363135073875,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,620.98,0.5579972572556776,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,630.98,0.13417653445100186,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,571.015,0.1905195762762909,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,581.005,0.33637881237678274,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,590.995,0.5335057760672242,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,600.99,0.7275198084762269,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,610.99,0.7223090280321839,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,620.98,0.6573885135176943,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
LD,630.98,0.14702886988908662,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-4
mitochondria,571.015,0.29409183398677774,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,581.005,0.5351518841340006,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,590.995,0.6429576464843486,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,600.99,0.7291357567266672,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,610.99,0.6210077323203026,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,620.98,0.5562505660414919,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,630.98,0.13436781999363986,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,571.015,0.1913320991857224,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,581.005,0.3338919591076918,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,590.995,0.5283699012911178,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,600.99,0.7292755124455201,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,610.99,0.727838660788952,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,620.98,0.6569643892648968,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
LD,630.98,0.147617976798322,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-5
mitochondria,571.015,0.30038592293614486,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,581.005,0.5469545400809644,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,590.995,0.648198582263505,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,600.99,0.726595549917641,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,610.99,0.6158114113403428,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,620.98,0.5499803259304396,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,630.98,0.1335430194408585,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,571.015,0.20081974199760258,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,581.005,0.34492010018773606,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,590.995,0.5314533156260162,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,600.99,0.727530825204607,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,610.99,0.7142801414323497,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,620.98,0.6476012561780603,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
LD,630.98,0.1505335431627578,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-0_field-6
mitochondria,571.015,0.27500915676535537,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,581.005,0.5250177179525783,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,590.995,0.6448189990255612,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,600.99,0.7403623272750364,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,610.99,0.6253663123324017,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,620.98,0.5605100336172107,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,630.98,0.13557205659517732,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,571.015,0.1637548646853114,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,581.005,0.32961909304462184,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,590.995,0.5423048445839881,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,600.99,0.745762458184153,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,610.99,0.7673520374373547,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,620.98,0.6885896514314902,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
LD,630.98,0.13904057831337222,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-0
mitochondria,571.015,0.2803385533700577,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,581.005,0.5236704733085884,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,590.995,0.6462601815486712,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,600.99,0.7386041793328859,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,610.99,0.6266329957322413,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,620.98,0.5620120112950634,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,630.98,0.13518217853997883,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,571.015,0.1704518592321676,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,581.005,0.34156161200037294,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,590.995,0.5482740361888464,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,600.99,0.7449568996050633,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,610.99,0.7672864729481093,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,620.98,0.6881227608694163,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
LD,630.98,0.13629536916566704,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-1
mitochondria,571.015,0.2992816604219969,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,581.005,0.5421558514898238,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,590.995,0.6491568589459544,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,600.99,0.7341959466059749,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,610.99,0.6248707807809718,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,620.98,0.5591972726912392,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,630.98,0.1343122130982131,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,571.015,0.17709964591342986,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,581.005,0.34668588190050137,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,590.995,0.548256394341668,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,600.99,0.7462645460121188,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,610.99,0.7655464267929477,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,620.98,0.6877832021345325,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
LD,630.98,0.1373926175098744,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-2
mitochondria,571.015,0.28874527616792717,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,581.005,0.5317801808619713,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,590.995,0.6451641529453679,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,600.99,0.7380746644895695,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,610.99,0.6259713040357033,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,620.98,0.5603591662283365,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,630.98,0.13384404619304718,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,571.015,0.1728542712606689,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,581.005,0.3451392502946716,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,590.995,0.5494529754533795,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,600.99,0.7490119147416976,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,610.99,0.7581001397640657,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,620.98,0.6808598311117594,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
LD,630.98,0.1366719685316425,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-3
mitochondria,571.015,0.2838218335117641,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,581.005,0.5287945451558226,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,590.995,0.646171866835267,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,600.99,0.739908543899618,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,610.99,0.6309015787855204,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,620.98,0.5620745671781215,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,630.98,0.13694717398841966,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,571.015,0.1741231096030923,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,581.005,0.3422334287816899,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,590.995,0.5493648936788956,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,600.99,0.7477400793297101,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,610.99,0.7507331676692386,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,620.98,0.6706406022625102,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
LD,630.98,0.14295519756808348,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-4
mitochondria,571.015,0.2909609424858028,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,581.005,0.5292480942017165,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,590.995,0.644012041372008,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,600.99,0.7406909469804682,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,610.99,0.632584185107837,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,620.98,0.5643163559942659,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
mitochondria,630.98,0.13635196493210625,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
LD,571.015,0.18540224627438134,EYrainbow_rapamycin_1stTry,spectral-red_EYrainbow_rpmc-1000_field-5
