637
1750
383
793
2246
1050
1959
1515
1928
1236
1756
1815
2432
1064
1121
1946
1988
1501
1881
2216
983
2034
653
2883
1173
1293
2813
1565
2196
2214
879
1707
543
1273
515
101
1414
1344
1696
2706
1255
2231
1901
106
1557
230
2489
1615
426
1377
172
2154
1382
1868
2671
2648
1606
1211
2618
908
1366
1199
2312
1792
1073
2852
1500
2484
1340
2384
2142
1098
1346
1218
267
3760
1896
1804
2549
2018
201
207
2688
1012
2470
2683
694
2488
928
2047
1184
1066
2372
1761
1885
1248
5102
1991
1114
1914
451
2351
1416
130
1699
2669
1718
1927
2434
1529
654
1891
28
394
2233
2323
1760
1883
1104
2122
756
3953
2022
2085
1248
1435
82
1383
1463
1852
999
1411
1148
2213
1574
1465
2137
573
1680
1119
1384
743
2261
2088
1058
1629
1380
1674
2184
790
3033
2736
773
2767
1727
1569
1255
1295
1168
1014
1483
2768
1375
1760
756
1905
1831
937
1703
2279
2177
2110
2954
2209
564
1755
163
2724
1764
1463
NaN
NaN
NaN
