1034
1530
1331
846
1574
1806
94
680
1959
107
1421
942
2077
1541
387
1911
321
1237
1618
1529
880
837
2039
389
1837
3948
447
126
500
1957
1486
1916
1887
1684
2263
2597
2205
1738
993
1225
651
1280
1610
1890
1509
1370
1165
936
871
762
2324
1512
651
1089
2159
1767
1675
281
2119
1507
154
1410
2268
1214
1693
844
702
1224
1854
2147
1686
1846
444
1011
1923
2034
855
1225
1323
2198
1637
748
2286
1507
1857
1604
907
1388
1444
252
2067
197
1302
1635
2044
567
1615
1443
1829
1296
82
1134
1235
1626
1649
1776
1232
1814
512
1945
1350
1252
457
1032
2251
3157
1070
1645
1801
1206
913
1418
1982
277
987
1526
264
1995
1515
296
2077
1895
1970
1674
2111
2242
1213
1491
1209
1176
1372
832
2031
245
1610
2118
1952
472
3278
2474
682
1119
1715
1371
2983
3299
1683
673
1535
1679
1688
1791
202
1818
1251
2467
1406
1872
2637
2046
2359
1754
2032
761
452
1682
1768
753
2382
283
348
292
1500
1379
1846
2155
1820
1499
1757
997
1668
1688
1775
954
2868
102
1696
1261
1831
2194
1318
1159
2033
1250
824
1869
663
1677
979
1584
1430
1349
1532
172
1452
1585
250
717
1656
1519
2215
194
2027
1841
2671
2036
2102
1309
1377
520
2091
1205
213
616
2171
1333
1911
562
1249
664
3688
495
941
1412
1269
1708
1419
1309
1495
4611
1284
1496
482
1167
977
272
1178
1256
1534
2123
475
750
1855
2037
687
633
1956
1654
1480
2379
1496
1851
2052
NaN
NaN
NaN
NaN
NaN
