5272,14,NaN,NaN,NaN,NaN
47,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
109,NaN,NaN,NaN,NaN,NaN
2867,41,NaN,NaN,NaN,NaN
122,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
85,7150,19,243,NaN,NaN
870,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
167,NaN,NaN,NaN,NaN,NaN
990,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1951,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
14124,12,134,923,34,16
1424,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
65,997,NaN,NaN,NaN,NaN
14,30,2817,100,57,NaN
2149,NaN,NaN,NaN,NaN,NaN
13,297,39,NaN,NaN,NaN
37,9969,88,62,70,NaN
NaN,NaN,NaN,NaN,NaN,NaN
777,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
104,15,NaN,NaN,NaN,NaN
164,NaN,NaN,NaN,NaN,NaN
758,NaN,NaN,NaN,NaN,NaN
2119,66,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
606,NaN,NaN,NaN,NaN,NaN
1503,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1351,31,NaN,NaN,NaN,NaN
248,190,NaN,NaN,NaN,NaN
193,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
43,NaN,NaN,NaN,NaN,NaN
200,16120,33,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
571,NaN,NaN,NaN,NaN,NaN
488,NaN,NaN,NaN,NaN,NaN
768,NaN,NaN,NaN,NaN,NaN
646,NaN,NaN,NaN,NaN,NaN
319,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
215,NaN,NaN,NaN,NaN,NaN
1014,239,NaN,NaN,NaN,NaN
2344,NaN,NaN,NaN,NaN,NaN
2605,59,55,NaN,NaN,NaN
54,NaN,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN,NaN
782,NaN,NaN,NaN,NaN,NaN
64,NaN,NaN,NaN,NaN,NaN
46,NaN,NaN,NaN,NaN,NaN
174,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
39,975,57,NaN,NaN,NaN
74,647,57,NaN,NaN,NaN
117,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1011,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
2521,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
393,NaN,NaN,NaN,NaN,NaN
604,65,167,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1500,NaN,NaN,NaN,NaN,NaN
398,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
157,NaN,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN,NaN
4072,60,NaN,NaN,NaN,NaN
11244,39,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
721,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
13,3231,18,24,1487,NaN
425,NaN,NaN,NaN,NaN,NaN
1605,NaN,NaN,NaN,NaN,NaN
16,7545,NaN,NaN,NaN,NaN
148,1127,457,NaN,NaN,NaN
16078,NaN,NaN,NaN,NaN,NaN
1104,36,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
3772,41,266,52,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
14118,114,NaN,NaN,NaN,NaN
566,65,NaN,NaN,NaN,NaN
126,NaN,NaN,NaN,NaN,NaN
34271,48,17,21,1160,NaN
50,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
34695,NaN,NaN,NaN,NaN,NaN
31,NaN,NaN,NaN,NaN,NaN
192,NaN,NaN,NaN,NaN,NaN
988,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
35,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
466,15,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
944,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
3832,63,55,NaN,NaN,NaN
2975,29,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
9169,195,95,NaN,NaN,NaN
973,45,NaN,NaN,NaN,NaN
610,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1796,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
4895,26,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
11478,90,397,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
2526,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
745,NaN,NaN,NaN,NaN,NaN
13,NaN,NaN,NaN,NaN,NaN
946,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
963,NaN,NaN,NaN,NaN,NaN
691,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
11074,NaN,NaN,NaN,NaN,NaN
38,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
869,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
129,NaN,NaN,NaN,NaN,NaN
2452,34,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
11586,104,NaN,NaN,NaN,NaN
424,237,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
198,2137,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
