705,966,NaN,NaN,NaN
2286,86,26,246,188
NaN,NaN,NaN,NaN,NaN
68,NaN,NaN,NaN,NaN
438,1426,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2955,NaN,NaN,NaN,NaN
3818,NaN,NaN,NaN,NaN
83,NaN,NaN,NaN,NaN
4012,NaN,NaN,NaN,NaN
17,5506,66,NaN,NaN
1570,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
27983,11,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
155,1620,70,19,NaN
NaN,NaN,NaN,NaN,NaN
62,NaN,NaN,NaN,NaN
17,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
115,75,NaN,NaN,NaN
5257,21,44,56,18
35,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
36,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
701,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
71,NaN,NaN,NaN,NaN
1178,NaN,NaN,NaN,NaN
7630,39,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
38,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
57,NaN,NaN,NaN,NaN
350,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1572,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
5657,NaN,NaN,NaN,NaN
2836,58,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
272,12,649,40,NaN
NaN,NaN,NaN,NaN,NaN
43,36,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
6498,19,228,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
306,NaN,NaN,NaN,NaN
373,4454,23,NaN,NaN
272,NaN,NaN,NaN,NaN
121,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
5600,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
5537,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
401,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
44,434,138,NaN,NaN
1285,NaN,NaN,NaN,NaN
572,NaN,NaN,NaN,NaN
286,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1037,NaN,NaN,NaN,NaN
13,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
15,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
39,NaN,NaN,NaN,NaN
34,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
11,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
193,329,NaN,NaN,NaN
541,172,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1430,NaN,NaN,NaN,NaN
12,1267,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
128,NaN,NaN,NaN,NaN
806,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
3588,NaN,NaN,NaN,NaN
903,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
257,NaN,NaN,NaN,NaN
