experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
leu,25,3,4,3,172,13.44767441860465,49.11046511627907,6,42,21,58,0.45657652043705776
leu,25,3,4,4,398,17.092964824120603,98.821608040201,8,86,28,115,0.6926980204813971
leu,25,3,4,5,240,18.366666666666667,65.09583333333333,10,57,28,75,0.3551501594642166
leu,25,3,4,6,197,24.263959390862944,80.90862944162437,17,73,33,90,0.2699922016499476
leu,25,3,4,7,138,26.014492753623188,44.76086956521739,20,38,33,53,0.4285432101293359
leu,25,3,4,8,118,29.796610169491526,56.54237288135593,24,51,37,63,0.17780490423593995
leu,25,3,4,9,175,33.817142857142855,68.33142857142857,27,61,42,76,0.29674888137323535
leu,25,3,4,10,285,36.01052631578948,304.07719298245615,28,294,46,315,0.6491231005838424
leu,25,3,4,11,134,35.26119402985075,90.59701492537313,29,85,43,97,0.4953826377425595
leu,25,3,4,12,240,44.1375,57.45,36,48,53,68,0.5238036363568217
leu,25,3,4,13,306,45.6437908496732,37.07516339869281,37,27,56,48,0.5980843793869391
leu,25,3,4,14,335,48.66268656716418,75.92238805970149,39,66,60,87,0.33890533307249904
leu,25,3,4,15,252,50.37698412698413,316.8690476190476,41,307,61,326,0.5024117487776114
leu,25,3,4,16,184,49.53804347826087,240.83152173913044,42,233,58,249,0.4898520080148718
leu,25,3,4,17,150,49.526666666666664,301.22,44,293,57,309,0.551683881618445
leu,25,3,4,18,137,56.57664233576642,123.68613138686132,50,118,66,130,0.6386969046635981
leu,25,3,4,19,285,59.94385964912281,289.93684210526317,52,280,69,302,0.627149617693708
leu,25,3,4,20,149,61.013422818791945,307.4697986577181,55,301,68,315,0.5185143985971878
leu,25,3,4,21,156,61.94230769230769,35.76923076923077,56,29,69,44,0.6315471377200569
leu,25,3,4,22,238,66.19327731092437,69.41176470588235,57,62,76,78,0.5065175170606555
leu,25,3,4,23,300,66.21666666666667,245.78666666666666,57,237,77,255,0.48688301660783856
leu,25,3,4,24,217,66.79723502304148,50.26267281105991,59,43,76,59,0.3099243793284245
leu,25,3,4,25,252,70.04761904761905,116.92460317460318,60,109,80,126,0.46196399979646924
leu,25,3,4,26,202,70.24257425742574,440.7772277227723,63,433,79,450,0.5243217444930911
leu,25,3,4,27,141,76.35460992907801,26.829787234042552,71,20,83,35,0.5871986302070606
leu,25,3,4,28,375,84.22933333333333,42.18933333333333,73,32,97,53,0.5061880133545724
leu,25,3,4,29,149,84.6510067114094,448.1476510067114,78,442,92,455,0.5715928686957514
leu,25,3,4,30,230,97.6086956521739,73.98695652173913,89,66,107,83,0.5337784406894113
leu,25,3,4,31,170,102.75294117647059,37.04117647058823,96,30,111,45,0.3989666735548479
leu,25,3,4,32,281,109.3202846975089,23.590747330960856,100,15,120,35,0.6187209574062482
leu,25,3,4,33,183,106.8743169398907,465.62295081967216,100,458,115,475,0.43909998063646344
leu,25,3,4,34,433,113.64665127020785,58.3094688221709,101,48,130,71,0.7874949856047214
leu,25,3,4,35,215,112.74418604651163,480.6372093023256,105,473,122,490,0.40253408075058195
leu,25,3,4,36,229,117.02183406113537,40.427947598253276,109,32,126,50,0.341004897569776
leu,25,3,4,37,241,119.2116182572614,457.9792531120332,111,449,128,468,0.6469828000124408
leu,25,3,4,38,177,126.11864406779661,472.6271186440678,117,466,135,480,0.6298428741987517
leu,25,3,4,39,242,134.20247933884298,502.57851239669424,126,494,143,512,0.44948407011080393
leu,25,3,4,40,331,140.06948640483384,155.81268882175226,130,147,151,167,0.5558755133163955
leu,25,3,4,41,243,140.7201646090535,108.03703703703704,133,100,150,117,0.2869583127730366
leu,25,3,4,42,260,142.51153846153846,251.81923076923076,133,244,153,261,0.47609717193188805
leu,25,3,4,43,208,151.5096153846154,266.9951923076923,144,258,162,276,0.5905210092578301
leu,25,3,4,44,289,157.1764705882353,289.4186851211073,147,281,168,299,0.43665273563908064
leu,25,3,4,45,221,159.7058823529412,256.08597285067873,152,247,168,266,0.5947593076305189
leu,25,3,4,46,307,176.73615635179152,290.9511400651466,167,282,188,301,0.647403765976032
leu,25,3,4,47,201,193.7810945273632,298.1243781094527,186,291,203,307,0.3691822570775548
leu,25,3,4,49,169,203.72781065088756,309.58579881656806,197,301,212,318,0.4648196940929855
leu,25,3,4,50,235,209.97021276595746,296.65531914893614,202,289,219,307,0.47630457057259207
leu,25,3,4,51,240,220.75416666666666,308.425,211,300,232,317,0.6760834433964168
leu,25,3,4,52,224,225.59375,106.70535714285714,216,97,235,117,0.6515711611395567
leu,25,3,4,53,278,235.0431654676259,96.03597122302158,222,88,246,106,0.7128135335091207
leu,25,3,4,54,250,241.356,112.904,233,105,251,123,0.48021838152313256
leu,25,3,4,55,205,247.05853658536586,128.41463414634146,240,121,256,137,0.4758692925888907
leu,25,3,4,56,271,259.33948339483396,79.38376383763837,249,71,271,87,0.7228272643658475
leu,25,3,4,57,274,258.74817518248176,108.18613138686132,250,99,268,119,0.6346443480287631
leu,25,3,4,58,245,259.1795918367347,206.78367346938776,250,198,269,216,0.5395179649290128
leu,25,3,4,59,70,257.6142857142857,122.58571428571429,253,119,263,128,0.3902459295405702
leu,25,3,4,60,133,261.9323308270677,182.06015037593986,255,176,270,189,0.5593454473486895
leu,25,3,4,61,170,265.2705882352941,193.89411764705883,258,187,274,202,0.5209550950731057
leu,25,3,4,62,209,268.8038277511962,462.622009569378,260,454,278,471,0.7055800084433819
leu,25,3,4,63,246,275.0772357723577,86.04471544715447,268,75,283,97,0.7017915511365346
leu,25,3,4,64,203,275.615763546798,208.73399014778326,268,201,284,217,0.40678921053506206
leu,25,3,4,65,147,276.4421768707483,69.21088435374149,269,63,285,76,0.6292880106313473
leu,25,3,4,66,285,277.11578947368423,182.7438596491228,269,173,286,194,0.5689767059692441
leu,25,3,4,67,112,281.70535714285717,456.5625,277,451,288,463,0.4753734024672556
leu,25,3,4,68,234,289.2692307692308,59.534188034188034,281,51,298,69,0.40724099134745817
leu,25,3,4,69,232,323.19827586206895,164.85775862068965,316,156,332,175,0.5644139942200015
leu,25,3,4,70,72,326.6388888888889,497.4861111111111,322,493,332,503,0.5402534603848048
leu,25,3,4,71,179,336.2737430167598,28.195530726256983,329,21,345,36,0.35282595341157413
leu,25,3,4,72,284,340.1021126760563,166.6232394366197,331,158,351,177,0.4960534863467102
leu,25,3,4,74,157,344.05732484076435,204.70063694267515,338,198,352,212,0.3397639772614199
leu,25,3,4,75,329,353.66869300911856,27.13373860182371,344,17,365,38,0.46785958674335504
leu,25,3,4,77,235,359.3191489361702,210.67659574468084,351,203,370,219,0.6702654704122394
leu,25,3,4,78,198,370.8484848484849,21.863636363636363,364,14,380,31,0.24067155107431376
leu,25,3,4,79,329,378.5744680851064,136.83282674772036,369,127,390,148,0.43743676644660345
leu,25,3,4,81,203,377.6256157635468,363.1970443349754,370,355,387,372,0.4864973034709818
leu,25,3,4,82,456,392.9078947368421,350.5043859649123,381,338,407,363,0.10443668921623941
leu,25,3,4,83,349,391.63323782234954,174.51002865329514,382,164,402,187,0.5283229291514464
leu,25,3,4,84,145,389.93793103448274,368.26206896551724,383,362,398,376,0.5272269825495787
leu,25,3,4,85,396,395.10858585858585,145.89141414141415,384,135,406,158,0.5712093487220834
leu,25,3,4,86,331,400.214501510574,329.7129909365559,389,320,412,340,0.5947392738970997
leu,25,3,4,87,306,401.5,378.1143790849673,391,369,413,388,0.6177562598794444
leu,25,3,4,88,219,400.8812785388128,191.53424657534248,393,184,410,201,0.32125450404724015
leu,25,3,4,89,245,409.1877551020408,362.53469387755104,400,354,419,372,0.4725530345098463
leu,25,3,4,90,279,410.2939068100358,158.33333333333334,402,148,419,170,0.6772377849143488
leu,25,3,4,91,123,409.1951219512195,203.82926829268294,403,198,416,211,0.4226436459174311
leu,25,3,4,92,328,414.4329268292683,344.780487804878,405,335,425,355,0.506215222791545
leu,25,3,4,93,201,415.7860696517413,173.48756218905473,407,167,425,181,0.6501239376933919
leu,25,3,4,94,191,412.9685863874345,316.9109947643979,407,308,420,327,0.7105929886380712
leu,25,3,4,96,219,421.2054794520548,301.2739726027397,413,293,430,310,0.6231588625478001
leu,25,3,4,97,222,421.3918918918919,376.86486486486484,413,369,431,386,0.5747137231396314
leu,25,3,4,98,283,425.48056537102474,283.2190812720848,417,273,434,294,0.5973956084024395
leu,25,3,4,99,170,425.5882352941176,362.90588235294115,419,356,434,370,0.42792540620440594
leu,25,3,4,100,229,432.0043668122271,246.4585152838428,424,238,442,256,0.5594536961173017
leu,25,3,4,101,235,439.7063829787234,99.30212765957447,431,91,449,108,0.4969623649381711
leu,25,3,4,102,277,446.06498194945846,234.043321299639,437,225,456,244,0.2946876574223295
leu,25,3,4,103,147,445.3673469387755,310.4829931972789,439,304,454,318,0.4790495556064121
leu,25,3,4,104,190,447.5842105263158,297.30526315789473,440,290,456,306,0.22810710351017852
leu,25,3,4,105,144,450.1111111111111,256.3125,443,251,459,263,0.5778263612482821
leu,25,3,4,106,239,451.69037656903765,376.9037656903766,444,368,461,386,0.3884965023440893
leu,25,3,4,107,202,453.8267326732673,272.88613861386136,445,266,463,281,0.6133430650464649
leu,25,3,4,108,221,459.6244343891403,287.7647058823529,452,279,468,298,0.5015462986442464
leu,25,3,4,109,246,461.1341463414634,307.0,452,299,472,316,0.41967131212227987
leu,25,3,4,110,243,464.3991769547325,251.74897119341563,456,242,473,262,0.5117569926590209
leu,25,3,4,111,252,467.26190476190476,234.2420634920635,459,225,476,244,0.486996238334609
leu,25,3,4,112,296,470.47972972972974,269.4155405405405,461,260,481,280,0.3711125855710486
leu,25,3,4,113,260,472.4846153846154,476.9769230769231,463,468,482,487,0.6641090480171257
leu,25,3,4,114,245,474.0612244897959,295.9183673469388,467,286,483,307,0.5978079352911041
leu,25,3,4,115,336,482.1607142857143,127.50297619047619,472,115,493,140,0.7876315806908467
leu,25,3,4,116,229,483.14410480349346,97.7117903930131,474,90,493,106,0.44249125612395407
leu,25,3,4,117,210,487.5809523809524,281.95714285714286,480,274,496,291,0.44303833163966116
leu,25,3,4,118,179,493.27932960893855,150.53072625698323,486,143,501,159,0.5193002084027329
leu,25,3,4,119,245,498.61224489795916,104.12653061224489,491,95,508,114,0.5647804805710138
