experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
leu,0,3,3,9,208,10.427884615384615,16.25,2,9,21,24,0.644156647777503
leu,0,3,3,10,161,10.645962732919255,124.19254658385093,4,117,18,133,0.6492010033396558
leu,0,3,3,11,378,18.642857142857142,139.86772486772486,7,130,32,150,0.5803631822499505
leu,0,3,3,12,431,20.352668213457076,301.199535962877,7,290,34,314,0.6614829578355831
leu,0,3,3,13,403,21.903225806451612,322.50868486352357,8,314,39,333,0.7936502568694211
leu,0,3,3,14,192,18.630208333333332,41.307291666666664,10,34,28,49,0.5990149156316662
leu,0,3,3,15,212,18.35377358490566,284.4339622641509,10,277,28,292,0.6118443287231811
leu,0,3,3,16,110,19.62727272727273,485.3636363636364,10,482,28,491,0.8601193051038002
leu,0,3,3,17,169,21.5207100591716,270.50887573964496,14,263,28,278,0.546554011721065
leu,0,3,3,18,148,21.12837837837838,338.22972972972974,14,332,30,345,0.6428709885949423
leu,0,3,3,19,311,29.967845659163988,11.14790996784566,19,3,42,21,0.6790669887101584
leu,0,3,3,20,186,29.919354838709676,31.892473118279568,21,23,40,40,0.4515276646325266
leu,0,3,3,21,260,33.09615384615385,477.93461538461537,24,469,43,487,0.4231450406492079
leu,0,3,3,22,268,34.79477611940298,47.98880597014925,25,40,47,57,0.6619451362599678
leu,0,3,3,23,73,31.123287671232877,148.24657534246575,26,143,37,153,0.3856118155161104
leu,0,3,3,24,356,38.25561797752809,282.65168539325845,26,272,51,293,0.6331859034049342
leu,0,3,3,25,343,39.06997084548105,333.4431486880466,27,324,51,344,0.5670766780502816
leu,0,3,3,26,147,33.65986394557823,268.42857142857144,28,262,42,276,0.69608532505579
leu,0,3,3,27,57,35.771929824561404,304.35087719298247,32,300,40,309,0.5969275907207308
leu,0,3,3,28,292,43.18835616438356,22.133561643835616,34,12,52,34,0.5699264889523603
leu,0,3,3,29,350,51.245714285714286,38.87714285714286,40,27,61,53,0.5570009449547685
leu,0,3,3,30,298,52.08724832214765,299.90939597315435,42,290,62,311,0.6840648992641031
leu,0,3,3,31,55,53.07272727272727,328.6909090909091,49,325,58,333,0.5757425250090544
leu,0,3,3,32,181,57.14364640883978,283.6353591160221,50,275,65,293,0.5827898982011227
leu,0,3,3,33,264,57.54545454545455,341.31060606060606,50,332,67,351,0.46693478269317573
leu,0,3,3,34,205,58.84878048780488,20.765853658536585,52,13,68,30,0.38166702403004765
leu,0,3,3,35,190,61.99473684210526,250.32631578947368,54,242,71,260,0.7005503463794374
leu,0,3,3,36,410,67.2390243902439,267.6512195121951,56,253,79,281,0.599860424670887
leu,0,3,3,37,254,68.20866141732283,45.71653543307087,59,38,80,54,0.6684225802413944
leu,0,3,3,38,300,71.62,30.906666666666666,61,22,83,40,0.5790001469717928
leu,0,3,3,39,257,76.89494163424125,242.284046692607,66,235,88,251,0.6536967200880415
leu,0,3,3,40,195,79.13333333333334,257.34871794871793,70,250,89,265,0.765368693549075
leu,0,3,3,41,227,84.6431718061674,43.4273127753304,77,34,93,53,0.5817529885148548
leu,0,3,3,42,272,86.8345588235294,272.30882352941177,78,263,97,282,0.5787969929458748
leu,0,3,3,43,237,91.9535864978903,253.64978902953587,84,245,100,265,0.687197511897224
leu,0,3,3,44,281,103.90391459074733,326.3523131672598,93,319,115,336,0.6961264215659607
leu,0,3,3,45,210,116.32380952380953,340.0809523809524,108,332,125,349,0.6150689345082849
leu,0,3,3,46,233,131.54077253218884,336.6781115879828,122,329,141,346,0.511147309788399
leu,0,3,3,47,497,138.57746478873239,353.7263581488934,122,341,153,365,0.7334349931436099
leu,0,3,3,48,69,144.65217391304347,337.18840579710144,141,333,150,342,0.40283673318890023
leu,0,3,3,49,247,181.47368421052633,375.17408906882594,173,366,190,386,0.7151358759888251
leu,0,3,3,50,326,190.74539877300614,323.2177914110429,178,315,205,332,0.8108095675394219
leu,0,3,3,51,282,190.83333333333334,392.01063829787233,181,384,201,403,0.5979471697194306
leu,0,3,3,52,255,201.30588235294118,308.29411764705884,193,299,210,320,0.6748879934068128
leu,0,3,3,53,322,206.98136645962734,351.9875776397516,195,344,219,362,0.7378171735873776
leu,0,3,3,54,540,219.32407407407408,56.99629629629629,206,44,233,71,0.491233765412
leu,0,3,3,55,361,215.14958448753464,162.23268698060943,206,150,226,175,0.7511161370728594
leu,0,3,3,56,296,214.72297297297297,442.07094594594594,207,431,225,454,0.6669829640769086
leu,0,3,3,57,114,216.71052631578948,395.43859649122805,211,390,223,402,0.32126616045055795
leu,0,3,3,58,224,220.27678571428572,461.0267857142857,211,454,231,471,0.7537527643105708
leu,0,3,3,59,132,217.79545454545453,364.7651515151515,212,358,225,372,0.38597829712270826
leu,0,3,3,60,341,223.44281524926686,308.62463343108504,213,299,235,319,0.5454770328358756
leu,0,3,3,61,90,221.44444444444446,429.35555555555555,216,424,227,436,0.35077759887729626
leu,0,3,3,62,427,231.36299765807962,330.05386416861825,220,319,244,346,0.7073667728610141
leu,0,3,3,63,281,230.53380782918148,391.20640569395016,223,381,240,403,0.7625885381001011
leu,0,3,3,64,223,232.7847533632287,455.69058295964123,224,447,242,465,0.7505159494074228
leu,0,3,3,65,699,239.7997138769671,18.67095851216023,225,4,255,35,0.3681820404209834
leu,0,3,3,66,200,233.375,40.255,225,33,243,49,0.47388691833851665
leu,0,3,3,67,314,235.0700636942675,439.61783439490443,225,431,247,450,0.5751007541586494
leu,0,3,3,68,147,233.89115646258503,470.3741496598639,227,464,242,477,0.5838813796179285
leu,0,3,3,69,222,244.77477477477478,174.83783783783784,235,167,255,183,0.7597242851646684
leu,0,3,3,70,109,246.76146788990826,456.91743119266056,242,451,254,464,0.38377992542465883
leu,0,3,3,71,257,252.24124513618676,477.75875486381324,242,470,263,487,0.6844485953748093
leu,0,3,3,72,401,254.75561097256858,321.80299251870326,243,306,267,336,0.851187331952893
leu,0,3,3,73,372,257.4193548387097,256.1639784946237,247,246,269,267,0.3781628454677553
leu,0,3,3,75,376,262.22074468085106,461.57712765957444,250,452,275,472,0.6867227500461234
leu,0,3,3,76,381,265.18372703412075,16.0,255,6,280,28,0.7088901905812892
leu,0,3,3,77,243,265.4115226337449,488.59670781893004,256,480,275,498,0.36433048764089954
leu,0,3,3,78,157,264.05732484076435,208.15286624203821,258,199,271,217,0.6671004305212661
leu,0,3,3,79,327,268.62996941896023,302.0795107033639,258,293,280,313,0.4360204721560744
leu,0,3,3,81,160,270.0875,475.08125,263,468,279,483,0.5349936289977517
leu,0,3,3,82,529,276.22306238185257,322.648393194707,264,310,290,337,0.26136430536531197
leu,0,3,3,83,980,282.9030612244898,239.55510204081634,266,222,301,259,0.27307748918366814
leu,0,3,3,84,210,275.01428571428573,162.51904761904763,267,154,284,171,0.35301008447153664
leu,0,3,3,85,258,277.5348837209302,342.80232558139534,268,333,288,352,0.6638124893635258
leu,0,3,3,86,849,289.2391048292108,487.9552414605418,274,470,305,506,0.4680236253054664
leu,0,3,3,87,285,284.37894736842105,266.2736842105263,275,258,294,277,0.5078608917962477
leu,0,3,3,88,384,286.984375,148.98958333333334,276,139,299,160,0.42617551765215816
leu,0,3,3,89,1054,300.99810246679317,438.51707779886146,284,419,319,464,0.5459012197076395
leu,0,3,3,90,185,292.8918918918919,464.7189189189189,285,458,303,472,0.5300292001456065
leu,0,3,3,91,164,293.5182926829268,330.8414634146341,286,324,302,339,0.4137066183219077
leu,0,3,3,92,106,291.1509433962264,342.3490566037736,286,335,298,349,0.8325810449733451
leu,0,3,3,93,330,295.94545454545454,359.77575757575755,287,349,306,373,0.7729432520332626
leu,0,3,3,95,185,303.3891891891892,111.72432432432433,296,104,311,120,0.4095089445383076
leu,0,3,3,96,267,308.1573033707865,473.250936329588,298,464,318,484,0.736022234423243
leu,0,3,3,97,585,312.73675213675216,130.3008547008547,299,118,327,144,0.45725441248309584
leu,0,3,3,98,525,313.72,300.73333333333335,301,288,328,314,0.47376601494947695
leu,0,3,3,99,396,315.07323232323233,347.94191919191917,303,337,329,360,0.7869611946211231
leu,0,3,3,100,360,311.6277777777778,494.8611111111111,303,484,323,509,0.6742154682485789
leu,0,3,3,101,189,311.0,367.83597883597884,305,360,318,377,0.6409120266161328
leu,0,3,3,102,379,333.5883905013193,353.8548812664908,324,342,344,366,0.5669698135989342
leu,0,3,3,103,259,335.7915057915058,298.3745173745174,327,290,346,308,0.4854175148599101
leu,0,3,3,104,61,331.1967213114754,338.62295081967216,327,335,336,343,0.3814794544466406
leu,0,3,3,105,335,340.41492537313434,88.82388059701492,332,74,350,103,0.7914905288061398
leu,0,3,3,106,256,348.18359375,114.125,340,104,358,126,0.7240025135785064
leu,0,3,3,107,350,355.2942857142857,76.78571428571429,341,68,368,87,0.6665011398410013
leu,0,3,3,108,126,352.3968253968254,98.2063492063492,347,92,359,105,0.5353603815402187
leu,0,3,3,109,219,363.0593607305936,371.36986301369865,355,364,373,380,0.594055974178489
leu,0,3,3,110,217,364.08294930875576,92.54838709677419,357,83,372,102,0.6453184160732549
leu,0,3,3,111,308,366.0681818181818,110.97077922077922,357,101,376,123,0.5188630925298776
leu,0,3,3,112,238,374.3109243697479,80.31512605042016,367,71,383,90,0.6790535512332707
