experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
leu,50,3,1,peroxisome,3,98,4,6,6,1,5,9,3,6
leu,50,3,1,peroxisome,3,193,8,10,9,1,5,14,2,7
leu,50,3,1,peroxisome,4,244,1,1,15,17,3,16,18,4
leu,50,3,1,peroxisome,4,271,36,81,13,16,16,22,19,19
leu,50,3,1,peroxisome,4,345,53,128,19,16,6,27,20,10
leu,50,3,1,peroxisome,5,149,214,450,3,14,4,18,19,10
leu,50,3,1,peroxisome,5,226,1,1,14,19,12,15,20,13
leu,50,3,1,peroxisome,5,271,4,4,15,3,3,19,4,4
leu,50,3,1,peroxisome,5,366,11,30,21,16,8,26,18,11
leu,50,3,1,peroxisome,6,99,164,350,0,9,5,14,14,10
leu,50,3,1,peroxisome,6,177,2,2,10,11,2,12,12,3
leu,50,3,1,peroxisome,6,259,5,5,15,15,12,20,16,13
leu,50,3,1,peroxisome,7,259,27,48,12,5,1,20,7,4
leu,50,3,1,peroxisome,8,100,64,180,3,4,1,12,9,5
leu,50,3,1,peroxisome,8,178,61,144,7,10,4,16,14,8
leu,50,3,1,peroxisome,8,260,70,120,12,14,6,22,17,10
leu,50,3,1,peroxisome,8,281,3,3,17,18,11,20,19,12
leu,50,3,1,peroxisome,9,179,50,96,8,11,1,16,14,5
leu,50,3,1,peroxisome,10,294,62,144,15,1,12,24,5,16
leu,50,3,1,peroxisome,13,118,56,96,4,6,14,12,10,17
leu,50,3,1,peroxisome,13,281,45,72,14,3,15,22,6,18
leu,50,3,1,peroxisome,14,227,35,120,10,3,1,20,7,4
leu,50,3,1,peroxisome,14,326,57,128,17,6,1,25,10,5
leu,50,3,1,peroxisome,14,373,11,30,23,9,15,28,12,17
leu,50,3,1,peroxisome,15,150,50,96,7,0,2,13,4,6
leu,50,3,1,peroxisome,15,195,19,48,12,0,2,16,4,5
leu,50,3,1,peroxisome,16,11,1,1,2,1,3,3,2,4
leu,50,3,1,peroxisome,17,182,50,105,8,15,9,15,18,14
leu,50,3,1,peroxisome,17,310,4,6,20,6,0,23,7,2
leu,50,3,1,peroxisome,18,282,16,42,15,2,3,22,4,6
leu,50,3,1,peroxisome,21,35,103,220,0,2,6,11,7,10
leu,50,3,1,peroxisome,21,384,11,30,24,6,8,29,9,10
leu,50,3,1,peroxisome,23,48,71,160,0,2,4,10,6,8
leu,50,3,1,peroxisome,23,86,19,24,2,8,3,8,10,5
leu,50,3,1,peroxisome,23,196,1,1,12,3,14,13,4,15
leu,50,3,1,peroxisome,23,387,38,84,24,12,5,31,15,9
leu,50,3,1,peroxisome,24,36,30,63,0,3,6,7,6,9
leu,50,3,1,peroxisome,24,354,1,1,23,17,4,24,18,5
leu,50,3,1,peroxisome,25,51,2,2,3,19,9,5,20,10
leu,50,3,1,peroxisome,25,74,6,8,3,19,8,7,20,10
leu,50,3,1,peroxisome,25,85,4,4,4,1,18,8,2,19
leu,50,3,1,peroxisome,25,133,2,2,9,20,3,11,21,4
leu,50,3,1,peroxisome,25,183,48,120,8,16,3,14,21,7
leu,50,3,1,peroxisome,27,12,19,60,0,2,4,5,6,7
leu,50,3,1,peroxisome,27,13,43,112,0,4,6,7,8,10
leu,50,3,1,peroxisome,28,102,8,16,6,5,6,10,7,8
leu,50,3,1,peroxisome,28,151,8,16,8,11,11,12,13,13
leu,50,3,1,peroxisome,29,14,46,84,0,6,1,7,9,5
leu,50,3,1,peroxisome,29,53,28,54,1,13,5,7,16,8
leu,50,3,1,peroxisome,29,88,10,30,5,13,4,10,15,7
leu,50,3,1,peroxisome,29,152,5,8,9,13,3,13,14,5
leu,50,3,1,peroxisome,30,4,57,112,0,1,10,7,5,14
leu,50,3,1,peroxisome,30,15,38,72,0,6,5,6,9,9
leu,50,3,1,peroxisome,30,119,7,24,6,0,6,9,2,10
leu,50,3,1,peroxisome,30,184,35,63,8,13,3,15,16,6
leu,50,3,1,peroxisome,30,228,1,1,14,13,1,15,14,2
leu,50,3,1,peroxisome,30,246,1,1,15,12,1,16,13,2
leu,50,3,1,peroxisome,30,247,13,28,12,21,13,19,23,15
leu,50,3,1,peroxisome,30,261,1,1,16,10,0,17,11,1
leu,50,3,1,peroxisome,31,1,10,18,0,5,4,2,8,7
leu,50,3,1,peroxisome,31,16,13,24,1,5,4,5,7,7
leu,50,3,1,peroxisome,31,104,7,8,6,15,14,10,16,16
leu,50,3,1,peroxisome,31,151,5,8,8,5,2,12,6,4
leu,50,3,1,peroxisome,31,273,5,5,14,0,7,19,1,8
leu,50,3,1,peroxisome,32,75,26,48,3,6,13,11,9,15
leu,50,3,1,peroxisome,32,103,62,100,2,8,13,12,13,15
leu,50,3,1,peroxisome,32,228,10,12,12,8,14,16,11,15
leu,50,3,1,peroxisome,32,246,4,6,15,6,14,17,9,15
leu,50,3,1,peroxisome,32,261,2,2,16,6,14,18,7,15
leu,50,3,1,peroxisome,32,283,17,30,16,6,0,21,9,2
leu,50,3,1,peroxisome,32,327,7,16,19,0,2,23,2,4
leu,50,3,1,peroxisome,32,328,17,21,18,17,7,25,18,10
leu,50,3,1,peroxisome,33,87,29,63,3,4,11,10,7,14
leu,50,3,1,peroxisome,33,134,29,42,6,7,0,13,10,2
leu,50,3,1,peroxisome,33,153,6,8,8,13,2,12,14,4
leu,50,3,1,peroxisome,33,311,6,12,19,1,10,22,3,12
leu,50,3,1,peroxisome,34,17,4,4,1,10,5,5,11,6
leu,50,3,1,peroxisome,34,52,19,45,2,1,12,7,4,15
leu,50,3,1,peroxisome,34,248,10,24,13,12,0,17,15,2
leu,50,3,1,peroxisome,34,297,16,54,16,13,13,22,16,16
leu,50,3,1,peroxisome,34,374,13,36,21,13,2,27,15,5
leu,50,3,1,peroxisome,34,380,3,4,26,9,12,28,10,14
leu,50,3,1,peroxisome,35,37,65,210,0,5,4,7,10,10
leu,50,3,1,peroxisome,35,38,2,2,2,11,12,4,12,13
leu,50,3,1,peroxisome,36,105,47,112,4,12,4,11,16,8
leu,50,3,1,peroxisome,36,154,68,135,6,14,6,15,17,11
leu,50,3,1,peroxisome,36,213,44,112,10,11,3,17,15,7
leu,50,3,1,peroxisome,36,229,12,18,14,11,3,17,13,6
leu,50,3,1,peroxisome,36,247,24,32,12,9,0,20,10,4
