experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
leu,50,3,2,mitochondria,3,106,1,1,1,3,7,2,4,8
leu,50,3,2,mitochondria,3,151,2380,10640,3,0,0,31,19,20
leu,50,3,2,mitochondria,3,168,2,7,14,16,18,21,17,19
leu,50,3,2,mitochondria,4,168,1771,8262,4,0,1,31,18,18
leu,50,3,2,mitochondria,4,180,1,1,5,16,12,6,17,13
leu,50,3,2,mitochondria,4,211,6,8,8,7,10,10,9,12
leu,50,3,2,mitochondria,4,342,23,81,22,13,4,31,16,7
leu,50,3,2,mitochondria,4,396,1,1,27,7,10,28,8,11
leu,50,3,2,mitochondria,6,152,1862,12348,3,0,0,31,21,21
leu,50,3,2,mitochondria,6,153,12,36,23,6,19,29,9,21
leu,50,3,2,mitochondria,6,181,13,27,5,6,17,8,9,20
leu,50,3,2,mitochondria,6,242,4,4,11,11,19,13,13,20
leu,50,3,2,mitochondria,6,243,11,24,11,14,13,14,18,15
leu,50,3,2,mitochondria,6,352,6,12,23,9,7,26,11,9
leu,50,3,2,mitochondria,6,372,50,480,25,5,1,31,15,9
leu,50,3,2,mitochondria,6,397,3,4,27,3,10,29,5,11
leu,50,3,2,mitochondria,6,458,1,1,30,10,17,31,11,18
leu,50,3,2,mitochondria,7,152,80,784,17,8,0,31,16,7
leu,50,3,2,mitochondria,7,153,2377,12348,3,0,0,31,21,21
leu,50,3,2,mitochondria,7,398,2,2,27,18,7,28,20,8
leu,50,3,2,mitochondria,7,415,1,1,28,16,8,29,17,9
leu,50,3,2,mitochondria,8,2,2172,10640,0,1,0,28,20,20
leu,50,3,2,mitochondria,8,125,1,1,2,15,16,3,16,17
leu,50,3,2,mitochondria,8,169,1,1,4,13,17,5,14,18
leu,50,3,2,mitochondria,8,224,33,64,9,11,6,17,13,10
leu,50,3,2,mitochondria,8,284,8,12,16,1,14,19,3,16
leu,50,3,2,mitochondria,8,294,1,1,17,10,16,18,11,17
leu,50,3,2,mitochondria,8,330,4,8,21,17,9,23,19,11
leu,50,3,2,mitochondria,8,351,14,24,23,0,11,27,2,14
leu,50,3,2,mitochondria,9,126,2592,12673,2,0,0,31,23,19
leu,50,3,2,mitochondria,9,183,3,4,5,22,10,7,23,12
leu,50,3,2,mitochondria,9,353,1,1,23,13,13,24,14,14
leu,50,3,2,mitochondria,10,3,1,1,0,6,2,1,7,3
leu,50,3,2,mitochondria,10,124,2,2,2,4,4,3,5,6
leu,50,3,2,mitochondria,10,154,937,3360,3,3,0,31,11,15
leu,50,3,2,mitochondria,12,4,1822,6496,0,0,0,29,16,14
leu,50,3,2,mitochondria,12,5,1,1,0,5,0,1,6,1
leu,50,3,2,mitochondria,12,8,1,1,0,14,10,1,15,11
leu,50,3,2,mitochondria,12,400,2,2,27,13,11,29,14,12
leu,50,3,2,mitochondria,12,416,1,1,28,13,9,29,14,10
leu,50,3,2,mitochondria,12,459,1,1,30,5,4,31,6,5
leu,50,3,2,mitochondria,14,7,3171,14260,0,0,0,31,23,20
leu,50,3,2,mitochondria,14,199,1,1,7,3,6,8,4,7
leu,50,3,2,mitochondria,14,213,1,1,8,11,7,9,12,8
leu,50,3,2,mitochondria,14,263,2,2,14,0,7,16,1,8
leu,50,3,2,mitochondria,14,388,1,1,26,3,3,27,4,4
leu,50,3,2,mitochondria,15,10,2322,9486,0,0,0,31,17,18
leu,50,3,2,mitochondria,15,212,3,6,8,1,5,9,3,8
leu,50,3,2,mitochondria,16,9,1788,6720,0,0,0,30,14,16
leu,50,3,2,mitochondria,16,13,2,2,0,12,7,1,14,8
leu,50,3,2,mitochondria,16,272,1,1,15,9,13,16,10,14
leu,50,3,2,mitochondria,18,14,2147,9600,0,0,0,30,16,20
leu,50,3,2,mitochondria,18,273,1,1,15,13,4,16,14,5
leu,50,3,2,mitochondria,18,460,1,1,30,14,6,31,15,7
leu,50,3,2,mitochondria,19,15,2735,11571,0,0,0,29,19,21
leu,50,3,2,mitochondria,19,274,1,1,15,14,2,16,15,3
leu,50,3,2,mitochondria,19,286,33,162,16,6,0,22,15,3
leu,50,3,2,mitochondria,19,436,3,4,29,3,9,31,4,11
leu,50,3,2,mitochondria,20,16,2190,8265,0,0,0,29,19,15
leu,50,3,2,mitochondria,20,18,5,6,0,17,7,1,19,10
leu,50,3,2,mitochondria,20,461,2,2,30,16,6,31,17,8
leu,50,3,2,mitochondria,21,107,2670,9690,1,0,1,31,19,18
leu,50,3,2,mitochondria,21,295,2,2,17,6,9,18,7,11
leu,50,3,2,mitochondria,21,401,6,12,27,17,9,30,19,11
leu,50,3,2,mitochondria,21,437,1,1,29,16,13,30,17,14
leu,50,3,2,mitochondria,22,17,2695,11408,0,0,0,31,16,23
leu,50,3,2,mitochondria,22,19,1,1,0,8,14,1,9,15
leu,50,3,2,mitochondria,22,254,4,6,12,2,4,15,3,6
leu,50,3,2,mitochondria,22,303,1,1,18,2,4,19,3,5
leu,50,3,2,mitochondria,22,418,3,4,28,15,8,30,16,10
leu,50,3,2,mitochondria,23,20,1933,7424,0,0,0,29,16,16
leu,50,3,2,mitochondria,23,25,3,4,0,14,7,1,16,9
leu,50,3,2,mitochondria,24,155,2872,13524,3,0,0,31,21,23
leu,50,3,2,mitochondria,24,332,53,120,21,9,11,31,12,15
leu,50,3,2,mitochondria,24,417,1,1,28,2,19,29,3,20
leu,50,3,2,mitochondria,24,419,9,18,28,3,14,31,5,17
leu,50,3,2,mitochondria,24,462,2,2,30,0,13,31,1,15
leu,50,3,2,mitochondria,24,464,1,1,30,13,9,31,14,10
leu,50,3,2,mitochondria,25,21,2343,9576,0,0,1,28,19,19
leu,50,3,2,mitochondria,25,234,1,1,10,0,7,11,1,8
leu,50,3,2,mitochondria,25,276,1,1,15,12,17,16,13,18
leu,50,3,2,mitochondria,25,287,6,8,16,16,10,18,18,12
leu,50,3,2,mitochondria,25,304,2,2,18,10,18,20,11,19
leu,50,3,2,mitochondria,26,22,2668,8160,1,0,1,31,17,17
