experiment,condition,hour,field,organelle,idx-cell,idx-orga,volume-pixel,volume-bbox,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
leu,25,3,3,vacuole,3,0,145,182,13,2,5,13,16,18
leu,25,3,3,vacuole,4,0,169,240,15,1,3,15,16,19
leu,25,3,3,vacuole,5,0,109,156,18,1,2,18,14,14
leu,25,3,3,vacuole,6,0,25,30,11,1,5,11,7,10
leu,25,3,3,vacuole,7,0,116,182,12,1,2,12,15,15
leu,25,3,3,vacuole,8,0,73,132,15,2,3,15,14,14
leu,25,3,3,vacuole,9,0,35,72,9,2,2,9,10,11
leu,25,3,3,vacuole,10,0,95,150,14,0,5,14,15,15
leu,25,3,3,vacuole,11,0,102,156,16,1,1,16,13,14
leu,25,3,3,vacuole,12,0,44,56,15,1,6,15,8,14
leu,25,3,3,vacuole,13,0,49,60,17,1,6,17,11,12
leu,25,3,3,vacuole,14,0,49,56,15,1,4,15,8,12
leu,25,3,3,vacuole,15,0,81,100,13,2,4,13,12,14
leu,25,3,3,vacuole,16,0,73,99,11,1,3,11,12,12
leu,25,3,3,vacuole,17,0,81,120,14,1,4,14,13,14
leu,25,3,3,vacuole,18,0,94,117,18,1,3,18,10,16
leu,25,3,3,vacuole,19,0,147,225,13,1,3,13,16,18
leu,25,3,3,vacuole,20,0,41,72,17,2,3,17,10,12
leu,25,3,3,vacuole,21,0,118,196,21,2,2,21,16,16
leu,25,3,3,vacuole,22,0,51,63,11,1,2,11,10,9
leu,25,3,3,vacuole,23,0,25,25,11,2,2,11,7,7
leu,25,3,3,vacuole,24,0,82,154,14,2,3,14,13,17
leu,25,3,3,vacuole,25,0,48,63,22,3,3,22,10,12
leu,25,3,3,vacuole,26,0,60,96,10,3,3,10,11,15
leu,25,3,3,vacuole,27,0,48,63,10,2,7,10,11,14
leu,25,3,3,vacuole,28,0,29,42,11,1,2,11,7,9
leu,25,3,3,vacuole,29,0,73,110,16,1,2,16,12,12
leu,25,3,3,vacuole,30,0,106,169,12,1,3,12,14,16
leu,25,3,3,vacuole,31,0,106,156,14,1,2,14,13,15
leu,25,3,3,vacuole,32,0,63,99,19,1,2,19,12,11
leu,25,3,3,vacuole,33,0,84,110,22,2,3,22,12,14
leu,25,3,3,vacuole,34,0,51,72,18,1,3,18,9,12
leu,25,3,3,vacuole,35,0,9,12,17,2,2,17,6,5
leu,25,3,3,vacuole,36,0,84,112,18,3,2,18,11,16
leu,25,3,3,vacuole,37,0,105,156,13,2,2,13,15,14
leu,25,3,3,vacuole,38,0,234,336,18,2,2,18,18,23
leu,25,3,3,vacuole,39,0,103,143,24,1,3,24,12,16
leu,25,3,3,vacuole,40,0,57,100,14,0,0,14,10,10
leu,25,3,3,vacuole,41,0,202,256,24,0,6,24,16,22
leu,25,3,3,vacuole,42,0,74,121,15,1,4,15,12,15
leu,25,3,3,vacuole,43,0,36,64,18,1,3,18,9,11
leu,25,3,3,vacuole,44,0,5,6,24,2,3,24,5,5
leu,25,3,3,vacuole,45,0,52,80,17,2,2,17,10,12
leu,25,3,3,vacuole,46,0,42,49,20,1,2,20,8,9
leu,25,3,3,vacuole,47,0,8,12,14,4,1,14,7,5
leu,25,3,3,vacuole,48,0,172,255,17,0,2,17,17,17
leu,25,3,3,vacuole,49,0,88,100,16,1,3,16,11,13
leu,25,3,3,vacuole,50,0,138,182,19,1,4,19,14,18
