filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-100_field-8,peroxisome,2968,9683520,0.18775303643724697,612.5708502024291
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-0,peroxisome,3632,9677693,0.1678761266466374,447.31652415068174
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-1,peroxisome,2877,9681352,0.16004672897196262,538.5709835336004
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-2,peroxisome,2538,9683186,0.15722958741172097,599.8752323132202
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-3,peroxisome,2717,9682751,0.1639017916390179,584.107558665621
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-4,peroxisome,2810,9683877,0.18186525144003624,626.7475891528056
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-5,peroxisome,2530,9685868,0.18796433878157504,719.6038632986628
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-6,peroxisome,3144,9683739,0.20168067226890757,621.1905189556738
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-200_field-7,peroxisome,2940,9684158,0.19380355965721818,638.3756097560976
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-,peroxisome,1991,9688741,0.1880608293189761,915.1545291395107
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-0,peroxisome,3126,9682067,0.1811019060309368,560.9215572678293
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-1,peroxisome,2122,9687921,0.18602612430963444,849.2961339528359
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-2,peroxisome,1131,9693208,0.18480392156862746,1583.8575163398693
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-3,peroxisome,1131,9693208,0.18480392156862746,1583.8575163398693
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-4,peroxisome,2358,9687194,0.19432998186912806,798.3512444371188
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-5,peroxisome,2545,9685971,0.19053679718499664,725.1606648199446
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-50_field-6,peroxisome,2399,9687476,0.20241309483631453,817.3705703678704
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-0,peroxisome,3785,9682697,0.22758703625759125,582.207744573387
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-1,peroxisome,8725,9658712,0.21481682095725824,237.80559385463857
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-2,peroxisome,7181,9664291,0.204954762108628,275.83100722093786
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-3,peroxisome,6560,9668423,0.21226338780132664,312.8433263226015
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-4,peroxisome,8495,9663072,0.23430604589585172,266.5233892321271
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-5,peroxisome,9056,9658156,0.21995530943359565,234.58068590304092
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-6,peroxisome,9915,9656143,0.2295936088919764,223.5994674076647
EYrainbow_glucose_largerBF/peroxisome_EYrainbow_glu-5_field-7,peroxisome,8551,9662941,0.23500151152884272,265.56025503613927
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-0,vacuole,92811,9333980,0.25403450956348467,25.548189671217578
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-1,vacuole,96537,9321623,0.25558835599211027,24.679638871606148
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-2,vacuole,95126,9277725,0.2256293242695142,22.00583250119188
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-3,vacuole,84718,9366067,0.2542091633884553,28.104299633020364
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-4,vacuole,206278,8798423,0.2289675381977012,9.766205093766823
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-5,vacuole,55248,9483406,0.2558701753410954,43.920517594316465
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-6,vacuole,91222,9349136,0.2604913875816695,26.697171837163612
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0-5_field-7,vacuole,94186,9337671,0.2604290805929375,25.81913525799307
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-0,vacuole,61729,9414068,0.21639556895463788,33.00171072004487
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-1,vacuole,97558,9272367,0.2284939373853818,21.71712873072716
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-2,vacuole,95126,9277725,0.2256293242695142,22.00583250119188
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-3,vacuole,199613,8815619,0.2258809178134431,9.975703540418849
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-4,vacuole,206278,8798423,0.2289675381977012,9.766205093766823
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-5,vacuole,218185,8739828,0.22739447628973425,9.108731631057843
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-0_field-6,vacuole,51259,9510433,0.2713623970989174,50.34772227957331
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-0,vacuole,47480,9491685,0.22866169338720785,45.71155781798568
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-1,vacuole,55591,9456295,0.22873848407417924,38.909510231120876
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-2,vacuole,43309,9515748,0.23591349820241855,51.8343392526419
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-3,vacuole,34562,9558539,0.24548792874443315,67.89265496594194
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-4,vacuole,30914,9572348,0.24345566230902504,75.38469050244133
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-5,vacuole,40834,9529377,0.24026925407911692,56.07132055710175
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-6,vacuole,39111,9535922,0.23934861632987772,58.35723290454451
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-7,vacuole,62927,9433394,0.23662638098174735,35.472688712236874
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-8,vacuole,48252,9497397,0.23895290965725915,47.032882519276384
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-0,vacuole,60951,9446878,0.24143790849673202,37.420788274905924
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-1,vacuole,48731,9492671,0.23580619093473726,45.93442757806414
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-2,vacuole,43497,9518469,0.24050226972392857,52.6292249763628
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-3,vacuole,46979,9507901,0.24541470116545733,49.66854727911946
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-4,vacuole,45887,9509690,0.24197154578723673,50.14654235965366
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-5,vacuole,45123,9517151,0.2476876883470471,52.24123242780373
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-6,vacuole,48776,9498158,0.24246159964209374,47.214584679624195
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-7,vacuole,51460,9485480,0.24063821031760876,44.35617822004414
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-,vacuole,36341,9548867,0.24153102797402648,63.46406710044463
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-0,vacuole,48070,9488641,0.22815835813315488,45.0366705112323
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-1,vacuole,33067,9559852,0.2370802145171929,68.54119705182254
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-2,vacuole,17438,9624716,0.23371575617863077,128.99689058060366
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-3,vacuole,17438,9624716,0.23371575617863077,128.99689058060366
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-4,vacuole,39453,9533734,0.2382513859197797,57.57294346413517
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-5,vacuole,45168,9515966,0.2463323916623946,51.89715426315158
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-6,vacuole,42194,9533088,0.2538137632338787,57.34533205004812
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-0,vacuole,54081,9468710,0.23450467873279623,41.0579833317434
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-1,vacuole,135197,9143838,0.24338331923166934,16.460850780392086
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-2,vacuole,105701,9256280,0.2385768584893736,20.892273523410555
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-3,vacuole,86196,9331070,0.2340641615389211,25.338404053679756
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-4,vacuole,113597,9215709,0.23488944809860654,19.055721549401493
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-5,vacuole,142159,9106808,0.23992270303112131,15.36962127860663
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-6,vacuole,148955,9084739,0.24236522293760546,14.781811910073236
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-7,vacuole,125839,9177737,0.24125991437735697,17.595658283981127
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-0,ER,123681,9157436,0.22823920633631795,16.899005705934023
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-1,ER,193055,8927886,0.25025212524078283,11.572984099906408
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-2,ER,118494,9177013,0.22686309985353667,17.569882159233412
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-3,ER,87118,9285924,0.21073332623777224,22.462104865942273
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-4,ER,91604,9257780,0.20746102349008488,20.966644623008143
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-5,ER,106747,9201636,0.21448405841363735,18.488615448912178
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-6,ER,132239,9078419,0.21297645870811988,14.621174761518999
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-0,ER,252906,8725089,0.2595933851960351,8.955799346977487
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-1,ER,182637,8953013,0.24471838298841642,11.99629245023884
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-2,ER,199354,8892239,0.2470037381255351,11.017668435575258
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-3,ER,189114,8882046,0.23139381510910556,10.867786149701082
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-4,ER,183429,8888245,0.22615318037734733,10.958490068217433
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-5,ER,150548,9017950,0.2209463763138816,13.23487109944847
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-6,ER,148585,9063745,0.23377749247541235,14.26052144251813
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-0,ER,214325,8814450,0.24220853044148458,9.961203691356323
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-1,ER,164777,9028601,0.2456692514242009,13.460917780259331
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-2,ER,135066,9171836,0.25605317237038666,17.387630523306516
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-3,ER,97910,9269534,0.22780680977398474,21.56738809755371
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-4,ER,101478,9261392,0.23171878996017684,21.147820686127652
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-5,ER,110587,9259821,0.25161601521705,21.068654196633954
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-6,ER,131977,9360681,0.38971849743242964,27.64141126305563
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-0,ER,92759,9333046,0.2532447676926521,25.48049317192764
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-1,ER,80833,9363485,0.24068686856656235,27.88054239629827
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-2,ER,65660,9422221,0.23694818247103105,34.00210388045051
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-3,ER,59950,9448731,0.2392287218123122,37.704884735252215
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-4,ER,69960,9374238,0.21520194407702484,28.835823925682117
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-5,ER,72677,9365340,0.217603626477598,28.04094757895493
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-6,ER,73854,9343962,0.20782517179471305,26.29391106633724
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-7,ER,79317,9318176,0.20809808160523885,24.44740156158173
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-0,ER,153841,9056686,0.23938833751917865,14.092894644296514
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-1,ER,187895,8919873,0.24105945821118602,11.443730555323912
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-2,ER,241252,8655026,0.23101746429672643,8.287857343948398
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-3,ER,244524,8643885,0.23167902008919478,8.189816977326108
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-4,ER,166088,8970946,0.22802320760260414,12.316265366250127
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-5,ER,139850,9077853,0.22502916448771068,14.606947986644675
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-6,ER,184498,8872532,0.22314815262773405,10.731222695804044
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-0,golgi,14102,9661389,0.3717019425920557,254.6558686312238
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-1,golgi,10466,9673693,0.40826994343670764,377.3627072362005
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-2,golgi,9571,9676580,0.4207402848602075,425.3815720063302
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-3,golgi,13448,9669798,0.45540128682695563,327.4567558415171
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-4,golgi,13341,9670795,0.4675638734097361,338.93369081414505
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-5,golgi,11956,9673584,0.4644188937228092,375.7607209446861
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-6,golgi,12619,9673104,0.48120042708968885,368.8645515558267
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-0,golgi,31773,9610488,0.3576429536244935,108.17748761819
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-1,golgi,27474,9622417,0.3572180832390685,125.1110634369596
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-2,golgi,30544,9618054,0.3758151438344366,118.34109309250191
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-3,golgi,30820,9616094,0.3702813753994762,115.53084076218853
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-4,golgi,29545,9620264,0.3736846099362542,121.67691996357381
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-5,golgi,21227,9641215,0.3652711097344828,165.90461686713817
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-6,golgi,22498,9637483,0.36378041878890777,155.83285633438436
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-0,golgi,30509,9611192,0.3461582100390306,109.0495597712626
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-1,golgi,24272,9631896,0.3599477992644442,142.83865227191836
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-2,golgi,19673,9646710,0.3738834619331788,183.33479037591698
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-3,golgi,14754,9660890,0.3838389094125605,251.3369582184297
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-4,golgi,15786,9658529,0.38692124806980566,236.7344542758401
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-5,golgi,14560,9662854,0.39918846301475025,264.92443932664366
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-6,golgi,13028,9663602,0.36466439008005375,270.4921345798578
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-0,golgi,5353,9683670,0.3418699706220462,618.4487163111509
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-1,golgi,12769,9663123,0.35268609308106613,266.90023477420243
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-2,golgi,9267,9672559,0.3461840188277485,361.33434196271804
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-3,golgi,8849,9674430,0.3554100730982408,388.562535143385
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-4,golgi,9176,9673779,0.3591530001174214,378.6363067047634
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-5,golgi,11653,9668523,0.37828274630741765,313.8621327706541
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-6,golgi,11265,9670405,0.3894824188362203,334.349998271272
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-7,golgi,9124,9677919,0.42617590732869354,452.04909150357327
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-0,golgi,18140,9643800,0.32668203428900733,173.67454257311627
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-1,golgi,25985,9624074,0.34529725994631516,127.88787306987004
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-2,golgi,32152,9607515,0.350190060231122,104.642207530524
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-3,golgi,34744,9601912,0.3566559908023323,98.56606717582328
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-4,golgi,26546,9628700,0.37585660078155975,136.3297842215552
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-5,golgi,24128,9635765,0.37959190094866513,151.59393043122571
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-6,golgi,30722,9620966,0.3920522702330211,122.77591179398178
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-0,LD,11435,9684271,0.7594474330876004,643.1740054459719
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-1,LD,8234,9688321,0.7480694103752158,880.196329608431
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-2,LD,12182,9680632,0.6515832263585793,517.7916131792897
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-3,LD,15199,9677448,0.6946526508226691,442.2965265082267
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-4,LD,18018,9671133,0.6390494768575988,343.00879588579534
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-5,LD,23485,9660108,0.5988016318204997,246.3056603773585
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-6,LD,27649,9651426,0.5771992818671454,201.48273558515302
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-0,LD,33568,9656913,0.7914181303784039,227.67683602499116
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-1,LD,41131,9646317,0.7758955688442022,181.96821414423422
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-2,LD,45306,9638323,0.7426604376690435,157.99234488976313
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-3,LD,46771,9632184,0.6965775050637436,143.4556177767187
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-4,LD,44078,9628983,0.6265974838296965,136.8822659748383
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-5,LD,40650,9634920,0.6311327785368277,149.5919761520308
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-6,LD,36226,9641111,0.6222581033031589,165.60645515914595
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-0,LD,32636,9649695,0.6575463905063164,194.4209497713215
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-1,LD,32952,9643229,0.5873901495570331,171.89662917342554
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-2,LD,26520,9652287,0.5637635254352587,205.18881401330754
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-3,LD,23100,9656896,0.5444004524886877,227.58521870286577
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-4,LD,21448,9657434,0.5119587530433952,230.52069508760204
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-5,LD,22641,9654948,0.5101622352410996,217.5517800811176
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-6,LD,18042,9662123,0.4849348205886306,259.6995833893294
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-0,LD,5782,9691578,0.7460645161290322,1250.526193548387
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-1,LD,17825,9673034,0.677911310565148,367.879896554347
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-2,LD,14109,9678074,0.6638279853204103,455.3530629528559
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-3,LD,11700,9681741,0.6652641155398874,550.5055438676295
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-4,LD,12828,9679942,0.6617146394305169,499.32642112864954
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-5,LD,18085,9669708,0.6105671843349089,326.45874409182983
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-6,LD,19598,9666673,0.6001531159087429,296.0242841831266
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-7,LD,21268,9662331,0.5748574208719626,261.16525664243045
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-0,LD,27846,9662243,0.750869623837131,260.5431576108939
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-1,LD,36759,9650986,0.7603946878490754,199.63977493690786
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-2,LD,51625,9626431,0.7081910092322043,132.05524232821654
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-3,LD,50567,9625955,0.6891772177776566,131.19205974949912
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-4,LD,43143,9635988,0.6811335648879066,152.1311651405115
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-5,LD,36651,9642497,0.6449121078284739,169.6696697225106
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-6,LD,44895,9624993,0.6039550682720118,129.48130759400013
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,36761,9578440,0.3040913903778704,79.23400172060089
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,23601,9621394,0.3028331665255216,123.45566761618805
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,28961,9603364,0.3017902546788379,100.07256887999667
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,35461,9581376,0.30063924308193163,81.2311448724905
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,38033,9573672,0.30267555866810975,76.18953332908895
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,49104,9534789,0.2984338059669744,57.94850460984934
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,59703,9498017,0.2965709772441645,47.180814759253096
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-0,mitochondria,132936,9278083,0.315578819926646,22.025384277558192
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-1,mitochondria,139575,9265723,0.32189435084927526,21.36904094740605
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-2,mitochondria,158494,9207031,0.3219479298066005,18.702187906893602
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-3,mitochondria,154084,9217500,0.3197904646471355,19.13027055297741
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-4,mitochondria,130199,9283251,0.3129204450137835,22.31137746138335
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-5,mitochondria,113443,9321447,0.3002082666236196,24.66767844903554
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-6,mitochondria,115603,9323848,0.30788057952487485,24.831809949930754
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-0,mitochondria,98858,9374757,0.3045805078087691,28.883532416636115
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,68249,9459380,0.28443246036641273,39.42262490206211
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-2,mitochondria,59632,9491992,0.28761044874020913,45.78072307751669
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-3,mitochondria,52551,9514735,0.2846857681493881,51.54439767488475
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-4,mitochondria,53191,9508081,0.2781272385972067,49.71623607167694
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-5,mitochondria,49926,9524545,0.28564562915157654,54.49354342241522
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-6,mitochondria,35856,9568554,0.2741829415633077,73.1686267912582
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-0,mitochondria,12770,9658112,0.30983113354037267,234.32919254658384
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-1,mitochondria,36345,9584039,0.3152512381927157,83.13055885643904
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-2,mitochondria,26830,9611979,0.3071586394807038,110.04108804909043
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-3,mitochondria,24583,9620477,0.31176522808841994,122.00830680650847
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-4,mitochondria,27212,9613586,0.3173707168015675,112.12225047234728
