experiment,filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-100_field-4,peroxisome,14.0,10.0,0.0013197586726998493,0.000942684766214178
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-100_field-5,peroxisome,15.0,10.0,0.00108679901463556,0.0007245326764237067
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-100_field-6,peroxisome,14.0,14.0,0.0010651247717589774,0.0010651247717589774
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-100_field-7,peroxisome,34.0,23.0,0.001599247412982126,0.0010818438381937912
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-100_field-8,peroxisome,20.0,15.0,0.0012651821862348178,0.0009488866396761133
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-0,peroxisome,36.0,22.0,0.0016639704183036745,0.001016870811185579
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-1,peroxisome,31.0,21.0,0.0017245215843346685,0.0011682242990654205
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-2,peroxisome,14.0,16.0,0.0008673026886383347,0.0009912030727295255
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-3,peroxisome,22.0,17.0,0.0013271400132714001,0.0010255172829824455
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-4,peroxisome,23.0,26.0,0.001488576791146204,0.001682738981295709
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-5,peroxisome,20.0,21.0,0.0014858841010401188,0.001560178306092125
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-6,peroxisome,25.0,21.0,0.0016036949130797356,0.001347103726986978
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-200_field-7,peroxisome,20.0,21.0,0.0013183915622940012,0.0013843111404087014
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-,peroxisome,19.0,22.0,0.0017946538207235289,0.0020780202134693493
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-0,peroxisome,30.0,19.0,0.0017380221308151325,0.0011007473495162506
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-1,peroxisome,25.0,17.0,0.002191636714298238,0.0014903129657228018
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-4,peroxisome,12.0,18.0,0.0009889566507334763,0.0014834349761002142
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-5,peroxisome,14.0,19.0,0.001048139552294677,0.001422475106685633
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-50_field-6,peroxisome,22.0,13.0,0.0018562267971650355,0.0010968612892338846
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-0,peroxisome,30.0,32.0,0.001803860260958451,0.0019241176116890145
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-1,peroxisome,70.0,76.0,0.001723458735473705,0.0018711837699428796
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-2,peroxisome,69.0,68.0,0.001969346690641322,0.0019408054342552159
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-3,peroxisome,50.0,54.0,0.0016178611875101116,0.0017472900825109205
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-4,peroxisome,61.0,71.0,0.0016824801412180053,0.001958296557811121
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-5,peroxisome,71.0,72.0,0.0017244729427766444,0.0017487612940833576
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-6,peroxisome,57.0,82.0,0.0013199027440083362,0.0018988074562926941
EYrainbow_glucose_largerBF,peroxisome_EYrainbow_glu-5_field-7,peroxisome,105.0,74.0,0.002885645972462693,0.002033693352021326
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-0,vacuole,654.0,653.0,0.0017900741211119263,0.0017873370047187887
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-1,vacuole,636.0,968.0,0.0016838538012470049,0.0025628466660489006
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-2,vacuole,785.0,826.0,0.0018619412100957535,0.001959189094954258
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-3,vacuole,617.0,849.0,0.0018514017541806573,0.0025475528189617147
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-4,vacuole,1707.0,1575.0,0.0018947613788357263,0.001748242045498693
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-5,vacuole,409.0,501.0,0.0018942025361009995,0.002320282324172618
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-6,vacuole,777.0,944.0,0.00221878283912825,0.002695664092840499
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0-5_field-7,vacuole,755.0,841.0,0.0020876134016485234,0.0023254077758760373
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-0,vacuole,525.0,546.0,0.001840426277781673,0.0019140433288929398
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-1,vacuole,771.0,786.0,0.0018057855401313,0.0018409175545307417
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-2,vacuole,786.0,826.0,0.0018643131097264489,0.001959189094954258
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-3,vacuole,1662.0,1674.0,0.0018807096001059172,0.0018942887307926025
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-4,vacuole,1704.0,1575.0,0.0018914313939871574,0.001748242045498693
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-5,vacuole,1782.0,1692.0,0.001857217300677436,0.0017634184471078686
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-0_field-6,vacuole,1.0,1940.0,5.2939463723232484e-06,0.010270255962307101
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-0,vacuole,502.0,866.0,0.0024176109957956687,0.004170619765655476
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-1,vacuole,622.0,1013.0,0.002559323219480482,0.0041681582336555115
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-2,vacuole,482.0,719.0,0.0026255583396884194,0.003916548643643099
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-3,vacuole,397.0,728.0,0.0028198225713656606,0.005170858518776325
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-4,vacuole,366.0,723.0,0.0028823436761694753,0.0056938100488265865
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-5,vacuole,426.0,779.0,0.0025066048449258905,0.004583674117833964
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-6,vacuole,405.0,819.0,0.002478489161964677,0.005012055860861902
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-7,vacuole,636.0,1180.0,0.0023915708408853323,0.004437191182774673
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-100_field-8,vacuole,462.0,930.0,0.002287910226760626,0.004605533573349313
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-0,vacuole,543.0,849.0,0.002150920974450386,0.003363042186571598
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-1,vacuole,428.0,734.0,0.0020710646143126048,0.0035517790348258225
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-2,vacuole,401.0,779.0,0.0022171968218335832,0.004307222753636811
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-3,vacuole,455.0,816.0,0.002376885183385834,0.004262721559654594
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-4,vacuole,441.0,866.0,0.002325483289214187,0.00456659530262922
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-5,vacuole,507.0,882.0,0.002783007734236484,0.0048414454074883215
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-6,vacuole,556.0,1157.0,0.0027638315852264255,0.005751354575731968
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-200_field-7,vacuole,523.0,966.0,0.002445662339605701,0.004517227189405559
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-,vacuole,336.0,674.0,0.0022331368261542858,0.004479566133416633
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-0,vacuole,458.0,653.0,0.00217384081599719,0.0030993843948606227
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-1,vacuole,347.0,532.0,0.0024878832200521954,0.003814276291261579
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-4,vacuole,336.0,579.0,0.002029059023877677,0.0034965034965034965
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-5,vacuole,346.0,629.0,0.0018869776725821054,0.0034303727053587984
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-50_field-6,vacuole,303.0,493.0,0.0018226660250240615,0.002965591915303176
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-0,vacuole,350.0,515.0,0.0015176612406663833,0.00223313011126625
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-1,vacuole,864.0,1310.0,0.0015553835352571605,0.0023582782768366665
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-2,vacuole,714.0,1183.0,0.0016115635326194905,0.0026701395785558224
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-3,vacuole,589.0,1063.0,0.0015994221442575585,0.0028865632246957294
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-4,vacuole,700.0,1383.0,0.0014474203867093725,0.002859689135455803
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-5,vacuole,902.0,1442.0,0.0015223114831566867,0.0024336731249578075
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-6,vacuole,1006.0,1394.0,0.0016368662634703842,0.0022681824764192006
EYrainbow_glucose_largerBF,vacuole_EYrainbow_glu-5_field-7,vacuole,952.0,1319.0,0.0018251848670701757,0.002528801302169708
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-0,ER,4399.0,4550.0,0.008117853742074067,0.008396507053065924
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-1,ER,6264.0,6681.0,0.008119858654312313,0.008660404800360882
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-2,ER,4156.0,4510.0,0.00795688425566947,0.008634636186975292
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-3,ER,3315.0,3546.0,0.008018790335845807,0.008577565771013342
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-4,ER,1.0,3780.0,2.264759437252575e-06,0.008560790672814733
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-5,ER,4022.0,4401.0,0.008081303296014402,0.008842818449965038
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-0_field-6,ER,5103.0,5609.0,0.008218595639618688,0.00903352987313761
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-0,ER,10041.0,11006.0,0.01030650589844997,0.01129702259917741
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-1,ER,1.0,7721.0,1.3399167911672686e-06,0.01034549754460248
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-2,ER,7628.0,8412.0,0.00945125010996309,0.010422642360384047
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-3,ER,1.0,7830.0,1.2235678749807288e-06,0.009580536461099106
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-4,ER,7206.0,7527.0,0.008884417501044899,0.009280184642015675
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-5,ER,5602.0,6121.0,0.008221574515173663,0.008983266263366296
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-1000_field-6,ER,5821.0,6058.0,0.009158520602344618,0.009531406598351435
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-0,ER,8064.0,8243.0,0.009113120678782838,0.009315408451786574
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-1,ER,5815.0,6119.0,0.008669697209147686,0.00912293675370158
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-2,ER,4432.0,4800.0,0.00840202315864506,0.009099664070734722
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-3,ER,3775.0,3899.0,0.008783277570184786,0.009071787879774963
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-4,ER,3965.0,4238.0,0.00905383435022469,0.009677213108764751
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-5,ER,3798.0,4140.0,0.008641500590434281,0.009419645193364383
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-100_field-6,ER,3421.0,3665.0,0.010101964582588949,0.010822478864422246
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-0,ER,2.0,3053.0,5.460273778127235e-06,0.008335107922311225
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-1,ER,1.0,2928.0,2.977581786727727e-06,0.008718359471538784
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-2,ER,2190.0,2315.0,0.007903084368132165,0.008354173658550668
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-3,ER,2111.0,2218.0,0.008423883765567824,0.008850864136442175
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-4,ER,2673.0,2790.0,0.008222338429358024,0.008582238764649789
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-5,ER,2618.0,2775.0,0.007838604979819634,0.008308681749044877
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-6,ER,2822.0,2963.0,0.007941108603524254,0.008337882633679081
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-200_field-7,ER,3215.0,3299.0,0.008434955083536227,0.008655339602048527
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-0,ER,5772.0,6264.0,0.008981672533074402,0.009747262083710682
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-1,ER,7178.0,7513.0,0.009208998595172269,0.009638786074885657
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-2,ER,9069.0,9719.0,0.008684269492924461,0.009306694806674698
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-3,ER,1.0,9590.0,9.474694512162192e-07,0.009086232037163541
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-4,ER,6174.0,6561.0,0.008476321490646392,0.009007636103033848
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-5,ER,5130.0,5806.0,0.008254555694114808,0.009342290518524478
EYrainbow_rapamycin_1stTry,ER_EYrainbow_rpmc-400_field-6,ER,7082.0,7679.0,0.008565595382657875,0.009287659833864701
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-0,golgi,486.0,458.0,0.01281003716492264,0.012072010332375656
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-1,golgi,390.0,319.0,0.015213575190169689,0.012443924322215721
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-2,golgi,331.0,285.0,0.014550729734482152,0.012528573940566204
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-3,golgi,419.0,380.0,0.014188960379275313,0.012868269556383339
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-4,golgi,377.0,389.0,0.013212771177233379,0.013633336838047173
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-5,golgi,380.0,331.0,0.01476072094468614,0.012857364822871349
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-0_field-6,golgi,424.0,350.0,0.016168395363026236,0.013346552776082977
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-0,golgi,1270.0,1087.0,0.014295362449347142,0.012235479513732554
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-1,golgi,1128.0,968.0,0.014666302609509694,0.012585975998231722
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-2,golgi,1153.0,1010.0,0.014186578733666364,0.012427098457071142
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-3,golgi,1113.0,973.0,0.013371939351707236,0.011689934401806953
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-4,golgi,1269.0,866.0,0.016050288373975513,0.010953151876960438
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-5,golgi,792.0,696.0,0.013628620102214651,0.011976666150431057
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-1000_field-6,golgi,914.0,715.0,0.014778882690597461,0.011561160966933463
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-0,golgi,1.0,1082.0,1.1346101479531632e-05,0.012276481800853226
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-1,golgi,2.0,793.0,2.9659508838533634e-05,0.011759995254478586
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-2,golgi,724.0,686.0,0.013759549963890684,0.013037363639819074
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-3,golgi,510.0,470.0,0.01326812008949477,0.012227483219730474
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-4,golgi,602.0,517.0,0.014755263609402191,0.012671879212725803
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-5,golgi,514.0,488.0,0.014092230081702035,0.013379393540604266
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-100_field-6,golgi,496.0,439.0,0.013883446229636678,0.012287969545988915
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-0,golgi,1.0,172.0,6.386511687316388e-05,0.010984800102184188
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-1,golgi,491.0,442.0,0.013561662753763292,0.012208258527827648
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-2,golgi,384.0,352.0,0.014344951249579737,0.013149538645448093
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-3,golgi,381.0,329.0,0.01530243393043618,0.013213912764077436
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-4,golgi,345.0,294.0,0.013503463932052135,0.01150729969861834
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-5,golgi,412.0,405.0,0.013374452199318293,0.01314721636098036
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-6,golgi,392.0,409.0,0.013553227535179615,0.014140995055837914
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-200_field-7,golgi,323.0,314.0,0.01508711289644542,0.014666728945770471
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-0,golgi,807.0,703.0,0.014533208471401816,0.012660279498631322
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-1,golgi,1321.0,985.0,0.017553884178914077,0.013089005235602094
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-2,golgi,1250.0,1069.0,0.013614629736529686,0.011643231350680187
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-3,golgi,1374.0,1130.0,0.014104459226410446,0.011599737209493307
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-4,golgi,997.0,808.0,0.014116214532480036,0.011440222008268676
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-5,golgi,875.0,754.0,0.013765870081651276,0.011862246904645785
EYrainbow_rapamycin_1stTry,golgi_EYrainbow_rpmc-400_field-6,golgi,1102.0,937.0,0.014062938669252954,0.011957326255072611
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-0,LD,442.0,819.0,0.029355117221226006,0.05439330543933055
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-1,LD,314.0,591.0,0.02852730080857636,0.053693104388116655
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-2,LD,392.0,703.0,0.020967051775780916,0.037601626016260166
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-3,LD,511.0,929.0,0.023354661791590493,0.04245886654478976
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-4,LD,582.0,913.0,0.020641957793935094,0.03238162794821777
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-5,LD,730.0,1204.0,0.018612952575216727,0.03069862315145334
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-0_field-6,LD,870.0,1388.0,0.01816208091520187,0.028975825644023213
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-0,LD,1432.0,2410.0,0.033761640928916654,0.05681952139573264
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-1,LD,1702.0,2512.0,0.032106543924845785,0.047386391503650184
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-2,LD,1850.0,2595.0,0.03032538316531432,0.042537496926481434
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-3,LD,1797.0,2583.0,0.02676337424043846,0.038469557964970806
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-4,LD,1577.0,2291.0,0.022418082308621794,0.032568057431231784
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-5,LD,1475.0,2019.0,0.022900881878027576,0.03134703763507639
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-1000_field-6,LD,1395.0,1733.0,0.023962072934022707,0.02976793720047409
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-0,LD,1193.0,1871.0,0.02403642737694679,0.03769669373199283
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-1,LD,1058.0,1588.0,0.018859516212410204,0.028307099948305672
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-2,LD,866.0,1305.0,0.018409472587742608,0.027741757190535916
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-3,LD,732.0,1002.0,0.017251131221719458,0.023614253393665158
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-4,LD,656.0,952.0,0.015658566859216117,0.022724017759106315
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-5,LD,651.0,914.0,0.014668769716088327,0.020594862550698513
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-100_field-6,LD,568.0,640.0,0.01526676521972853,0.01720198897997581
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-0,LD,191.0,341.0,0.02464516129032258,0.044
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-1,LD,689.0,930.0,0.02620369666083517,0.035369285768616414
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-2,LD,497.0,699.0,0.023383833631316457,0.03288792697845112
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-3,LD,421.0,614.0,0.023938136123272873,0.03491215102064025
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-4,LD,439.0,642.0,0.022645207881976683,0.03311668214175178
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-5,LD,608.0,827.0,0.020526671168129642,0.027920324105334234
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-6,LD,666.0,899.0,0.02039503904455673,0.027530240391976726
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-200_field-7,LD,688.0,967.0,0.01859610238668,0.026137254371976105
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-0,LD,1116.0,1676.0,0.030093029526762842,0.04519347445058649
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-1,LD,1516.0,2252.0,0.03135989408795664,0.04658475032063216
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-2,LD,2018.0,2769.0,0.027682895043691785,0.037985102267583025
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-3,LD,1858.0,2835.0,0.025322666375914845,0.038638191160236056
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-4,LD,1577.0,2306.0,0.02489737922323966,0.036406694032207136
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-5,LD,1286.0,1951.0,0.0226284950115254,0.03432985518467034
EYrainbow_rapamycin_1stTry,LD_EYrainbow_rpmc-400_field-6,LD,1603.0,2345.0,0.021564538911683594,0.03154637788390395
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,4497.0,1952.0,0.03719972205677983,0.016147177552776122
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,2593.0,1299.0,0.03327174275669156,0.016667949803680037
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,3721.0,1370.0,0.03877495727564503,0.014276186903422116
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,5043.0,1771.0,0.04275467986977754,0.015014582202930005
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,5115.0,1938.0,0.04070637295473356,0.015423059782262685
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,6678.0,2545.0,0.040586122439057,0.015467457563252482
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,8087.0,3020.0,0.04017167467252162,0.015001664091877741
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-0,mitochondria,18354.0,6048.0,0.04357084357084357,0.014357440444396966
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-1,mitochondria,22220.0,6090.0,0.05124479653140531,0.014045040993530978
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-2,mitochondria,23962.0,6950.0,0.048673869635606146,0.014117494114325295
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-3,mitochondria,23446.0,6841.0,0.04866051786114547,0.014198012568800485
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-4,mitochondria,2.0,5819.0,4.8068025870211526e-06,0.013985392126938043
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-5,mitochondria,17164.0,5253.0,0.04542170683363281,0.013901201701064621
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-1000_field-6,mitochondria,17646.0,5222.0,0.04699584531799297,0.013907531692766591
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-100_field-0,mitochondria,12579.0,4778.0,0.03875577300498196,0.014720970142126068
EYrainbow_rapamycin_1stTry,mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,8384.0,3156.0,0.03494090386250354,0.013152849784119893
