experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
glu,50,3,2,1,295,11.00677966101695,373.56271186440677,1,362,23,384,0.6170527100845905
glu,50,3,2,5,211,16.04739336492891,192.521327014218,9,184,24,202,0.5320121541220828
glu,50,3,2,7,123,22.804878048780488,95.21951219512195,17,89,29,102,0.38394524292425314
glu,50,3,2,8,204,25.166666666666668,110.58823529411765,18,102,33,120,0.5443526303471179
glu,50,3,2,9,209,27.550239234449762,204.35406698564594,20,196,36,213,0.5060357585496823
glu,50,3,2,11,224,27.964285714285715,381.29464285714283,21,372,36,392,0.6080190696398132
glu,50,3,2,12,225,31.764444444444443,149.71555555555557,24,142,41,158,0.5117065623568195
glu,50,3,2,13,180,33.144444444444446,188.51666666666668,26,182,42,196,0.5295606050165278
glu,50,3,2,14,174,34.298850574712645,364.78735632183907,27,358,43,372,0.5670496423482654
glu,50,3,2,16,122,46.90163934426229,263.9836065573771,41,258,54,271,0.19016087111318808
glu,50,3,2,17,227,50.40088105726872,278.7621145374449,43,270,59,288,0.5671899497692999
glu,50,3,2,18,247,62.79352226720648,369.15384615384613,54,361,72,378,0.4186694093788532
glu,50,3,2,19,188,79.78191489361703,220.61702127659575,73,213,87,230,0.6045156165023802
glu,50,3,2,20,150,79.80666666666667,205.58,74,199,87,213,0.3424449186956426
glu,50,3,2,21,170,87.51176470588236,263.8411764705882,80,257,96,271,0.46011236657503835
glu,50,3,2,22,221,93.65610859728507,172.289592760181,86,164,103,181,0.5807665804404986
glu,50,3,2,23,284,98.53169014084507,431.32394366197184,90,422,108,442,0.4972299744854563
glu,50,3,2,24,79,96.44303797468355,238.1012658227848,92,234,102,244,0.26022953702826085
glu,50,3,2,25,228,101.73684210526316,288.3157894736842,93,281,112,297,0.5951029860329768
glu,50,3,2,26,211,101.90521327014218,271.1137440758294,95,262,110,280,0.5997996776927149
glu,50,3,2,28,223,109.5067264573991,239.8251121076233,102,231,118,249,0.6195937135565728
glu,50,3,2,30,249,111.45381526104417,27.72690763052209,104,19,120,38,0.5100277027404212
glu,50,3,2,31,106,112.66037735849056,262.97169811320754,107,258,119,269,0.5727639387845452
glu,50,3,2,32,194,114.72680412371135,313.7061855670103,108,305,122,323,0.6763473290812114
glu,50,3,2,33,263,118.27376425855513,53.80608365019011,110,45,128,64,0.383717187297702
glu,50,3,2,34,239,120.4560669456067,276.2970711297071,111,269,131,285,0.6503671799869395
glu,50,3,2,37,268,125.86194029850746,226.9589552238806,117,219,136,236,0.4422471712983992
glu,50,3,2,38,223,126.30044843049328,243.57847533632287,118,236,136,251,0.619615661252408
glu,50,3,2,39,242,127.5909090909091,260.1942148760331,120,252,137,270,0.352524565662328
glu,50,3,2,40,190,129.49473684210525,314.66315789473686,123,307,138,323,0.6413255145852015
glu,50,3,2,42,53,130.75471698113208,301.41509433962267,127,298,135,306,0.2755069407941372
glu,50,3,2,43,182,141.82417582417582,306.75274725274727,135,299,149,316,0.5796305531055516
glu,50,3,2,44,171,144.14619883040936,225.10526315789474,137,219,153,232,0.522372703750838
glu,50,3,2,46,318,150.15408805031447,344.1069182389937,141,334,160,355,0.41915062526620145
glu,50,3,2,48,153,159.15032679738562,241.0392156862745,152,235,167,248,0.45424469638873993
glu,50,3,2,52,222,172.77477477477478,424.45045045045043,165,416,181,434,0.5205664956517237
glu,50,3,2,54,190,181.73157894736843,263.84736842105264,175,255,189,273,0.662518764986445
glu,50,3,2,57,212,196.22641509433961,263.74528301886795,189,256,205,273,0.49671883630167557
glu,50,3,2,58,130,200.08461538461538,247.6769230769231,194,242,207,254,0.6402820852959185
glu,50,3,2,59,229,211.24017467248908,19.938864628820962,204,8,219,30,0.7349441519522575
glu,50,3,2,60,146,218.3972602739726,51.9041095890411,212,46,226,59,0.4161046221232357
glu,50,3,2,61,233,224.5450643776824,38.712446351931334,216,30,234,51,0.8012716911062535
glu,50,3,2,62,154,230.67532467532467,195.12987012987014,224,189,238,203,0.37544673810185897
glu,50,3,2,63,212,243.1179245283019,49.424528301886795,235,42,253,57,0.6353356610414503
glu,50,3,2,64,229,242.19213973799125,207.39737991266375,235,199,251,217,0.5388112259715987
glu,50,3,2,65,152,245.20394736842104,25.30263157894737,239,19,253,33,0.14381590465376787
glu,50,3,2,66,184,249.84782608695653,296.6630434782609,243,289,258,305,0.4965006989252787
glu,50,3,2,67,201,251.54726368159203,65.21890547263682,244,57,260,74,0.4150000251160729
glu,50,3,2,68,217,254.2626728110599,38.382488479262676,247,30,263,48,0.508800462553309
glu,50,3,2,69,133,257.1127819548872,158.81954887218046,251,153,264,166,0.2971660359684763
glu,50,3,2,72,157,262.1528662420382,53.65605095541401,255,47,270,61,0.3410010667877488
glu,50,3,2,73,201,266.9800995024876,170.70149253731344,259,163,276,179,0.43576277468878033
glu,50,3,2,75,85,270.67058823529413,138.05882352941177,266,133,276,144,0.5356822612471304
glu,50,3,2,77,195,282.75384615384615,134.78974358974358,276,127,290,144,0.5758096699805108
glu,50,3,2,82,159,296.0188679245283,116.10691823899371,290,109,303,124,0.5093476433235646
glu,50,3,2,83,223,297.4439461883408,133.15695067264573,291,125,306,143,0.6121409430916024
glu,50,3,2,84,233,301.93562231759654,418.6952789699571,296,409,309,431,0.8092742216298549
glu,50,3,2,86,202,306.98514851485146,103.03960396039604,300,95,315,112,0.46368892207882056
glu,50,3,2,88,214,314.60747663551405,426.74766355140184,308,417,322,437,0.6789030538252905
glu,50,3,2,89,114,321.5,412.6140350877193,316,407,328,420,0.462108840890397
glu,50,3,2,90,419,326.7613365155131,443.91169451073984,316,433,338,456,0.48858705273698966
glu,50,3,2,91,141,322.8156028368794,164.74468085106383,317,158,330,172,0.32361561326034033
glu,50,3,2,92,177,329.22033898305085,423.75141242937855,323,416,337,432,0.5808477713271849
glu,50,3,2,93,216,337.61574074074076,162.16666666666666,330,154,346,171,0.5808075394459127
glu,50,3,2,94,241,338.34854771784234,292.31120331950206,330,283,347,302,0.6255506734249502
glu,50,3,2,95,255,345.21176470588233,437.4117647058824,338,428,354,449,0.6770172990340535
glu,50,3,2,96,111,344.86486486486484,420.7117117117117,340,415,351,427,0.4457324607776411
glu,50,3,2,97,168,350.0892857142857,223.8154761904762,343,217,358,231,0.4430287443923197
glu,50,3,2,98,385,394.35844155844154,326.5662337662338,384,316,406,338,0.374151115473598
glu,50,3,2,99,133,392.593984962406,343.9398496240602,387,338,400,351,0.2550306945678477
glu,50,3,2,100,281,410.7224199288256,317.05693950177937,403,306,419,329,0.7168502305588005
glu,50,3,2,101,62,414.30645161290323,301.93548387096774,410,298,419,307,0.21193003239867905
