organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,5,8,241.0,65535,663.0,6647.0,6,0,0,29,17,17
ER,5,10,191.0,65535,430.0,4704.0,6,0,1,27,16,15
ER,5,11,232.0,65535,980.0,7020.0,2,0,0,28,15,18
ER,5,12,191.0,65535,694.0,5040.0,4,0,0,28,14,15
ER,5,16,255.0,65535,831.0,8160.0,6,0,0,30,17,20
ER,5,18,186.0,65535,963.0,6075.0,1,0,1,28,15,16
ER,5,19,153.0,65535,775.0,4368.0,5,0,0,29,13,14
ER,5,21,265.0,65535,945.0,7904.0,2,1,0,28,20,16
ER,5,22,131.0,65535,716.0,3696.0,4,1,0,28,12,14
ER,5,23,196.0,65535,933.0,6000.0,3,0,0,28,16,15
ER,5,24,197.0,65535,1008.0,6528.0,4,0,0,28,17,16
ER,5,25,240.0,65535,1034.0,7200.0,3,0,0,28,16,18
ER,5,26,234.0,65535,316.0,3060.0,7,2,0,24,14,15
ER,5,27,118.0,65535,420.0,3036.0,6,1,0,29,12,12
ER,5,28,266.0,65535,1218.0,7038.0,6,1,0,29,18,18
ER,5,30,185.0,65535,772.0,5520.0,5,0,0,28,15,16
ER,5,31,216.0,65535,846.0,6300.0,4,1,1,29,19,15
ER,5,33,209.0,65535,815.0,7125.0,3,1,0,28,16,19
ER,5,34,177.0,65535,884.0,5400.0,5,0,0,29,15,15
ER,5,35,223.0,65535,850.0,7429.0,4,0,0,27,17,19
ER,5,37,100.0,65535,419.0,2541.0,7,0,0,28,11,11
ER,5,39,197.0,65535,994.0,5474.0,5,1,0,28,15,17
ER,5,42,99.0,65535,426.0,2904.0,4,0,0,28,11,11
ER,5,44,158.0,65535,609.0,4608.0,4,0,0,28,16,12
ER,5,46,202.0,65535,938.0,5850.0,4,0,1,29,18,14
ER,5,47,148.0,65535,22.0,560.0,12,5,0,22,13,7
ER,5,50,250.0,65535,1106.0,7956.0,3,1,0,29,19,17
ER,5,51,237.0,65535,1105.0,6750.0,4,2,0,29,20,15
ER,5,53,195.0,65535,756.0,4508.0,4,2,0,27,16,14
ER,5,54,312.0,65535,452.0,7140.0,7,2,1,27,23,18
ER,5,55,55.0,65535,256.0,1344.0,7,0,0,28,8,8
ER,5,56,204.0,65535,1002.0,6188.0,4,1,0,30,15,17
ER,5,63,196.0,65535,833.0,5625.0,3,1,0,28,16,15
ER,5,65,111.0,65535,622.0,3744.0,5,0,0,29,13,12
ER,5,67,209.0,65535,536.0,4914.0,6,1,1,27,14,19
ER,5,68,199.0,65535,1051.0,5950.0,3,0,0,28,14,17
ER,5,70,158.0,65535,854.0,4830.0,5,0,0,28,14,15
ER,5,71,352.0,65535,1763.0,9072.0,4,2,0,28,20,21
ER,5,73,207.0,65535,958.0,6144.0,4,1,0,28,17,16
ER,5,74,288.0,65535,1114.0,8664.0,3,0,0,27,19,19
ER,5,75,162.0,65535,909.0,5070.0,2,0,0,28,13,15
ER,5,76,247.0,65535,1229.0,7650.0,4,1,0,29,19,17
ER,5,77,204.0,65535,704.0,4992.0,4,1,0,28,14,16
