organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,8,2,171.0,29,22.0,45.0,11,6,2,16,9,5
peroxisome,8,5,211.0,123,6.0,12.0,18,1,1,21,3,3
peroxisome,8,5,211.0,124,40.0,96.0,15,0,9,23,3,13
peroxisome,8,6,230.0,31,63.0,140.0,10,6,11,17,10,16
peroxisome,8,6,230.0,211,5.0,8.0,25,8,10,27,10,12
peroxisome,8,7,256.0,12,1.0,1.0,12,1,9,13,2,10
peroxisome,8,7,256.0,30,3.0,4.0,12,1,8,14,2,10
peroxisome,8,7,256.0,66,6.0,6.0,14,1,8,17,2,10
peroxisome,8,7,256.0,180,1.0,1.0,24,1,9,25,2,10
peroxisome,8,8,243.0,52,82.0,180.0,11,13,4,21,16,10
peroxisome,8,8,243.0,111,47.0,112.0,17,13,6,24,17,10
peroxisome,8,10,176.0,53,6.0,7.0,11,14,12,18,15,13
peroxisome,8,12,197.0,195,62.0,140.0,22,4,6,29,8,11
peroxisome,8,13,242.0,53,38.0,72.0,11,3,1,19,6,4
peroxisome,8,14,223.0,95,27.0,45.0,16,15,4,21,18,7
peroxisome,8,14,223.0,181,1.0,1.0,24,0,4,25,1,5
peroxisome,8,14,223.0,212,7.0,8.0,24,0,4,28,1,6
peroxisome,8,16,186.0,96,10.0,24.0,15,12,6,19,14,9
peroxisome,8,16,186.0,182,31.0,120.0,20,6,0,30,10,3
peroxisome,8,16,186.0,213,7.0,27.0,25,8,10,28,11,13
peroxisome,8,20,223.0,125,17.0,45.0,18,10,9,23,13,12
peroxisome,8,22,182.0,196,45.0,84.0,22,1,7,29,4,11
peroxisome,8,23,197.0,84,48.0,84.0,13,0,9,20,3,13
peroxisome,8,23,197.0,112,30.0,48.0,16,4,4,20,7,8
peroxisome,8,25,229.0,32,17.0,36.0,11,4,1,15,7,4
peroxisome,8,25,229.0,183,2.0,2.0,24,3,3,26,4,4
peroxisome,8,25,229.0,197,1.0,1.0,25,2,4,26,3,5
peroxisome,8,26,120.0,156,29.0,45.0,19,5,5,24,8,8
peroxisome,8,27,360.0,97,51.0,72.0,14,1,7,23,3,11
peroxisome,8,27,360.0,126,12.0,12.0,19,1,9,22,3,11
peroxisome,8,27,360.0,164,1.0,1.0,23,5,16,24,6,17
peroxisome,8,27,360.0,185,4.0,4.0,24,12,0,26,14,1
peroxisome,8,27,360.0,214,22.0,48.0,24,4,4,28,7,8
peroxisome,8,27,360.0,229,4.0,4.0,26,8,9,28,9,11
peroxisome,8,28,373.0,2,5.0,8.0,11,9,6,13,11,8
peroxisome,8,28,373.0,13,2.0,2.0,12,9,7,14,10,8
peroxisome,8,28,373.0,14,22.0,48.0,11,9,1,15,12,5
peroxisome,8,28,373.0,86,50.0,140.0,13,22,11,20,26,16
