organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,4,112,292.0,65535,951.0,11408.0,3,1,0,34,24,16
ER,4,113,89.0,65535,349.0,2420.0,6,0,0,28,11,10
ER,4,114,241.0,65535,779.0,6656.0,6,1,0,32,17,16
ER,4,115,242.0,65535,935.0,7600.0,6,1,0,31,20,16
ER,4,116,326.0,65535,918.0,8892.0,6,2,0,32,20,19
ER,4,117,328.0,65535,1288.0,10374.0,6,2,0,32,21,21
ER,4,118,148.0,65535,524.0,3600.0,7,2,0,32,14,12
ER,4,119,157.0,65535,646.0,4680.0,6,1,0,32,16,12
ER,4,120,79.0,65535,133.0,1134.0,12,4,0,30,13,7
ER,4,121,109.0,65535,451.0,3240.0,5,0,0,32,12,10
ER,4,122,139.0,65535,565.0,3744.0,7,0,0,31,13,12
