organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,0,3,200.0,41,1.0,1.0,12,10,6,13,11,7
peroxisome,0,4,146.0,337,24.0,63.0,25,7,12,32,10,15
peroxisome,0,5,221.0,165,3.0,4.0,18,10,1,19,12,3
peroxisome,0,5,221.0,210,10.0,24.0,18,9,0,22,12,2
peroxisome,0,6,191.0,27,31.0,63.0,9,2,6,16,5,9
peroxisome,0,6,191.0,80,20.0,60.0,11,1,6,16,4,10
peroxisome,0,6,191.0,338,4.0,4.0,26,1,6,30,2,7
peroxisome,0,8,222.0,16,13.0,20.0,8,5,1,13,7,3
peroxisome,0,8,222.0,81,16.0,30.0,12,5,0,17,8,2
peroxisome,0,9,174.0,142,25.0,45.0,15,12,3,20,15,6
peroxisome,0,13,197.0,231,7.0,18.0,20,4,7,23,7,9
peroxisome,0,14,204.0,166,14.0,30.0,15,1,8,20,4,10
peroxisome,0,18,199.0,305,24.0,48.0,24,11,5,28,14,9
peroxisome,0,18,199.0,363,9.0,12.0,29,10,3,32,12,5
peroxisome,0,18,199.0,375,25.0,54.0,29,1,1,35,4,4
peroxisome,0,19,226.0,304,2.0,5.0,23,1,4,24,2,9
peroxisome,0,21,192.0,28,2.0,2.0,11,5,2,13,6,3
peroxisome,0,21,192.0,42,25.0,30.0,10,6,1,15,9,3
peroxisome,0,21,192.0,250,3.0,3.0,21,9,0,24,10,1
peroxisome,0,21,192.0,289,4.0,4.0,23,1,10,25,2,12
peroxisome,0,22,71.0,100,4.0,8.0,14,2,2,16,4,4
peroxisome,0,26,241.0,329,5.0,6.0,25,3,10,28,4,12
peroxisome,0,26,241.0,330,20.0,36.0,25,17,6,29,20,9
peroxisome,0,27,206.0,17,9.0,36.0,9,10,3,13,13,6
peroxisome,0,27,206.0,144,85.0,200.0,12,12,4,22,16,9
peroxisome,0,28,181.0,10,34.0,60.0,7,3,2,12,6,6
peroxisome,0,28,181.0,101,41.0,105.0,13,0,6,20,3,11
peroxisome,0,28,181.0,376,15.0,36.0,29,8,6,33,11,9
peroxisome,0,29,176.0,232,1.0,1.0,21,1,2,22,2,3
peroxisome,0,32,143.0,213,8.0,15.0,17,5,0,22,8,1
peroxisome,0,33,78.0,118,4.0,4.0,15,8,7,19,9,8
peroxisome,0,34,201.0,103,75.0,180.0,12,11,9,21,16,13
peroxisome,0,34,201.0,274,21.0,48.0,22,8,11,26,11,15
peroxisome,0,36,196.0,118,4.0,4.0,15,4,0,19,5,1
peroxisome,0,37,197.0,273,31.0,64.0,19,4,0,27,8,2
peroxisome,0,38,182.0,364,17.0,24.0,28,3,6,34,5,8
peroxisome,0,39,203.0,18,17.0,36.0,9,8,9,12,11,13
peroxisome,0,39,203.0,251,58.0,150.0,19,0,7,29,3,12
peroxisome,0,39,203.0,331,54.0,105.0,24,0,8,31,3,13
peroxisome,0,42,179.0,147,4.0,4.0,16,0,5,18,1,7
peroxisome,0,42,179.0,350,85.0,150.0,24,1,3,34,4,8
peroxisome,0,43,137.0,29,16.0,45.0,9,4,1,14,7,4
peroxisome,0,43,137.0,44,3.0,4.0,12,5,3,14,7,4
peroxisome,0,43,137.0,62,4.0,4.0,13,6,2,15,7,4
peroxisome,0,44,188.0,19,10.0,18.0,10,2,11,12,5,14
peroxisome,0,44,188.0,61,5.0,8.0,13,5,14,15,7,16
