organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,3,1,241.0,65535,1103.0,7560.0,3,1,0,31,16,18
ER,3,2,226.0,65535,761.0,6048.0,4,0,2,31,16,16
ER,3,3,194.0,65535,621.0,6300.0,3,0,0,31,15,15
ER,3,4,145.0,65535,837.0,4901.0,3,0,0,32,13,13
ER,3,5,208.0,65535,543.0,6480.0,4,0,1,31,15,17
ER,3,6,154.0,65535,427.0,4901.0,3,0,1,32,13,14
ER,3,7,252.0,65535,1280.0,9180.0,2,1,0,32,18,18
ER,3,8,179.0,65535,1026.0,7735.0,2,1,0,37,14,17
ER,3,9,205.0,65535,1027.0,8100.0,2,0,0,32,18,15
ER,3,10,204.0,65535,1421.0,7854.0,1,1,0,34,15,17
ER,3,11,325.0,65535,1931.0,11970.0,2,1,0,32,20,21
ER,3,12,193.0,65535,1330.0,6944.0,1,1,0,32,15,16
ER,3,13,211.0,65535,1043.0,6902.0,2,1,0,31,15,17
ER,3,14,237.0,65535,1332.0,8816.0,2,0,0,31,19,16
ER,3,15,224.0,65535,1393.0,8370.0,2,0,0,33,15,18
ER,3,16,75.0,65535,370.0,2340.0,2,1,0,28,10,10
ER,3,17,164.0,65535,989.0,4901.0,2,2,0,31,15,13
ER,3,18,175.0,65535,1006.0,6496.0,2,1,0,31,15,16
ER,3,19,216.0,65535,1370.0,7440.0,2,1,0,33,16,16
ER,3,20,258.0,65535,1443.0,9367.0,2,0,0,31,17,19
ER,3,21,174.0,65535,895.0,5460.0,2,0,0,30,15,13
ER,3,22,193.0,65535,1042.0,6630.0,3,0,0,33,17,13
ER,3,23,228.0,65535,1106.0,6496.0,3,2,1,32,18,15
ER,3,24,188.0,65535,1044.0,6272.0,2,1,0,30,15,16
ER,3,25,224.0,65535,1134.0,8160.0,2,0,0,32,17,16
ER,3,26,220.0,65535,1043.0,7888.0,2,1,1,31,18,17
ER,3,28,71.0,65535,425.0,2268.0,1,1,0,29,10,9
ER,3,29,140.0,65535,946.0,5460.0,2,0,0,32,14,13
ER,3,30,165.0,65535,950.0,5278.0,2,0,0,31,13,14
ER,3,31,195.0,65535,1121.0,7200.0,1,0,0,31,16,15
ER,3,32,233.0,65535,1156.0,7560.0,3,2,1,31,17,19
ER,3,33,397.0,65535,1945.0,12180.0,2,1,1,31,21,22
ER,3,34,153.0,65535,859.0,4872.0,3,1,1,32,13,15
ER,3,35,63.0,65535,243.0,1760.0,3,0,0,25,8,10
ER,3,36,184.0,65535,1143.0,6944.0,1,0,0,32,14,16
ER,3,37,153.0,65535,879.0,5220.0,3,1,0,32,13,15
ER,3,38,194.0,65535,950.0,5684.0,2,1,0,31,15,14
ER,3,39,191.0,65535,917.0,7308.0,2,0,0,31,14,18
ER,3,40,216.0,65535,1320.0,8192.0,1,1,0,33,17,16
ER,3,42,178.0,65535,955.0,5850.0,2,1,0,32,14,15
ER,3,43,237.0,65535,1275.0,8160.0,1,0,0,31,16,17
ER,3,44,204.0,65535,1304.0,7395.0,2,0,0,31,15,17
ER,3,46,204.0,65535,1178.0,7440.0,1,0,0,32,16,15
ER,3,47,232.0,65535,1481.0,9424.0,2,0,0,33,19,16
ER,3,48,223.0,65535,1335.0,8370.0,1,1,0,32,19,15
ER,3,49,184.0,65535,1142.0,8246.0,1,0,0,32,14,19
ER,3,50,241.0,65535,1269.0,9900.0,1,0,0,34,15,20
ER,3,51,243.0,65535,1282.0,8381.0,3,1,0,32,18,17
ER,3,52,174.0,65535,1169.0,6630.0,3,0,0,33,13,17
ER,3,53,180.0,65535,998.0,6496.0,2,0,0,31,14,16
ER,3,56,210.0,65535,1304.0,8316.0,1,0,0,34,18,14
ER,3,57,177.0,65535,1070.0,6630.0,3,0,1,33,13,18
ER,3,59,203.0,65535,1261.0,7650.0,2,0,0,32,15,17
ER,3,60,151.0,65535,843.0,4680.0,1,1,1,31,13,14
ER,3,61,187.0,65535,1002.0,6840.0,2,0,0,32,19,12
ER,3,62,255.0,65535,1340.0,9367.0,2,0,0,31,17,19
ER,3,63,209.0,65535,1192.0,7440.0,2,1,0,33,17,15
ER,3,66,50.0,65535,227.0,1344.0,2,1,0,26,8,8
ER,3,67,173.0,65535,1217.0,6510.0,2,0,0,33,15,14
ER,3,68,182.0,65535,1105.0,6664.0,3,0,0,31,14,17
ER,3,70,233.0,65535,1256.0,7888.0,2,0,0,31,17,16
ER,3,72,226.0,65535,1328.0,8550.0,2,0,0,32,19,15
ER,3,75,128.0,65535,873.0,4290.0,2,0,0,32,13,11
ER,3,76,188.0,65535,1240.0,7200.0,2,0,0,32,15,16
ER,3,77,186.0,65535,1062.0,6240.0,3,1,0,33,17,13
ER,3,78,239.0,65535,1350.0,8100.0,2,1,0,32,19,15
ER,3,80,157.0,65535,942.0,5568.0,4,1,0,33,17,12
ER,3,81,185.0,65535,911.0,6510.0,3,1,0,34,15,15
ER,3,82,221.0,65535,943.0,7650.0,2,1,0,32,16,17
ER,3,85,167.0,65535,955.0,5850.0,3,0,0,33,15,13
ER,3,87,166.0,65535,887.0,5655.0,2,0,0,31,13,15
ER,3,88,159.0,65535,873.0,5655.0,4,1,0,33,14,15
ER,3,89,257.0,65535,1253.0,8568.0,3,0,0,31,18,17
ER,3,90,185.0,65535,1195.0,6448.0,3,2,0,34,15,16
ER,3,91,243.0,65535,1338.0,9216.0,3,1,0,35,19,16
ER,3,92,215.0,65535,1013.0,7888.0,3,1,0,32,18,16
ER,3,93,180.0,65535,870.0,5850.0,3,2,0,33,17,13
ER,3,94,227.0,65535,1330.0,8160.0,3,1,0,33,17,17
ER,3,95,138.0,65535,794.0,4320.0,3,1,0,33,13,12
ER,3,96,205.0,65535,965.0,6496.0,3,6,0,32,22,14
ER,3,97,177.0,65535,1036.0,5670.0,4,0,0,31,14,15
ER,3,99,206.0,65535,1044.0,6720.0,4,1,0,34,17,14
ER,3,100,195.0,65535,1023.0,7140.0,4,0,0,34,17,14
ER,3,101,84.0,65535,540.0,2673.0,3,0,0,30,11,9
ER,3,102,212.0,65535,1103.0,7680.0,3,1,0,33,17,16
ER,3,103,288.0,65535,1605.0,10695.0,2,2,0,33,17,23
ER,3,105,167.0,65535,975.0,5760.0,3,1,0,33,17,12
ER,3,108,171.0,65535,939.0,6090.0,4,0,0,33,14,15
ER,3,109,196.0,65535,1153.0,6851.0,2,1,0,33,14,17
ER,3,112,233.0,65535,865.0,8100.0,3,2,1,33,20,16
ER,3,113,119.0,65535,469.0,3770.0,4,1,0,33,11,13
ER,3,115,187.0,65535,606.0,6851.0,4,2,0,35,15,17
ER,3,116,146.0,65535,734.0,4836.0,3,2,0,34,14,13
ER,3,118,133.0,65535,705.0,4680.0,2,1,0,32,13,13
ER,3,119,232.0,65535,978.0,7616.0,3,1,0,35,18,14
ER,3,120,187.0,65535,944.0,7378.0,3,1,0,34,18,14
ER,3,121,128.0,65535,698.0,5040.0,2,0,0,32,12,14
ER,3,125,139.0,65535,568.0,4524.0,3,1,1,32,14,13
