organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,4,1,201.0,26,11.0,27.0,13,7,4,16,10,7
peroxisome,4,1,201.0,63,2.0,2.0,17,8,1,19,9,2
peroxisome,4,1,201.0,114,2.0,2.0,21,15,7,23,16,8
peroxisome,4,2,201.0,8,72.0,160.0,9,8,2,17,12,7
peroxisome,4,2,201.0,27,2.0,2.0,13,2,2,15,3,3
peroxisome,4,2,201.0,39,1.0,1.0,15,2,2,16,3,3
peroxisome,4,3,192.0,28,23.0,36.0,12,5,10,16,8,13
peroxisome,4,3,192.0,47,26.0,36.0,14,10,7,18,13,10
peroxisome,4,3,192.0,142,18.0,60.0,24,2,1,29,6,4
peroxisome,4,3,192.0,143,6.0,8.0,24,4,3,28,6,4
peroxisome,4,3,192.0,160,6.0,12.0,27,4,2,29,7,4
peroxisome,4,4,266.0,40,19.0,36.0,14,15,11,18,18,14
peroxisome,4,4,266.0,48,13.0,24.0,14,10,0,18,13,2
peroxisome,4,4,266.0,163,10.0,16.0,27,4,8,31,6,10
peroxisome,4,5,201.0,105,1.0,1.0,21,3,1,22,4,2
peroxisome,4,5,201.0,119,18.0,36.0,22,12,8,26,15,11
peroxisome,4,6,184.0,64,10.0,18.0,15,7,12,18,9,15
peroxisome,4,6,184.0,71,41.0,112.0,15,7,11,22,11,15
peroxisome,4,7,173.0,82,2.0,2.0,18,7,5,20,8,6
peroxisome,4,9,277.0,83,27.0,48.0,17,13,3,21,16,7
peroxisome,4,9,277.0,84,35.0,72.0,17,15,8,23,18,12
peroxisome,4,9,277.0,106,10.0,24.0,20,12,2,22,15,6
peroxisome,4,9,277.0,115,32.0,100.0,20,12,3,25,16,8
peroxisome,4,9,277.0,118,26.0,63.0,20,0,4,27,3,7
peroxisome,4,9,277.0,144,71.0,165.0,20,0,5,31,5,8
peroxisome,4,10,269.0,19,15.0,36.0,12,4,15,16,7,18
peroxisome,4,12,249.0,49,3.0,4.0,16,0,6,17,2,8
peroxisome,4,12,249.0,92,8.0,12.0,18,0,11,22,1,14
peroxisome,4,12,249.0,170,1.0,1.0,30,7,5,31,8,6
peroxisome,4,15,183.0,127,5.0,8.0,23,11,8,25,13,10
peroxisome,4,15,183.0,153,1.0,1.0,27,11,9,28,12,10
peroxisome,4,16,314.0,50,11.0,24.0,14,2,2,18,5,4
peroxisome,4,16,314.0,51,15.0,36.0,15,16,7,19,19,10
peroxisome,4,16,314.0,73,2.0,2.0,18,17,7,19,19,8
peroxisome,4,16,314.0,85,2.0,2.0,18,12,16,20,13,17
peroxisome,4,16,314.0,171,58.0,112.0,26,6,5,33,10,9
peroxisome,4,17,190.0,9,61.0,140.0,10,7,10,17,11,15
peroxisome,4,18,221.0,72,22.0,42.0,15,0,2,22,3,4
peroxisome,4,18,221.0,120,62.0,88.0,18,0,7,29,2,11
peroxisome,4,24,156.0,41,27.0,54.0,12,3,2,18,6,5
peroxisome,4,25,246.0,166,1.0,1.0,29,6,4,30,7,5
peroxisome,4,27,243.0,154,66.0,128.0,24,1,10,32,5,14
peroxisome,4,30,177.0,93,12.0,20.0,17,11,10,22,13,12
peroxisome,4,32,198.0,29,5.0,12.0,13,5,1,16,7,3
peroxisome,4,33,162.0,172,7.0,12.0,29,3,7,32,5,9
peroxisome,4,34,185.0,146,32.0,72.0,24,10,3,30,13,7
peroxisome,4,35,206.0,30,1.0,1.0,14,9,1,15,10,2
peroxisome,4,35,206.0,65,2.0,2.0,17,4,15,19,5,16
peroxisome,4,35,206.0,167,6.0,6.0,28,9,8,31,10,10
peroxisome,4,37,227.0,1,2.0,2.0,11,2,4,12,4,5
peroxisome,4,37,227.0,10,4.0,8.0,11,2,3,13,4,5
peroxisome,4,37,227.0,161,7.0,16.0,27,11,8,31,13,10
peroxisome,4,38,199.0,108,94.0,180.0,16,13,3,28,16,8
peroxisome,4,42,81.0,107,8.0,18.0,19,2,3,22,5,5
peroxisome,4,42,81.0,128,21.0,45.0,22,2,3,27,5,6
peroxisome,4,43,107.0,94,21.0,36.0,19,2,7,23,5,10
peroxisome,4,43,107.0,147,68.0,128.0,22,1,6,30,5,10
peroxisome,4,46,237.0,31,7.0,18.0,13,4,1,16,7,3
peroxisome,4,46,237.0,129,4.0,4.0,24,15,0,26,16,2
peroxisome,4,46,237.0,148,20.0,30.0,24,2,2,29,4,5
peroxisome,4,46,237.0,149,16.0,36.0,25,13,0,29,16,3
peroxisome,4,46,237.0,173,10.0,27.0,29,5,3,32,8,6
peroxisome,4,47,234.0,2,2.0,2.0,11,6,9,12,7,11
peroxisome,4,48,197.0,95,23.0,36.0,19,6,1,22,10,4
peroxisome,4,50,219.0,54,39.0,96.0,14,9,7,20,13,11
peroxisome,4,50,219.0,76,9.0,16.0,18,9,8,20,11,12
peroxisome,4,50,219.0,156,26.0,45.0,25,11,3,30,14,6
peroxisome,4,51,213.0,130,57.0,112.0,21,9,9,28,13,13
peroxisome,4,54,265.0,3,5.0,12.0,10,11,9,12,14,11
peroxisome,4,54,265.0,11,13.0,48.0,10,11,9,14,14,13
peroxisome,4,54,265.0,32,40.0,80.0,12,9,13,17,13,17
peroxisome,4,54,265.0,42,6.0,8.0,15,9,15,17,11,17
peroxisome,4,54,265.0,43,21.0,48.0,13,14,12,17,17,16
peroxisome,4,54,265.0,121,35.0,60.0,21,12,2,26,15,6
peroxisome,4,58,297.0,4,2.0,2.0,11,10,2,12,11,4
peroxisome,4,58,297.0,77,28.0,54.0,16,2,2,22,5,5
peroxisome,4,58,297.0,96,10.0,16.0,19,5,16,21,9,18
peroxisome,4,58,297.0,110,29.0,60.0,19,5,14,24,8,18
peroxisome,4,59,194.0,33,14.0,54.0,11,2,1,17,5,4
peroxisome,4,59,194.0,111,1.0,1.0,21,9,0,22,10,1
peroxisome,4,60,229.0,56,53.0,96.0,13,12,7,19,16,11
peroxisome,4,61,203.0,132,69.0,120.0,21,6,11,29,9,16
peroxisome,4,62,176.0,5,24.0,36.0,10,1,7,14,4,10
peroxisome,4,64,230.0,13,22.0,36.0,11,10,3,14,13,7
peroxisome,4,64,230.0,20,25.0,60.0,11,5,3,16,9,6
peroxisome,4,66,77.0,79,1.0,1.0,18,5,1,19,6,2
peroxisome,4,66,77.0,97,20.0,42.0,17,2,0,24,5,2
peroxisome,4,68,239.0,6,9.0,27.0,10,8,9,13,11,12
peroxisome,4,68,239.0,58,28.0,48.0,14,3,14,18,7,17
peroxisome,4,68,239.0,79,1.0,1.0,18,3,16,19,4,17
peroxisome,4,68,239.0,80,14.0,30.0,16,5,15,21,8,17
peroxisome,4,68,239.0,97,1.0,1.0,19,3,16,20,4,17
peroxisome,4,68,239.0,150,42.0,112.0,23,5,13,30,9,17
peroxisome,4,69,203.0,157,49.0,96.0,24,10,7,32,13,11
peroxisome,4,70,183.0,44,2.0,2.0,15,5,14,17,6,15
peroxisome,4,70,183.0,45,20.0,36.0,14,8,11,17,11,15
peroxisome,4,70,183.0,87,38.0,96.0,17,4,11,23,8,15
peroxisome,4,70,183.0,168,2.0,2.0,28,1,10,30,2,11
peroxisome,4,71,181.0,14,2.0,2.0,12,1,5,13,3,6
peroxisome,4,71,181.0,98,46.0,96.0,18,4,5,24,8,9
peroxisome,4,73,283.0,15,39.0,60.0,10,7,11,15,10,15
peroxisome,4,73,283.0,21,13.0,24.0,12,0,6,16,3,8
peroxisome,4,73,283.0,22,22.0,27.0,12,4,15,15,7,18
peroxisome,4,73,283.0,23,90.0,180.0,9,6,1,18,11,5
peroxisome,4,73,283.0,99,2.0,2.0,20,11,14,21,12,16
peroxisome,4,73,283.0,116,36.0,60.0,20,5,6,25,8,10
peroxisome,4,73,283.0,137,15.0,30.0,23,8,1,28,10,4
peroxisome,4,75,295.0,60,72.0,180.0,12,1,13,21,6,17
peroxisome,4,75,295.0,88,63.0,175.0,16,9,13,23,14,18
peroxisome,4,76,177.0,138,3.0,4.0,25,12,7,27,14,8
peroxisome,4,76,177.0,151,1.0,1.0,26,12,7,27,13,8
peroxisome,4,80,246.0,61,15.0,36.0,14,13,8,18,16,11
peroxisome,4,80,246.0,133,2.0,2.0,24,15,6,26,16,7
peroxisome,4,80,246.0,158,4.0,4.0,27,7,13,29,8,15
peroxisome,4,81,203.0,101,51.0,132.0,16,7,0,27,11,3
peroxisome,4,82,178.0,101,1.0,1.0,23,8,14,24,9,15
peroxisome,4,84,238.0,17,28.0,45.0,10,3,1,15,6,4
peroxisome,4,84,238.0,25,3.0,4.0,13,12,11,15,13,13
peroxisome,4,84,238.0,36,30.0,84.0,11,1,3,18,4,7
peroxisome,4,84,238.0,46,8.0,9.0,15,1,4,18,2,7
peroxisome,4,84,238.0,122,60.0,96.0,19,6,5,27,9,9
peroxisome,4,89,258.0,7,1.0,1.0,11,4,8,12,5,9
peroxisome,4,89,258.0,18,3.0,4.0,11,4,7,13,5,9
peroxisome,4,89,258.0,103,8.0,8.0,20,6,14,22,8,16
peroxisome,4,89,258.0,123,6.0,18.0,22,15,11,25,17,14
peroxisome,4,93,151.0,134,4.0,4.0,23,7,5,25,8,7
