organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,5,8,241.0,66,140.0,756.0,7,11,1,21,17,10
mitochondria,5,8,241.0,100,285.0,3060.0,9,1,0,27,11,17
mitochondria,5,8,241.0,101,2.0,2.0,9,7,9,11,8,10
mitochondria,5,8,241.0,186,2.0,2.0,18,9,0,19,10,2
mitochondria,5,8,241.0,187,1.0,1.0,18,12,12,19,13,13
mitochondria,5,8,241.0,227,13.0,20.0,23,6,10,28,8,12
mitochondria,5,8,241.0,228,47.0,245.0,23,10,6,30,15,13
mitochondria,5,8,241.0,234,3.0,4.0,24,6,0,26,8,1
mitochondria,5,10,191.0,67,427.0,3718.0,7,0,0,29,13,13
mitochondria,5,10,191.0,91,86.0,260.0,8,12,7,21,16,12
mitochondria,5,10,191.0,235,9.0,12.0,24,5,1,27,7,3
mitochondria,5,10,191.0,236,15.0,48.0,24,13,7,28,16,11
mitochondria,5,11,232.0,19,1226.0,6480.0,5,1,0,29,16,18
mitochondria,5,11,232.0,220,30.0,84.0,22,5,2,29,9,5
mitochondria,5,11,232.0,248,1.0,1.0,25,2,9,26,3,10
mitochondria,5,12,191.0,68,462.0,2940.0,7,1,4,28,15,14
mitochondria,5,12,191.0,102,5.0,24.0,9,2,3,13,5,5
mitochondria,5,12,191.0,118,195.0,595.0,11,5,0,28,12,5
mitochondria,5,12,191.0,135,1.0,1.0,14,8,6,15,9,7
mitochondria,5,12,191.0,284,1.0,1.0,28,9,1,29,10,2
mitochondria,5,16,255.0,69,1147.0,6900.0,7,2,0,30,17,20
mitochondria,5,18,186.0,21,1354.0,4830.0,6,1,1,29,15,16
mitochondria,5,18,186.0,103,1.0,1.0,9,7,8,10,8,9
mitochondria,5,19,153.0,20,871.0,4225.0,5,0,1,30,13,14
mitochondria,5,19,153.0,204,2.0,2.0,20,6,8,22,7,9
mitochondria,5,21,265.0,10,1609.0,7904.0,4,1,0,30,20,16
mitochondria,5,21,265.0,42,1.0,1.0,6,16,9,7,17,10
mitochondria,5,21,265.0,136,1.0,1.0,14,12,2,15,13,3
mitochondria,5,22,131.0,21,720.0,3575.0,5,2,0,30,13,13
mitochondria,5,23,196.0,21,749.0,4200.0,5,0,1,30,12,15
mitochondria,5,23,196.0,22,236.0,864.0,5,11,5,21,17,14
mitochondria,5,23,196.0,92,1.0,1.0,8,10,3,9,11,4
mitochondria,5,23,196.0,104,1.0,1.0,9,12,4,10,13,5
mitochondria,5,23,196.0,175,1.0,1.0,17,11,2,18,12,3
mitochondria,5,23,196.0,249,14.0,80.0,25,10,2,29,14,7
mitochondria,5,23,196.0,273,1.0,1.0,27,12,11,28,13,12
mitochondria,5,23,196.0,285,3.0,4.0,28,14,6,29,16,8
mitochondria,5,24,197.0,11,1512.0,6630.0,4,0,1,30,17,16
mitochondria,5,24,197.0,196,1.0,1.0,19,16,9,20,17,10
mitochondria,5,24,197.0,237,2.0,2.0,24,3,14,26,4,15
mitochondria,5,25,240.0,11,1319.0,7200.0,5,0,0,30,16,18
mitochondria,5,26,234.0,23,1430.0,5250.0,5,1,0,30,15,15
mitochondria,5,26,234.0,71,4.0,4.0,7,14,7,9,15,9
mitochondria,5,26,234.0,292,2.0,2.0,29,11,4,30,12,6
mitochondria,5,27,118.0,43,612.0,3025.0,6,1,0,31,12,11
mitochondria,5,28,266.0,44,623.0,4620.0,6,4,1,28,19,15
mitochondria,5,28,266.0,70,476.0,2640.0,7,1,6,29,11,18
mitochondria,5,28,266.0,105,3.0,4.0,9,13,15,11,14,17
mitochondria,5,28,266.0,205,16.0,36.0,20,3,3,24,6,6
mitochondria,5,28,266.0,238,15.0,96.0,24,13,9,28,17,15
mitochondria,5,30,185.0,43,1030.0,5040.0,6,0,1,30,15,15
mitochondria,5,30,185.0,93,12.0,30.0,8,7,1,13,10,3
mitochondria,5,30,185.0,137,60.0,144.0,14,8,0,26,12,3
mitochondria,5,30,185.0,138,1.0,1.0,14,11,12,15,12,13
mitochondria,5,30,185.0,206,1.0,1.0,20,6,3,21,7,4
mitochondria,5,31,216.0,72,867.0,5610.0,7,1,1,29,18,16
mitochondria,5,31,216.0,150,3.0,4.0,15,2,4,17,3,6
mitochondria,5,31,216.0,207,1.0,1.0,20,14,12,21,15,13
mitochondria,5,31,216.0,250,6.0,12.0,25,4,3,28,6,5
mitochondria,5,33,209.0,12,837.0,6384.0,4,1,0,28,15,19
mitochondria,5,33,209.0,73,2.0,2.0,7,12,14,9,13,15
mitochondria,5,33,209.0,106,1.0,1.0,9,13,11,10,14,12
mitochondria,5,33,209.0,107,2.0,2.0,9,14,9,11,15,10
mitochondria,5,33,209.0,221,1.0,1.0,22,7,16,23,8,17
mitochondria,5,34,177.0,44,890.0,4830.0,7,1,0,30,15,15
mitochondria,5,34,177.0,131,1.0,1.0,13,6,6,14,7,7
mitochondria,5,34,177.0,177,6.0,8.0,17,11,2,21,12,4
mitochondria,5,34,177.0,251,17.0,60.0,25,1,5,29,4,10
mitochondria,5,35,223.0,24,52.0,128.0,5,4,8,13,8,12
mitochondria,5,35,223.0,25,144.0,784.0,5,9,6,19,17,13
mitochondria,5,35,223.0,74,12.0,24.0,7,13,2,11,15,5
mitochondria,5,35,223.0,125,87.0,260.0,12,1,14,25,5,19
mitochondria,5,35,223.0,126,1.0,1.0,12,16,7,13,17,8
mitochondria,5,35,223.0,151,13.0,24.0,15,13,3,19,16,5
mitochondria,5,35,223.0,176,28.0,48.0,17,3,6,25,5,9
mitochondria,5,35,223.0,188,70.0,294.0,18,9,0,25,15,7
mitochondria,5,35,223.0,197,18.0,36.0,19,4,3,25,7,5
mitochondria,5,35,223.0,198,2.0,2.0,19,8,8,21,9,9
mitochondria,5,35,223.0,262,1.0,1.0,26,10,12,27,11,13
mitochondria,5,37,100.0,72,644.0,2277.0,7,0,1,30,11,10
mitochondria,5,39,197.0,26,1372.0,5950.0,5,1,0,30,15,17
mitochondria,5,39,197.0,189,2.0,2.0,18,12,13,20,13,14
mitochondria,5,39,197.0,252,4.0,8.0,25,8,2,27,10,4
mitochondria,5,42,99.0,27,803.0,2500.0,5,1,0,30,11,10
mitochondria,5,44,158.0,28,157.0,735.0,5,9,3,20,16,10
mitochondria,5,44,158.0,75,219.0,2464.0,7,0,0,29,14,8
mitochondria,5,44,158.0,76,11.0,36.0,7,4,6,11,7,9
mitochondria,5,44,158.0,77,6.0,6.0,7,6,1,9,9,2
mitochondria,5,44,158.0,152,1.0,1.0,15,6,4,16,7,5
mitochondria,5,44,158.0,163,21.0,54.0,16,2,7,22,5,10
mitochondria,5,44,158.0,213,1.0,1.0,21,14,5,22,15,6
mitochondria,5,44,158.0,263,1.0,1.0,26,5,8,27,6,9
mitochondria,5,46,202.0,27,1102.0,5474.0,6,1,0,29,18,14
mitochondria,5,46,202.0,139,6.0,12.0,14,7,4,17,8,8
mitochondria,5,46,202.0,264,12.0,40.0,26,8,1,30,13,3
mitochondria,5,47,148.0,78,169.0,798.0,7,6,0,26,13,6
mitochondria,5,47,148.0,79,2.0,2.0,7,13,4,9,14,5
mitochondria,5,50,250.0,1,1649.0,8874.0,2,1,0,31,19,17
mitochondria,5,50,250.0,132,1.0,1.0,13,7,13,14,8,14
mitochondria,5,51,237.0,13,1176.0,7020.0,4,2,0,30,20,15
mitochondria,5,51,237.0,164,3.0,4.0,16,5,1,18,6,3
mitochondria,5,51,237.0,190,1.0,1.0,18,3,4,19,4,5
mitochondria,5,51,237.0,214,38.0,112.0,21,8,0,28,12,4
mitochondria,5,51,237.0,253,16.0,108.0,25,5,8,28,11,14
mitochondria,5,51,237.0,265,5.0,6.0,26,4,3,27,6,6
mitochondria,5,53,195.0,4,1132.0,6048.0,3,2,0,30,16,16
mitochondria,5,53,195.0,140,9.0,12.0,14,3,9,17,5,11
mitochondria,5,53,195.0,178,2.0,2.0,17,15,5,19,16,6
mitochondria,5,54,312.0,45,1676.0,8448.0,6,1,2,30,23,18
mitochondria,5,54,312.0,141,1.0,1.0,14,7,2,15,8,3
mitochondria,5,55,55.0,29,406.0,1288.0,7,1,0,30,8,8
mitochondria,5,56,204.0,29,1228.0,5525.0,5,2,0,30,15,17
mitochondria,5,63,196.0,14,873.0,5096.0,4,2,0,30,16,14
mitochondria,5,63,196.0,127,4.0,12.0,12,4,10,15,6,12
mitochondria,5,63,196.0,222,49.0,224.0,22,12,2,29,16,10
mitochondria,5,65,111.0,30,633.0,3000.0,5,1,1,30,13,11
mitochondria,5,65,111.0,80,1.0,1.0,7,1,9,8,2,10
mitochondria,5,65,111.0,142,8.0,16.0,14,5,10,18,7,12
mitochondria,5,67,209.0,46,1605.0,6175.0,6,2,1,31,15,20
mitochondria,5,67,209.0,179,2.0,2.0,17,1,9,19,2,10
mitochondria,5,68,199.0,5,1523.0,6664.0,3,0,0,31,14,17
mitochondria,5,70,158.0,49,734.0,4830.0,6,0,0,29,14,15
mitochondria,5,70,158.0,254,2.0,2.0,25,10,11,27,11,12
mitochondria,5,70,158.0,255,3.0,4.0,25,11,3,27,12,5
mitochondria,5,71,352.0,47,570.0,5187.0,6,1,0,27,14,19
mitochondria,5,71,352.0,53,558.0,2737.0,6,13,2,29,20,19
mitochondria,5,71,352.0,94,4.0,18.0,8,6,17,11,9,19
mitochondria,5,71,352.0,108,1.0,1.0,9,9,7,10,10,8
mitochondria,5,71,352.0,119,2.0,2.0,11,6,8,13,7,9
mitochondria,5,71,352.0,153,1.0,1.0,15,14,9,16,15,10
mitochondria,5,71,352.0,165,3.0,4.0,16,11,9,18,13,10
mitochondria,5,71,352.0,223,1.0,1.0,22,13,5,23,14,6
mitochondria,5,71,352.0,239,2.0,2.0,24,10,17,25,12,18
mitochondria,5,71,352.0,274,1.0,1.0,27,3,4,28,4,5
mitochondria,5,73,207.0,48,2.0,2.0,6,1,6,8,2,7
mitochondria,5,73,207.0,50,759.0,4928.0,6,1,1,28,17,15
mitochondria,5,73,207.0,81,1.0,1.0,7,15,8,8,16,9
mitochondria,5,73,207.0,110,1.0,1.0,9,10,2,10,11,3
mitochondria,5,73,207.0,266,5.0,18.0,26,12,4,29,14,7
