organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,5,11,232.0,158,4.0,6.0,16,12,13,19,14,14
LD,5,11,232.0,184,1.0,1.0,18,8,15,19,9,16
LD,5,11,232.0,205,2.0,2.0,19,13,9,21,14,10
LD,5,11,232.0,227,2.0,2.0,19,8,16,21,9,17
LD,5,11,232.0,271,2.0,2.0,21,8,15,23,9,16
LD,5,18,186.0,2,11.0,12.0,8,6,8,11,8,10
LD,5,18,186.0,14,2.0,2.0,10,13,4,11,15,5
LD,5,18,186.0,28,2.0,2.0,11,14,4,12,15,6
LD,5,18,186.0,46,6.0,8.0,12,3,13,14,5,15
LD,5,18,186.0,159,5.0,6.0,16,2,11,19,3,13
LD,5,18,186.0,161,4.0,6.0,16,8,13,19,9,15
LD,5,18,186.0,186,3.0,4.0,17,9,2,19,11,3
LD,5,18,186.0,286,1.0,1.0,23,12,11,24,13,12
LD,5,18,186.0,300,4.0,4.0,24,6,11,26,8,12
LD,5,18,186.0,301,2.0,2.0,23,11,10,25,12,11
LD,5,19,153.0,160,1.0,1.0,17,3,12,18,4,13
LD,5,19,153.0,185,3.0,4.0,17,3,11,19,4,13
LD,5,19,153.0,206,5.0,8.0,17,3,11,21,5,12
LD,5,22,131.0,65,9.0,10.0,12,9,3,17,11,4
LD,5,22,131.0,310,2.0,2.0,25,5,6,27,6,7
LD,5,23,196.0,1,2.0,2.0,8,9,9,10,10,10
LD,5,23,196.0,111,3.0,4.0,15,1,5,17,2,7
LD,5,23,196.0,162,2.0,2.0,16,5,9,18,6,10
LD,5,23,196.0,249,1.0,1.0,21,6,3,22,7,4
LD,5,24,197.0,3,4.0,6.0,9,13,9,12,14,11
LD,5,24,197.0,15,1.0,1.0,10,13,9,11,14,10
LD,5,24,197.0,47,2.0,2.0,12,4,5,14,5,6
LD,5,24,197.0,134,3.0,4.0,16,14,4,17,16,6
LD,5,24,197.0,187,4.0,4.0,17,3,7,21,4,8
LD,5,24,197.0,207,4.0,6.0,18,11,10,20,12,13
LD,5,24,197.0,208,11.0,16.0,16,14,4,20,16,6
LD,5,24,197.0,250,13.0,20.0,19,7,13,24,11,14
LD,5,24,197.0,251,33.0,72.0,17,14,5,25,17,8
LD,5,25,240.0,66,1.0,1.0,13,10,15,14,11,16
LD,5,26,234.0,89,2.0,2.0,13,4,7,15,5,8
LD,5,26,234.0,163,1.0,1.0,17,6,2,18,7,3
LD,5,26,234.0,228,1.0,1.0,20,6,2,21,7,3
LD,5,27,118.0,272,1.0,1.0,22,10,3,23,11,4
LD,5,28,266.0,29,5.0,8.0,9,6,7,13,8,8
LD,5,28,266.0,30,3.0,4.0,11,9,12,13,10,14
LD,5,28,266.0,31,3.0,4.0,10,11,3,12,12,5
LD,5,28,266.0,32,4.0,6.0,10,15,5,12,16,8
LD,5,28,266.0,48,2.0,2.0,11,14,8,13,15,9
LD,5,28,266.0,67,19.0,36.0,10,10,3,16,13,5
LD,5,28,266.0,68,12.0,24.0,12,15,5,15,17,9
LD,5,28,266.0,135,1.0,1.0,16,14,3,17,15,4
LD,5,28,266.0,136,5.0,8.0,14,15,7,18,16,9
LD,5,28,266.0,164,3.0,3.0,16,7,13,19,8,14
LD,5,28,266.0,209,16.0,24.0,15,9,3,21,11,5
LD,5,28,266.0,210,3.0,3.0,18,13,3,21,14,4
LD,5,28,266.0,229,1.0,1.0,20,14,4,21,15,5
LD,5,28,266.0,252,6.0,8.0,19,2,8,23,3,10
LD,5,28,266.0,253,11.0,20.0,19,2,8,24,4,10
LD,5,28,266.0,254,1.0,1.0,21,6,12,22,7,13
LD,5,30,185.0,16,1.0,1.0,10,6,12,11,7,13
LD,5,33,209.0,17,3.0,3.0,9,4,8,12,5,9
LD,5,33,209.0,69,6.0,8.0,11,6,2,15,8,3
LD,5,33,209.0,137,4.0,6.0,15,6,1,18,8,2
LD,5,34,177.0,90,6.0,8.0,14,6,5,16,8,7
LD,5,34,177.0,91,1.0,1.0,14,11,3,15,12,4
LD,5,34,177.0,138,7.0,16.0,14,11,9,18,13,11
LD,5,34,177.0,273,3.0,4.0,22,10,6,24,11,8
LD,5,34,177.0,302,2.0,2.0,24,8,11,25,9,13
LD,5,35,223.0,70,6.0,8.0,11,11,9,15,12,11
LD,5,37,100.0,255,3.0,4.0,21,2,6,23,3,8
LD,5,39,197.0,49,27.0,72.0,11,6,10,19,9,13
LD,5,39,197.0,50,3.0,3.0,10,8,10,13,9,11
LD,5,39,197.0,165,2.0,2.0,17,6,12,19,7,13
LD,5,39,197.0,288,1.0,1.0,23,7,10,24,8,11
LD,5,42,99.0,71,2.0,2.0,12,4,3,14,5,4
LD,5,42,99.0,188,27.0,45.0,16,2,1,21,5,4
LD,5,44,158.0,230,4.0,8.0,20,4,2,22,6,4
LD,5,46,202.0,33,2.0,2.0,11,7,9,12,8,11
LD,5,46,202.0,34,19.0,40.0,10,7,3,15,9,7
LD,5,46,202.0,72,1.0,1.0,13,3,8,14,4,9
LD,5,46,202.0,112,4.0,6.0,14,7,5,17,8,7
LD,5,46,202.0,113,1.0,1.0,15,7,11,16,8,12
LD,5,46,202.0,231,1.0,1.0,20,5,2,21,6,3
LD,5,47,148.0,73,4.0,4.0,12,8,0,14,10,1
LD,5,47,148.0,139,4.0,4.0,14,9,0,18,10,1
LD,5,47,148.0,140,5.0,12.0,16,9,0,19,11,2
LD,5,47,148.0,211,9.0,20.0,16,10,2,21,12,4
LD,5,50,250.0,190,4.0,4.0,18,17,9,20,18,11
LD,5,50,250.0,232,2.0,2.0,19,13,15,21,14,16
LD,5,51,237.0,213,6.0,12.0,18,14,11,21,16,13
LD,5,53,195.0,36,1.0,1.0,11,14,8,12,15,9
LD,5,54,312.0,92,9.0,20.0,13,17,11,18,19,13
LD,5,54,312.0,115,4.0,6.0,14,13,14,17,14,16
LD,5,54,312.0,141,1.0,1.0,16,13,15,17,14,16
LD,5,54,312.0,257,2.0,2.0,21,16,15,23,17,16
LD,5,54,312.0,258,4.0,8.0,21,19,11,23,21,13
LD,5,54,312.0,289,6.0,6.0,23,4,5,26,5,7
LD,5,54,312.0,290,3.0,4.0,23,4,12,25,6,13
LD,5,54,312.0,291,4.0,4.0,22,12,11,24,13,13
LD,5,54,312.0,292,1.0,1.0,23,12,16,24,13,17
LD,5,54,312.0,303,2.0,2.0,24,18,11,26,19,12
LD,5,56,204.0,18,2.0,2.0,10,7,14,12,8,15
LD,5,56,204.0,35,2.0,2.0,11,6,1,13,7,2
