organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,0,3,200.0,65535,536.0,6480.0,0,0,1,27,16,16
ER,0,4,146.0,65535,724.0,5460.0,0,1,0,30,14,14
ER,0,5,221.0,65535,878.0,7056.0,0,1,0,28,19,14
ER,0,6,191.0,65535,849.0,7056.0,0,0,0,28,14,18
ER,0,7,71.0,65535,273.0,1701.0,0,0,1,21,9,10
ER,0,8,222.0,65535,892.0,6240.0,0,1,0,26,17,15
ER,0,9,174.0,65535,904.0,5616.0,0,0,0,27,16,13
ER,0,10,194.0,65535,1077.0,6300.0,0,1,0,28,16,15
ER,0,11,68.0,65535,288.0,2070.0,4,0,0,27,10,9
ER,0,12,131.0,65535,581.0,4056.0,0,1,0,26,13,13
ER,0,13,197.0,65535,378.0,6048.0,0,1,2,27,15,18
ER,0,14,204.0,65535,856.0,7308.0,0,1,0,29,19,14
ER,0,15,205.0,65535,894.0,6048.0,0,1,0,27,15,16
ER,0,17,75.0,65535,356.0,1863.0,0,1,0,23,10,9
ER,0,18,199.0,65535,803.0,6720.0,0,0,0,28,16,15
ER,0,19,226.0,65535,1123.0,8526.0,0,1,0,29,15,21
ER,0,20,137.0,65535,484.0,3432.0,0,2,1,26,14,12
ER,0,21,192.0,65535,977.0,6075.0,0,1,0,27,16,15
ER,0,22,71.0,65535,291.0,1260.0,0,1,0,20,8,9
ER,0,24,185.0,65535,904.0,6048.0,0,1,0,27,17,14
ER,0,25,161.0,65535,751.0,5460.0,0,0,0,28,15,13
ER,0,26,241.0,65535,1151.0,8960.0,0,1,0,28,21,16
ER,0,27,206.0,65535,1223.0,6885.0,0,0,0,27,17,15
ER,0,28,181.0,65535,973.0,6075.0,0,0,0,27,15,15
ER,0,29,176.0,65535,982.0,5616.0,0,1,0,27,17,13
ER,0,32,143.0,65535,749.0,4704.0,0,1,0,28,15,12
ER,0,33,78.0,65535,344.0,1944.0,4,1,0,28,10,9
ER,0,34,201.0,65535,1036.0,7560.0,0,1,0,28,19,15
ER,0,35,160.0,65535,844.0,6272.0,0,0,1,32,14,15
ER,0,36,196.0,65535,933.0,6496.0,0,1,0,29,15,16
ER,0,37,197.0,65535,821.0,5880.0,0,1,0,28,15,15
ER,0,38,182.0,65535,986.0,6084.0,0,0,0,26,18,13
ER,0,39,203.0,65535,1119.0,6272.0,0,0,2,28,16,16
ER,0,41,101.0,65535,532.0,3000.0,0,1,0,25,11,12
ER,0,42,179.0,65535,1042.0,5824.0,0,0,2,26,16,16
ER,0,43,137.0,65535,645.0,4056.0,0,1,0,26,14,12
ER,0,44,188.0,65535,863.0,5746.0,0,0,0,26,13,17
ER,0,45,63.0,65535,205.0,1800.0,3,1,0,28,9,9
ER,0,46,204.0,65535,1058.0,6318.0,0,1,2,27,14,20
ER,0,48,176.0,65535,923.0,5460.0,0,1,0,26,16,14
ER,0,50,197.0,65535,1063.0,8640.0,0,1,1,36,16,17
ER,0,51,209.0,65535,1144.0,7168.0,0,1,0,28,17,16
ER,0,52,57.0,65535,215.0,1584.0,3,0,0,25,8,9
ER,0,53,191.0,65535,1044.0,6902.0,0,0,0,29,14,17
ER,0,54,196.0,65535,956.0,6048.0,0,0,1,27,16,15
ER,0,55,167.0,65535,673.0,5616.0,0,0,1,27,13,17
ER,0,56,74.0,65535,358.0,1944.0,0,1,1,24,10,10
ER,0,57,224.0,65535,1184.0,9180.0,0,0,0,27,17,20
ER,0,58,157.0,65535,910.0,5824.0,0,0,0,28,13,16
ER,0,59,225.0,65535,1049.0,6480.0,0,1,1,27,17,16
ER,0,60,130.0,65535,541.0,2268.0,0,1,1,27,13,8
ER,0,61,125.0,65535,568.0,4032.0,0,1,0,28,13,12
ER,0,62,136.0,65535,804.0,4368.0,0,1,1,28,14,13
ER,0,63,82.0,65535,342.0,2600.0,0,1,0,26,11,10
ER,0,64,195.0,65535,1081.0,6720.0,0,0,0,28,16,15
ER,0,65,176.0,65535,851.0,5616.0,0,0,0,27,16,13
ER,0,66,131.0,65535,635.0,3861.0,0,1,1,27,14,12
