organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,5,8,241.0,56,11.0,27.0,14,2,5,17,5,8
peroxisome,5,8,241.0,198,53.0,96.0,23,0,7,29,4,11
peroxisome,5,11,232.0,106,19.0,36.0,18,4,7,22,7,10
peroxisome,5,12,191.0,39,73.0,128.0,10,9,6,18,13,10
peroxisome,5,12,191.0,57,53.0,112.0,11,4,9,18,8,13
peroxisome,5,12,191.0,122,5.0,6.0,20,12,5,23,13,7
peroxisome,5,16,255.0,40,2.0,2.0,14,12,7,16,13,8
peroxisome,5,16,255.0,215,7.0,12.0,26,10,2,29,12,4
peroxisome,5,18,186.0,150,45.0,96.0,20,1,11,26,5,15
peroxisome,5,21,265.0,233,10.0,24.0,26,1,4,30,3,7
peroxisome,5,21,265.0,234,5.0,8.0,26,2,4,30,4,5
peroxisome,5,23,196.0,9,75.0,128.0,9,4,4,17,8,8
peroxisome,5,23,196.0,81,38.0,56.0,14,0,6,21,2,10
peroxisome,5,24,197.0,82,47.0,176.0,12,2,2,23,6,6
peroxisome,5,26,234.0,151,25.0,50.0,21,6,10,26,11,12
peroxisome,5,28,266.0,83,12.0,24.0,16,4,1,20,7,3
peroxisome,5,28,266.0,84,3.0,4.0,16,11,1,18,12,3
peroxisome,5,28,266.0,170,21.0,36.0,22,15,7,28,17,10
peroxisome,5,28,266.0,216,73.0,144.0,23,12,9,32,16,13
peroxisome,5,28,266.0,235,17.0,36.0,27,3,3,30,6,7
peroxisome,5,31,216.0,153,14.0,30.0,19,14,1,24,16,4
peroxisome,5,31,216.0,202,41.0,60.0,24,0,6,29,3,10
peroxisome,5,33,209.0,24,25.0,72.0,10,4,13,16,7,17
peroxisome,5,33,209.0,58,34.0,63.0,11,3,14,18,6,17
peroxisome,5,33,209.0,110,4.0,6.0,18,3,10,21,4,12
peroxisome,5,34,177.0,41,2.0,2.0,14,7,4,15,8,6
peroxisome,5,35,223.0,42,100.0,250.0,9,10,2,19,15,7
peroxisome,5,42,99.0,111,53.0,112.0,16,1,1,23,5,5
peroxisome,5,46,202.0,59,47.0,96.0,12,4,9,20,7,13
peroxisome,5,46,202.0,69,15.0,36.0,16,4,11,20,7,14
peroxisome,5,46,202.0,219,1.0,1.0,27,14,5,28,15,6
peroxisome,5,50,250.0,11,19.0,36.0,11,9,6,14,13,9
peroxisome,5,50,250.0,12,4.0,8.0,12,11,1,14,13,3
peroxisome,5,51,237.0,204,36.0,96.0,23,14,9,29,18,13
peroxisome,5,53,195.0,2,50.0,96.0,9,8,2,15,12,6
peroxisome,5,54,312.0,61,68.0,128.0,12,16,2,20,20,6
peroxisome,5,56,204.0,220,39.0,84.0,23,4,0,30,8,3
peroxisome,5,56,204.0,221,21.0,36.0,25,4,3,29,7,6
peroxisome,5,63,196.0,5,37.0,60.0,9,10,8,14,13,12
peroxisome,5,65,111.0,26,16.0,48.0,11,4,3,17,6,7
peroxisome,5,65,111.0,44,8.0,12.0,12,2,5,15,4,7
peroxisome,5,65,111.0,62,6.0,24.0,15,2,4,17,6,7
peroxisome,5,67,209.0,222,39.0,72.0,25,4,8,31,7,12
peroxisome,5,68,199.0,63,22.0,36.0,13,7,12,17,10,15
peroxisome,5,68,199.0,70,33.0,60.0,13,11,0,18,14,4
peroxisome,5,68,199.0,124,3.0,4.0,19,5,16,21,7,17
peroxisome,5,68,199.0,137,4.0,8.0,20,4,15,22,6,17
peroxisome,5,70,158.0,27,9.0,18.0,11,1,10,14,4,12
peroxisome,5,70,158.0,46,25.0,72.0,11,1,8,17,4,12
peroxisome,5,70,158.0,181,11.0,27.0,24,3,11,27,6,14
peroxisome,5,71,352.0,47,33.0,45.0,12,10,1,17,13,4
peroxisome,5,71,352.0,205,40.0,72.0,24,16,9,30,19,13
peroxisome,5,71,352.0,223,14.0,36.0,25,5,12,29,8,15
peroxisome,5,71,352.0,225,12.0,24.0,25,11,12,29,13,15
peroxisome,5,71,352.0,226,24.0,40.0,25,11,14,30,13,18
