organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,4,1,201.0,51,1334.0,6800.0,6,0,0,31,17,16
mitochondria,4,1,201.0,177,4.0,6.0,20,14,2,23,16,3
mitochondria,4,1,201.0,218,14.0,30.0,24,6,3,29,9,5
mitochondria,4,2,201.0,29,1349.0,6885.0,5,0,0,32,17,15
mitochondria,4,3,192.0,30,854.0,5460.0,5,1,0,31,16,14
mitochondria,4,3,192.0,107,2.0,2.0,12,14,5,13,15,7
mitochondria,4,3,192.0,138,2.0,2.0,16,8,9,17,10,10
mitochondria,4,3,192.0,243,2.0,2.0,26,11,3,28,12,4
mitochondria,4,4,266.0,6,1100.0,8073.0,4,0,2,31,23,15
mitochondria,4,4,266.0,72,54.0,270.0,7,8,1,13,17,6
mitochondria,4,4,266.0,115,1.0,1.0,13,9,0,14,10,1
mitochondria,4,4,266.0,121,7.0,18.0,14,13,0,17,16,2
mitochondria,4,4,266.0,149,1.0,1.0,17,4,5,18,5,6
mitochondria,4,4,266.0,161,10.0,36.0,18,13,0,22,16,3
mitochondria,4,4,266.0,182,5.0,18.0,21,15,9,24,18,11
mitochondria,4,4,266.0,193,2.0,2.0,22,19,8,23,21,9
mitochondria,4,4,266.0,205,44.0,147.0,23,10,11,30,17,14
mitochondria,4,4,266.0,225,1.0,1.0,25,4,4,26,5,5
mitochondria,4,4,266.0,226,12.0,20.0,25,9,2,29,14,3
mitochondria,4,5,201.0,52,1083.0,5824.0,6,0,1,32,16,15
mitochondria,4,5,201.0,122,3.0,3.0,14,14,4,17,15,5
mitochondria,4,6,184.0,31,810.0,5824.0,5,1,0,31,17,14
mitochondria,4,6,184.0,123,6.0,8.0,14,11,3,18,13,4
mitochondria,4,6,184.0,219,9.0,18.0,24,6,1,27,9,3
mitochondria,4,6,184.0,228,2.0,8.0,25,10,3,27,12,5
mitochondria,4,7,173.0,32,974.0,4992.0,5,0,1,31,16,13
mitochondria,4,9,277.0,54,3.0,4.0,6,14,4,8,16,5
mitochondria,4,9,277.0,55,495.0,4692.0,6,2,4,29,19,16
mitochondria,4,9,277.0,73,264.0,3036.0,7,1,1,30,13,12
mitochondria,4,9,277.0,84,18.0,45.0,8,7,5,13,10,8
mitochondria,4,9,277.0,108,1.0,1.0,12,12,11,13,13,12
mitochondria,4,9,277.0,178,1.0,1.0,20,13,15,21,14,16
mitochondria,4,9,277.0,183,10.0,20.0,21,11,14,26,13,16
mitochondria,4,9,277.0,258,2.0,2.0,27,3,7,29,4,8
mitochondria,4,10,269.0,56,1188.0,7500.0,6,2,0,31,17,20
mitochondria,4,10,269.0,244,17.0,60.0,26,5,3,31,9,6
mitochondria,4,11,176.0,33,1056.0,4680.0,5,1,0,31,13,15
mitochondria,4,11,176.0,245,3.0,4.0,26,5,8,28,7,9
mitochondria,4,12,249.0,53,1983.0,9152.0,6,0,0,32,16,22
mitochondria,4,13,148.0,1,691.0,3588.0,5,1,1,28,13,14
