organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,4,1,201.0,28,2.0,2.0,12,8,10,14,9,11
LD,4,1,201.0,193,4.0,8.0,19,4,11,21,6,13
LD,4,1,201.0,213,5.0,6.0,19,4,12,22,6,13
LD,4,2,201.0,72,16.0,42.0,12,8,5,19,11,7
LD,4,2,201.0,73,2.0,2.0,14,9,13,15,11,14
LD,4,2,201.0,93,16.0,45.0,14,6,0,19,9,3
LD,4,2,201.0,94,3.0,3.0,13,13,12,16,14,13
LD,4,2,201.0,173,6.0,12.0,18,7,1,21,9,3
LD,4,2,201.0,229,10.0,16.0,19,9,5,23,11,7
LD,4,3,192.0,29,1.0,1.0,12,8,7,13,9,8
LD,4,4,266.0,6,3.0,4.0,9,13,11,11,14,13
LD,4,4,266.0,42,3.0,4.0,13,12,11,15,13,13
LD,4,4,266.0,130,1.0,1.0,16,19,11,17,20,12
LD,4,4,266.0,259,1.0,1.0,24,12,11,25,13,12
LD,4,6,184.0,241,1.0,1.0,22,3,2,23,4,3
LD,4,7,173.0,74,1.0,1.0,14,6,5,15,7,6
LD,4,7,173.0,96,1.0,1.0,15,12,6,16,13,7
LD,4,7,173.0,152,1.0,1.0,17,8,8,18,9,9
LD,4,9,277.0,7,2.0,2.0,10,8,6,12,9,7
LD,4,9,277.0,75,1.0,1.0,14,9,13,15,10,14
LD,4,9,277.0,95,4.0,6.0,14,8,13,17,10,14
LD,4,9,277.0,153,1.0,1.0,17,8,13,18,9,14
LD,4,9,277.0,155,17.0,30.0,15,15,8,20,17,11
LD,4,9,277.0,194,1.0,1.0,19,5,12,20,6,13
LD,4,9,277.0,214,9.0,18.0,19,15,7,22,17,10
LD,4,11,176.0,131,1.0,1.0,16,4,2,17,5,3
LD,4,11,176.0,154,4.0,8.0,17,3,1,19,5,3
LD,4,11,176.0,174,4.0,6.0,17,4,2,20,6,3
LD,4,12,249.0,43,8.0,12.0,12,5,15,15,7,17
LD,4,12,249.0,44,2.0,2.0,13,8,5,14,9,7
LD,4,12,249.0,45,2.0,2.0,13,11,9,15,12,10
LD,4,12,249.0,132,6.0,8.0,15,7,2,19,8,4
LD,4,12,249.0,133,6.0,12.0,15,7,2,18,9,4
LD,4,13,148.0,76,6.0,12.0,12,3,5,16,4,8
LD,4,15,183.0,156,4.0,6.0,16,8,1,19,9,3
LD,4,16,314.0,100,3.0,3.0,15,18,8,18,19,9
LD,4,16,314.0,134,1.0,1.0,16,12,4,17,13,5
LD,4,16,314.0,158,9.0,12.0,16,12,3,19,14,5
LD,4,16,314.0,175,6.0,8.0,18,18,5,20,19,9
LD,4,17,190.0,30,3.0,4.0,12,12,7,14,13,9
LD,4,18,221.0,17,1.0,1.0,11,10,1,12,11,2
LD,4,18,221.0,97,2.0,2.0,15,4,6,17,5,7
LD,4,18,221.0,157,2.0,2.0,16,4,7,18,5,8
LD,4,19,141.0,16,2.0,2.0,11,5,5,12,7,6
LD,4,19,141.0,18,2.0,2.0,11,10,7,13,11,8
LD,4,19,141.0,46,7.0,18.0,12,5,5,15,7,8
LD,4,19,141.0,47,11.0,27.0,12,6,9,15,9,12
LD,4,19,141.0,98,5.0,12.0,14,7,9,17,9,11
LD,4,19,141.0,99,19.0,60.0,14,7,10,19,11,13
LD,4,19,141.0,159,13.0,36.0,17,7,10,21,10,13
LD,4,19,141.0,230,8.0,18.0,20,7,10,23,10,12
LD,4,20,80.0,135,4.0,4.0,14,5,4,18,6,5
LD,4,20,80.0,260,2.0,2.0,23,6,4,25,7,5
LD,4,22,183.0,31,5.0,12.0,10,10,7,13,12,9
LD,4,22,183.0,48,9.0,12.0,12,10,8,15,12,10
LD,4,22,183.0,77,6.0,8.0,14,7,15,18,8,17
LD,4,22,183.0,101,2.0,2.0,15,6,15,17,7,16
LD,4,22,183.0,176,3.0,4.0,18,6,3,20,7,5
LD,4,22,183.0,195,4.0,6.0,18,5,4,21,7,5
LD,4,24,156.0,78,2.0,2.0,14,5,4,16,6,5
LD,4,24,156.0,103,3.0,4.0,14,5,5,16,7,6
LD,4,25,246.0,1,1.0,1.0,9,12,7,10,13,8
LD,4,25,246.0,49,2.0,2.0,13,15,7,14,16,9
LD,4,25,246.0,79,1.0,1.0,14,7,1,15,8,2
