organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,8,1,204.0,10,825.0,5236.0,5,0,1,27,17,15
mitochondria,8,1,204.0,209,36.0,96.0,21,9,12,29,13,15
mitochondria,8,1,204.0,230,44.0,270.0,23,12,3,29,17,12
mitochondria,8,1,204.0,267,1.0,1.0,25,5,2,26,6,3
mitochondria,8,1,204.0,268,3.0,4.0,25,6,12,27,8,13
mitochondria,8,1,204.0,270,18.0,35.0,25,4,2,30,11,3
mitochondria,8,1,204.0,290,1.0,1.0,26,4,11,27,5,12
mitochondria,8,2,171.0,9,338.0,2040.0,5,0,4,22,12,14
mitochondria,8,2,171.0,37,247.0,990.0,6,2,0,28,11,5
mitochondria,8,2,171.0,248,3.0,4.0,24,11,6,26,12,8
mitochondria,8,2,171.0,269,7.0,9.0,25,5,12,28,8,13
mitochondria,8,2,171.0,291,5.0,12.0,26,9,2,29,11,4
mitochondria,8,3,93.0,11,555.0,2250.0,5,0,0,30,10,9
mitochondria,8,4,135.0,12,837.0,3600.0,5,1,0,30,13,12
mitochondria,8,4,135.0,292,4.0,4.0,26,2,6,28,3,8
mitochondria,8,5,211.0,11,1215.0,6000.0,5,1,0,30,17,15
mitochondria,8,5,211.0,84,2.0,2.0,8,7,4,10,8,5
mitochondria,8,5,211.0,133,9.0,10.0,13,8,0,18,10,1
mitochondria,8,6,230.0,13,1364.0,7072.0,5,1,0,31,17,17
mitochondria,8,6,230.0,195,1.0,1.0,19,16,12,20,17,13
mitochondria,8,6,230.0,249,3.0,12.0,24,12,3,27,14,5
mitochondria,8,6,230.0,294,1.0,1.0,26,9,1,27,10,2
mitochondria,8,7,256.0,10,1387.0,7600.0,5,1,0,30,20,16
mitochondria,8,7,256.0,169,1.0,1.0,16,11,13,17,12,14
mitochondria,8,8,243.0,14,1156.0,7072.0,5,1,0,31,17,17
mitochondria,8,8,243.0,201,1.0,1.0,20,2,7,21,3,8
mitochondria,8,8,243.0,215,14.0,40.0,22,4,13,27,8,15
mitochondria,8,8,243.0,231,2.0,2.0,23,2,7,24,4,8
mitochondria,8,8,243.0,293,7.0,24.0,26,1,7,29,3,11
mitochondria,8,9,204.0,15,582.0,2640.0,5,1,1,29,12,11
mitochondria,8,9,204.0,85,42.0,210.0,8,4,14,18,11,17
mitochondria,8,9,204.0,123,2.0,2.0,11,8,8,13,9,9
mitochondria,8,9,204.0,216,2.0,8.0,22,7,14,24,9,16
mitochondria,8,9,204.0,271,4.0,4.0,25,7,15,27,9,16
mitochondria,8,10,176.0,38,972.0,4368.0,6,2,0,30,15,14
mitochondria,8,10,176.0,134,1.0,1.0,13,5,9,14,6,10
mitochondria,8,10,176.0,272,7.0,8.0,25,7,1,29,9,2
mitochondria,8,12,197.0,39,928.0,5250.0,6,1,1,31,16,15
mitochondria,8,12,197.0,250,2.0,4.0,24,13,9,26,14,11
mitochondria,8,13,242.0,38,1428.0,7650.0,6,1,0,31,18,18
mitochondria,8,13,242.0,251,2.0,2.0,24,14,5,26,15,6
mitochondria,8,14,223.0,16,1371.0,6804.0,5,0,1,32,18,15
mitochondria,8,14,223.0,311,4.0,4.0,27,7,1,29,9,2
mitochondria,8,14,223.0,312,6.0,9.0,27,11,2,30,14,3
mitochondria,8,15,111.0,17,916.0,3850.0,5,0,0,30,11,14
mitochondria,8,15,111.0,158,2.0,2.0,15,0,5,17,1,6
mitochondria,8,16,186.0,17,1203.0,5760.0,6,0,0,30,16,15
mitochondria,8,16,186.0,196,2.0,2.0,19,9,14,21,10,15
mitochondria,8,17,181.0,18,881.0,4800.0,5,2,0,30,14,16
mitochondria,8,17,181.0,86,1.0,1.0,8,12,6,9,13,7
mitochondria,8,17,181.0,295,1.0,1.0,26,3,7,27,4,8
mitochondria,8,18,236.0,40,1021.0,6528.0,6,0,0,30,17,16
mitochondria,8,18,236.0,159,6.0,6.0,15,0,9,18,2,10
mitochondria,8,18,236.0,252,2.0,2.0,24,6,0,25,7,2
mitochondria,8,18,236.0,253,29.0,140.0,24,11,8,31,15,13
mitochondria,8,20,223.0,1,1175.0,5600.0,4,1,0,29,17,14
mitochondria,8,21,102.0,41,572.0,2760.0,7,2,0,30,12,12
mitochondria,8,21,102.0,296,1.0,1.0,26,8,9,27,9,10
mitochondria,8,22,182.0,41,754.0,3024.0,6,1,6,30,15,15
mitochondria,8,22,182.0,87,19.0,48.0,8,10,1,12,14,4
mitochondria,8,22,182.0,102,16.0,72.0,9,3,1,12,9,5
mitochondria,8,22,182.0,217,4.0,4.0,22,10,5,24,11,7
mitochondria,8,22,182.0,232,14.0,30.0,23,3,3,28,5,6
mitochondria,8,23,197.0,43,1069.0,5376.0,6,0,1,30,14,17
mitochondria,8,23,197.0,175,11.0,18.0,17,4,1,20,6,4
mitochondria,8,24,217.0,42,1339.0,6375.0,6,1,1,31,16,18
mitochondria,8,24,217.0,66,1.0,1.0,7,6,8,8,7,9
mitochondria,8,24,217.0,273,15.0,30.0,25,14,5,28,16,10
mitochondria,8,25,229.0,19,1208.0,6120.0,6,2,0,30,17,17
mitochondria,8,25,229.0,218,1.0,1.0,22,8,8,23,9,9
mitochondria,8,25,229.0,219,2.0,2.0,22,16,8,23,17,10
mitochondria,8,25,229.0,341,2.0,2.0,30,3,6,32,4,7
mitochondria,8,26,120.0,45,891.0,3456.0,6,1,0,30,13,12
mitochondria,8,27,360.0,42,1764.0,10051.0,7,1,0,30,24,19
mitochondria,8,27,360.0,103,9.0,12.0,9,11,6,12,13,8
mitochondria,8,27,360.0,104,21.0,60.0,9,14,6,15,16,11
mitochondria,8,27,360.0,147,1.0,1.0,14,6,12,15,7,13
mitochondria,8,27,360.0,255,1.0,1.0,24,16,12,25,17,13
mitochondria,8,28,373.0,19,2479.0,13728.0,5,2,0,31,26,22
mitochondria,8,29,103.0,67,582.0,2530.0,7,1,0,30,12,10
mitochondria,8,30,170.0,44,1147.0,4896.0,6,0,1,30,12,18
mitochondria,8,30,170.0,254,4.0,6.0,24,8,5,27,10,6
mitochondria,8,31,181.0,19,1047.0,4992.0,6,1,0,30,14,16
mitochondria,8,31,181.0,148,1.0,1.0,14,2,3,15,3,4
