organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,6,1,214.0,40,5.0,5.0,13,13,13,18,14,14
peroxisome,6,1,214.0,56,15.0,36.0,15,10,0,21,13,2
peroxisome,6,1,214.0,67,2.0,2.0,18,10,0,20,11,1
peroxisome,6,1,214.0,204,17.0,27.0,27,3,4,30,6,7
peroxisome,6,6,240.0,99,59.0,84.0,16,6,13,23,10,16
peroxisome,6,10,243.0,88,15.0,24.0,17,3,1,23,5,3
peroxisome,6,10,243.0,187,7.0,12.0,26,12,11,29,14,13
peroxisome,6,12,343.0,32,4.0,6.0,14,10,0,17,11,2
peroxisome,6,12,343.0,68,3.0,4.0,16,10,0,18,11,2
peroxisome,6,12,343.0,148,78.0,200.0,21,10,0,31,15,4
peroxisome,6,16,249.0,168,29.0,60.0,24,7,13,29,10,17
peroxisome,6,20,184.0,42,16.0,36.0,12,1,2,18,3,5
peroxisome,6,21,196.0,107,13.0,36.0,19,8,9,23,11,12
peroxisome,6,22,227.0,57,35.0,72.0,14,14,4,20,17,8
peroxisome,6,22,227.0,139,64.0,144.0,20,10,0,29,14,4
peroxisome,6,22,227.0,149,18.0,36.0,24,14,5,28,17,8
peroxisome,6,25,191.0,1,32.0,72.0,9,8,2,15,12,5
peroxisome,6,25,191.0,14,31.0,54.0,10,11,2,16,14,5
peroxisome,6,25,191.0,69,78.0,144.0,14,12,5,23,16,9
peroxisome,6,25,191.0,150,12.0,24.0,23,9,0,26,11,4
peroxisome,6,25,191.0,169,40.0,96.0,23,9,0,29,13,4
peroxisome,6,27,240.0,89,65.0,160.0,16,13,5,24,17,10
peroxisome,6,27,240.0,170,26.0,60.0,24,12,10,29,15,14
peroxisome,6,27,240.0,189,21.0,72.0,24,11,10,30,14,14
peroxisome,6,28,254.0,44,19.0,36.0,14,10,12,18,13,15
peroxisome,6,28,254.0,100,43.0,72.0,18,16,9,24,19,13
peroxisome,6,28,254.0,190,14.0,36.0,25,11,11,29,14,14
peroxisome,6,29,296.0,15,12.0,36.0,12,5,3,16,8,6
peroxisome,6,29,296.0,43,34.0,72.0,12,9,0,18,13,3
peroxisome,6,29,296.0,191,1.0,1.0,27,13,0,28,14,1
peroxisome,6,30,238.0,16,43.0,180.0,9,7,4,18,12,8
peroxisome,6,30,238.0,58,50.0,84.0,14,4,7,21,7,11
peroxisome,6,31,198.0,140,23.0,60.0,22,8,10,27,12,13
peroxisome,6,32,135.0,70,78.0,180.0,13,4,1,22,8,6
peroxisome,6,33,196.0,33,17.0,27.0,13,6,7,16,9,10
peroxisome,6,34,413.0,78,51.0,84.0,15,19,3,22,22,7
peroxisome,6,34,413.0,118,19.0,32.0,20,0,7,24,2,11
peroxisome,6,34,413.0,119,44.0,140.0,19,16,15,26,20,20
peroxisome,6,34,413.0,129,17.0,36.0,23,16,15,26,19,19
peroxisome,6,34,413.0,141,39.0,80.0,22,19,11,27,23,15
peroxisome,6,36,240.0,17,2.0,2.0,12,5,0,14,6,1
peroxisome,6,36,240.0,71,2.0,2.0,16,4,0,18,5,1
peroxisome,6,36,240.0,101,8.0,16.0,18,9,0,22,11,2
peroxisome,6,37,187.0,90,20.0,42.0,16,10,11,23,13,13
peroxisome,6,37,187.0,91,15.0,16.0,18,14,6,22,16,8
peroxisome,6,38,236.0,108,67.0,160.0,18,4,7,26,8,12
peroxisome,6,39,194.0,45,9.0,12.0,14,3,13,17,5,15
peroxisome,6,39,194.0,90,6.0,6.0,16,4,2,22,5,3
peroxisome,6,41,524.0,19,50.0,96.0,11,14,12,17,18,16
peroxisome,6,41,524.0,121,55.0,90.0,19,20,20,25,23,25
peroxisome,6,41,524.0,173,56.0,175.0,23,13,11,30,18,16
peroxisome,6,42,116.0,18,23.0,48.0,12,1,5,16,4,9
peroxisome,6,43,249.0,171,20.0,70.0,23,0,7,30,2,12
peroxisome,6,43,249.0,172,44.0,126.0,23,1,7,30,4,13
peroxisome,6,43,249.0,205,7.0,12.0,28,1,7,30,4,9
peroxisome,6,44,158.0,110,3.0,4.0,20,9,5,22,10,7
peroxisome,6,44,158.0,120,7.0,18.0,22,3,4,24,6,7
peroxisome,6,45,208.0,192,44.0,72.0,24,11,4,30,14,8
peroxisome,6,46,294.0,34,1.0,1.0,14,5,13,15,6,14
peroxisome,6,46,294.0,109,5.0,9.0,20,1,12,23,2,15
peroxisome,6,46,294.0,151,16.0,24.0,22,13,0,26,15,3
peroxisome,6,46,294.0,174,36.0,72.0,22,11,0,30,14,3
peroxisome,6,47,250.0,20,24.0,36.0,12,11,1,16,14,4
peroxisome,6,47,250.0,175,51.0,96.0,24,14,3,30,18,7
peroxisome,6,49,203.0,152,40.0,112.0,21,10,0,28,14,4
peroxisome,6,50,192.0,59,41.0,112.0,13,10,2,20,14,6
peroxisome,6,50,192.0,79,8.0,27.0,17,9,10,20,12,13
peroxisome,6,50,192.0,122,50.0,120.0,17,1,1,27,5,4
peroxisome,6,51,169.0,60,2.0,2.0,15,9,2,17,10,3
peroxisome,6,52,268.0,142,31.0,48.0,22,6,16,26,9,20
peroxisome,6,53,105.0,123,1.0,1.0,22,3,4,23,4,5
peroxisome,6,54,196.0,21,13.0,36.0,12,0,3,16,3,6
peroxisome,6,54,196.0,46,19.0,36.0,13,4,0,19,7,2
peroxisome,6,55,86.0,46,5.0,5.0,13,4,9,18,5,10
peroxisome,6,55,86.0,80,32.0,54.0,15,4,0,21,7,3
peroxisome,6,55,86.0,153,1.0,1.0,25,4,4,26,5,5
peroxisome,6,55,86.0,176,3.0,4.0,25,4,4,27,5,6
peroxisome,6,56,172.0,2,5.0,8.0,9,9,6,11,11,8
peroxisome,6,56,172.0,130,2.0,2.0,23,13,7,25,14,8
peroxisome,6,56,172.0,177,10.0,27.0,25,7,2,28,10,5
peroxisome,6,58,191.0,47,30.0,48.0,13,12,4,17,15,8
peroxisome,6,59,237.0,124,20.0,32.0,21,0,6,25,2,10
peroxisome,6,59,237.0,131,35.0,60.0,21,13,11,26,16,15
peroxisome,6,59,237.0,193,12.0,36.0,26,5,2,30,8,5
peroxisome,6,60,116.0,111,7.0,18.0,19,9,4,22,11,7
peroxisome,6,60,116.0,125,18.0,48.0,20,7,4,24,11,7
peroxisome,6,61,215.0,22,40.0,72.0,11,5,13,17,8,17
peroxisome,6,62,153.0,126,40.0,64.0,21,3,5,25,7,9
peroxisome,6,63,208.0,112,20.0,30.0,19,0,5,24,2,8
peroxisome,6,64,317.0,102,1.0,1.0,20,2,13,21,3,14
peroxisome,6,64,317.0,132,6.0,18.0,22,4,14,25,7,16
peroxisome,6,64,317.0,154,9.0,24.0,25,2,5,29,4,8
peroxisome,6,64,317.0,194,41.0,90.0,25,2,6,31,5,11
peroxisome,6,64,317.0,195,20.0,36.0,26,7,9,30,10,12
peroxisome,6,66,230.0,4,31.0,72.0,8,1,5,16,4,8
peroxisome,6,66,230.0,23,41.0,72.0,10,1,7,16,4,11
peroxisome,6,66,230.0,155,21.0,36.0,24,1,7,28,4,10
peroxisome,6,67,211.0,133,3.0,4.0,22,13,10,24,14,12
peroxisome,6,67,211.0,156,41.0,72.0,22,13,3,28,16,7
peroxisome,6,68,336.0,7,8.0,16.0,11,1,3,15,3,5
peroxisome,6,68,336.0,8,3.0,4.0,12,7,1,14,8,3
peroxisome,6,68,336.0,24,6.0,12.0,12,6,0,15,8,2
peroxisome,6,68,336.0,61,19.0,45.0,14,0,3,19,3,6
peroxisome,6,71,218.0,9,60.0,160.0,9,3,0,17,8,4
peroxisome,6,73,311.0,81,5.0,6.0,17,12,0,20,14,1
peroxisome,6,73,311.0,178,1.0,1.0,26,15,3,27,16,4
peroxisome,6,73,311.0,196,3.0,4.0,26,15,2,28,16,4
peroxisome,6,74,184.0,206,2.0,2.0,27,5,9,29,6,10
peroxisome,6,75,170.0,25,2.0,2.0,13,4,1,14,5,3
peroxisome,6,76,206.0,26,68.0,160.0,9,7,9,17,11,14
peroxisome,6,76,206.0,82,2.0,2.0,17,12,5,19,13,6
peroxisome,6,76,206.0,134,49.0,112.0,20,11,1,27,15,5
peroxisome,6,78,237.0,83,19.0,60.0,16,13,7,21,16,11
peroxisome,6,78,237.0,179,48.0,84.0,23,9,13,30,12,17
peroxisome,6,78,237.0,197,13.0,18.0,27,9,15,30,12,17
peroxisome,6,80,189.0,158,18.0,27.0,24,1,12,27,4,15
peroxisome,6,81,190.0,49,7.0,12.0,14,1,3,17,3,5
peroxisome,6,81,190.0,143,1.0,1.0,24,6,1,25,7,2
peroxisome,6,81,190.0,159,2.0,4.0,25,5,1,27,7,2
peroxisome,6,81,190.0,198,12.0,36.0,25,5,1,29,8,4
peroxisome,6,82,213.0,5,50.0,120.0,9,7,7,15,11,12
peroxisome,6,82,213.0,10,3.0,3.0,11,7,7,14,8,8
peroxisome,6,82,213.0,36,1.0,1.0,14,8,7,15,9,8
peroxisome,6,82,213.0,135,2.0,2.0,22,13,5,24,14,6
peroxisome,6,82,213.0,199,54.0,140.0,25,9,2,32,13,7
peroxisome,6,83,92.0,160,2.0,2.0,25,3,7,26,4,9
peroxisome,6,84,274.0,11,24.0,36.0,11,10,4,15,13,7
peroxisome,6,84,274.0,62,91.0,176.0,12,4,14,23,8,18
peroxisome,6,84,274.0,161,10.0,27.0,24,7,8,27,10,11
peroxisome,6,87,234.0,6,16.0,36.0,10,8,10,14,11,13
peroxisome,6,89,286.0,50,2.0,2.0,15,6,16,17,7,17
peroxisome,6,89,286.0,162,53.0,105.0,22,10,1,29,15,4
peroxisome,6,90,189.0,63,5.0,6.0,15,1,7,18,2,9
peroxisome,6,91,203.0,181,14.0,36.0,24,9,11,28,12,14
peroxisome,6,91,203.0,182,64.0,112.0,23,12,7,30,16,11
peroxisome,6,92,219.0,73,33.0,72.0,14,1,6,20,4,10
peroxisome,6,92,219.0,180,4.0,4.0,26,3,8,28,4,10
peroxisome,6,93,169.0,51,3.0,4.0,14,5,7,16,6,9
peroxisome,6,93,169.0,183,2.0,2.0,26,10,1,27,11,3
peroxisome,6,94,110.0,27,100.0,165.0,9,1,4,20,4,9
peroxisome,6,100,115.0,52,43.0,84.0,12,1,4,19,4,8
peroxisome,6,102,251.0,3,4.0,6.0,10,11,9,13,12,11
peroxisome,6,102,251.0,64,18.0,30.0,14,2,14,19,4,17
peroxisome,6,102,251.0,95,3.0,3.0,18,0,10,21,1,11
peroxisome,6,102,251.0,96,12.0,16.0,18,2,15,22,4,17
peroxisome,6,102,251.0,200,3.0,4.0,26,1,9,28,2,11
peroxisome,6,104,200.0,54,4.0,6.0,14,5,12,17,6,14
peroxisome,6,104,200.0,75,23.0,36.0,15,12,2,21,14,5
peroxisome,6,105,230.0,53,26.0,48.0,13,0,7,19,2,11
peroxisome,6,106,249.0,76,25.0,72.0,14,9,14,20,13,17
peroxisome,6,108,320.0,55,1.0,1.0,15,21,6,16,22,7
peroxisome,6,110,232.0,207,40.0,75.0,26,15,6,31,18,11
peroxisome,6,112,191.0,77,70.0,144.0,13,8,3,22,12,7
peroxisome,6,113,207.0,137,24.0,36.0,22,12,4,26,15,7
peroxisome,6,115,200.0,85,16.0,27.0,16,8,9,19,11,12
peroxisome,6,115,200.0,105,15.0,27.0,19,8,9,22,11,12
peroxisome,6,115,200.0,164,3.0,3.0,25,4,11,26,7,12
peroxisome,6,115,200.0,184,10.0,18.0,25,4,10,28,7,12
peroxisome,6,116,243.0,104,4.0,4.0,20,8,0,22,10,1
peroxisome,6,116,243.0,165,13.0,36.0,23,9,12,27,12,15
