organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,6,1,214.0,40,804.0,6000.0,5,1,0,30,17,15
mitochondria,6,1,214.0,135,166.0,700.0,17,3,0,31,13,5
mitochondria,6,1,214.0,220,2.0,2.0,26,12,11,28,13,12
mitochondria,6,1,214.0,221,1.0,1.0,26,14,8,27,15,9
mitochondria,6,5,214.0,19,916.0,6916.0,4,0,0,30,19,14
mitochondria,6,5,214.0,222,6.0,6.0,26,7,3,29,9,4
mitochondria,6,6,240.0,5,636.0,3042.0,3,0,0,29,9,13
mitochondria,6,6,240.0,60,19.0,105.0,6,14,5,11,17,12
mitochondria,6,6,240.0,97,38.0,70.0,9,11,11,16,16,13
mitochondria,6,6,240.0,106,91.0,192.0,13,14,7,25,18,11
mitochondria,6,6,240.0,125,1.0,1.0,16,5,11,17,6,12
mitochondria,6,6,240.0,196,2.0,2.0,24,13,10,26,14,11
mitochondria,6,6,240.0,224,4.0,6.0,26,7,14,28,10,15
mitochondria,6,7,149.0,41,873.0,4225.0,5,0,1,30,13,14
mitochondria,6,7,149.0,87,4.0,6.0,8,5,2,11,7,3
mitochondria,6,8,146.0,41,5.0,6.0,15,3,1,18,4,3
mitochondria,6,8,146.0,42,621.0,4056.0,5,0,1,31,13,13
mitochondria,6,8,146.0,170,1.0,1.0,21,0,9,22,1,10
mitochondria,6,8,146.0,223,1.0,1.0,26,3,3,27,4,4
mitochondria,6,10,243.0,6,540.0,6336.0,3,1,0,25,19,16
mitochondria,6,10,243.0,109,102.0,576.0,14,11,1,30,17,7
mitochondria,6,10,243.0,197,3.0,4.0,24,5,13,26,7,14
mitochondria,6,12,343.0,43,720.0,4056.0,5,1,6,29,14,19
mitochondria,6,12,343.0,61,778.0,6992.0,6,4,1,29,20,20
mitochondria,6,12,343.0,88,12.0,18.0,8,3,16,10,6,19
mitochondria,6,12,343.0,136,1.0,1.0,17,9,9,18,10,10
mitochondria,6,12,343.0,190,7.0,18.0,23,6,7,26,8,10
mitochondria,6,12,343.0,258,1.0,1.0,28,18,11,29,19,12
mitochondria,6,13,240.0,44,971.0,8250.0,5,0,0,30,15,22
mitochondria,6,13,240.0,62,48.0,315.0,6,8,1,15,13,8
mitochondria,6,13,240.0,108,1.0,1.0,14,5,13,15,6,14
mitochondria,6,13,240.0,146,2.0,2.0,18,9,0,19,11,1
mitochondria,6,13,240.0,171,3.0,6.0,21,8,0,24,10,1
mitochondria,6,13,240.0,182,24.0,168.0,22,1,3,29,5,9
mitochondria,6,13,240.0,225,3.0,4.0,26,4,2,28,5,4
mitochondria,6,14,184.0,45,617.0,3640.0,5,0,0,25,14,13
mitochondria,6,14,184.0,89,6.0,8.0,8,8,1,12,10,2
mitochondria,6,14,184.0,198,18.0,50.0,24,2,0,29,4,5
mitochondria,6,14,184.0,241,9.0,40.0,27,11,5,31,13,10
mitochondria,6,16,249.0,46,829.0,5852.0,5,2,0,27,16,19
mitochondria,6,16,249.0,199,10.0,15.0,24,9,2,29,12,3
mitochondria,6,16,249.0,226,2.0,2.0,26,11,14,28,12,15
mitochondria,6,16,249.0,227,1.0,1.0,26,14,4,27,15,5
mitochondria,6,16,249.0,242,1.0,1.0,27,14,11,28,15,12
mitochondria,6,16,249.0,259,1.0,1.0,28,13,3,29,14,4
mitochondria,6,17,115.0,20,614.0,2860.0,5,2,0,31,12,11
mitochondria,6,17,115.0,110,10.0,12.0,14,1,4,18,2,7
mitochondria,6,17,115.0,163,1.0,1.0,20,1,5,21,2,6
mitochondria,6,19,201.0,7,778.0,4455.0,3,4,1,30,15,16
mitochondria,6,19,201.0,47,17.0,72.0,5,2,6,9,5,12
mitochondria,6,19,201.0,90,1.0,1.0,8,6,13,9,7,14
mitochondria,6,20,184.0,20,986.0,6000.0,4,0,0,29,16,15
mitochondria,6,20,184.0,200,2.0,2.0,24,12,10,25,14,11
mitochondria,6,20,184.0,228,22.0,96.0,26,4,1,30,12,4
mitochondria,6,20,184.0,260,1.0,1.0,28,3,10,29,4,11
mitochondria,6,21,196.0,63,663.0,3025.0,6,4,3,31,15,14
mitochondria,6,21,196.0,91,1.0,1.0,8,7,12,9,8,13
mitochondria,6,22,227.0,20,1177.0,6800.0,5,0,0,30,17,16
mitochondria,6,22,227.0,208,10.0,24.0,25,10,1,29,13,3
mitochondria,6,23,101.0,7,362.0,1368.0,3,3,0,22,11,9
mitochondria,6,23,101.0,111,2.0,2.0,14,6,8,16,7,9
mitochondria,6,23,101.0,201,72.0,432.0,24,2,1,30,11,9
