organelle,field,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,2,2,197.0,65535,999.0,6409.0,0,1,0,29,14,17
ER,2,4,200.0,65535,1113.0,6851.0,0,0,1,31,17,14
ER,2,5,221.0,65535,827.0,8550.0,0,0,1,30,19,16
ER,2,6,83.0,65535,487.0,3190.0,1,0,0,30,10,11
ER,2,7,108.0,65535,415.0,2970.0,0,0,1,27,11,11
ER,2,8,177.0,65535,1128.0,6750.0,0,0,0,30,15,15
ER,2,9,169.0,65535,1066.0,5850.0,0,0,1,30,15,14
ER,2,10,173.0,65535,869.0,5760.0,0,0,1,30,12,17
ER,2,11,162.0,65535,1095.0,6448.0,0,0,0,31,13,16
ER,2,12,230.0,65535,1595.0,8100.0,0,0,1,30,18,16
ER,2,13,159.0,65535,852.0,5760.0,0,0,1,30,12,17
ER,2,14,195.0,65535,912.0,6720.0,0,0,1,30,14,17
ER,2,15,187.0,65535,841.0,6480.0,0,0,0,30,18,12
ER,2,16,232.0,65535,1321.0,8928.0,0,0,0,31,16,18
ER,2,17,347.0,65535,1691.0,12420.0,0,1,1,30,24,19
ER,2,18,146.0,65535,1041.0,5239.0,0,0,1,31,13,14
ER,2,19,159.0,65535,1110.0,5850.0,0,0,0,30,13,15
ER,2,20,171.0,65535,1032.0,6720.0,0,0,0,32,14,15
ER,2,21,143.0,65535,726.0,5040.0,1,0,0,31,14,12
ER,2,23,232.0,65535,1390.0,8100.0,0,0,0,30,18,15
ER,2,24,206.0,65535,1468.0,7680.0,0,0,0,30,16,16
ER,2,26,359.0,65535,2158.0,13680.0,0,0,0,30,19,24
ER,2,27,158.0,65535,690.0,5070.0,0,1,1,30,14,14
ER,2,28,221.0,65535,1376.0,7378.0,0,1,1,31,15,18
ER,2,29,164.0,65535,1067.0,5642.0,0,0,1,31,13,15
ER,2,30,240.0,65535,1863.0,10404.0,0,0,0,36,17,17
ER,2,31,188.0,65535,178.0,4563.0,2,2,2,29,15,15
ER,2,32,81.0,65535,338.0,2900.0,0,0,0,29,10,10
ER,2,33,234.0,65535,1130.0,7680.0,0,0,1,30,16,17
ER,2,35,240.0,65535,1304.0,8670.0,0,1,1,30,18,18
ER,2,36,220.0,65535,918.0,7650.0,0,1,1,30,18,16
ER,2,37,184.0,65535,1027.0,6525.0,0,0,0,29,15,15
ER,2,38,199.0,65535,1317.0,6851.0,0,1,1,31,18,14
ER,2,39,126.0,65535,184.0,2970.0,1,1,1,28,11,12
ER,2,40,240.0,65535,1584.0,9728.0,0,0,1,32,19,17
ER,2,41,167.0,65535,964.0,6630.0,0,0,0,30,17,13
ER,2,42,197.0,65535,1387.0,7905.0,0,0,0,31,15,17
