organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,7,252.0,1242,8.0,18.0,10,12,2,13,15,4
LD,7,252.0,1244,2.0,2.0,12,15,9,13,17,10
LD,7,252.0,1681,38.0,84.0,9,12,3,16,16,6
LD,7,252.0,1682,13.0,30.0,10,15,5,15,17,8
LD,7,252.0,2130,2.0,2.0,14,2,13,15,3,15
LD,7,252.0,2139,4.0,4.0,13,8,1,15,10,2
LD,7,252.0,2141,21.0,90.0,11,10,4,16,13,10
LD,7,252.0,2145,13.0,48.0,12,14,10,16,17,14
LD,7,252.0,2618,9.0,24.0,14,9,4,16,12,8
LD,7,252.0,2623,4.0,6.0,15,15,3,16,17,6
LD,7,252.0,3098,60.0,144.0,11,4,14,20,8,18
LD,7,252.0,3101,9.0,20.0,13,9,1,18,11,3
LD,7,252.0,3105,20.0,54.0,16,13,3,22,16,6
LD,7,252.0,3106,3.0,4.0,16,15,11,18,16,13
LD,7,252.0,3108,47.0,135.0,12,15,5,21,18,10
LD,7,252.0,3595,17.0,60.0,16,9,4,20,12,9
LD,7,252.0,3597,2.0,2.0,17,13,3,19,14,4
LD,7,252.0,4064,17.0,36.0,17,9,1,21,12,4
LD,7,252.0,4463,9.0,20.0,17,2,13,22,4,15
LD,7,252.0,4465,18.0,60.0,18,3,14,22,8,17
LD,7,252.0,4467,1.0,1.0,19,12,12,20,13,13
LD,7,252.0,4468,1.0,1.0,19,13,4,20,14,5
LD,7,252.0,4471,8.0,12.0,18,15,10,22,16,13
LD,7,252.0,4875,12.0,27.0,18,10,7,21,13,10
LD,7,252.0,5637,6.0,12.0,21,11,2,23,14,4
LD,7,252.0,5960,20.0,60.0,22,9,2,25,13,7
LD,7,252.0,5961,10.0,27.0,22,10,6,25,13,9
LD,7,252.0,5962,1.0,1.0,23,13,12,24,14,13
LD,7,252.0,6239,1.0,1.0,24,4,7,25,5,8
LD,7,252.0,6241,6.0,9.0,24,9,4,25,12,7
LD,7,252.0,6730,1.0,1.0,26,4,7,27,5,8
LD,7,252.0,6731,3.0,4.0,25,10,3,27,12,4
LD,7,252.0,6732,10.0,36.0,24,9,6,28,12,9
LD,7,252.0,6733,3.0,4.0,26,13,5,28,14,7
LD,7,252.0,6875,1.0,1.0,27,10,12,28,11,13
LD,7,252.0,6876,4.0,4.0,27,11,6,28,13,8
LD,7,252.0,7020,2.0,2.0,28,9,4,29,11,5
LD,8,209.0,19,17.0,45.0,9,11,1,14,14,4
LD,8,209.0,394,2.0,2.0,9,7,0,11,8,1
LD,8,209.0,817,2.0,2.0,10,5,1,12,6,2
LD,8,209.0,818,10.0,24.0,9,5,0,13,8,2
LD,8,209.0,1226,1.0,1.0,12,1,9,13,2,10
LD,8,209.0,1675,5.0,12.0,12,1,9,15,3,11
LD,8,209.0,1679,2.0,2.0,13,6,11,14,7,13
LD,8,209.0,2131,4.0,8.0,13,1,11,15,3,13
LD,8,209.0,2133,17.0,45.0,11,3,3,16,6,6
LD,8,209.0,2135,25.0,54.0,12,4,1,18,7,4
LD,8,209.0,2613,16.0,60.0,15,3,1,19,6,6
LD,8,209.0,2614,15.0,36.0,13,4,11,17,7,14
LD,8,209.0,3593,7.0,16.0,17,4,3,19,6,7
LD,8,209.0,3594,7.0,9.0,15,8,0,18,11,1
LD,8,209.0,4057,3.0,4.0,18,2,10,19,4,12
LD,8,209.0,4059,21.0,60.0,18,4,4,23,7,8
LD,8,209.0,4060,21.0,54.0,15,5,7,21,8,10
LD,8,209.0,4061,21.0,54.0,16,6,8,22,9,11
LD,8,209.0,4466,35.0,54.0,18,4,1,24,7,4
LD,8,209.0,4874,71.0,160.0,15,7,0,25,11,4
LD,8,209.0,5259,4.0,6.0,20,2,11,22,5,12
LD,8,209.0,5260,1.0,1.0,21,5,10,22,6,11
LD,8,209.0,6240,2.0,2.0,24,8,6,26,9,7
LD,9,197.0,10,12.0,27.0,9,0,10,12,3,13
LD,9,197.0,14,9.0,18.0,9,4,8,11,7,11
LD,9,197.0,15,25.0,80.0,9,5,10,13,9,15
LD,9,197.0,390,3.0,4.0,10,1,10,12,3,11
LD,9,197.0,398,30.0,100.0,9,8,6,14,13,10
LD,9,197.0,401,2.0,2.0,10,12,9,11,13,11
LD,9,197.0,816,67.0,160.0,9,2,14,17,6,19
LD,9,197.0,819,18.0,48.0,9,7,14,12,11,18
LD,9,197.0,1229,17.0,36.0,11,4,8,15,7,11
LD,9,197.0,1231,22.0,45.0,11,5,10,16,8,13
LD,9,197.0,1233,15.0,45.0,11,7,11,14,10,16
LD,9,197.0,1240,18.0,45.0,10,9,14,15,12,17
LD,9,197.0,1243,4.0,6.0,10,12,11,13,13,13
LD,9,197.0,2136,14.0,36.0,13,3,16,17,6,19
LD,9,197.0,2143,5.0,12.0,12,10,5,15,12,7
LD,9,197.0,2144,10.0,32.0,12,10,12,16,12,16
LD,9,197.0,2616,6.0,12.0,14,6,6,17,8,8
LD,9,197.0,3097,5.0,8.0,16,3,14,18,4,18
LD,9,197.0,3099,7.0,12.0,16,5,10,18,8,12
LD,9,197.0,3100,24.0,48.0,14,7,11,18,10,15
LD,9,197.0,3103,1.0,1.0,16,10,7,17,11,8
LD,9,197.0,3592,6.0,18.0,17,3,16,19,6,19
LD,9,197.0,4058,2.0,2.0,18,3,13,19,4,15
LD,9,197.0,4065,57.0,180.0,16,7,9,25,11,14
LD,9,197.0,5636,1.0,1.0,22,8,15,23,9,16
LD,10,92.0,17,10.0,12.0,9,6,8,11,9,10
LD,10,92.0,18,32.0,80.0,9,5,3,13,10,7
LD,10,92.0,393,28.0,90.0,9,1,1,12,6,7
LD,10,92.0,1230,11.0,36.0,11,1,2,14,4,6
LD,10,92.0,1234,22.0,45.0,10,4,7,15,7,10
LD,10,92.0,1680,24.0,48.0,11,7,2,15,11,5
LD,10,92.0,2137,19.0,50.0,13,2,1,18,4,6
LD,10,92.0,2138,4.0,6.0,13,4,9,16,6,10
LD,10,92.0,2615,35.0,120.0,13,2,5,19,6,10
LD,10,92.0,2621,31.0,80.0,15,6,1,20,10,5
LD,10,92.0,4062,45.0,105.0,17,3,4,24,6,9
LD,11,143.0,396,20.0,60.0,9,2,4,12,7,8
LD,11,143.0,399,1.0,1.0,10,6,1,11,7,2
LD,11,143.0,404,2.0,2.0,10,11,7,11,12,9
LD,11,143.0,820,56.0,175.0,9,1,6,14,6,13
LD,11,143.0,1232,12.0,24.0,11,1,5,15,3,8
LD,11,143.0,1235,11.0,16.0,12,2,9,14,4,13
LD,11,143.0,1241,11.0,36.0,10,5,5,14,8,8
LD,11,143.0,1247,15.0,48.0,10,9,9,14,12,13
LD,11,143.0,1248,18.0,40.0,10,11,4,15,13,8
LD,11,143.0,1683,1.0,1.0,13,9,2,14,10,3
LD,11,143.0,1685,1.0,1.0,13,11,4,14,12,5
LD,11,143.0,1686,11.0,30.0,13,11,7,18,14,9
LD,11,143.0,2140,17.0,48.0,13,2,9,16,6,13
LD,11,143.0,2146,2.0,2.0,14,9,12,16,10,13
LD,11,143.0,2147,5.0,9.0,13,10,10,16,11,13
LD,11,143.0,2617,5.0,8.0,15,2,4,17,4,6
LD,11,143.0,2620,6.0,8.0,15,5,11,17,7,13
LD,11,143.0,2622,12.0,24.0,12,7,6,16,9,9
LD,11,143.0,3102,19.0,45.0,14,3,8,17,6,13
LD,11,143.0,3104,20.0,40.0,13,6,5,18,8,9
LD,11,143.0,3107,3.0,4.0,16,9,1,18,10,3
LD,11,143.0,3109,11.0,36.0,15,9,2,19,12,5
LD,11,143.0,3596,31.0,80.0,16,3,8,20,7,13
LD,11,143.0,3599,5.0,12.0,17,11,5,19,13,8
LD,11,143.0,4063,7.0,9.0,17,2,5,20,3,8
LD,11,143.0,4066,8.0,24.0,16,5,4,20,8,6
LD,11,143.0,4067,13.0,48.0,17,5,2,21,9,5
LD,11,143.0,4069,1.0,1.0,18,11,8,19,12,9
LD,11,143.0,4469,2.0,2.0,19,7,12,21,8,13
LD,11,143.0,4470,23.0,60.0,16,8,9,21,11,13
LD,11,143.0,4873,5.0,8.0,20,2,5,22,4,7
LD,11,143.0,4876,51.0,240.0,18,2,7,23,10,13
LD,11,143.0,5638,35.0,140.0,22,3,5,27,7,12
LD,11,143.0,5639,4.0,6.0,22,7,5,23,10,7
LD,11,143.0,5640,6.0,18.0,21,10,5,24,13,7
LD,12,122.0,25,24.0,45.0,9,11,5,12,14,10
LD,12,122.0,400,1.0,1.0,10,5,7,11,6,8
LD,12,122.0,822,68.0,180.0,9,5,3,15,10,9
LD,12,122.0,1239,5.0,6.0,11,3,9,14,4,11
LD,12,122.0,1246,2.0,2.0,12,7,10,13,8,12
LD,12,122.0,1250,5.0,12.0,11,12,5,13,15,7
LD,12,122.0,1684,5.0,6.0,12,7,11,15,9,12
LD,12,122.0,1688,22.0,63.0,11,12,6,18,15,9
LD,12,122.0,2619,24.0,72.0,12,1,5,20,4,8
LD,12,122.0,2624,13.0,40.0,14,6,10,19,10,12
LD,12,122.0,2625,11.0,45.0,14,11,7,19,14,10
LD,12,122.0,3598,83.0,180.0,14,7,2,24,10,8
LD,13,188.0,22,15.0,27.0,9,4,6,12,7,9
LD,13,188.0,23,7.0,16.0,9,5,3,11,9,5
LD,13,188.0,26,3.0,3.0,9,12,4,10,13,7
LD,13,188.0,397,15.0,36.0,9,2,13,13,5,16
LD,13,188.0,1238,9.0,24.0,11,1,14,14,5,16
LD,13,188.0,1245,13.0,36.0,11,4,7,14,8,10
LD,13,188.0,1252,1.0,1.0,12,13,5,13,14,6
LD,13,188.0,1687,50.0,105.0,9,7,2,16,12,5
LD,13,188.0,1690,3.0,3.0,12,13,6,15,14,7
LD,13,188.0,2142,11.0,12.0,14,2,14,17,4,16
LD,13,188.0,2150,4.0,6.0,14,13,5,17,15,6
LD,13,188.0,3110,7.0,12.0,15,10,7,18,12,9
LD,13,188.0,3111,10.0,20.0,15,12,3,20,14,5
LD,13,188.0,3600,4.0,6.0,16,11,3,19,12,5
