organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,1,197.0,4,1101.0,4563.0,0,1,2,27,14,15
mitochondria,1,197.0,569,1.0,1.0,18,3,6,19,4,7
mitochondria,1,197.0,728,95.0,288.0,33,5,4,37,11,16
mitochondria,2,207.0,1,1224.0,5520.0,0,0,2,23,16,17
mitochondria,2,207.0,5,9.0,12.0,0,9,11,2,12,13
mitochondria,2,207.0,585,87.0,252.0,19,6,5,28,10,12
mitochondria,2,207.0,694,41.0,80.0,29,6,6,34,10,10
mitochondria,2,207.0,715,6.0,12.0,32,7,14,34,10,16
mitochondria,2,207.0,743,1.0,1.0,34,7,4,35,8,5
mitochondria,2,207.0,745,16.0,30.0,34,12,8,37,14,13
mitochondria,3,210.0,2,1.0,1.0,0,3,7,1,4,8
mitochondria,3,210.0,3,1297.0,6448.0,0,0,0,31,13,16
mitochondria,3,210.0,6,11.0,12.0,0,9,9,3,11,11
mitochondria,3,210.0,10,3.0,4.0,0,12,6,1,14,8
mitochondria,3,210.0,347,23.0,48.0,5,12,3,9,15,7
mitochondria,3,210.0,470,10.0,12.0,11,13,3,13,15,6
mitochondria,3,210.0,725,113.0,480.0,33,4,4,37,14,16
mitochondria,4,74.0,285,597.0,1872.0,3,1,0,29,9,9
mitochondria,4,74.0,727,8.0,18.0,33,7,1,36,9,4
mitochondria,5,183.0,7,904.0,4060.0,0,1,2,29,11,16
mitochondria,5,183.0,726,2.0,2.0,33,2,7,34,4,8
mitochondria,5,183.0,729,7.0,8.0,33,7,11,35,9,13
mitochondria,5,183.0,744,3.0,4.0,34,2,9,36,3,11
mitochondria,6,140.0,8,680.0,2592.0,0,1,6,24,13,15
mitochondria,6,140.0,716,53.0,144.0,32,2,3,35,10,9
mitochondria,7,252.0,11,207.0,504.0,0,4,1,12,10,8
mitochondria,7,252.0,12,1364.0,8670.0,0,2,1,34,17,18
mitochondria,7,252.0,469,1.0,1.0,11,3,4,12,4,5
mitochondria,7,252.0,514,3.0,4.0,14,11,14,16,12,16
mitochondria,7,252.0,782,3.0,4.0,35,5,14,37,7,15
mitochondria,7,252.0,783,44.0,120.0,35,9,4,37,15,14
mitochondria,8,209.0,9,1061.0,6734.0,0,1,0,37,15,13
mitochondria,8,209.0,781,25.0,40.0,35,1,10,37,6,14
mitochondria,8,209.0,868,2.0,2.0,36,4,3,37,5,5
mitochondria,9,197.0,13,1402.0,6272.0,0,0,3,28,14,19
mitochondria,9,197.0,434,4.0,6.0,8,6,12,11,8,13
mitochondria,9,197.0,717,10.0,18.0,32,10,13,35,12,16
mitochondria,10,92.0,14,756.0,2600.0,0,1,0,26,11,10
mitochondria,10,92.0,784,31.0,84.0,35,5,2,37,11,9
mitochondria,11,143.0,15,1305.0,4704.0,0,1,0,28,13,14
mitochondria,11,143.0,746,51.0,126.0,34,4,3,37,11,9
mitochondria,12,122.0,17,761.0,3510.0,0,2,2,27,15,12
mitochondria,12,122.0,532,7.0,8.0,15,2,5,19,3,7
mitochondria,12,122.0,718,17.0,48.0,32,3,3,35,7,7
mitochondria,12,122.0,747,13.0,20.0,34,6,6,36,8,11
mitochondria,13,188.0,16,1121.0,6188.0,0,1,3,34,14,17
mitochondria,13,188.0,709,4.0,4.0,31,9,9,33,10,11
mitochondria,13,188.0,730,33.0,96.0,33,6,5,37,12,9
mitochondria,14,225.0,19,1100.0,4485.0,0,1,4,23,16,17
mitochondria,14,225.0,409,217.0,540.0,7,8,1,25,14,6
mitochondria,14,225.0,597,269.0,588.0,20,5,7,34,11,14
mitochondria,15,193.0,20,1297.0,6860.0,0,1,3,35,15,17
mitochondria,15,193.0,27,1.0,1.0,0,13,7,1,14,8
mitochondria,15,193.0,732,2.0,2.0,33,9,15,35,10,16
mitochondria,16,186.0,18,470.0,1536.0,0,0,11,24,8,19
mitochondria,16,186.0,21,814.0,2610.0,0,4,4,29,14,13
mitochondria,16,186.0,25,32.0,64.0,0,9,11,4,13,15
mitochondria,16,186.0,533,16.0,24.0,15,2,6,19,4,9
mitochondria,16,186.0,748,19.0,36.0,34,4,7,37,7,11
mitochondria,16,186.0,749,41.0,90.0,34,8,9,37,13,15
mitochondria,16,186.0,869,3.0,4.0,36,3,15,37,5,17
mitochondria,17,195.0,23,1090.0,6300.0,0,1,1,30,15,16
mitochondria,17,195.0,320,1.0,1.0,4,4,13,5,5,14
mitochondria,17,195.0,408,3.0,3.0,7,5,14,10,6,15
mitochondria,17,195.0,710,19.0,36.0,31,8,4,35,11,7
mitochondria,17,195.0,750,3.0,4.0,34,13,10,36,14,12
mitochondria,18,90.0,22,637.0,2160.0,0,0,2,24,10,11
mitochondria,18,90.0,319,2.0,2.0,4,1,7,6,2,8
mitochondria,18,90.0,731,22.0,48.0,33,1,5,36,5,9
mitochondria,19,215.0,24,839.0,4368.0,0,0,3,21,13,19
mitochondria,19,215.0,28,14.0,16.0,0,4,8,4,6,10
mitochondria,19,215.0,482,225.0,702.0,12,9,3,25,15,12
mitochondria,19,215.0,643,35.0,96.0,24,5,9,28,11,13
mitochondria,19,215.0,733,25.0,54.0,33,6,4,36,12,7
mitochondria,19,215.0,734,1.0,1.0,33,10,8,34,11,9
mitochondria,20,150.0,26,1296.0,5040.0,0,0,1,30,12,15
mitochondria,20,150.0,785,51.0,98.0,35,1,8,37,8,15
mitochondria,20,150.0,870,3.0,4.0,36,5,5,37,7,7
mitochondria,21,147.0,29,1189.0,4620.0,0,1,1,28,12,16
mitochondria,21,147.0,751,28.0,60.0,34,5,2,37,10,6
mitochondria,22,106.0,33,716.0,3240.0,0,1,1,27,11,13
mitochondria,22,106.0,481,171.0,810.0,12,0,7,30,9,12
mitochondria,22,106.0,711,87.0,192.0,31,3,4,35,9,12
mitochondria,23,173.0,30,1127.0,4914.0,0,1,3,27,15,16
mitochondria,23,173.0,40,1.0,1.0,0,12,2,1,13,3
mitochondria,23,173.0,735,65.0,196.0,33,2,4,37,9,11
mitochondria,24,207.0,31,1389.0,6734.0,0,2,0,37,16,13
mitochondria,24,207.0,378,3.0,4.0,6,8,14,7,10,16
mitochondria,24,207.0,448,14.0,40.0,9,6,15,14,10,17
mitochondria,24,207.0,570,24.0,48.0,18,3,5,22,6,9
mitochondria,24,207.0,571,1.0,1.0,18,3,12,19,4,13
mitochondria,24,207.0,572,2.0,2.0,18,6,15,19,8,16
mitochondria,24,207.0,598,12.0,24.0,20,8,13,24,10,16
mitochondria,24,207.0,871,2.0,2.0,36,8,11,37,9,13
mitochondria,25,192.0,32,1352.0,6496.0,0,0,1,29,16,15
mitochondria,25,192.0,557,3.0,4.0,17,3,3,19,5,4
mitochondria,25,192.0,644,8.0,8.0,24,5,4,26,7,6
mitochondria,25,192.0,684,43.0,96.0,28,7,6,34,11,10
