organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,1,251.0,65535,72.0,2940.0,7,0,5,37,14,12
peroxisome,2,238.0,65535,20.0,2457.0,13,3,5,34,12,18
peroxisome,3,79.0,65535,18.0,81.0,18,4,4,27,7,7
peroxisome,4,101.0,65535,18.0,288.0,18,4,0,26,8,9
peroxisome,5,275.0,65535,84.0,3519.0,14,3,4,37,20,13
peroxisome,6,179.0,65535,17.0,192.0,13,0,11,21,8,14
peroxisome,7,207.0,65535,16.0,36.0,15,0,5,24,1,9
peroxisome,8,133.0,65535,10.0,270.0,28,1,3,37,7,8
peroxisome,9,226.0,65535,28.0,1120.0,10,0,7,26,14,12
peroxisome,10,170.0,65535,27.0,1080.0,9,5,2,29,11,11
peroxisome,12,180.0,65535,1.0,1.0,16,0,6,17,1,7
peroxisome,13,52.0,65535,15.0,50.0,15,1,3,20,3,8
peroxisome,14,193.0,65535,72.0,2592.0,11,1,1,29,10,17
peroxisome,15,158.0,65535,30.0,1683.0,10,2,4,27,13,13
peroxisome,16,109.0,65535,7.0,192.0,14,2,1,22,8,5
peroxisome,17,273.0,65535,59.0,4704.0,5,2,6,33,16,18
peroxisome,18,143.0,65535,9.0,24.0,13,3,4,19,5,6
peroxisome,19,206.0,65535,90.0,3780.0,7,2,3,37,11,17
peroxisome,20,115.0,65535,26.0,324.0,10,1,0,19,10,4
peroxisome,21,187.0,65535,51.0,1008.0,8,1,2,20,8,14
peroxisome,22,250.0,65535,40.0,2400.0,9,5,3,29,13,18
peroxisome,23,157.0,65535,28.0,528.0,15,4,5,26,10,13
peroxisome,24,231.0,65535,66.0,4320.0,7,0,4,31,15,16
peroxisome,25,138.0,65535,37.0,1134.0,9,3,1,23,12,10
peroxisome,29,188.0,65535,67.0,2024.0,9,5,3,32,13,14
peroxisome,30,204.0,65535,37.0,3549.0,8,0,3,29,13,16
peroxisome,31,71.0,65535,14.0,90.0,12,1,7,21,6,9
peroxisome,32,53.0,65535,22.0,72.0,13,0,5,21,3,8
peroxisome,33,74.0,65535,24.0,108.0,13,2,3,25,5,6
peroxisome,34,122.0,65535,71.0,1296.0,13,2,3,37,11,9
peroxisome,35,133.0,65535,40.0,2300.0,10,0,0,33,10,10
peroxisome,36,53.0,65535,16.0,90.0,22,1,5,32,4,8
peroxisome,38,92.0,65535,26.0,308.0,14,2,5,25,9,9
