organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,2,207.0,238,2.0,2.0,1,11,11,3,12,12
LD,2,207.0,243,4.0,8.0,1,12,12,3,14,14
LD,2,207.0,356,8.0,18.0,0,14,6,3,16,9
LD,2,207.0,523,1.0,1.0,3,12,11,4,13,12
LD,2,207.0,1035,4.0,8.0,4,12,6,6,14,8
LD,2,207.0,1036,2.0,2.0,5,12,12,6,14,13
LD,2,207.0,1037,1.0,1.0,5,13,6,6,14,7
LD,2,207.0,1039,14.0,24.0,2,13,6,6,16,8
LD,2,207.0,1355,20.0,45.0,5,10,7,10,13,10
LD,2,207.0,1724,11.0,24.0,5,14,6,9,16,9
LD,2,207.0,2099,1.0,1.0,8,15,8,9,16,9
LD,2,207.0,2523,10.0,27.0,8,10,11,11,13,14
LD,2,207.0,2988,1.0,1.0,10,11,14,11,12,15
LD,2,207.0,2993,1.0,1.0,10,15,8,11,16,9
LD,2,207.0,3427,1.0,1.0,11,10,9,12,11,10
LD,2,207.0,3433,5.0,8.0,9,14,7,11,16,9
LD,2,207.0,3862,3.0,4.0,12,10,9,13,12,11
LD,2,207.0,5269,23.0,45.0,12,10,11,17,13,14
LD,2,207.0,5273,4.0,6.0,15,15,7,18,16,9
LD,2,207.0,6632,5.0,8.0,17,11,10,19,13,12
LD,2,207.0,7051,10.0,18.0,18,14,6,21,16,9
LD,2,207.0,7820,1.0,1.0,21,11,11,22,12,12
LD,2,207.0,8217,1.0,1.0,22,11,10,23,12,11
LD,12,122.0,1373,6.0,12.0,5,11,2,8,13,4
LD,12,122.0,2109,5.0,6.0,8,11,3,11,13,4
LD,12,122.0,3871,10.0,20.0,10,11,2,15,13,4
LD,12,122.0,5281,2.0,2.0,15,12,3,17,13,4
LD,13,188.0,4345,9.0,24.0,12,2,15,16,5,17
LD,13,188.0,5741,2.0,2.0,17,2,15,19,3,16
LD,13,188.0,6198,9.0,24.0,15,2,15,19,5,17
LD,15,193.0,27,1.0,1.0,0,3,11,1,4,12
LD,15,193.0,38,24.0,36.0,0,9,6,4,12,9
LD,15,193.0,775,44.0,144.0,2,7,5,8,13,9
LD,15,193.0,780,7.0,16.0,3,11,11,7,13,13
LD,15,193.0,1376,6.0,8.0,6,5,7,8,7,9
LD,15,193.0,1383,2.0,2.0,5,13,8,7,14,9
LD,15,193.0,1744,15.0,54.0,5,11,6,11,14,9
LD,15,193.0,2117,5.0,9.0,7,7,5,10,10,6
LD,15,193.0,2121,10.0,30.0,8,11,5,13,14,7
LD,15,193.0,2541,23.0,60.0,7,4,5,12,7,9
LD,15,193.0,4357,11.0,24.0,12,9,9,16,12,11
LD,15,193.0,4359,2.0,2.0,13,11,11,14,13,12
LD,15,193.0,4360,2.0,2.0,12,12,13,14,13,14
LD,15,193.0,4823,11.0,24.0,12,5,6,16,7,9
LD,15,193.0,5284,1.0,1.0,15,6,8,16,7,9
LD,15,193.0,5290,3.0,4.0,14,13,10,16,14,12
LD,15,193.0,6206,4.0,6.0,16,10,13,19,12,14
LD,17,195.0,32,5.0,12.0,0,5,1,2,7,4
LD,17,195.0,366,9.0,30.0,1,2,2,4,7,4
LD,17,195.0,367,3.0,3.0,1,6,2,4,7,3
LD,17,195.0,778,2.0,2.0,4,6,1,5,8,2
LD,17,195.0,1739,10.0,24.0,5,3,2,9,6,4
LD,17,195.0,2115,2.0,2.0,8,3,3,10,4,4
LD,17,195.0,3005,5.0,6.0,9,2,3,12,4,4
LD,17,195.0,3447,6.0,6.0,11,7,1,13,10,2
LD,17,195.0,4351,4.0,6.0,12,2,3,15,4,4
LD,17,195.0,4820,2.0,2.0,14,2,3,16,3,4
LD,17,195.0,5750,7.0,10.0,14,7,1,19,9,2
LD,17,195.0,8223,1.0,1.0,23,7,1,24,8,2
LD,18,90.0,37,8.0,12.0,0,3,8,2,6,10
LD,18,90.0,252,4.0,4.0,0,1,5,2,3,6
LD,18,90.0,253,2.0,2.0,1,3,8,2,4,10
LD,18,90.0,365,4.0,8.0,2,3,5,4,5,7
