organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
peroxisome,1,251.0,219,170.0,300.0,7,0,5,19,5,10
peroxisome,1,251.0,640,7.0,18.0,15,13,9,18,15,12
peroxisome,1,251.0,908,14.0,24.0,17,12,9,21,15,11
peroxisome,1,251.0,2048,122.0,204.0,18,0,6,35,2,12
peroxisome,1,251.0,2545,1.0,1.0,31,1,11,32,2,12
peroxisome,1,251.0,2747,22.0,45.0,32,0,10,37,3,13
peroxisome,1,251.0,2811,35.0,54.0,31,4,6,37,7,9
peroxisome,2,238.0,324,2.0,2.0,12,11,11,14,12,12
peroxisome,2,238.0,1362,35.0,80.0,17,0,8,27,2,12
peroxisome,2,238.0,1364,33.0,64.0,14,2,16,22,6,18
peroxisome,2,238.0,1501,57.0,156.0,20,2,15,33,6,18
peroxisome,2,238.0,2361,11.0,24.0,27,6,5,31,9,7
peroxisome,2,238.0,2546,5.0,6.0,30,6,5,32,9,6
peroxisome,2,238.0,2621,12.0,18.0,31,6,5,34,9,7
peroxisome,3,79.0,1365,80.0,180.0,18,4,3,27,8,8
peroxisome,3,79.0,1664,19.0,40.0,23,6,3,28,8,7
peroxisome,4,101.0,514,6.0,18.0,13,4,0,16,7,2
peroxisome,4,101.0,637,12.0,36.0,15,4,0,21,7,2
peroxisome,4,101.0,1058,10.0,27.0,17,6,5,20,9,8
peroxisome,4,101.0,1203,54.0,108.0,18,6,6,27,9,10
peroxisome,5,275.0,424,3.0,4.0,13,3,9,15,5,10
peroxisome,5,275.0,785,18.0,36.0,15,6,4,18,9,8
peroxisome,5,275.0,909,49.0,150.0,14,2,9,20,7,14
peroxisome,5,275.0,1205,31.0,80.0,18,3,10,23,7,14
peroxisome,5,275.0,1208,67.0,160.0,15,5,4,25,9,8
peroxisome,5,275.0,1210,71.0,250.0,14,7,4,24,12,9
peroxisome,5,275.0,1366,9.0,12.0,21,5,11,23,7,14
peroxisome,5,275.0,1507,23.0,54.0,21,9,4,27,12,7
peroxisome,5,275.0,2054,1.0,1.0,26,15,1,27,16,2
peroxisome,5,275.0,2164,1.0,1.0,27,15,1,28,16,2
peroxisome,5,275.0,2165,5.0,12.0,26,18,4,29,20,6
peroxisome,5,275.0,2367,216.0,450.0,22,5,4,37,11,9
peroxisome,6,179.0,423,4.0,6.0,14,0,11,17,1,13
peroxisome,6,179.0,777,9.0,12.0,16,0,12,19,2,14
peroxisome,6,179.0,781,104.0,240.0,13,4,10,21,10,15
peroxisome,6,179.0,1510,1.0,1.0,22,14,12,23,15,13
peroxisome,6,179.0,2365,15.0,45.0,28,3,4,31,6,9
peroxisome,7,207.0,1059,50.0,72.0,15,0,5,24,2,9
peroxisome,7,207.0,1504,20.0,80.0,18,0,8,28,2,12
peroxisome,7,207.0,2275,48.0,108.0,22,2,13,34,5,16
peroxisome,8,133.0,779,5.0,5.0,13,0,4,18,1,5
peroxisome,8,133.0,1921,2.0,2.0,24,3,1,26,4,2
peroxisome,8,133.0,2366,5.0,12.0,28,1,2,31,3,4
peroxisome,8,133.0,2457,1.0,1.0,30,1,3,31,2,4
peroxisome,8,133.0,2547,1.0,1.0,31,7,7,32,8,8
peroxisome,8,133.0,2622,2.0,2.0,31,7,6,33,8,7
peroxisome,8,133.0,2750,17.0,45.0,32,5,6,37,8,9
peroxisome,8,133.0,2813,3.0,3.0,36,5,6,37,8,7
peroxisome,9,226.0,139,16.0,30.0,9,7,7,14,10,9
peroxisome,9,226.0,784,66.0,120.0,10,0,6,22,2,11
peroxisome,9,226.0,914,32.0,72.0,15,12,9,21,15,13
peroxisome,9,226.0,1214,13.0,36.0,20,12,9,24,15,12
peroxisome,9,226.0,1925,6.0,8.0,23,13,9,27,14,11
peroxisome,9,226.0,2461,5.0,6.0,29,6,12,32,7,14
peroxisome,10,170.0,79,21.0,36.0,9,6,9,13,9,12
peroxisome,10,170.0,325,60.0,150.0,10,7,1,16,12,6
peroxisome,10,170.0,425,14.0,36.0,13,9,3,17,12,6
peroxisome,10,170.0,1799,51.0,125.0,22,4,4,27,9,9
peroxisome,10,170.0,1800,5.0,8.0,23,10,2,27,12,3
peroxisome,10,170.0,1926,48.0,125.0,25,4,4,30,9,9
peroxisome,10,170.0,1927,2.0,2.0,25,11,2,27,12,3
peroxisome,12,180.0,644,4.0,6.0,15,0,6,18,2,7
peroxisome,12,180.0,646,1.0,1.0,16,4,1,17,5,2
peroxisome,12,180.0,786,2.0,8.0,17,0,5,19,2,7
peroxisome,13,52.0,515,1.0,1.0,15,2,4,16,3,5
peroxisome,13,52.0,645,4.0,6.0,15,1,3,18,3,4
peroxisome,13,52.0,787,25.0,48.0,15,0,4,19,3,8
peroxisome,13,52.0,789,2.0,2.0,16,6,3,18,7,4
peroxisome,13,52.0,916,2.0,2.0,18,2,6,19,3,8
peroxisome,13,52.0,1062,9.0,18.0,18,0,3,20,3,6
peroxisome,14,193.0,426,80.0,144.0,11,4,1,20,8,5
peroxisome,14,193.0,516,2.0,2.0,15,8,2,16,9,4
peroxisome,14,193.0,790,12.0,16.0,15,8,2,19,10,4
peroxisome,14,193.0,1368,75.0,140.0,18,5,0,25,9,5
peroxisome,14,193.0,1369,50.0,72.0,17,6,14,23,10,17
peroxisome,14,193.0,1514,29.0,48.0,22,6,14,26,10,17
peroxisome,14,193.0,1670,73.0,132.0,19,0,3,30,3,7
peroxisome,14,193.0,1928,49.0,80.0,24,5,0,29,9,4
peroxisome,15,158.0,80,13.0,16.0,9,6,8,13,8,10
peroxisome,15,158.0,141,8.0,18.0,9,11,8,12,14,10
peroxisome,15,158.0,228,19.0,45.0,10,11,6,15,14,9
peroxisome,15,158.0,326,2.0,2.0,12,2,7,14,3,8
peroxisome,15,158.0,427,9.0,12.0,12,2,7,16,3,10
peroxisome,15,158.0,648,4.0,6.0,14,2,10,17,4,11
peroxisome,15,158.0,789,7.0,12.0,16,2,6,19,3,10
peroxisome,15,158.0,791,14.0,24.0,15,7,11,19,10,13
peroxisome,15,158.0,1065,5.0,6.0,18,2,5,20,3,8
peroxisome,15,158.0,1215,7.0,18.0,19,6,4,22,9,6
peroxisome,15,158.0,1515,2.0,2.0,22,6,3,23,8,4
peroxisome,15,158.0,1801,29.0,60.0,22,5,3,27,8,7
peroxisome,15,158.0,2170,2.0,2.0,26,5,12,28,6,13
