organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
ER,1,321.0,65535,1503.0,12768.0,4,0,1,36,21,20
ER,2,253.0,65535,1202.0,10659.0,4,1,0,37,18,19
ER,3,187.0,65535,621.0,6240.0,5,0,0,37,13,15
ER,4,218.0,65535,1048.0,7920.0,4,0,3,37,16,18
ER,5,339.0,65535,1815.0,18278.0,0,0,1,37,19,27
ER,6,182.0,65535,787.0,7072.0,5,0,0,37,13,17
ER,7,67.0,65535,238.0,2268.0,9,1,0,37,10,9
ER,8,59.0,65535,272.0,1664.0,6,0,2,32,8,10
ER,9,278.0,65535,1074.0,9248.0,4,1,0,36,18,17
ER,10,131.0,65535,612.0,4774.0,5,0,1,36,14,12
ER,11,77.0,65535,341.0,2800.0,5,0,0,33,10,10
ER,12,183.0,65535,794.0,7280.0,0,0,0,35,16,13
ER,13,195.0,65535,793.0,7920.0,2,1,2,35,17,17
ER,14,214.0,65535,1006.0,8976.0,3,0,2,36,17,18
ER,15,215.0,65535,807.0,7905.0,4,0,1,35,15,18
ER,16,250.0,65535,912.0,10240.0,5,0,1,37,16,21
ER,17,164.0,65535,844.0,6144.0,4,0,1,36,16,13
ER,18,268.0,65535,1343.0,8640.0,4,0,3,36,18,18
ER,19,176.0,65535,877.0,6630.0,2,1,0,36,16,13
ER,20,168.0,65535,828.0,4992.0,5,0,1,37,13,13
ER,21,186.0,65535,916.0,5824.0,4,0,1,36,13,15
ER,22,184.0,65535,742.0,6435.0,4,1,1,37,16,14
ER,23,543.0,65535,2468.0,24552.0,3,0,2,36,31,26
ER,24,209.0,65535,832.0,7905.0,5,0,0,36,15,17
ER,25,183.0,65535,863.0,7168.0,4,0,2,36,16,16
ER,26,210.0,65535,919.0,7200.0,3,0,2,35,15,17
ER,27,184.0,65535,998.0,5824.0,4,0,2,36,13,16
ER,28,77.0,65535,173.0,1056.0,13,0,2,35,8,8
ER,29,172.0,65535,730.0,6720.0,4,1,1,36,15,16
ER,30,184.0,65535,797.0,7168.0,4,1,1,36,15,17
ER,31,115.0,65535,555.0,3744.0,4,1,2,36,10,15
ER,32,322.0,65535,1413.0,11520.0,5,0,0,37,18,20
ER,33,171.0,65535,855.0,5580.0,5,1,0,36,13,15
ER,34,119.0,65535,451.0,4433.0,4,0,1,35,13,12
ER,35,184.0,65535,798.0,6864.0,4,0,2,37,13,18
ER,36,233.0,65535,1030.0,9180.0,2,0,0,36,15,18
ER,37,149.0,65535,546.0,4340.0,4,0,2,35,14,12
ER,38,250.0,65535,153.0,7812.0,4,0,1,35,14,19
ER,39,281.0,65535,1402.0,10659.0,4,1,1,37,20,18
ER,40,96.0,65535,393.0,2700.0,4,2,1,34,11,11
ER,41,143.0,65535,727.0,4320.0,6,0,1,36,12,13
ER,42,132.0,65535,622.0,4433.0,5,0,2,36,11,15
ER,43,96.0,65535,394.0,2430.0,6,1,2,36,10,11
ER,44,167.0,65535,930.0,5940.0,4,1,2,37,13,17
ER,45,107.0,65535,680.0,3960.0,5,0,0,35,11,12
ER,46,142.0,65535,584.0,5239.0,4,0,1,35,13,14
ER,47,174.0,65535,908.0,7200.0,5,0,0,37,15,15
ER,48,162.0,65535,788.0,6936.0,3,0,2,37,12,19
ER,49,92.0,65535,398.0,3410.0,5,0,0,36,10,11
ER,50,64.0,65535,202.0,1200.0,4,1,2,29,9,8
ER,51,125.0,65535,672.0,4092.0,4,1,2,35,12,14
ER,52,144.0,65535,770.0,4774.0,6,0,2,37,14,13
ER,53,199.0,65535,905.0,7200.0,4,0,2,36,15,17
ER,54,168.0,65535,832.0,6240.0,5,0,1,37,13,16
ER,55,257.0,65535,1335.0,10336.0,4,0,1,36,19,18
ER,56,211.0,65535,1052.0,7378.0,5,0,2,36,14,19
ER,57,165.0,65535,792.0,4608.0,4,2,2,36,14,14
ER,58,470.0,65535,1101.0,16399.0,5,2,2,36,25,25
ER,59,255.0,65535,1291.0,10098.0,4,0,1,37,17,19
ER,60,111.0,65535,536.0,3520.0,3,2,1,35,12,12
ER,61,224.0,65535,943.0,7905.0,4,1,2,35,16,19
ER,62,243.0,65535,733.0,7440.0,6,0,2,37,16,17
ER,63,149.0,65535,703.0,5304.0,3,0,1,37,12,14
ER,64,278.0,65535,1137.0,11286.0,4,0,0,37,18,19
ER,65,160.0,65535,161.0,3696.0,7,2,3,35,13,15
ER,66,270.0,65535,1120.0,10098.0,4,0,1,37,17,19
ER,67,67.0,65535,307.0,1856.0,6,2,1,35,10,9
ER,68,114.0,65535,528.0,4092.0,5,0,1,36,11,13
ER,69,419.0,65535,1994.0,20592.0,4,0,1,37,24,27
ER,70,119.0,65535,323.0,1980.0,6,0,2,36,11,8
ER,71,242.0,65535,1217.0,9537.0,4,0,1,37,17,18
ER,72,202.0,65535,1073.0,7425.0,4,1,0,37,16,15
ER,73,124.0,65535,44.0,1800.0,8,1,4,28,11,13
