organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
golgi,1,188.0,475,3.0,3.0,8,7,9,11,8,10
golgi,1,188.0,1904,6.0,12.0,14,4,12,16,7,14
golgi,1,188.0,1905,8.0,12.0,14,6,2,16,8,5
golgi,1,188.0,2251,36.0,160.0,10,2,2,18,7,6
golgi,1,188.0,2625,42.0,81.0,12,0,3,21,3,6
golgi,1,188.0,2629,39.0,140.0,16,2,1,23,7,5
golgi,1,188.0,2984,5.0,12.0,17,10,14,20,12,16
golgi,1,188.0,3742,24.0,64.0,19,0,1,23,4,5
golgi,1,188.0,4844,8.0,27.0,22,0,2,25,3,5
golgi,1,188.0,4848,146.0,560.0,15,1,9,31,8,14
golgi,1,188.0,4852,8.0,24.0,21,11,13,27,13,15
golgi,1,188.0,5239,10.0,18.0,23,0,3,26,2,6
golgi,1,188.0,5580,2.0,2.0,25,8,5,27,9,6
golgi,1,188.0,5582,18.0,30.0,23,9,8,28,11,11
golgi,1,188.0,5946,46.0,81.0,23,0,4,32,3,7
golgi,1,188.0,6863,24.0,54.0,26,5,5,32,8,8
golgi,2,65.0,3361,66.0,160.0,14,0,3,24,4,7
golgi,2,65.0,5578,47.0,128.0,21,1,1,29,5,5
golgi,2,65.0,6258,27.0,60.0,26,2,2,31,6,5
golgi,3,194.0,34,8.0,18.0,5,5,7,7,8,10
golgi,3,194.0,94,20.0,48.0,5,5,8,9,8,12
golgi,3,194.0,164,25.0,60.0,6,2,3,11,6,6
golgi,3,194.0,165,4.0,4.0,7,6,6,9,7,8
golgi,3,194.0,298,14.0,36.0,8,3,9,12,6,12
golgi,3,194.0,300,2.0,2.0,9,6,6,11,7,7
golgi,3,194.0,474,1.0,1.0,10,3,5,11,4,6
golgi,3,194.0,1258,43.0,108.0,8,0,7,17,3,11
golgi,3,194.0,1259,1.0,1.0,13,2,5,14,3,6
golgi,3,194.0,1260,23.0,42.0,11,7,9,18,10,11
golgi,3,194.0,1908,13.0,36.0,14,8,4,18,11,7
golgi,3,194.0,2252,1.0,1.0,16,5,11,17,6,12
golgi,3,194.0,2632,6.0,16.0,16,12,13,20,14,15
golgi,3,194.0,2985,14.0,45.0,17,8,5,22,11,8
golgi,3,194.0,4102,13.0,24.0,19,1,10,23,4,12
golgi,3,194.0,4106,1.0,1.0,21,10,4,22,11,5
golgi,3,194.0,4109,7.0,10.0,19,12,12,24,13,14
golgi,3,194.0,4473,2.0,2.0,22,10,6,23,12,7
