organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
mitochondria,2,207.0,9,434.0,1848.0,0,10,4,28,16,15
mitochondria,12,122.0,15,6.0,6.0,5,11,10,11,12,11
mitochondria,12,122.0,18,100.0,384.0,0,10,2,24,14,6
mitochondria,13,188.0,9,29.0,135.0,8,2,14,23,5,17
mitochondria,15,193.0,18,362.0,2496.0,0,2,9,26,14,17
mitochondria,15,193.0,22,13.0,16.0,0,7,5,2,9,9
mitochondria,15,193.0,24,4.0,4.0,0,12,5,2,13,7
mitochondria,15,193.0,256,7.0,12.0,5,6,5,7,9,7
mitochondria,15,193.0,287,20.0,36.0,7,11,5,11,14,8
mitochondria,15,193.0,323,19.0,36.0,10,5,6,16,7,9
mitochondria,17,195.0,17,151.0,800.0,0,2,1,25,10,5
mitochondria,18,90.0,17,457.0,1792.0,0,0,3,28,8,11
mitochondria,18,90.0,26,45.0,184.0,0,8,2,23,10,6
mitochondria,22,106.0,28,499.0,1920.0,0,1,5,30,9,13
mitochondria,26,201.0,26,21.0,162.0,19,0,7,25,3,16
mitochondria,26,201.0,30,268.0,504.0,0,0,8,14,4,17
mitochondria,30,199.0,215,2.0,2.0,3,6,16,5,7,17
mitochondria,30,199.0,534,3.0,4.0,25,5,15,26,7,17
mitochondria,33,202.0,39,313.0,1144.0,0,2,0,26,13,4
mitochondria,35,189.0,35,262.0,1218.0,0,0,10,29,7,16
mitochondria,35,189.0,37,11.0,18.0,0,1,10,3,4,12
mitochondria,35,189.0,47,6.0,10.0,2,10,14,7,12,15
mitochondria,35,189.0,233,1.0,1.0,4,5,13,5,6,14
mitochondria,36,148.0,39,434.0,945.0,0,3,10,27,10,15
mitochondria,36,148.0,43,697.0,1792.0,0,4,0,28,12,8
mitochondria,37,157.0,36,70.0,280.0,0,1,0,28,6,2
mitochondria,38,252.0,44,3.0,4.0,0,1,18,1,3,20
mitochondria,38,252.0,48,158.0,896.0,0,6,15,16,14,22
mitochondria,38,252.0,406,85.0,300.0,18,8,16,30,13,21
mitochondria,38,252.0,442,2.0,2.0,18,12,15,20,13,16
mitochondria,39,77.0,36,53.0,696.0,0,0,0,29,4,6
