experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
1nmpp1,1500,3,1,2,97,7.134020618556701,250.84536082474227,2,245,13,257,0.5597052791914384
1nmpp1,1500,3,1,3,154,10.376623376623376,316.8636363636364,4,310,18,325,0.5327936040253022
1nmpp1,1500,3,1,5,178,13.601123595505618,60.12921348314607,8,52,21,69,0.6579854684955114
1nmpp1,1500,3,1,8,133,18.76691729323308,336.6616541353383,13,330,26,344,0.642288053800148
1nmpp1,1500,3,1,10,74,18.864864864864863,379.81081081081084,14,375,24,385,0.2425977564365514
1nmpp1,1500,3,1,13,51,24.980392156862745,57.372549019607845,22,54,30,62,0.4554202820218801
1nmpp1,1500,3,1,14,243,29.876543209876544,419.81069958847735,22,411,39,430,0.45442589938353367
1nmpp1,1500,3,1,16,210,34.10952380952381,66.24285714285715,26,55,43,75,0.5783335448297336
1nmpp1,1500,3,1,17,211,36.71090047393365,436.38388625592415,28,429,46,445,0.5466947151969191
1nmpp1,1500,3,1,20,258,40.445736434108525,85.18992248062015,32,76,49,95,0.5006229845190837
1nmpp1,1500,3,1,21,111,44.45945945945946,424.5765765765766,39,419,51,431,0.42318019982433924
1nmpp1,1500,3,1,23,303,49.62376237623762,58.8943894389439,41,50,60,70,0.5109234159702085
1nmpp1,1500,3,1,24,272,50.27205882352941,144.875,43,132,59,157,0.7864243799983586
1nmpp1,1500,3,1,25,208,53.07211538461539,280.34615384615387,45,273,61,289,0.2654184222825463
1nmpp1,1500,3,1,29,212,60.820754716981135,71.60849056603773,52,64,70,81,0.6177791991289585
1nmpp1,1500,3,1,30,68,60.11764705882353,237.25,56,233,66,242,0.5243924144542143
1nmpp1,1500,3,1,31,242,64.89669421487604,249.75619834710744,57,241,74,259,0.3515218398492168
1nmpp1,1500,3,1,32,270,67.0037037037037,120.96296296296296,58,113,77,131,0.3947166876767554
1nmpp1,1500,3,1,33,144,67.15277777777777,106.04861111111111,61,100,75,113,0.5668582230298094
1nmpp1,1500,3,1,34,263,69.61596958174906,280.3422053231939,62,271,79,291,0.458582151975146
1nmpp1,1500,3,1,35,158,74.72784810126582,502.4746835443038,69,495,82,511,0.5926043643896584
1nmpp1,1500,3,1,36,209,84.63157894736842,115.64114832535886,77,108,94,124,0.5530342378544085
1nmpp1,1500,3,1,37,161,84.8695652173913,132.90683229813664,79,126,92,141,0.5885664731359886
1nmpp1,1500,3,1,38,52,83.8076923076923,103.57692307692308,80,100,89,108,0.48191441689179154
1nmpp1,1500,3,1,41,142,88.67605633802818,94.12676056338029,82,88,97,101,0.7111339613965199
1nmpp1,1500,3,1,43,92,89.29347826086956,219.9891304347826,85,215,95,226,0.3757326901501926
1nmpp1,1500,3,1,44,217,93.06451612903226,233.82488479262673,85,227,102,242,0.5539078094322768
1nmpp1,1500,3,1,45,305,96.71803278688525,32.019672131147544,87,23,108,42,0.4374473618753581
1nmpp1,1500,3,1,46,243,97.14814814814815,249.80658436213992,88,242,108,259,0.629660136875466
1nmpp1,1500,3,1,47,73,94.72602739726027,107.17808219178082,90,103,100,113,0.3184980855386894
