experiment,condition,hour,field,idx-cell,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,eccentricity
rpmc,200,3,7,1,125,26.08,246.664,21,240,32,255,0.6624356637597167
rpmc,200,3,7,2,190,37.626315789473686,255.08947368421053,30,248,46,263,0.3822080866709677
rpmc,200,3,7,3,192,38.395833333333336,62.359375,31,55,46,71,0.45250608045105717
rpmc,200,3,7,4,171,40.54385964912281,131.17543859649123,33,125,49,139,0.6105484182766687
rpmc,200,3,7,5,159,42.081761006289305,189.27044025157232,36,182,49,197,0.47154660545560956
rpmc,200,3,7,8,238,50.575630252100844,174.81512605042016,43,166,59,185,0.48037566980487
rpmc,200,3,7,9,335,54.07462686567164,44.73134328358209,44,35,66,55,0.41284718512392904
rpmc,200,3,7,10,193,52.64766839378238,313.38860103626945,45,305,61,322,0.4512293455069899
rpmc,200,3,7,12,184,54.29891304347826,62.72282608695652,47,56,63,71,0.5429009751539403
rpmc,200,3,7,13,227,53.85022026431718,139.11453744493392,47,130,62,150,0.6426611905602637
rpmc,200,3,7,14,150,53.74666666666667,348.5466666666667,47,343,62,356,0.5731545713820058
rpmc,200,3,7,15,122,54.30327868852459,77.80327868852459,49,71,61,85,0.49076897589674967
rpmc,200,3,7,16,310,60.62903225806452,244.21612903225807,51,234,72,255,0.4564300639974255
rpmc,200,3,7,17,208,60.76442307692308,335.7451923076923,53,328,70,344,0.4540518976580283
rpmc,200,3,7,18,272,62.205882352941174,361.80882352941177,53,353,72,371,0.45018732484125606
rpmc,200,3,7,19,279,62.28673835125448,380.9032258064516,53,372,72,391,0.31749263125350496
rpmc,200,3,7,20,211,61.78199052132702,154.93364928909952,54,147,70,164,0.5943769263742232
rpmc,200,3,7,21,135,64.61481481481482,184.14074074074074,59,178,71,191,0.3606912410955555
rpmc,200,3,7,22,166,66.03614457831326,170.2710843373494,60,163,73,178,0.5143898169540064
rpmc,200,3,7,23,157,70.97452229299363,52.52229299363057,64,46,79,60,0.4140129800354126
rpmc,200,3,7,24,120,73.1,134.11666666666667,68,128,79,141,0.5386885801042126
rpmc,200,3,7,25,208,77.26442307692308,370.2548076923077,69,362,85,379,0.5834353570249933
